FECHA_CORTE,FECHA,HORA,DEPARTAMENTO,CODIGO_VÍA,KILOMETRO,MODALIDAD,FALLECIDOS,HERIDOS
20211222,20200124,6.67,JUNIN,PE-3S,37,DESPISTE,0,0
20211222,20200124,0.17,CAJAMARCA,PE-06B,39,DESPISTE,0,1
20211222,20200124,10,JUNIN,PE-22,42,CHOQUE,0,1
20211222,20200124,17.83,JUNIN,PE-3S,59,DESPISTE,0,4
20211222,20200124,2,AREQUIPA,PE-34A,122,CHOQUE,0,5
20211222,20200124,12.5,AYACUCHO,PE-3S,133,DESPISTE,0,1
20211222,20200124,17,AMAZONAS,PE-5N,290,DESPISTE,0,0
20211222,20200124,20.5,ICA,PE-1S,422,CHOQUE,0,1
20211222,20200124,22.83,ICA,PE-1S,424,CHOQUE,0,0
20211222,20200124,14.83,LA LIBERTAD,PE-1N,468,CHOQUE,1,0
20211222,20200124,11.5,PUNO,PE-3S,1326,CHOQUE,0,1
20211222,20200125,18.5,LIMA,LM-108,3,DESPISTE,0,0
20211222,20200125,10.5,LIMA,PE-20A,24,CHOQUE,0,1
20211222,20200125,5.5,JUNIN,PE-22,55,DESPISTE,0,0
20211222,20200125,19.5,JUNIN,PE-3S,64,DESPISTE,0,0
20211222,20200125,15.5,CUSCO,PE-28B,75,CHOQUE,0,3
20211222,20200125,5.25,LIMA,PE-1S,84,DESPISTE,0,0
20211222,20200125,21,LA LIBERTAD,PE-10A,104,CHOQUE,0,1
20211222,20200125,17.5,LAMBAYEQUE,PE-06A,108,DESPISTE,0,1
20211222,20200125,6,LIMA,PE-22,123,CHOQUE,0,4
20211222,20200125,6.67,JUNIN,PE-22,156,CHOQUE,0,0
20211222,20200125,7.83,PUNO,PE-5N,156,CHOQUE,0,0
20211222,20200125,22.25,ANCASH,PE-3N,208,CHOQUE,0,0
20211222,20200125,3,ANCASH,PE-1N,443,CHOQUE,0,0
20211222,20200125,9.5,LAMBAYEQUE,PE-1N,775,ATROPELLO,0,1
20211222,20200125,10.25,TACNA,PE-1S,1261,ESPECIAL,0,5
20211222,20200125,10.8,TACNA,PE-1S,1333,CHOQUE,0,1
20211222,20200126,5.67,JUNIN,PE-3N,2,CHOQUE,0,1
20211222,20200126,13.5,JUNIN,PE-3S,8,CHOQUE,0,5
20211222,20200126,19,AREQUIPA,PE-1SD,23,DESPISTE,0,0
20211222,20200126,5.83,PUNO,PE-30A,24,DESPISTE,0,2
20211222,20200126,12.75,CAJAMARCA,PE-06B,32,DESPISTE,0,2
20211222,20200126,15,LIMA,PE-22,34,CHOQUE,0,1
20211222,20200126,16.25,AREQUIPA,PE-34A,63,CHOQUE,0,0
20211222,20200126,18.75,LIMA,PE-1S,88,CHOQUE,0,2
20211222,20200126,16.5,LIMA,PE-1S,131,ATROPELLO,1,0
20211222,20200126,4.67,ANCASH,PE-3N,150,DESPISTE,0,0
20211222,20200126,17.75,UCAYALI,PE-18C,169,DESPISTE,0,5
20211222,20200126,13.67,AMAZONAS,PE-5N,243,CHOQUE,0,4
20211222,20200126,15,ANCASH,PE-1N,286,DESPISTE,0,1
20211222,20200126,13.25,ANCASH,PE-14,396,DESPISTE,0,2
20211222,20200126,4.5,ANCASH,PE-3N,530,DESPISTE,0,0
20211222,20200126,14.92,ANCASH,PE-3N,640,DESPISTE,0,0
20211222,20200126,7.5,AREQUIPA,PE-1S,975,CHOQUE,0,0
20211222,20200126,10.75,PIURA,PE-1N,1003,CHOQUE,0,0
20211222,20200126,16.67,CUSCO,PE-3S,1074,DESPISTE,0,4
20211222,20200127,7.5,AREQUIPA,PE-34,47,DESPISTE,0,0
20211222,20200127,14.92,JUNIN,PE-3N,47,DESPISTE,0,0
20211222,20200127,14.75,JUNIN,PE-3N,58,DESPISTE,0,0
20211222,20200127,3.58,LIMA,PE-22,97,CHOQUE,0,1
20211222,20200127,12.25,LIMA,PE-22,109,DESPISTE,0,0
20211222,20200127,3.17,LIMA,PE-22,117,CHOQUE,0,1
20211222,20200127,0.67,LIMA,PE-1S,121,DESPISTE,0,4
20211222,20200127,10.5,LIMA,PE-1S,135,DESPISTE,0,1
20211222,20200127,19.67,LIMA,PE-1N,182,CHOQUE,0,0
20211222,20200127,19.25,ANCASH,PE-1N,340,DESPISTE,1,3
20211222,20200127,10.75,APURIMAC,PE-3S,397,DESPISTE,0,0
20211222,20200127,16.5,SAN MARTIN,PE-5N,542,DESPISTE,0,1
20211222,20200127,6.83,SAN MARTIN,PE-5N,591,DESPISTE,0,1
20211222,20200127,18.17,AREQUIPA,PE-1S,778,DESPISTE,0,0
20211222,20200127,14.42,PUNO,PE-3S,1407,CHOQUE,0,1
20211222,20200128,7,AREQUIPA,PE-34E,3,DESPISTE,0,2
20211222,20200128,17.18,AREQUIPA,PE-34E,8,DESPISTE,0,1
20211222,20200128,5,LORETO,LO-103,10,ATROPELLO,1,1
20211222,20200128,7,LIMA,PE-1S,17,CHOQUE,0,2
20211222,20200128,16,JUNIN,PE-3SA,30,DESPISTE,0,2
20211222,20200128,4.5,LIMA,PE-1S,46,DESPISTE,0,0
20211222,20200128,4,JUNIN,PE-3S,74,DESPISTE,0,0
20211222,20200128,4,JUNIN,PE-3S,74,DESPISTE,0,0
20211222,20200128,6.83,UCAYALI,PE-18C,77,DESPISTE,0,0
20211222,20200128,6.08,LIMA,PE-1S,91,CHOQUE,0,2
20211222,20200128,7.17,LIMA,PE-1S,92,CHOQUE,0,1
20211222,20200128,21.5,HUANUCO,PE-18A,116,ESPECIAL,0,1
20211222,20200128,7.58,LIMA,PE-1N,119,CHOQUE,0,6
20211222,20200128,6,LIMA,PE-1N,119,DESPISTE,0,0
20211222,20200128,1.33,JUNIN,PE-3S,143,DESPISTE,0,1
20211222,20200128,16.5,JUNIN,PE-22,161,DESPISTE,0,0
20211222,20200128,13.42,HUANCAVELICA,PE-3S,198,DESPISTE,0,2
20211222,20200128,18.83,ICA,PE-1S,276,CHOQUE,0,4
20211222,20200128,23.75,SAN MARTIN,PE-5N,462,CHOQUE,1,1
20211222,20200128,6.67,MADRE DE DIOS,PE-30C,557,ATROPELLO,1,0
20211222,20200128,6.75,AREQUIPA,PE-1S,860,DESPISTE,0,0
20211222,20200128,16,AREQUIPA,PE-1S,860,CHOQUE,0,3
20211222,20200128,19.5,CUSCO,NA,935,CHOQUE,0,1
20211222,20200128,11.5,PUNO,PE-3S,1290,CHOQUE,1,7
20211222,20200129,17.67,LORETO,LO-103,5,CHOQUE,0,2
20211222,20200129,0.17,AREQUIPA,PE-34A,15,VOLCADURA,0,0
20211222,20200129,18,CUSCO,NA,18,DESPISTE,0,0
20211222,20200129,19,UCAYALI,PE-5N,56,DESPISTE,1,1
20211222,20200129,22,LIMA,PE-22,81,CHOQUE,0,0
20211222,20200129,9.5,CUSCO,NA,101,DESPISTE,0,4
20211222,20200129,19,LIMA,PE-22,132,CHOQUE,0,0
20211222,20200129,19.83,JUNIN,PE-22,132,CHOQUE,0,0
20211222,20200129,16.5,ICA,PE-1S,184,CHOQUE,0,1
20211222,20200129,14.5,PIURA,PE-1NJ,223,CHOQUE,0,2
20211222,20200129,21.67,SAN MARTIN,PE-5N,659,CHOQUE,0,2
20211222,20200129,19,TACNA,PE-1S,1307,DESPISTE,0,0
20211222,20200129,17,PUNO,PE-5N,1492,CHOQUE,0,1
20211222,20200130,5.67,LIMA,PE-1S,11,CHOQUE,1,2
20211222,20200130,15.5,PUNO,PE-36B,23,DESPISTE,1,2
20211222,20200130,11.28,CUSCO,PE-34J,25,CHOQUE,0,0
20211222,20200130,10.33,PIURA,PE-1NJ,28,DESPISTE,0,2
20211222,20200130,6.75,PUNO,PE-5N,75,DESPISTE,0,2
20211222,20200130,21.5,ICA,PE-1S,206,CHOQUE,0,0
20211222,20200130,17.45,ICA,PE-1S,246,CHOQUE,0,0
20211222,20200130,22,MADRE DE DIOS,PE-30C,264,CHOQUE,0,13
20211222,20200130,14.5,AYACUCHO,PE-28A,328,CHOQUE,1,12
20211222,20200130,4.33,AREQUIPA,PE-1S,792,CHOQUE,0,0
20211222,20200130,22.83,LAMBAYEQUE,PE-1N,820,CHOQUE,0,0
20211222,20200130,10.75,MOQUEGUA,PE-1S,1176,DESPISTE,0,3
20211222,20200130,15.75,PUNO,PE-3S,1234,DESPISTE,0,0
20211222,20200130,14.92,PUNO,PE-1S,1380,DESPISTE,0,11
20211222,20200131,7.4,LIMA,PE-1N,8,CHOQUE,0,0
20211222,20200131,23.67,CAJAMARCA,PE-06B,40,DESPISTE,0,3
20211222,20200131,22,LIMA,PE-1S,58,CHOQUE,0,2
20211222,20200131,9.5,JUNIN,PE-3N,64,CHOQUE,0,1
20211222,20200131,6.5,LIMA,PE-22,85,DESPISTE,0,0
20211222,20200131,6.8,LIMA,PE-1N,93,CHOQUE,0,2
20211222,20200131,18.75,AYACUCHO,PE-22,126,CHOQUE,0,1
20211222,20200131,8.4,PUNO,PE-5N,128,DESPISTE,0,NA
20211222,20200131,14.17,PUNO,PE-30A,167,DESPISTE,0,NA
20211222,20200131,2.17,LIMA,PE-1N,180,DESPISTE,0,1
20211222,20200131,17.17,LIMA,PE-1N,212,CHOQUE,0,0
20211222,20200131,20.25,LIMA,PE-1N,220,ESPECIAL,0,0
20211222,20200131,20.75,ICA,PE-1S,227,CHOQUE,0,4
20211222,20200131,11.5,PUNO,PE-36A,245,DESPISTE,0,0
20211222,20200131,2.58,AMAZONAS,PE-5N,266,DESPISTE,0,1
20211222,20200131,23.67,AREQUIPA,PE-1S,580,CHOQUE,0,0
20211222,20200131,12.08,PIURA,PE-1N,1078,ESPECIAL,0,0
20211222,20200201,5.5,JUNIN,PE-3S,9,DESPISTE,0,1
20211222,20200201,17,CUSCO,PE-28G,12,DESPISTE,0,3
20211222,20200201,14.25,TACNA,PE-36A,24,DESPISTE,0,3
20211222,20200201,17,CAJAMARCA,PE-06B,76,DESPISTE,0,1
20211222,20200201,19.22,JUNIN,PE-3S,91,ATROPELLO,1,2
20211222,20200201,22,LIMA,PE-22,105,DESPISTE,0,0
20211222,20200201,9.33,MOQUEGUA,PE-1S,110,CHOQUE,0,1
20211222,20200201,18.33,AYACUCHO,PE-28A,298,CHOQUE,0,8
20211222,20200201,14.5,ICA,PE-1S,370,CHOQUE,1,6
20211222,20200201,4.33,ICA,PE-1S,478,DESPISTE,0,2
20211222,20200201,8.5,AREQUIPA,PE-1S,608,DESPISTE,0,1
20211222,20200202,13,CUSCO,PE-28B,2,CHOQUE,0,0
20211222,20200202,23.83,LA LIBERTAD,PE-10A,6,CHOQUE,0,6
20211222,20200202,16.9,LIMA,PE-1S,47,CHOQUE,0,1
20211222,20200202,12.67,JUNIN,PE-3N,48,DESPISTE,0,2
20211222,20200202,7.5,AREQUIPA,PE-1SD,51,CHOQUE,2,2
20211222,20200202,8.17,LIMA,PE-1S,56,DESPISTE,0,1
20211222,20200202,2.67,LIMA,PE-1S,70,CHOQUE,0,3
20211222,20200202,20.5,LIMA,PE-1S,70,CHOQUE,0,12
20211222,20200202,0.67,LIMA,PE-22,81,CHOQUE,0,1
20211222,20200202,19.5,CAJAMARCA,PE-08B,96,CHOQUE,0,4
20211222,20200202,16.75,JUNIN,PE-22B,97,CHOQUE,0,5
20211222,20200202,15.5,LIMA,PE-22,100,CHOQUE,0,2
20211222,20200202,6,JUNIN,PE-3S,106,ATROPELLO,1,0
20211222,20200202,11.5,LIMA,PE-1S,107,DESPISTE,0,0
20211222,20200202,5.5,JUNIN,PE-22,138,CHOQUE,0,4
20211222,20200202,19.5,MOQUEGUA,PE-1SD,187,DESPISTE,0,0
20211222,20200202,5,HUANCAVELICA,PE-28A,189,DESPISTE,0,7
20211222,20200202,11.83,AMAZONAS,PE-08B,305,DESPISTE,0,0
20211222,20200202,18.63,ANCASH,NA,447,CHOQUE,0,0
20211222,20200202,14.25,SAN MARTIN,PE-5N,535,DESPISTE,0,0
20211222,20200202,11.5,AREQUIPA,PE-1S,633,DESPISTE,0,1
20211222,20200202,14.17,AREQUIPA,PE-1S,861,DESPISTE,0,1
20211222,20200203,8.42,JUNIN,PE-3S,15,DESPISTE,0,0
20211222,20200203,19.5,PIURA,PE-02,20,DESPISTE,0,2
20211222,20200203,18.5,LIMA,PE-1S,36,DESPISTE,0,1
20211222,20200203,10.67,LIMA,PE-1S,76,DESPISTE,1,20
20211222,20200203,8.67,LIMA,PE-22,100,DESPISTE,1,0
20211222,20200203,22.25,CUSCO,PE-28B,108,DESPISTE,0,0
20211222,20200203,7.92,LIMA,PE-22,129,CHOQUE,0,1
20211222,20200203,16.33,ICA,PE-1S,188,DESPISTE,0,0
20211222,20200203,5.5,AYACUCHO,PE-28A,265,CHOQUE,0,0
20211222,20200203,4.5,ANCASH,PE-1N,379,DESPISTE,0,0
20211222,20200203,12.5,HUANUCO,PE-5N,499,CHOQUE,0,1
20211222,20200203,7.5,LA LIBERTAD,PE-1N,600,CHOQUE,0,2
20211222,20200203,0.33,AREQUIPA,PE-1S,1046,CHOQUE,0,7
20211222,20200203,8.5,PIURA,PE-1NL,1057,CHOQUE,0,1
20211222,20200204,17,HUANUCO,PE-18A,8,ATROPELLO,0,1
20211222,20200204,7.67,MOQUEGUA,PE-36,18,CHOQUE,0,8
20211222,20200204,18.25,SAN MARTIN,PE-5NB,40,CHOQUE,0,0
20211222,20200204,9.83,CUSCO,PE-28F,46,DESPISTE,0,0
20211222,20200204,15.5,LIMA,PE-1N,68,DESPISTE,0,2
20211222,20200204,0.75,LIMA,PE-22,101,ESPECIAL,0,0
20211222,20200204,5.83,HUANCAVELICA,PE-28D,136,CHOQUE,0,0
20211222,20200204,6.5,ICA,PE-1S,236,ATROPELLO,1,0
20211222,20200204,10.33,PUNO,PE-36A,270,ATROPELLO,0,1
20211222,20200204,11.33,PUNO,PE-36A,278,DESPISTE,0,1
20211222,20200204,17,ANCASH,PE-1N,291,DESPISTE,1,2
20211222,20200204,20.5,PUNO,PE-30A,340,ATROPELLO,1,0
20211222,20200204,4.58,ICA,PE-1S,475,ATROPELLO,1,1
20211222,20200204,18.75,LAMBAYEQUE,PE-1N,834,DESPISTE,0,2
20211222,20200204,15.25,CUSCO,PE-3S,1022,CHOQUE,0,6
20211222,20200204,7.83,PIURA,PE-1NL,1039,CHOQUE,0,1
20211222,20200204,4.17,PUNO,PE-1S,1394,ATROPELLO,1,0
20211222,20200205,10,CUSCO,NA,0,CHOQUE,0,0
20211222,20200205,8,LIMA,PE-22,16,ATROPELLO,1,0
20211222,20200205,18.25,LIMA,PE-22,22,CHOQUE,0,1
20211222,20200205,21.17,UCAYALI,PE-18C,86,CHOQUE,0,1
20211222,20200205,2.33,JUNIN,PE-3S,92,DESPISTE,0,0
20211222,20200205,7.83,LIMA,PE-1S,126,DESPISTE,0,2
20211222,20200205,21.75,AMAZONAS,PE-5N,212,VOLCADURA,2,2
20211222,20200205,2.83,SAN MARTIN,PE-5N,483,DESPISTE,0,1
20211222,20200205,19.25,LAMBAYEQUE,PE-1N,754,DESPISTE,0,6
20211222,20200205,6.5,CUSCO,NA,940,DESPISTE,0,0
20211222,20200205,6.5,AREQUIPA,PE-1S,957,CHOQUE,7,5
20211222,20200205,8.83,PIURA,PE-1NL,1049,DESPISTE,0,1
20211222,20200205,11,CUSCO,PE-3S,1071,DESPISTE,0,1
20211222,20200205,11,PUNO,PE-3S,1214,DESPISTE,0,2
20211222,20200206,19,PIURA,PE-1N,66,DESPISTE,0,1
20211222,20200206,6.33,LIMA,PE-22,97,DESPISTE,1,0
20211222,20200206,23.75,JUNIN,PE-22,136,CHOQUE,0,2
20211222,20200206,8.25,JUNIN,PE-22,155,CHOQUE,0,9
20211222,20200206,12.33,AREQUIPA,PE-34A,157,CHOQUE,0,1
20211222,20200206,8.67,HUANCAVELICA,PE-28A,165,DESPISTE,0,0
20211222,20200206,2.5,ICA,PE-1S,219,CHOQUE,0,1
20211222,20200206,10.67,PUNO,PE-34A,235,DESPISTE,0,1
20211222,20200206,16.75,MADRE DE DIOS,PE-30C,450,CHOQUE,1,0
20211222,20200206,20.5,AREQUIPA,NA,587,CHOQUE,0,0
20211222,20200206,17,APURIMAC,PE-3S,782,CHOQUE,0,4
20211222,20200206,15,SAN MARTIN,PE-5N,NA,DESPISTE,0,1
20211222,20200207,15.75,LA LIBERTAD,PE-10A,1,CHOQUE,2,2
20211222,20200207,11.33,ANCASH,PE-1N,6,CHOQUE,1,0
20211222,20200207,0.25,JUNIN,PE-3SA,9,CHOQUE,0,0
20211222,20200207,19.33,ANCASH,AN-110,28,DESPISTE,0,0
20211222,20200207,10.63,TACNA,PE-1SD,29,DESPISTE,0,2
20211222,20200207,7.5,AREQUIPA,PE-1SE,29,DESPISTE,0,3
20211222,20200207,6,LIMA,PE-1S,44,DESPISTE,0,0
20211222,20200207,5.83,AREQUIPA,PE-1SD,44,CHOQUE,0,0
20211222,20200207,12.33,LIMA,PE-1S,85,DESPISTE,0,0
20211222,20200207,11,JUNIN,PE-3S,98,ATROPELLO,1,0
20211222,20200207,10.83,ANCASH,PE-12,118,CHOQUE,0,4
20211222,20200207,19.5,MOQUEGUA,PE-1SD,138,CHOQUE,0,0
20211222,20200207,NA,LIMA,PE-1N,146,ATROPELLO,1,0
20211222,20200207,2.25,ICA,PE-1S,224,CHOQUE,0,2
20211222,20200207,19.67,HUANUCO,PE-5N,258,DESPISTE,1,1
20211222,20200207,9.17,ANCASH,NA,440,CHOQUE,0,1
20211222,20200207,12.75,CUSCO,NA,865,DESPISTE,0,5
20211222,20200207,5,TACNA,PE-1S,1261,CHOQUE,0,2
20211222,20200208,16,PIURA,PE-1N,24,CHOQUE,0,2
20211222,20200208,7,AREQUIPA,PE-34A,28,CHOQUE,0,0
20211222,20200208,23.33,LIMA,PE-1NE,33,DESPISTE,0,0
20211222,20200208,11.25,LIMA,PE-1S,39,CHOQUE,0,1
20211222,20200208,20.5,CUSCO,CU-117,44,CHOQUE,0,0
20211222,20200208,9.5,LIMA,PE-22,45,DESPISTE,0,0
20211222,20200208,10,HUANCAVELICA,PE-26B,59,CHOQUE,0,5
20211222,20200208,17.67,JUNIN,PE-3N,60,CHOQUE,0,0
20211222,20200208,20.83,LIMA,PE-1S,90,ATROPELLO,0,1
20211222,20200208,3.92,LIMA,PE-1S,103,CHOQUE,0,0
20211222,20200208,14.67,LIMA,PE-22,111,CHOQUE,0,0
20211222,20200208,1.75,JUNIN,PE-22,135,DESPISTE,0,4
20211222,20200208,13.5,JUNIN,PE-22,152,CHOQUE,1,2
20211222,20200208,13.25,TACNA,PE-36A,157,DESPISTE,0,1
20211222,20200208,14.17,APURIMAC,PE-30A,182,DESPISTE,0,1
20211222,20200208,2.67,LIMA,NA,195,DESPISTE,0,0
20211222,20200208,11.92,PUNO,PE-34A,203,DESPISTE,0,0
20211222,20200208,6.67,APURIMAC,PE-30A,308,DESPISTE,0,0
20211222,20200208,5.5,ANCASH,PE-1N,374,CHOQUE,0,0
20211222,20200208,6.67,HUANUCO,PE-1S,516,CHOQUE,1,0
20211222,20200208,4.75,AREQUIPA,PE-1S,668,DESPISTE,0,0
20211222,20200208,13.33,AREQUIPA,PE-1S,716,CHOQUE,0,3
20211222,20200208,22.13,LAMBAYEQUE,PE-1N,819,CHOQUE,0,1
20211222,20200208,17.17,CUSCO,PE-3S,879,DESPISTE,0,3
20211222,20200208,20,AREQUIPA,PE-1S,931,DESPISTE,0,1
20211222,20200209,5.33,PIURA,PE-02A,3,DESPISTE,0,2
20211222,20200209,18.67,CUSCO,PE-30,3,CHOQUE,0,2
20211222,20200209,17.5,LORETO,LO-103,5,CHOQUE,0,1
20211222,20200209,17.17,LORETO,LO-103,12,DESPISTE,0,1
20211222,20200209,16,TACNA,MO-108,14,DESPISTE,0,6
20211222,20200209,17.5,LIMA,PE-1S,24,CHOQUE,0,1
20211222,20200209,12,LIMA,PE-20A,27,DESPISTE,0,2
20211222,20200209,1.5,LIMA,PE-1N,47,ATROPELLO,0,1
20211222,20200209,22.5,LIMA,PE-1S,56,ATROPELLO,1,NA
20211222,20200209,23,LIMA,PE-22,65,CHOQUE,0,3
20211222,20200209,2,CAJAMARCA,PE-06B,67,DESPISTE,0,0
20211222,20200209,16.5,CUSCO,PE-28B,68,CHOQUE,0,0
20211222,20200209,14,CUSCO,PE-28B,68,CHOQUE,0,0
20211222,20200209,17.83,CAJAMARCA,PE-3N,77,DESPISTE,0,1
20211222,20200209,18.33,AREQUIPA,PE-34A,88,CHOQUE,0,1
20211222,20200209,10.5,LIMA,PE-22,92,DESPISTE,0,1
20211222,20200209,9.67,LIMA,PE-1S,113,CHOQUE,1,0
20211222,20200209,22.25,AREQUIPA,PE-34A,120,CHOQUE,0,4
20211222,20200209,15.58,MOQUEGUA,PE-36A,123,DESPISTE,0,2
20211222,20200209,16.5,CAJAMARCA,PE-08B,132,CHOQUE,0,2
20211222,20200209,8.17,AYACUCHO,PE-28A,228,DESPISTE,0,0
20211222,20200209,7.5,LIMA,PE-1N,236,CHOQUE,0,2
20211222,20200209,16.33,ICA,PE-1S,269,ESPECIAL,0,0
20211222,20200209,2.17,AMAZONAS,PE-5N,280,DESPISTE,0,8
20211222,20200209,0.5,AMAZONAS,PE-08B,321,DESPISTE,0,1
20211222,20200209,14.25,MADRE DE DIOS,PE-30C,386,CHOQUE,0,1
20211222,20200209,3.17,HUANUCO,PE-5N,453,CHOQUE,0,1
20211222,20200209,14.92,ANCASH,PE-3N,638,DESPISTE,1,1
20211222,20200209,23.13,LAMBAYEQUE,PE-1S,815,CHOQUE,0,0
20211222,20200209,4.67,CUSCO,PE-3S,NA,VOLCADURA,0,1
20211222,20200210,15.75,CAJAMARCA,PE-08,9,DESPISTE,0,0
20211222,20200210,15.25,AREQUIPA,PE-34E,36,CHOQUE,0,0
20211222,20200210,20.17,LIMA,PE-1N,43,CHOQUE,1,16
20211222,20200210,13.17,LIMA,PE-22,46,ATROPELLO,0,1
20211222,20200210,17.5,LIMA,PE-22,50,DESPISTE,0,1
20211222,20200210,8.25,LIMA,PE-22,69,DESPISTE,0,3
20211222,20200210,10.5,LIMA,PE-1N,82,CHOQUE,0,3
20211222,20200210,7,HUANCAVELICA,PE-28A,114,DESPISTE,1,3
20211222,20200210,7,HUANCAVELICA,PE-28A,114,DESPISTE,1,3
20211222,20200210,21.5,AREQUIPA,PE-34A,156,DESPISTE,0,3
20211222,20200210,0.5,PUNO,PE-34A,206,DESPISTE,1,2
20211222,20200210,10.17,SAN MARTIN,PE-5N,515,DESPISTE,0,3
20211222,20200210,13,CAJAMARCA,PE-08,693,DESPISTE,1,2
20211222,20200210,19.5,AREQUIPA,PE-1S,791,CHOQUE,0,2
20211222,20200210,16.33,APURIMAC,PE-3S,833,DESPISTE,0,2
20211222,20200210,19.5,APURIMAC,PE-3S,833,CHOQUE,0,0
20211222,20200211,5.33,LIMA,PE-22,29,CHOQUE,0,0
20211222,20200211,16.5,AREQUIPA,PE-34E,31,DESPISTE,0,0
20211222,20200211,0.17,LIMA,PE-1S,53,CHOQUE,0,1
20211222,20200211,16.83,AREQUIPA,PE-34A,147,CHOQUE,0,2
20211222,20200211,11.33,LIMA,PE-1N,186,CHOQUE,0,3
20211222,20200211,23.67,ICA,PE-1S,187,CHOQUE,0,4
20211222,20200211,13.25,ANCASH,PE-1N,392,DESPISTE,0,0
20211222,20200211,19.42,SAN MARTIN,PE-5N,512,CHOQUE,0,2
20211222,20200211,10.5,LAMBAYEQUE,PE-1N,779,CHOQUE,0,1
20211222,20200211,20,PUNO,PE-3S,1227,CHOQUE,0,1
20211222,20200212,7.75,CAJAMARCA,PE-06B,47,DESPISTE,0,2
20211222,20200212,4.5,TACNA,PE-36A,75,DESPISTE,0,0
20211222,20200212,0.33,AREQUIPA,PE-34A,100,DESPISTE,0,NA
20211222,20200212,13.67,JUNIN,PE-22,137,DESPISTE,0,3
20211222,20200212,12.58,ICA,PE-1S,187,DESPISTE,0,1
20211222,20200212,5,PUNO,PE-34A,205,DESPISTE,0,0
20211222,20200212,6.33,ICA,PE-1S,226,DESPISTE,0,2
20211222,20200212,10.67,PUNO,PE-34A,246,DESPISTE,0,0
20211222,20200212,7.75,AREQUIPA,PE-1S,811,DESPISTE,0,0
20211222,20200212,18.5,CUSCO,PE-3S,1007,CHOQUE,0,0
20211222,20200212,22.33,CUSCO,PE-3S,1026,DESPISTE,0,1
20211222,20200212,2.67,CUSCO,PE-3S,1045,VOLCADURA,0,3
20211222,20200213,23.5,CUSCO,PE-28G,18,ATROPELLO,1,0
20211222,20200213,17.5,JUNIN,PE-3SA,20,DESPISTE,0,1
20211222,20200213,9.33,UCAYALI,PE-18C,24,CHOQUE,0,0
20211222,20200213,15.5,CAJAMARCA,PE-06B,35,CHOQUE,0,10
20211222,20200213,0.5,PIURA,PE-36A,65,DESPISTE,0,0
20211222,20200213,17.5,ANCASH,PE-3N,93,CHOQUE,0,2
20211222,20200213,21,LIMA,PE-1S,96,CHOQUE,0,0
20211222,20200213,21.58,LIMA,PE-1S,131,ATROPELLO,1,0
20211222,20200213,17.83,JUNIN,PE-22,136,CHOQUE,3,3
20211222,20200213,4.75,MOQUEGUA,PE-1SD,226,DESPISTE,0,1
20211222,20200213,17.5,APURIMAC,PE-3S,251,CHOQUE,0,1
20211222,20200213,12.5,ICA,PE-1S,328,CHOQUE,0,1
20211222,20200213,7,ANCASH,PE-1N,345,DESPISTE,0,1
20211222,20200213,10.5,ICA,PE-1S,362,DESPISTE,1,3
20211222,20200213,19.67,LAMBAYEQUE,PE-1N,761,CHOQUE,0,1
20211222,20200213,17.5,PIURA,PE-1N,1027,CHOQUE,0,1
20211222,20200214,19.5,ICA,PE-28A,37,DESPISTE,0,NA
20211222,20200214,2.42,LIMA,PE-1N,38,DESPISTE,0,0
20211222,20200214,8.33,CAJAMARCA,PE-08B,42,DESPISTE,0,0
20211222,20200214,15,ANCASH,AN-107,46,CHOQUE,0,9
20211222,20200214,15.5,LIMA,PE-1S,59,CHOQUE,0,4
20211222,20200214,6.75,ANCASH,PE-12A,64,DESPISTE,0,1
20211222,20200214,18,LIMA,PE-1S,86,ATROPELLO,1,0
20211222,20200214,23.03,LIMA,PE-1S,88,DESPISTE,0,0
20211222,20200214,19,AMAZONAS,PE-5N,94,ATROPELLO,0,1
20211222,20200214,15.33,LIMA,PE-22,114,CHOQUE,0,3
20211222,20200214,19.17,ANCASH,PE-16,117,DESPISTE,0,0
20211222,20200214,13.67,LIMA,PE-1S,126,CHOQUE,0,0
20211222,20200214,3.83,JUNIN,PE-22,143,CHOQUE,0,0
20211222,20200214,12.5,HUANCAVELICA,PE-28A,160,DESPISTE,0,1
20211222,20200214,NA,JUNIN,PE-22,165,ATROPELLO,0,1
20211222,20200214,5.33,ICA,PE-1S,410,CHOQUE,0,0
20211222,20200214,17,ANCASH,PE-3N,603,CHOQUE,0,2
20211222,20200214,14.83,APURIMAC,PE-3S,755,ATROPELLO,0,1
20211222,20200214,9.5,AREQUIPA,PE-1S,926,CHOQUE,0,0
20211222,20200214,12.5,AREQUIPA,PE-1S,975,CHOQUE,0,1
20211222,20200214,20,PIURA,PE-1N,1029,CHOQUE,0,1
20211222,20200214,4.5,CUSCO,PE-3S,1096,CHOQUE,0,6
20211222,20200214,9,MOQUEGUA,PE-1S,1147,CHOQUE,0,0
20211222,20200215,17.67,MOQUEGUA,PE-36A,0,DESPISTE,0,0
20211222,20200215,18,LIMA,PE-1S,58,ATROPELLO,0,1
20211222,20200215,18,LIMA,PE-1S,62,DESPISTE,1,1
20211222,20200215,10.33,LIMA,PE-22,67,CHOQUE,0,0
20211222,20200215,19.17,CAJAMARCA,PE-08B,89,DESPISTE,0,1
20211222,20200215,16.5,LIMA,PE-1S,101,CHOQUE,0,NA
