Año,Mes,Aeropuerto,Infraestructura,IT,NPI,NPN,TUUAN_VER,TUUAN,TUUAI_VER,TUUAI,IRAD_VER,IRAD,AADM_VER,AADM,ADEP_VER,ADEP,ALC_VER,ALC,AOOA_VER,AOOA,ADAH_VER,ADAH,AEHE_VER,AEHE,IREA_VER,IREA,IRIF_VER,IRIF,IRR_VER,IRR,NP
2021,Octubre,Trujillo,Aeropuertos del Perú S.A.,178321.15,1691,45132,Si,95459.64,Si,12480.240000000002,Si,23201.22,No,0,Si,1335.1899999999998,Si,7470.24,Si,318.01,Si,5468.6500000000005,No,0,Si,863.9399999999999,No,0,Si,4053.2,46823
2021,Octubre,Tumbes,Aeropuertos del Perú S.A.,93591.69,37,30854,Si,61707.94,Si,195.44,Si,10463.3,No,0,Si,238.3,Si,2748.29,No,0,Si,1171.1799999999998,No,0,Si,27.93,No,0,Si,1784.02,30891
2021,Noviembre,Andahuaylas,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Noviembre,Arequipa,Aeropuertos Andinos del Perú S.A.,596163.22,1042,117961,Si,303539.33999999997,Si,8214.91,Si,102787.90999999999,No,0,Si,22708.25,Si,16506.37,Si,1342.22,No,0,Si,3372.6,Si,888.23,No,0,No,0,119003
2021,Noviembre,Ayacucho,Aeropuertos Andinos del Perú S.A.,120954,0,42902,Si,47887.6,No,0,Si,9497.869999999999,Si,2320.4700000000003,No,0,Si,473.65000000000003,Si,1064.1299999999999,No,0,Si,27705.9,Si,1371.6,No,0,No,0,42902
2021,Noviembre,Cajamarca,Aeropuertos del Perú S.A.,107030.01,0,34540,Si,75151.73999999999,No,0,Si,11876.949999999999,No,0,Si,1336.3899999999999,Si,1253.34,Si,89.25,Si,1580.33,Si,69.8,Si,63.349999999999994,No,0,Si,2108.17,34540
2021,Noviembre,Chachapoyas,Aeropuertos del Perú S.A.,4239.13,0,1453,Si,2866.36,No,0,Si,565.8199999999999,No,0,No,0,No,0,Si,169.6,No,0,No,0,Si,3.51,No,0,Si,75.07,1453
2021,Noviembre,Chiclayo,Aeropuertos del Perú S.A.,1796593.83,2157,42138,Si,87298.32,Si,10373.66,Si,21309.25,No,0,Si,2113.4100000000003,Si,6132.360000000001,Si,84.24000000000001,Si,1687.27,No,0,Si,36.05,No,0,Si,1647261.57,44295
2021,Noviembre,Huaraz-Anta,Aeropuertos del Perú S.A.,384.44,0,107,Si,243.6,No,0,Si,39.660000000000004,No,0,No,0,No,0,No,0,No,0,No,0,Si,0.7799999999999999,No,0,Si,6.37,107
2021,Noviembre,Iquitos,Aeropuertos del Perú S.A.,412988.9,8,81582,Si,211159.4,Si,153.56,Si,79003.97,No,0,Si,238.69,Si,8197.710000000001,Si,1036.95,Si,25766.55,No,0,Si,7897.3,No,0,Si,13618.48,81590
2021,Noviembre,Juliaca,Aeropuertos Andinos del Perú S.A.,153252.04,0,21811,Si,93076.06,No,0,Si,15142.11,No,0,Si,1515.1499999999999,Si,2830.72,Si,452.8,No,0,No,0,Si,14.94,No,0,No,0,21811
2021,Noviembre,Lima,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Noviembre,Lima,Aeropuertos del Perú S.A.,2433933.2399999998,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,89488.90999999999,Si,2344444.3299999996,0
2021,Noviembre,Lima,Lima Airport Partners S.R.L.,20125165.88,381485,869058,Si,3992682.46,Si,4738876.26,Si,1989501.45,No,0,No,0,No,0,No,0,No,0,No,0,Si,240470.34999999998,No,0,No,0,1250543
2021,Noviembre,Pisco,Aeropuertos del Perú S.A.,23544.81,46,1062,Si,2119.72,Si,295.24,Si,1612.44,No,0,No,0,Si,72.07,No,0,Si,3990.4100000000003,No,0,Si,267.32,No,0,Si,1306.6599999999999,1108
2021,Noviembre,Piura,Aeropuertos del Perú S.A.,254464.16999999998,62,71784,Si,176344.52,Si,268.4,Si,28588.420000000002,No,0,Si,4123.53,Si,7169.67,No,0,Si,4035.48,Si,4120.85,Si,173.76,No,0,Si,4105.8,71846
2021,Noviembre,Pucallpa,Aeropuertos del Perú S.A.,224624.99000000002,0,55362,Si,142801.7,No,0,Si,26826.32,No,0,Si,32.849999999999994,Si,4659.610000000001,Si,557.48,Si,11983.43,No,0,Si,1154.24,No,0,Si,6692.67,55362
2021,Noviembre,Puerto Maldonado,Aeropuertos Andinos del Perú S.A.,93729.43000000001,8,30057,Si,46691.08,No,0,Si,7659.39,No,0,Si,1645.6,Si,1330.1899999999998,Si,1244.74,No,0,Si,8749.359999999999,Si,27.21,No,0,No,0,30065
2021,Noviembre,Tacna,Aeropuertos Andinos del Perú S.A.,134311.72,0,22365,Si,65814.05,Si,55.6,Si,10758.57,No,0,Si,2534.74,Si,1614.81,No,0,No,0,Si,6056.820000000001,Si,198.4,No,0,No,0,22365
2021,Noviembre,Talara,Aeropuertos del Perú S.A.,97985.67,17,26721,Si,55508.32,No,0,Si,10867.57,No,0,Si,618.6,Si,3042.14,No,0,Si,1509.94,Si,10720.82,Si,198.97,No,0,Si,2959.67,26738
2021,Noviembre,Tarapoto,Aeropuertos del Perú S.A.,283723.41,12,69904,Si,182106.12,Si,27.919999999999998,Si,30519.56,No,0,Si,1655.72,Si,6867.52,Si,1077.77,Si,3553.71,Si,23053.980000000003,Si,528.61,No,0,Si,6599.99,69916
2021,Noviembre,Trujillo,Aeropuertos del Perú S.A.,207809.06,3510,49750,Si,105046.47,Si,24346.24,Si,26272.9,No,0,Si,1535.36,Si,8111.74,Si,318.01,Si,5558.51,No,0,Si,989.06,No,0,Si,4406.469999999999,53260
2021,Noviembre,Tumbes,Aeropuertos del Perú S.A.,110285.78,13,35941,Si,72962.26,Si,83.76,Si,12802.46,No,0,Si,462.25,Si,2928.56,No,0,Si,1188.77,Si,195.43,Si,15.129999999999999,No,0,Si,1885.6699999999998,35954
2021,Diciembre,Andahuaylas,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Diciembre,Arequipa,Aeropuertos Andinos del Perú S.A.,632882.28,2301,114771,Si,287982.3,Si,14108.5,Si,103479.28,No,0,Si,26017.73,Si,20960.06,Si,1194,No,0,Si,766.5,Si,322.9,No,0,No,0,117072
2021,Diciembre,Ayacucho,Aeropuertos Andinos del Perú S.A.,118902.93,0,42478,Si,43296.659999999996,No,0,Si,8525.28,Si,2320.4700000000003,No,0,Si,-776.19,Si,605.3399999999999,No,0,Si,22242.75,Si,325.62,No,0,No,0,42478
2021,Diciembre,Cajamarca,Aeropuertos del Perú S.A.,103313.98999999999,0,34070,Si,71048.45999999999,No,0,Si,12429.220000000001,No,0,Si,1376.32,Si,1530.06,Si,89.25,Si,1558.8,No,0,Si,55.55,No,0,Si,1597.25,34070
2021,Diciembre,Chachapoyas,Aeropuertos del Perú S.A.,5824.44,0,1642,Si,3142.44,No,0,Si,943.99,No,0,No,0,No,0,Si,169.6,No,0,Si,322.46,Si,4.81,No,0,Si,209.3,1642
2021,Diciembre,Chiclayo,Aeropuertos del Perú S.A.,669329.0900000001,1952,45646,Si,87712.38,Si,12426.92,Si,21442.95,No,0,Si,2189.66,Si,6598.14,Si,84.24000000000001,Si,1666.11,No,0,Si,44.52,No,0,Si,513923.43000000005,47598
2021,Diciembre,Huaraz-Anta,Aeropuertos del Perú S.A.,380.73,0,75,Si,190.82000000000002,No,0,Si,56.5,No,0,No,0,No,0,No,0,No,0,Si,53.05,Si,3.3299999999999996,No,0,Si,6.2700000000000005,75
2021,Diciembre,Iquitos,Aeropuertos del Perú S.A.,413938.41,28,84903,Si,212924.93,No,0,Si,82900.90999999999,No,0,Si,521.51,Si,8116.6,Si,1036.95,Si,25372.91,No,0,Si,3783.64,No,0,Si,8087.610000000001,84931
2021,Diciembre,Juliaca,Aeropuertos Andinos del Perú S.A.,169885.97,0,22090,Si,89142.68000000001,No,0,Si,15968.3,No,0,Si,1546.57,Si,3238.13,Si,452.8,No,0,Si,342.84000000000003,Si,345.94,No,0,No,0,22090
2021,Diciembre,Lima,Aeropuertos Andinos del Perú S.A.,975.09,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Diciembre,Lima,Aeropuertos del Perú S.A.,792538.85,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,125745.65000000001,Si,666793.2,0
2021,Diciembre,Lima,Lima Airport Partners S.R.L.,21306211.66,429371,884695,Si,4323994.149999999,Si,4936447.359999999,Si,2067293.98,No,0,No,0,No,0,No,0,No,0,No,0,Si,233774.11000000002,No,0,No,0,1314066
2021,Diciembre,Pisco,Aeropuertos del Perú S.A.,20359.5,16,1042,Si,2127.6,Si,13.42,Si,2017.56,No,0,No,0,Si,58.06,No,0,Si,4418.06,No,0,Si,290.24,No,0,Si,1326.55,1058
2021,Diciembre,Piura,Aeropuertos del Perú S.A.,250596.13,36,72560,Si,167856.5,Si,214.72,Si,31258.64,No,0,Si,4237.929999999999,Si,8241.26,No,0,Si,3995.2799999999997,Si,4693.1900000000005,Si,79.5,No,0,Si,3889.59,72596
2021,Diciembre,Pucallpa,Aeropuertos del Perú S.A.,222283.48,0,58177,Si,145623.53,No,0,Si,28675.16,No,0,Si,39.94,Si,5022.620000000001,Si,557.48,Si,11849.97,No,0,Si,1325.6899999999998,No,0,Si,2967.69,58177
2021,Diciembre,Puerto Maldonado,Aeropuertos Andinos del Perú S.A.,112913.86,0,30082,Si,48611.49,No,0,Si,8805.92,No,0,Si,4208.85,Si,542.31,Si,679.2,No,0,Si,9485.210000000001,Si,13.3,No,0,No,0,30082
2021,Diciembre,Tacna,Aeropuertos Andinos del Perú S.A.,139191.19,0,21382,Si,62883.89,No,0,Si,10877.11,No,0,Si,74.96000000000001,Si,676.41,No,0,No,0,Si,5701.44,Si,44.7,No,0,No,0,21382
2021,Diciembre,Talara,Aeropuertos del Perú S.A.,330223.65,17,26883,Si,50835.259999999995,Si,69.8,Si,11118.449999999999,No,0,Si,685.75,Si,3925.94,No,0,Si,1489.01,Si,10832.949999999999,Si,124.54,No,0,Si,237846.14,26900
2021,Diciembre,Tarapoto,Aeropuertos del Perú S.A.,286372.38,0,75374,Si,184460.16,No,0,Si,31501.12,No,0,Si,1983.49,Si,6556.53,Si,1077.77,Si,3503.4300000000003,Si,22675.260000000002,Si,402.18,No,0,Si,5330.96,75374
2021,Diciembre,Trujillo,Aeropuertos del Perú S.A.,218474.45,5073,52417,Si,104487.69,Si,27794.36,Si,29898.87,No,0,Si,2008.1799999999998,Si,8773.54,Si,318.01,Si,5473.92,No,0,Si,755.62,No,0,Si,4064.68,57490
2021,Diciembre,Tumbes,Aeropuertos del Perú S.A.,103477.2,23,35234,Si,66510.92,Si,111.67999999999999,Si,13333.06,No,0,Si,59.68,Si,3406.55,No,0,Si,1428.94,Si,390.87,Si,17.51,No,0,Si,1611.24,35257
2022,Enero,Andahuaylas,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2022,Enero,Arequipa,Aeropuertos Andinos del Perú S.A.,617102.53,2884,108582,Si,293847.9,Si,20792.2,Si,101427.43999999999,No,0,Si,23562.71,Si,22690.59,Si,1194,No,0,Si,2605.67,Si,124.52,No,0,No,0,111466
2022,Enero,Ayacucho,Aeropuertos Andinos del Perú S.A.,108031.62,0,19556,Si,43362.53,No,0,Si,8362.29,Si,2320.4700000000003,No,0,Si,110.73,Si,605.3399999999999,No,0,Si,19794.4,Si,584.42,No,0,No,0,19556
2022,Enero,Cajamarca,Aeropuertos del Perú S.A.,476235.92,0,32046,Si,70571.25,No,0,Si,13455.08,No,0,Si,1626.02,Si,1168.78,Si,95,Si,1398.77,No,0,Si,25.35,No,0,Si,375657.13999999996,32046
2022,Enero,Chachapoyas,Aeropuertos del Perú S.A.,3827.56,0,1321,Si,2724.25,No,0,Si,339,No,0,No,0,No,0,Si,180.9,No,0,Si,74.35,Si,2.8,No,0,Si,80.27,1321
2022,Enero,Chiclayo,Aeropuertos del Perú S.A.,168696.81,1078,39475,Si,88287.90999999999,Si,8514.3,Si,18666.05,No,0,Si,2764.59,Si,7103.660000000001,Si,195.49,Si,1322.3,No,0,Si,34.339999999999996,No,0,Si,20079.85,40553
2022,Enero,Huaraz-Anta,Aeropuertos del Perú S.A.,228.78,0,33,Si,51,No,0,Si,37.64,No,0,No,0,No,0,No,0,No,0,No,0,Si,7.470000000000001,No,0,Si,7.06,33
2022,Enero,Iquitos,Aeropuertos del Perú S.A.,386373.25,0,80835,Si,226521.9,Si,175.32000000000002,Si,53306.49,No,0,Si,-484.04,Si,9172.220000000001,Si,1318.2,Si,19956.23,No,0,Si,2321.03,No,0,Si,9090.18,80835
2022,Enero,Juliaca,Aeropuertos Andinos del Perú S.A.,162192.73,0,40866,Si,90341.83,No,0,Si,17944.03,No,0,Si,1597.82,Si,4563.1900000000005,Si,452.8,No,0,Si,242.81,Si,267.77,No,0,No,0,40866
2022,Enero,Lima,Aeropuertos Andinos del Perú S.A.,16950,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2022,Enero,Lima,Aeropuertos del Perú S.A.,602098.8200000001,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,119554.8,Si,482544.02,0
2022,Enero,Lima,Lima Airport Partners S.R.L.,20139785.23,399735,837408,Si,3800151.01,Si,5343187.52,Si,2045837.43,No,0,No,0,No,0,No,0,No,0,No,0,Si,249132.73,No,0,No,0,1237143
2022,Enero,Pisco,Aeropuertos del Perú S.A.,26123.85,12,894,Si,1849.8799999999999,Si,84.3,Si,7196.48,No,0,No,0,Si,265.42999999999995,No,0,Si,3190.92,No,0,Si,294.68,No,0,Si,1305.1299999999999,906
2022,Enero,Piura,Aeropuertos del Perú S.A.,273629.47,39,71717,Si,155757.37,Si,281,Si,59694.58,No,0,Si,5233.45,Si,9558.75,Si,166.39000000000001,Si,2686.7,Si,5365.320000000001,Si,133.87,No,0,Si,4832.21,71756
2022,Enero,Pucallpa,Aeropuertos del Perú S.A.,194012.51,4,53436,Si,121229.8,Si,29.22,Si,29247.99,No,0,No,0,Si,5628.17,Si,864.31,Si,4624.71,No,0,Si,1391.04,No,0,Si,3158.68,53440
2022,Enero,Puerto Maldonado,Aeropuertos Andinos del Perú S.A.,94574.45,0,20316,Si,43665,No,0,Si,7910.05,No,0,Si,1208.11,Si,1168.57,Si,679.2,No,0,Si,10076.34,Si,12.7,No,0,No,0,20316
2022,Enero,Tacna,Aeropuertos Andinos del Perú S.A.,125544.55,12,24611,Si,53399.13,Si,87.24000000000001,Si,10060.7,No,0,Si,3173.03,Si,2005.8799999999999,No,0,No,0,Si,5705.88,Si,107.89,No,0,No,0,24623
2022,Enero,Talara,Aeropuertos del Perú S.A.,105616.33,0,28373,Si,63214.5,No,0,Si,10881.41,No,0,Si,697.24,Si,3304.94,Si,139.39000000000001,Si,1259.49,Si,11673.28,Si,52.5,No,0,Si,2297.22,28373
2022,Enero,Tarapoto,Aeropuertos del Perú S.A.,297374.74,0,70587,Si,158638.6,No,0,Si,64671.86,No,0,Si,2278.3500000000004,Si,7876.02,Si,1766.56,Si,3146.22,Si,20179.2,Si,755.15,No,0,Si,6356.09,70587
2022,Enero,Trujillo,Aeropuertos del Perú S.A.,235415.02,5498,46660,Si,106902.84,Si,37211.67,Si,31372.47,No,0,Si,2361.3700000000003,Si,10825.09,Si,562.3599999999999,Si,5339.41,No,0,Si,1055.36,No,0,Si,4501.110000000001,52158
2022,Enero,Tumbes,Aeropuertos del Perú S.A.,126229.12,43,39226,Si,84974.5,Si,160.70999999999998,Si,16229.62,No,0,Si,308.95,Si,3206.24,Si,214.17,Si,906.92,Si,1353.21,Si,323.12,No,0,Si,2589.2599999999998,39269
2022,Febrero,Andahuaylas,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2022,Febrero,Arequipa,Aeropuertos Andinos del Perú S.A.,645418.8099999999,2524,106563,Si,280602.13999999996,Si,19963.420000000002,Si,95467.9,No,0,Si,32768.33,Si,41522.850000000006,Si,1194,No,0,Si,2117.11,Si,475.07,No,0,No,0,109087
2022,Febrero,Ayacucho,Aeropuertos Andinos del Perú S.A.,105809.58,0,20042,Si,42565.91,No,0,Si,7773.52,Si,2320.4700000000003,No,0,Si,174.2,Si,605.3399999999999,No,0,Si,18447.14,Si,1002.2900000000001,No,0,No,0,20042
2022,Febrero,Cajamarca,Aeropuertos del Perú S.A.,101685.12,0,32797,Si,68981.75,No,0,Si,12729.38,No,0,Si,1551.08,Si,937.1800000000001,Si,95,Si,1449.22,No,0,Si,187.57,No,0,Si,1686.52,32797
2022,Febrero,Chachapoyas,Aeropuertos del Perú S.A.,3103.58,0,1051,Si,2167.5,No,0,Si,267.78,No,0,No,0,No,0,Si,180.9,No,0,No,0,Si,1.81,No,0,Si,80.5,1051
2022,Febrero,Chiclayo,Aeropuertos del Perú S.A.,743962.2300000001,1604,40817,Si,86991.23,Si,12237.55,Si,18347.309999999998,No,0,Si,2771.5,Si,6101.2699999999995,Si,195.49,Si,1370,No,0,Si,31.310000000000002,No,0,Si,593575.8600000001,42421
2022,Febrero,Huaraz-Anta,Aeropuertos del Perú S.A.,297.78,0,5,Si,21.25,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,7.319999999999999,5
2022,Febrero,Iquitos,Aeropuertos del Perú S.A.,423884.22000000003,8,80538,Si,216391.14,Si,29.22,Si,104471.79,No,0,No,0,Si,6510.06,Si,1318.2,Si,20676.06,No,0,Si,1877.43,No,0,Si,8847.53,80546
2022,Febrero,Juliaca,Aeropuertos Andinos del Perú S.A.,158651.03,0,41158,Si,87428.02,No,0,Si,16309.11,No,0,Si,1634.33,Si,3679.79,Si,452.8,No,0,Si,364.21,Si,285.28,No,0,No,0,41158
2022,Febrero,Lima,Aeropuertos Andinos del Perú S.A.,23674.58,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2022,Febrero,Lima,Aeropuertos del Perú S.A.,4248204.989999999,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,89876.54,Si,4158328.4499999997,0
2022,Febrero,Lima,Lima Airport Partners S.R.L.,19571148.72,392803,798354,Si,3801606.9099999997,Si,5250756.71,Si,1883972.41,No,0,No,0,No,0,No,0,No,0,No,0,Si,230866.54,No,0,No,0,1191157
2022,Febrero,Pisco,Aeropuertos del Perú S.A.,22333.88,24,449,Si,914.64,Si,168.6,Si,5091.6500000000005,No,0,No,0,Si,212,No,0,Si,1314.6899999999998,No,0,Si,435.15000000000003,No,0,Si,777.5,473
2022,Febrero,Piura,Aeropuertos del Perú S.A.,271929.99,33,73165,Si,155298.47999999998,Si,238.85000000000002,Si,58358.91,No,0,Si,6215.969999999999,Si,8925.1,Si,166.39000000000001,Si,2783.58,Si,4633.68,Si,130.6,No,0,Si,4694.969999999999,73198
2022,Febrero,Pucallpa,Aeropuertos del Perú S.A.,185197.79,0,49963,Si,111825.28,No,0,Si,27113.99,No,0,Si,198.6,Si,4381.53,Si,889.69,Si,4791.53,No,0,Si,1223.6799999999998,No,0,Si,3425.7599999999998,49963
2022,Febrero,Puerto Maldonado,Aeropuertos Andinos del Perú S.A.,95588.56,0,21345,Si,44729.99,No,0,Si,8344.54,No,0,Si,1235.72,Si,1744.97,Si,679.2,No,0,Si,8862.32,Si,397.48999999999995,No,0,No,0,21345
2022,Febrero,Tacna,Aeropuertos Andinos del Perú S.A.,139630.24,0,27697,Si,60244.92,No,0,Si,10897.91,No,0,Si,3234.12,Si,1560.1899999999998,No,0,No,0,Si,7405.51,Si,8.18,No,0,No,0,27697
2022,Febrero,Talara,Aeropuertos del Perú S.A.,88702.41,0,25078,Si,52878.5,No,0,Si,8392.99,No,0,Si,613.07,Si,3377.2799999999997,Si,139.39000000000001,Si,1304.92,Si,7851.59,Si,36.74,No,0,Si,2289.48,25078
2022,Febrero,Tarapoto,Aeropuertos del Perú S.A.,256170.69,0,62693,Si,137736.76,No,0,Si,54601.97,No,0,Si,2105.15,Si,5784.01,Si,1766.56,Si,3259.71,Si,12595.29,Si,579.8499999999999,No,0,Si,6116.72,62693
2022,Febrero,Trujillo,Aeropuertos del Perú S.A.,205978.69,4886,42684,Si,93574.32,Si,38921.04,Si,20508.05,No,0,Si,2231.69,Si,7769.38,Si,562.3599999999999,Si,5531.98,No,0,Si,668.54,No,0,Si,4704.18,47570
2022,Febrero,Tumbes,Aeropuertos del Perú S.A.,123165.86,28,38476,Si,80949.75,Si,204.54,Si,14714.8,No,0,Si,397.78,Si,4560.01,Si,214.17,Si,939.64,Si,2498.24,Si,75.64999999999999,No,0,Si,2687.92,38504
2022,Marzo,Andahuaylas,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2022,Marzo,Arequipa,Aeropuertos Andinos del Perú S.A.,642701.1499999999,1994,116690,Si,312627.13999999996,Si,20021.58,Si,104009.20999999999,No,0,Si,30445.55,Si,16732.09,Si,1194,No,0,Si,651.42,Si,298.96,No,0,No,0,118684
2022,Marzo,Ayacucho,Aeropuertos Andinos del Perú S.A.,112223.7,0,20853,Si,45995.229999999996,No,0,Si,7806.63,Si,2320.4700000000003,No,0,Si,184.87,Si,605.3399999999999,No,0,Si,24561.64,Si,-677.8599999999999,No,0,No,0,20853
2022,Marzo,Cajamarca,Aeropuertos del Perú S.A.,108718.65,0,33474,Si,75726.5,No,0,Si,13784.18,No,0,Si,1565.6299999999999,Si,1139.1,Si,95,Si,1443.01,Si,148.7,Si,74.16999999999999,No,0,Si,1545.57,33474
2022,Marzo,Chachapoyas,Aeropuertos del Perú S.A.,3470.84,0,1066,Si,2159,No,0,Si,360.28,No,0,No,0,No,0,Si,180.9,No,0,No,0,Si,3.4,No,0,Si,80.47,1066
2022,Marzo,Chiclayo,Aeropuertos del Perú S.A.,1124651.93,1666,41257,Si,90674.98,Si,11015.2,Si,20270.85,No,0,Si,2814.58,Si,5695.64,Si,195.49,Si,1364.1399999999999,No,0,Si,51.3,No,0,Si,965755.43,42923
2022,Marzo,Huaraz-Anta,Aeropuertos del Perú S.A.,176.94,0,16,Si,34,No,0,Si,5.96,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,7.29,16
2022,Marzo,Iquitos,Aeropuertos del Perú S.A.,447394.02999999997,22,81851,Si,224249.58,Si,43.83,Si,86755.05,No,0,No,0,Si,9708.09,Si,1318.2,Si,39585.91,No,0,Si,2277.42,No,0,Si,10654.67,81873
2022,Marzo,Juliaca,Aeropuertos Andinos del Perú S.A.,169725.76,0,44685,Si,102406.15000000001,No,0,Si,18735.88,No,0,Si,1649.6799999999998,Si,3162.42,Si,452.8,No,0,Si,1578.22,Si,444.53,No,0,No,0,44685
2022,Marzo,Lima,Aeropuertos Andinos del Perú S.A.,7600,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2022,Marzo,Lima,Aeropuertos del Perú S.A.,1436084.03,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,640685.66,Si,795398.37,0
2022,Marzo,Lima,Lima Airport Partners S.R.L.,21872996.41,466072,864774,Si,4021575.9,Si,6167690.859999999,Si,2109761.8699999996,No,0,No,0,No,0,No,0,No,0,No,0,Si,244739.84,No,0,No,0,1330846
2022,Marzo,Pisco,Aeropuertos del Perú S.A.,25898.920000000002,44,1022,Si,2076.48,Si,252.9,Si,3024.1,No,0,No,0,Si,211.1,No,0,Si,5251,No,0,Si,379.76,No,0,Si,1809.72,1066
2022,Marzo,Piura,Aeropuertos del Perú S.A.,296262.38,26,74914,Si,164008.97,Si,224.8,Si,65149.67,No,0,Si,6287.46,Si,8922.49,Si,166.39000000000001,Si,2771.65,Si,4999.5,Si,254.56,No,0,Si,11626,74940
2022,Marzo,Pucallpa,Aeropuertos del Perú S.A.,191535.12,0,52330,Si,116747.72,No,0,Si,28499.129999999997,No,0,Si,200.46,Si,3603.48,Si,889.69,Si,4770.98,No,0,Si,1172.56,No,0,Si,3056.88,52330
2022,Marzo,Puerto Maldonado,Aeropuertos Andinos del Perú S.A.,89247.98000000001,0,21521,Si,46029.340000000004,No,0,Si,7258,No,0,Si,1247.32,Si,2089.9,Si,679.2,No,0,Si,7284.1,Si,0.15000000000000002,No,0,No,0,21521
2022,Marzo,Tacna,Aeropuertos Andinos del Perú S.A.,137500.52,0,28484,Si,64474.49,No,0,Si,11167.01,No,0,Si,3759.79,Si,2362.4500000000003,No,0,No,0,Si,6659.320000000001,Si,21.79,No,0,No,0,28484
2022,Marzo,Tarapoto,Aeropuertos del Perú S.A.,277159.57999999996,0,64965,Si,146683.47999999998,No,0,Si,62942.619999999995,No,0,Si,2124.9100000000003,Si,5246.31,Si,1766.56,Si,3245.72,Si,15651.220000000001,Si,885.97,No,0,Si,5618.29,64965
2022,Marzo,Trujillo,Aeropuertos del Perú S.A.,251187.62,5783,47799,Si,107160.08,Si,53355.719999999994,Si,29263.260000000002,No,0,Si,2302.56,Si,7720.3,Si,562.3599999999999,Si,5508.24,No,0,Si,1206.6899999999998,No,0,Si,4589.969999999999,53582
2022,Marzo,Tumbes,Aeropuertos del Perú S.A.,126322.2,41,37499,Si,82938.75,Si,248.37,Si,15449.6,No,0,Si,401.52,Si,4484.18,Si,214.17,Si,935.59,Si,1873.6799999999998,Si,46.190000000000005,No,0,Si,2763.9700000000003,37540
2022,Abril,Andahuaylas,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2022,Abril,Arequipa,Aeropuertos Andinos del Perú S.A.,687873.1900000001,2602,121939,Si,318134.45,Si,21112.09,Si,114541.04,No,0,Si,37490.48,Si,21601.47,Si,1743.71,No,0,Si,1139.98,Si,360.74,No,0,No,0,124541
2022,Abril,Ayacucho,Aeropuertos Andinos del Perú S.A.,120532.49,0,25192,Si,53641.91,No,0,Si,10107.78,No,0,No,0,Si,201.22,Si,735.14,No,0,Si,29743.420000000002,Si,566.55,No,0,No,0,25192
2022,Abril,Cajamarca,Aeropuertos del Perú S.A.,109660.04,0,33815,Si,73019.25,No,0,Si,14321.2,No,0,Si,1659.71,Si,1159.24,Si,95,Si,1429.59,Si,2319.7799999999997,Si,95.55,No,0,Si,1710.1799999999998,33815
2022,Abril,Chachapoyas,Aeropuertos del Perú S.A.,3983.82,0,1441,Si,2868.75,No,0,Si,428.16,No,0,No,0,No,0,Si,180.9,No,0,No,0,Si,7.48,No,0,Si,80.42,1441
2022,Abril,Huaraz-Anta,Aeropuertos del Perú S.A.,184.45,0,19,Si,38.25,No,0,Si,48.36,No,0,No,0,No,0,No,0,No,0,No,0,Si,1.43,No,0,Si,7.22,19
2022,Abril,Iquitos,Aeropuertos del Perú S.A.,386241.97000000003,11,72775,Si,197586.64,No,0,Si,77643.89,No,0,Si,541.9499999999999,Si,9462.98,Si,1318.2,Si,23221.24,No,0,Si,1832.62,No,0,Si,9914.07,72786
