Año,Mes,Periodo,Infraestructura,Aeropuerto,Tipo Ingreso,Rubro Ingreso,Importe por Servicios
2019,Marzo,201903,COR,No precisa,INGRESO NO REGULADOS,ALQUILERES DE ALMACEN/HANGAR,"8,166.16"
2019,Marzo,201903,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE ESPACIOS PUBLICITARIOS,"17,684.17"
2019,Marzo,201903,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE TERRENOS,"2,236.69"
2019,Marzo,201903,COR,No precisa,INGRESO NO REGULADOS,ALQUILERES DIVERSOS,"13,290.96"
2019,Marzo,201903,COR,No precisa,INGRESO NO REGULADOS,CARGO DE ACCESO ESTACIÓN LINEA CIAS AEREAS,"2,947.20"
2019,Marzo,201903,COR,No precisa,INGRESO NO REGULADOS,OPERADOR DE BASE FIJA - FBO,"6,711.13"
2019,Marzo,201903,COR,No precisa,INGRESO NO REGULADOS,SERVICIO DE EMBARQUE Y DESEMBARQUE A TRAVES DE MANGAS,"28,620.00"
2019,Marzo,201903,COR,No precisa,REEMBOLSOS,INGRESOS FINANCIEROS,0.00
2019,Marzo,201903,COR,No precisa,REEMBOLSOS,ALQUILER DE EQUIPOS DE RAMPA,0.00
2019,Marzo,201903,COR,No precisa,REEMBOLSOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2019,Marzo,201903,ADP,No precisa,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"429,067.00"
2019,Marzo,201903,ADP,No precisa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"13,388.00"
2019,Marzo,201903,ADP,No precisa,INGRESO REGULADOS,T U U A NACIONAL,"1,152,492.00"
2019,Marzo,201903,ADP,No precisa,INGRESO REGULADOS,T U U A INTERNACIONAL,"7,239.00"
2019,Marzo,201903,ADP,No precisa,INGRESO REGULADOS,SERVICIOS DE RAMPA,"90,159.00"
2019,Marzo,201903,ADP,No precisa,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"19,282.00"
2019,Marzo,201903,ADP,No precisa,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"29,397.00"
2019,Marzo,201903,ADP,No precisa,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,"49,779.00"
2019,Marzo,201903,ADP,No precisa,INGRESO REGULADOS,ALQUILER COUNTERS,"15,693.00"
2019,Marzo,201903,ADP,No precisa,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,"11,972.00"
2019,Marzo,201903,ADP,No precisa,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2019,Marzo,201903,ADP,No precisa,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,"7,636.00"
2019,Marzo,201903,ADP,No precisa,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2019,Marzo,201903,ADP,No precisa,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO VEHICULAR,"87,049.00"
2019,Marzo,201903,ADP,No precisa,INGRESO NO REGULADOS,ALQUILER LOCALES COMERCIALES,"130,191.00"
2019,Marzo,201903,ADP,No precisa,INGRESO NO REGULADOS,ALQUILER DE ALMACÉN DE CARGA PARA LÍNEAS AÉREAS,0.00
2019,Marzo,201903,ADP,No precisa,INGRESO NO REGULADOS,ALQUILERES DE ALMACEN/HANGAR,"75,936.00"
2019,Marzo,201903,ADP,No precisa,INGRESO NO REGULADOS,ALQUILER DE ESPACIOS PUBLICITARIOS,"65,387.00"
2019,Marzo,201903,ADP,No precisa,INGRESO NO REGULADOS,OPERADOR DE BASE FIJA - FBO,"11,775.00"
2019,Marzo,201903,ADP,No precisa,INGRESO NO REGULADOS,OTROS INGRESOS,"11,079.00"
2019,Marzo,201903,ADP,No precisa,INGRESO NO REGULADOS,OTROS,0.00
2019,Marzo,201903,ADP,No precisa,INGRESO NO REGULADOS,REEMBOLSOS,0.00
2019,Marzo,201903,ADP,No precisa,INGRESO NO REGULADOS,OTROS ALQUILERES,"89,469.00"
2019,Marzo,201903,ADP,No precisa,REEMBOLSOS,INGRESOS FINANCIEROS,"10,718.00"
2019,Marzo,201903,ADP,No precisa,REEMBOLSOS,ALQUILER DE EQUIPOS DE RAMPA,0.00
2019,Marzo,201903,ADP,No precisa,REEMBOLSOS,REEMBOLSOS,"5,842,476.00"
2019,Marzo,201903,AAP,No precisa,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"185,281.28"
2019,Marzo,201903,AAP,No precisa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"1,701.05"
2019,Marzo,201903,AAP,No precisa,INGRESO REGULADOS,T U U A NACIONAL,"583,042.25"
2019,Marzo,201903,AAP,No precisa,INGRESO REGULADOS,T U U A INTERNACIONAL,618.24
2019,Marzo,201903,AAP,No precisa,INGRESO REGULADOS,SERVICIOS DE RAMPA,"39,833.94"
2019,Marzo,201903,AAP,No precisa,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"5,079.07"
2019,Marzo,201903,AAP,No precisa,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"8,183.95"
2019,Marzo,201903,AAP,No precisa,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,"40,956.20"
2019,Marzo,201903,AAP,No precisa,INGRESO REGULADOS,ALQUILER COUNTERS,"3,086.85"
2019,Marzo,201903,AAP,No precisa,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,"4,081.70"
2019,Marzo,201903,AAP,No precisa,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,"2,206.85"
2019,Marzo,201903,AAP,No precisa,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,"6,772.68"
2019,Marzo,201903,AAP,No precisa,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,"9,804.10"
2019,Marzo,201903,AAP,No precisa,INGRESO REGULADOS,SERVICIO DE EMBARQUE Y DESEMBARQUE A TRAVES DE MANGAS,"6,025.07"
2019,Marzo,201903,AAP,No precisa,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2019,Marzo,201903,AAP,No precisa,INGRESO NO REGULADOS,OTROS (ESPECIFICAR),"72,784.02"
2019,Marzo,201903,AAP,No precisa,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO VEHICULAR,0.00
2019,Marzo,201903,AAP,No precisa,INGRESO NO REGULADOS,ALQUILER LOCALES COMERCIALES,"60,172.96"
2019,Marzo,201903,AAP,No precisa,INGRESO NO REGULADOS,ALQUILER DE ALMACÉN DE CARGA PARA LÍNEAS AÉREAS,"27,820.58"
2019,Marzo,201903,AAP,No precisa,INGRESO NO REGULADOS,ALQUILER DE ESPACIOS PUBLICITARIOS,"55,895.55"
2019,Marzo,201903,AAP,No precisa,INGRESO NO REGULADOS,OPERADOR DE BASE FIJA - FBO,0.00
2019,Marzo,201903,AAP,No precisa,INGRESO NO REGULADOS,OTROS ALQUILERES,"109,308.34"
2019,Marzo,201903,AAP,No precisa,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO ABONADOS,"30,141.36"
2019,Marzo,201903,AAP,No precisa,INGRESO NO REGULADOS,ALQUILER DE HANGAR,0.00
2019,Marzo,201903,AAP,No precisa,INGRESO NO REGULADOS,PRODUCCIÓN COMERCIAL- PUBLICIDAD,0.00
2019,Marzo,201903,AAP,No precisa,INGRESO NO REGULADOS,SALAS VIP,"38,808.88"
2019,Marzo,201903,AAP,No precisa,REEMBOLSOS,ATERRIZAJE Y DESPEGUE,"7,215.26"
2019,Marzo,201903,AAP,No precisa,REEMBOLSOS,ESTACIONAMIENTO AERONAVES,"1,897.33"
2019,Marzo,201903,AAP,No precisa,REEMBOLSOS,INGRESOS FINANCIEROS,100.30
2019,Marzo,201903,AAP,No precisa,REEMBOLSOS,ALQUILER DE EQUIPOS DE RAMPA,0.00
2019,Marzo,201903,AAP,No precisa,REEMBOLSOS,REEMBOLSOS,"11,248.30"
2019,Marzo,201903,AAP,No precisa,REEMBOLSOS,INGRESOS EXCEPCIONALES,0.00
2019,Marzo,-,-,-,-,-,0.00
2019,Abril,201904,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"3,596,237.45"
2019,Abril,201904,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"302,760.35"
2019,Abril,201904,LAP,Lima,INGRESO REGULADOS,T U U A NACIONAL,"4,953,011.60"
2019,Abril,201904,LAP,Lima,INGRESO REGULADOS,T U U A INTERNACIONAL,"8,797,674.27"
2019,Abril,201904,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,"924,908.85"
2019,Abril,201904,LAP,Lima,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"468,747.18"
2019,Abril,201904,LAP,Lima,INGRESO REGULADOS,PUENTE DE EMBARQUE,"1,472,369.60"
2019,Abril,201904,LAP,Lima,INGRESO REGULADOS,OFICINAS OPERATIVAS,"44,631.18"
2019,Abril,201904,LAP,Lima,INGRESO REGULADOS,OFICINAS AERA GRIS,"11,232.87"
2019,Abril,201904,LAP,Lima,INGRESO REGULADOS,MOSTRADORES CHECK IN,"40,063.36"
2019,Abril,201904,LAP,Lima,INGRESO REGULADOS,EQUIPAJE REZAGADO,"1,183.53"
2019,Abril,201904,LAP,Lima,INGRESO REGULADOS,ÁREAS DE MANTENIMIENTO,"5,664.82"
2019,Abril,201904,LAP,Lima,INGRESO REGULADOS,ALQUILER ESPACIO PARA EQUIPOS DE RAMPA,0.00
2019,Abril,201904,LAP,Lima,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"2,302,514.81"
2019,Abril,201904,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO VEHICULAR,"515,169.79"
2019,Abril,201904,LAP,Lima,INGRESO NO REGULADOS,INGRESOS NO REGULADOS,"8,493,834.69"
2019,Abril,201904,COR,No precisa,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"247,256.73"
2019,Abril,201904,COR,No precisa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"1,891.98"
2019,Abril,201904,COR,No precisa,INGRESO REGULADOS,T U U A NACIONAL,"622,901.04"
2019,Abril,201904,COR,No precisa,INGRESO REGULADOS,T U U A INTERNACIONAL,"52,445.90"
2019,Abril,201904,COR,No precisa,INGRESO REGULADOS,SERVICIOS DE RAMPA,"9,998.00"
2019,Abril,201904,COR,No precisa,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"1,204.61"
2019,Abril,201904,COR,No precisa,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"16,284.44"
2019,Abril,201904,COR,No precisa,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,"88,210.94"
2019,Abril,201904,COR,No precisa,INGRESO REGULADOS,ALQUILER COUNTERS,"15,375.45"
2019,Abril,201904,COR,No precisa,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,"8,679.22"
2019,Abril,201904,COR,No precisa,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2019,Abril,201904,COR,No precisa,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,"8,196.78"
2019,Abril,201904,COR,No precisa,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2019,Abril,201904,COR,No precisa,INGRESO REGULADOS,OTROS (ESPECIFICAR),0.00
2019,Abril,201904,COR,No precisa,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2019,Abril,201904,COR,No precisa,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO VEHICULAR,"32,817.86"
2019,Abril,201904,COR,No precisa,INGRESO NO REGULADOS,ALQUILER LOCALES COMERCIALES,"121,402.19"
2019,Abril,201904,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE ALMACÉN DE CARGA PARA LÍNEAS AÉREAS,0.00
2019,Abril,201904,COR,No precisa,INGRESO NO REGULADOS,ALQUILERES DE ALMACEN/HANGAR,"8,166.16"
2019,Abril,201904,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE ESPACIOS PUBLICITARIOS,"17,764.54"
2019,Abril,201904,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE TERRENOS,"3,563.53"
2019,Abril,201904,COR,No precisa,INGRESO NO REGULADOS,ALQUILERES DIVERSOS,"13,289.17"
2019,Abril,201904,COR,No precisa,INGRESO NO REGULADOS,CARGO DE ACCESO ESTACIÓN LINEA CIAS AEREAS,"3,004.63"
2019,Abril,201904,COR,No precisa,INGRESO NO REGULADOS,OPERADOR DE BASE FIJA - FBO,"7,119.03"
2019,Abril,201904,COR,No precisa,INGRESO NO REGULADOS,SERVICIO DE EMBARQUE Y DESEMBARQUE A TRAVES DE MANGAS,"29,460.00"
2019,Abril,201904,COR,No precisa,REEMBOLSOS,INGRESOS FINANCIEROS,0.00
2019,Abril,201904,COR,No precisa,REEMBOLSOS,ALQUILER DE EQUIPOS DE RAMPA,0.00
2019,Abril,201904,COR,No precisa,REEMBOLSOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2019,Abril,201904,ADP,No precisa,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"417,570.00"
2019,Abril,201904,ADP,No precisa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"107,976.00"
2019,Abril,201904,ADP,No precisa,INGRESO REGULADOS,T U U A NACIONAL,"1,110,815.00"
2019,Abril,201904,ADP,No precisa,INGRESO REGULADOS,T U U A INTERNACIONAL,"7,367.00"
2019,Abril,201904,ADP,No precisa,INGRESO REGULADOS,SERVICIOS DE RAMPA,"89,472.00"
2019,Abril,201904,ADP,No precisa,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"16,991.00"
2019,Abril,201904,ADP,No precisa,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"27,771.00"
2019,Abril,201904,ADP,No precisa,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,"52,703.00"
2019,Abril,201904,ADP,No precisa,INGRESO REGULADOS,ALQUILER COUNTERS,"12,443.00"
2019,Abril,201904,ADP,No precisa,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,"10,732.00"
2019,Abril,201904,ADP,No precisa,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2019,Abril,201904,ADP,No precisa,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,"7,603.00"
2019,Abril,201904,ADP,No precisa,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2019,Abril,201904,ADP,No precisa,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO VEHICULAR,"85,417.00"
2019,Abril,201904,ADP,No precisa,INGRESO NO REGULADOS,ALQUILER LOCALES COMERCIALES,"121,312.00"
2019,Abril,201904,ADP,No precisa,INGRESO NO REGULADOS,ALQUILER DE ALMACÉN DE CARGA PARA LÍNEAS AÉREAS,0.00
2019,Abril,201904,ADP,No precisa,INGRESO NO REGULADOS,ALQUILERES DE ALMACEN/HANGAR,"75,650.00"
2019,Abril,201904,ADP,No precisa,INGRESO NO REGULADOS,ALQUILER DE ESPACIOS PUBLICITARIOS,"65,320.00"
2019,Abril,201904,ADP,No precisa,INGRESO NO REGULADOS,OPERADOR DE BASE FIJA - FBO,"10,715.00"
2019,Abril,201904,ADP,No precisa,INGRESO NO REGULADOS,OTROS INGRESOS,"10,356.00"
2019,Abril,201904,ADP,No precisa,INGRESO NO REGULADOS,OTROS,0.00
2019,Abril,201904,ADP,No precisa,INGRESO NO REGULADOS,REEMBOLSOS,0.00
2019,Abril,201904,ADP,No precisa,INGRESO NO REGULADOS,OTROS ALQUILERES,"92,464.00"
2019,Abril,201904,ADP,No precisa,REEMBOLSOS,INGRESOS FINANCIEROS,"14,639.00"
2019,Abril,201904,ADP,No precisa,REEMBOLSOS,ALQUILER DE EQUIPOS DE RAMPA,0.00
2019,Abril,201904,ADP,No precisa,REEMBOLSOS,REEMBOLSOS,"283,799.00"
2019,Abril,201904,AAP,No precisa,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"194,749.61"
2019,Abril,201904,AAP,No precisa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,652.08
2019,Abril,201904,AAP,No precisa,INGRESO REGULADOS,T U U A NACIONAL,"624,220.64"
2019,Abril,201904,AAP,No precisa,INGRESO REGULADOS,T U U A INTERNACIONAL,"1,706.89"
2019,Abril,201904,AAP,No precisa,INGRESO REGULADOS,SERVICIOS DE RAMPA,"42,088.74"
2019,Abril,201904,AAP,No precisa,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"4,842.06"
2019,Abril,201904,AAP,No precisa,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"9,489.76"
2019,Abril,201904,AAP,No precisa,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,"24,898.92"
2019,Abril,201904,AAP,No precisa,INGRESO REGULADOS,ALQUILER COUNTERS,"3,117.78"
2019,Abril,201904,AAP,No precisa,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,"4,120.14"
2019,Abril,201904,AAP,No precisa,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,"2,206.85"
2019,Abril,201904,AAP,No precisa,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,"6,772.68"
2019,Abril,201904,AAP,No precisa,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,"9,758.68"
2019,Abril,201904,AAP,No precisa,INGRESO REGULADOS,SERVICIO DE EMBARQUE Y DESEMBARQUE A TRAVES DE MANGAS,"7,345.50"
2019,Abril,201904,AAP,No precisa,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2019,Abril,201904,AAP,No precisa,INGRESO NO REGULADOS,OTROS (ESPECIFICAR),"67,163.17"
2019,Abril,201904,AAP,No precisa,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO VEHICULAR,0.00
2019,Abril,201904,AAP,No precisa,INGRESO NO REGULADOS,ALQUILER LOCALES COMERCIALES,"56,562.98"
2019,Abril,201904,AAP,No precisa,INGRESO NO REGULADOS,ALQUILER DE ALMACÉN DE CARGA PARA LÍNEAS AÉREAS,"28,264.94"
2019,Abril,201904,AAP,No precisa,INGRESO NO REGULADOS,ALQUILER DE ESPACIOS PUBLICITARIOS,"55,842.26"
2019,Abril,201904,AAP,No precisa,INGRESO NO REGULADOS,OPERADOR DE BASE FIJA - FBO,0.00
2019,Abril,201904,AAP,No precisa,INGRESO NO REGULADOS,OTROS ALQUILERES,"139,632.12"
2019,Abril,201904,AAP,No precisa,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO ABONADOS,"29,798.50"
2019,Abril,201904,AAP,No precisa,INGRESO NO REGULADOS,ALQUILER DE HANGAR,0.00
2019,Abril,201904,AAP,No precisa,INGRESO NO REGULADOS,PRODUCCIÓN COMERCIAL- PUBLICIDAD,0.00
2019,Abril,201904,AAP,No precisa,INGRESO NO REGULADOS,SALAS VIP,"49,500.64"
2019,Abril,201904,AAP,No precisa,REEMBOLSOS,ATERRIZAJE Y DESPEGUE,0.00
2019,Abril,201904,AAP,No precisa,REEMBOLSOS,ESTACIONAMIENTO AERONAVES,"1,897.33"
2019,Abril,201904,AAP,No precisa,REEMBOLSOS,INGRESOS FINANCIEROS,114.77
2019,Abril,201904,AAP,No precisa,REEMBOLSOS,ALQUILER DE EQUIPOS DE RAMPA,0.00
2019,Abril,201904,AAP,No precisa,REEMBOLSOS,REEMBOLSOS,"23,280.76"
2019,Abril,201904,AAP,No precisa,REEMBOLSOS,INGRESOS EXCEPCIONALES,0.00
2019,Abril,-,-,-,-,-,0.00
2019,Mayo,201905,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"3,816,473.08"
2019,Mayo,201905,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"320,867.28"
2019,Mayo,201905,LAP,Lima,INGRESO REGULADOS,T U U A NACIONAL,"5,514,222.16"
2019,Mayo,201905,LAP,Lima,INGRESO REGULADOS,T U U A INTERNACIONAL,"9,565,773.94"
2019,Mayo,201905,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,"995,184.56"
2019,Mayo,201905,LAP,Lima,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"480,039.24"
2019,Mayo,201905,LAP,Lima,INGRESO REGULADOS,PUENTE DE EMBARQUE,"1,541,373.08"
2019,Mayo,201905,LAP,Lima,INGRESO REGULADOS,OFICINAS OPERATIVAS,"44,631.18"
2019,Mayo,201905,LAP,Lima,INGRESO REGULADOS,OFICINAS AERA GRIS,"11,232.87"
2019,Mayo,201905,LAP,Lima,INGRESO REGULADOS,MOSTRADORES CHECK IN,"40,999.10"
2019,Mayo,201905,LAP,Lima,INGRESO REGULADOS,EQUIPAJE REZAGADO,"1,183.53"
2019,Mayo,201905,LAP,Lima,INGRESO REGULADOS,ÁREAS DE MANTENIMIENTO,"5,664.82"
2019,Mayo,201905,LAP,Lima,INGRESO REGULADOS,ALQUILER ESPACIO PARA EQUIPOS DE RAMPA,0.00
2019,Mayo,201905,LAP,Lima,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"2,434,583.08"
2019,Mayo,201905,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO VEHICULAR,"556,089.21"
2019,Mayo,201905,LAP,Lima,INGRESO NO REGULADOS,INGRESOS NO REGULADOS,"8,611,163.06"
2019,Mayo,201905,COR,No precisa,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"254,372.88"
2019,Mayo,201905,COR,No precisa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"4,479.14"
2019,Mayo,201905,COR,No precisa,INGRESO REGULADOS,T U U A NACIONAL,"712,355.75"
2019,Mayo,201905,COR,No precisa,INGRESO REGULADOS,T U U A INTERNACIONAL,"52,700.00"
2019,Mayo,201905,COR,No precisa,INGRESO REGULADOS,SERVICIOS DE RAMPA,"10,191.00"
2019,Mayo,201905,COR,No precisa,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"1,371.66"
2019,Mayo,201905,COR,No precisa,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"15,664.88"
2019,Mayo,201905,COR,No precisa,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,"91,283.89"
2019,Mayo,201905,COR,No precisa,INGRESO REGULADOS,ALQUILER COUNTERS,"15,489.09"
2019,Mayo,201905,COR,No precisa,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,"8,947.78"
2019,Mayo,201905,COR,No precisa,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2019,Mayo,201905,COR,No precisa,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,"8,176.51"
2019,Mayo,201905,COR,No precisa,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2019,Mayo,201905,COR,No precisa,INGRESO REGULADOS,OTROS (ESPECIFICAR),0.00
2019,Mayo,201905,COR,No precisa,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2019,Mayo,201905,COR,No precisa,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO VEHICULAR,"34,518.71"
2019,Mayo,201905,COR,No precisa,INGRESO NO REGULADOS,ALQUILER LOCALES COMERCIALES,"129,830.07"
2019,Mayo,201905,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE ALMACÉN DE CARGA PARA LÍNEAS AÉREAS,0.00
2019,Mayo,201905,COR,No precisa,INGRESO NO REGULADOS,ALQUILERES DE ALMACEN/HANGAR,"8,473.19"
2019,Mayo,201905,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE ESPACIOS PUBLICITARIOS,"17,802.00"
2019,Mayo,201905,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE TERRENOS,"3,659.88"
2019,Mayo,201905,COR,No precisa,INGRESO NO REGULADOS,ALQUILERES DIVERSOS,"13,550.15"
2019,Mayo,201905,COR,No precisa,INGRESO NO REGULADOS,CARGO DE ACCESO ESTACIÓN LINEA CIAS AEREAS,"3,410.63"
2019,Mayo,201905,COR,No precisa,INGRESO NO REGULADOS,OPERADOR DE BASE FIJA - FBO,"8,775.61"
2019,Mayo,201905,COR,No precisa,INGRESO NO REGULADOS,SERVICIO DE EMBARQUE Y DESEMBARQUE A TRAVES DE MANGAS,"32,640.00"
2019,Mayo,201905,COR,No precisa,REEMBOLSOS,INGRESOS FINANCIEROS,0.00
2019,Mayo,201905,COR,No precisa,REEMBOLSOS,ALQUILER DE EQUIPOS DE RAMPA,0.00
2019,Mayo,201905,COR,No precisa,REEMBOLSOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2019,Mayo,201905,ADP,Iquitos,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"85,901.88"
2019,Mayo,201905,ADP,Piura,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"85,689.80"
2019,Mayo,201905,ADP,Tarapoto,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"76,178.38"
2019,Mayo,201905,ADP,Pucallpa,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"62,410.14"
2019,Mayo,201905,ADP,Chiclayo,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"57,540.33"
2019,Mayo,201905,ADP,Trujillo,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"53,856.64"
2019,Mayo,201905,ADP,Cajamarca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"18,843.24"
2019,Mayo,201905,ADP,Talara,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"8,254.26"
2019,Mayo,201905,ADP,Tumbes,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"6,631.89"
2019,Mayo,201905,ADP,Pisco,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"5,311.05"
2019,Mayo,201905,ADP,Huaraz-Anta,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,206.18
2019,Mayo,201905,ADP,Chachapoyas,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,167.40
2019,Mayo,201905,ADP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,0.00
2019,Mayo,201905,ADP,Iquitos,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"3,582.54"
2019,Mayo,201905,ADP,Pucallpa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"2,424.22"
2019,Mayo,201905,ADP,Tarapoto,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"1,273.47"
2019,Mayo,201905,ADP,Trujillo,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,613.79
2019,Mayo,201905,ADP,Pisco,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,497.80
2019,Mayo,201905,ADP,Chiclayo,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,271.18
2019,Mayo,201905,ADP,Piura,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,148.14
2019,Mayo,201905,ADP,Tumbes,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,43.08
2019,Mayo,201905,ADP,Huaraz-Anta,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,20.26
2019,Mayo,201905,ADP,Chachapoyas,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,6.37
