City;Price;Para cuando los reservan;Room Type;Shared Room;Private Room;Person Capacity;Superhost;Multiple Rooms;Business (ofertas);Cleanliness Rating;Guest Satisfaction;Bedrooms;City Center (km);Metro Distance (km);Normalised Attraction Index;Normalised Restraunt Index
Amsterdam;442.43;Weekday;Private room;False;True;2;True;1;0;10;96;1;2.08;2.01;12.63;20.76
Amsterdam;202.7;Weekday;Private room;False;True;2;True;1;0;10;98;1;8.33;3.32;2.81;4.61
Amsterdam;258.01;Weekday;Shared room;True;False;3;True;1;0;10;98;1;7.17;3.01;3.41;5.56
Amsterdam;245.82;Weekday;Private room;False;True;2;True;1;0;10;96;1;3.87;1.15;7.52;12.83
Amsterdam;669.74;Weekday;Entire home/apt;False;False;4;False;1;0;9;88;2;2.5;1.97;12.34;19.58
Amsterdam;453.45;Weekday;Entire home/apt;False;False;2;False;0;1;9;85;1;2.95;0.88;7.9;13.04
Amsterdam;706.54;Weekday;Entire home/apt;False;False;4;False;1;0;9;89;3;2.53;1.95;12.27;19.47
Amsterdam;1,038.36;Weekday;Entire home/apt;False;False;4;False;0;0;9;99;2;0.2;0.25;34.86;59.77
Amsterdam;2,500.88;Weekday;Entire home/apt;False;False;4;False;0;0;9;100;1;1.43;1.2;12.73;21.9
Amsterdam;399.55;Weekday;Private room;False;True;2;False;0;1;9;88;0;0.96;0.66;24.71;62.99
Amsterdam;407.99;Weekday;Private room;False;True;2;False;0;1;9;82;0;1.73;0.11;14.29;23.01
Amsterdam;407.99;Weekday;Private room;False;True;2;False;0;1;8;78;0;1.76;0.13;14.06;22.7
Amsterdam;319.41;Weekday;Private room;False;True;2;False;1;0;9;96;1;1.11;1.2;20.32;29.62
Amsterdam;817.14;Weekday;Entire home/apt;False;False;4;False;1;0;10;100;3;4.19;0.15;6.25;10.47
Amsterdam;792.77;Weekday;Entire home/apt;False;False;6;False;0;0;9;92;3;6.45;2.53;3.7;6.03
Amsterdam;274.18;Weekday;Private room;False;True;2;False;1;0;9;90;1;1.16;0.61;25.53;97.7
Amsterdam;774.26;Weekday;Entire home/apt;False;False;2;False;0;0;9;93;1;0.35;0.42;31.83;48.87
Amsterdam;221.22;Weekday;Private room;False;True;2;False;0;0;10;100;1;9.23;0.29;2.64;4.34
Amsterdam;436.34;Weekday;Private room;False;True;2;False;0;1;9;90;0;1.09;0.56;25.65;58.8
Amsterdam;974.62;Weekday;Entire home/apt;False;False;3;False;0;0;10;95;1;1.22;0.29;28.01;45.65
Amsterdam;1,044.69;Weekday;Entire home/apt;False;False;5;False;0;0;9;96;3;3.51;1.66;6.77;11.54
Amsterdam;607.18;Weekday;Private room;False;True;4;True;1;0;10;96;1;1.43;1.32;17.73;32
Amsterdam;314.48;Weekday;Private room;False;True;2;False;1;0;9;91;1;2.12;0.23;12.39;21.51
Amsterdam;390.65;Weekday;Private room;False;True;2;True;1;0;9;86;1;1.43;1.32;17.72;32
Amsterdam;449.7;Weekday;Private room;False;True;4;True;0;0;10;98;1;0.24;0.48;30.39;61.43
Amsterdam;181.85;Weekday;Private room;False;True;2;False;1;0;10;87;1;2.72;1.53;9.76;15.81
Amsterdam;2,458.23;Weekday;Entire home/apt;False;False;5;False;0;0;10;100;3;1.16;0.91;22.39;43.3
Amsterdam;410.33;Weekday;Entire home/apt;False;False;2;False;0;0;8;91;1;2.03;1.31;10.22;16.19
Amsterdam;771.68;Weekday;Entire home/apt;False;False;2;False;0;0;9;96;1;2.67;0.62;12.06;20.88
Amsterdam;415.25;Weekday;Entire home/apt;False;False;4;True;0;0;10;96;2;7.08;3.2;3.35;5.45
Amsterdam;577.41;Weekday;Entire home/apt;False;False;2;False;1;0;9;97;1;1.25;0.5;20.31;35.24
Amsterdam;531.95;Weekday;Entire home/apt;False;False;2;False;0;0;9;93;1;1.21;0.99;21.62;39.48
Amsterdam;552.81;Weekday;Entire home/apt;False;False;4;False;0;0;9;96;2;6.33;4.41;3.59;5.9
Amsterdam;1,651.86;Weekday;Entire home/apt;False;False;4;False;0;0;10;100;3;0.95;0.82;22.77;41.64
Amsterdam;282.85;Weekday;Entire home/apt;False;False;2;True;0;0;10;98;1;4.05;1.21;5.08;8.34
Amsterdam;348;Weekday;Private room;False;True;4;True;0;0;10;100;2;7.45;2.46;3.42;5.53
Amsterdam;485.55;Weekday;Entire home/apt;False;False;3;False;0;0;9;95;2;2.42;1.39;9.44;15.45
Amsterdam;436.34;Weekday;Private room;False;True;2;True;0;0;10;98;1;0.73;0.31;22.95;40.11
Amsterdam;221.22;Weekday;Private room;False;True;2;False;1;0;10;93;1;2.77;1.31;9.21;15.09
Amsterdam;460.95;Weekday;Entire home/apt;False;False;2;True;0;0;10;98;1;1.66;0.04;15.06;24.45
Amsterdam;552.81;Weekday;Entire home/apt;False;False;4;False;0;0;9;99;3;8.15;3.31;2.87;4.71
Amsterdam;368.85;Weekday;Entire home/apt;False;False;2;False;0;0;10;93;1;6.98;0.07;3.7;6.11
Amsterdam;209.03;Weekday;Private room;False;True;2;False;1;0;9;89;0;4.63;0.85;5.01;8.27
Amsterdam;568.98;Weekday;Private room;False;True;3;False;0;1;10;92;0;0.5;0.28;27.26;53.13
Amsterdam;1,044.69;Weekday;Entire home/apt;False;False;4;True;0;0;9;94;2;1.74;0.38;33.05;33.9
Amsterdam;489.3;Weekday;Entire home/apt;False;False;2;False;1;0;8;85;1;0.53;0.15;28.5;44.43
Amsterdam;239.73;Weekday;Private room;False;True;2;False;0;0;9;91;1;1.88;0.77;10.63;16.96
Amsterdam;734.89;Weekday;Entire home/apt;False;False;4;False;0;1;9;89;2;0.83;0.65;25.48;48.6
Amsterdam;274.18;Weekday;Private room;False;True;2;True;0;0;10;96;1;3.17;0.64;7.29;12.21
Amsterdam;399.55;Weekday;Private room;False;True;2;False;0;1;10;95;1;1.12;0.48;26.19;54.85
Amsterdam;337.92;Weekday;Private room;False;True;3;False;0;0;10;86;1;3.04;1.69;7.65;13.03
Amsterdam;474.07;Weekday;Entire home/apt;False;False;4;False;0;0;10;100;2;7.49;3.32;3.26;5.31
Amsterdam;534.76;Weekday;Entire home/apt;False;False;2;False;0;0;10;96;1;2.29;1.68;10.81;17.8
Amsterdam;436.34;Weekday;Private room;False;True;2;False;0;1;9;92;0;0.98;0.64;24.76;59.99
Amsterdam;1,112.18;Weekday;Entire home/apt;False;False;4;False;0;0;9;97;2;0.94;0.91;17.76;35.03
Amsterdam;614.44;Weekday;Private room;False;True;4;False;0;0;9;95;2;0.87;0.94;33.57;38.03
Amsterdam;202.7;Weekday;Private room;False;True;2;False;0;0;9;86;1;3.58;1.08;8.01;13.45
Amsterdam;430.25;Weekday;Entire home/apt;False;False;2;False;0;0;10;96;1;3.48;1.34;8.58;15.56
Amsterdam;243.25;Weekday;Private room;False;True;2;False;1;0;9;92;1;7.1;0.2;3.68;6.08
Amsterdam;277.69;Weekday;Private room;False;True;2;True;1;0;10;97;1;2.76;1.61;9.83;15.89
Amsterdam;356.43;Weekday;Private room;False;True;2;False;0;0;10;99;1;2.93;0.99;9.95;16.64
Amsterdam;555.39;Weekday;Private room;False;True;3;True;0;0;10;96;1;0.4;0.42;31.5;48.3
Amsterdam;352.68;Weekday;Entire home/apt;False;False;2;False;0;0;9;96;1;4.75;0.29;5.67;9.31
Amsterdam;318.23;Weekday;Private room;False;True;4;False;1;0;9;94;1;0.64;0.71;52.75;50.31
Amsterdam;368.62;Weekday;Entire home/apt;False;False;2;True;0;0;9;98;1;1.84;1.57;15.9;25.44
Amsterdam;774.26;Weekday;Private room;False;True;4;True;0;0;10;99;1;3.24;2.03;6.68;11.08
Amsterdam;1,029.93;Weekday;Entire home/apt;False;False;4;True;0;0;9;95;1;1.78;0.39;38.12;44.74
Amsterdam;326.67;Weekday;Entire home/apt;False;False;4;False;0;0;8;90;3;3.93;1.97;5.22;8.63
Amsterdam;299.72;Weekday;Private room;False;True;2;False;0;0;10;100;1;3.81;1.11;7.62;13.94
Amsterdam;688.02;Weekday;Entire home/apt;False;False;4;False;0;0;8;91;2;4.89;0.83;5.76;9.44
Amsterdam;399.32;Weekday;Entire home/apt;False;False;3;False;0;0;10;98;1;2.75;1.65;8.36;14.01
Amsterdam;362.52;Weekday;Entire home/apt;False;False;2;False;0;0;10;97;2;2.47;0.12;10.73;19.27
Amsterdam;350.1;Weekday;Private room;False;True;2;True;1;0;10;93;0;1.18;1.26;18.85;28.02
Amsterdam;1,038.36;Weekday;Entire home/apt;False;False;2;False;0;0;9;90;1;1.76;1.68;14.69;25.02
Amsterdam;432.36;Weekday;Private room;False;True;2;False;0;0;8;90;1;1.43;1.36;16.85;29.03
Amsterdam;337.68;Weekday;Private room;False;True;2;False;0;0;10;98;1;1.55;0.92;15.65;22.11
Amsterdam;1,118.27;Weekday;Entire home/apt;False;False;4;False;0;0;10;95;3;1.96;0.25;24.51;36.34
Amsterdam;335.58;Weekday;Private room;False;True;2;False;0;0;9;92;0;3.31;0.86;7.49;13.1
Amsterdam;468.21;Weekday;Entire home/apt;False;False;2;False;0;0;10;95;1;2.46;1.52;8.24;13.76
Amsterdam;241.84;Weekday;Private room;False;True;2;False;0;0;9;90;1;6.32;1.96;3.96;6.46
Amsterdam;1,739.04;Weekday;Entire home/apt;False;False;4;True;0;0;10;98;2;2.14;0.24;17.97;28.64
Amsterdam;368.62;Weekday;Entire home/apt;False;False;2;False;0;0;10;98;1;6.29;2.38;3.88;6.33
Amsterdam;346.59;Weekday;Private room;False;True;2;False;0;0;9;89;0;2.01;0.4;18.6;29.21
Amsterdam;417.83;Weekday;Private room;False;True;4;False;0;0;10;96;2;2.94;1;8.3;14.37
Amsterdam;421.34;Weekday;Entire home/apt;False;False;2;False;0;1;10;95;1;1.74;1.88;11.66;19.47
Amsterdam;712.86;Weekday;Entire home/apt;False;False;2;False;0;0;10;94;1;1.09;1.19;20.47;30.22
Amsterdam;308.39;Weekday;Private room;False;True;3;True;1;0;9;97;1;1.91;1.52;16.39;25.01
Amsterdam;333.23;Weekday;Private room;False;True;2;False;0;0;9;88;0;2.14;0.08;20.01;31.28
Amsterdam;356.2;Weekday;Private room;False;True;2;False;0;0;10;100;1;1.87;0.84;10.71;17.09
Amsterdam;351.51;Weekday;Private room;False;True;2;False;1;0;9;84;0;1.56;0.18;33.13;35.91
Amsterdam;264.34;Weekday;Private room;False;True;2;False;1;0;10;97;1;3.55;2.44;6.2;10.15
Amsterdam;344.25;Weekday;Private room;False;True;2;True;0;0;10;98;1;2.58;1.94;12.26;19.39
Amsterdam;515.78;Weekday;Entire home/apt;False;False;4;False;0;0;9;93;3;2.68;1.29;9.23;15.71
Amsterdam;491.65;Weekday;Entire home/apt;False;False;6;False;0;0;10;90;3;4.05;0.68;6.33;10.31
Amsterdam;501.25;Weekday;Entire home/apt;False;False;2;False;0;0;10;100;1;2.31;1.6;10.27;16.84
Amsterdam;552.81;Weekday;Entire home/apt;False;False;3;False;0;0;10;100;1;1.48;1.44;12.73;21.79
Amsterdam;386.19;Weekday;Private room;False;True;2;False;1;0;10;96;1;0.29;0.22;31.44;56.88
Amsterdam;1,136.55;Weekday;Entire home/apt;False;False;4;True;0;0;9;95;2;0.36;0.23;28.87;51.96
Amsterdam;268.09;Weekday;Private room;False;True;2;True;0;0;10;99;0;8.4;3.35;2.78;4.57
Amsterdam;319.41;Weekday;Private room;False;True;2;True;0;0;10;99;1;3.26;1.84;6.19;10.33
Amsterdam;1,210.37;Weekday;Entire home/apt;False;False;4;False;1;0;9;87;3;7.97;3.45;2.93;4.84
Amsterdam;540.62;Weekday;Entire home/apt;False;False;4;False;0;0;9;89;2;3.53;2.1;6.57;11.14
Amsterdam;1,044.69;Weekday;Entire home/apt;False;False;2;False;0;0;10;100;1;2.16;0.46;23.3;32.28
Amsterdam;539.69;Weekday;Entire home/apt;False;False;6;True;0;1;10;93;3;5.31;2.98;4;6.58
Amsterdam;485.55;Weekday;Entire home/apt;False;False;2;False;0;0;10;100;1;3.55;1.39;8.47;14.98
Amsterdam;178.1;Weekday;Private room;False;True;2;True;0;0;10;96;1;8.89;0.45;2.72;4.46
Amsterdam;661.31;Weekday;Private room;False;True;4;False;0;1;9;95;2;0.3;0.27;33.84;58.04
Amsterdam;1,572.89;Weekday;Private room;False;True;4;False;0;1;9;98;4;0.17;0.24;35.17;61.74
Amsterdam;329.48;Weekday;Private room;False;True;2;False;0;1;9;97;1;0.37;0.26;30.78;52.53
Amsterdam;436.11;Weekday;Entire home/apt;False;False;2;False;1;0;10;95;0;3.39;0.44;6.89;11.4
Amsterdam;722.24;Weekday;Entire home/apt;False;False;4;True;0;0;9;96;1;2.06;0.58;15.97;26.21
Amsterdam;399.55;Weekday;Entire home/apt;False;False;4;False;0;0;10;96;2;1.99;1.92;11.93;19.64
Amsterdam;602.02;Weekday;Entire home/apt;False;False;2;False;0;0;9;95;1;2.58;0.61;11.12;18.72
Amsterdam;319.41;Weekday;Private room;False;True;4;True;0;0;9;96;2;7.4;0.32;3.46;5.95
Amsterdam;817.14;Weekday;Entire home/apt;False;False;4;False;0;0;10;89;2;2.2;0.48;22.28;29.63
Amsterdam;439.86;Weekday;Entire home/apt;False;False;4;False;0;0;10;100;3;4.75;0.79;4.41;7.2
Amsterdam;546.72;Weekday;Entire home/apt;False;False;3;False;0;0;10;100;2;2.49;1.91;12.87;21.87
Amsterdam;1,161.16;Weekday;Entire home/apt;False;False;6;False;1;0;9;87;4;1.14;0.43;26.61;52.01
Amsterdam;393.46;Weekday;Private room;False;True;2;False;0;0;10;92;1;1.66;1.73;12.99;20.86
Amsterdam;386.19;Weekday;Private room;False;True;2;True;1;0;10;96;1;0.34;0.27;30.58;53.56
Amsterdam;540.62;Weekday;Entire home/apt;False;False;2;False;0;0;10;100;1;0.9;0.84;23.76;38.5
Amsterdam;614.44;Weekday;Entire home/apt;False;False;4;True;1;0;10;99;2;1.47;0.19;16.6;26.29
Amsterdam;196.61;Weekday;Private room;False;True;2;False;1;0;9;84;1;4.45;0.62;5.36;8.79
Amsterdam;784.1;Weekday;Entire home/apt;False;False;5;False;1;0;8;95;2;1.34;1.37;16.77;27.1
Amsterdam;675.6;Weekday;Private room;False;True;4;False;0;0;10;97;1;1.22;0.63;25.8;75.05
Amsterdam;259.41;Weekday;Private room;False;True;3;False;1;0;9;92;1;2.68;0.62;10.58;17.77
Amsterdam;467.04;Weekday;Private room;False;True;2;False;0;0;10;100;1;1.65;1.27;11.19;19.43
Amsterdam;442.67;Weekday;Private room;False;True;2;False;0;0;9;88;1;0.29;0.45;32.55;57.8
Amsterdam;436.11;Weekday;Private room;False;True;2;True;0;0;9;94;1;0.27;0.47;29.62;51.18
Amsterdam;473.13;Weekday;Private room;False;True;2;True;0;0;10;99;1;0.92;0.68;24.79;57.48
Amsterdam;371.19;Weekday;Entire home/apt;False;False;2;False;1;0;7;74;1;1.34;0.84;19.15;23.56
Amsterdam;298.78;Weekday;Entire home/apt;False;False;2;False;1;0;9;89;1;1.3;0.81;17.73;24.27
Amsterdam;143.65;Weekday;Private room;False;True;2;False;0;0;8;81;1;6.5;0.19;3.85;6.35
Amsterdam;917.91;Weekday;Entire home/apt;False;False;4;True;0;0;10;96;2;3.61;0.43;6.57;10.79
Amsterdam;165.68;Weekday;Private room;False;True;2;True;0;0;10;98;1;8.79;0.76;2.79;4.6
Amsterdam;968.29;Weekday;Entire home/apt;False;False;6;False;0;1;10;95;3;2.58;0.82;7.68;12.62
Amsterdam;548.12;Weekday;Entire home/apt;False;False;3;False;0;0;10;97;2;3.05;1.39;9.32;15.13
Amsterdam;636.7;Weekday;Entire home/apt;False;False;2;True;0;0;10;100;1;1.09;0.48;22.66;41.96
Amsterdam;642.56;Weekday;Entire home/apt;False;False;4;False;0;0;10;98;2;1.79;0.83;38.47;37.68
Amsterdam;344.25;Weekday;Private room;False;True;2;True;0;0;10;98;1;0.28;0.27;35.73;55.36
Amsterdam;373.77;Weekday;Private room;False;True;2;True;1;0;10;98;1;0.9;1.05;22.86;41.7
Amsterdam;737.23;Weekday;Entire home/apt;False;False;2;False;0;0;8;92;1;1.54;0.3;15.73;24.37
Amsterdam;194.03;Weekday;Private room;False;True;2;False;0;0;10;96;1;11.04;0.62;2.21;3.61
Amsterdam;2,061.96;Weekday;Entire home/apt;False;False;4;False;0;0;9;98;4;1.34;0.38;98.54;34.73
Amsterdam;282.85;Weekday;Private room;False;True;2;False;1;0;9;88;1;2.77;1.64;10.09;16.22
Amsterdam;1,130.69;Weekday;Entire home/apt;False;False;4;False;0;0;8;96;3;2.23;0.43;15.4;24.83
Amsterdam;669.74;Weekday;Entire home/apt;False;False;2;False;0;0;10;95;1;3.11;2.03;7.33;12.49
Amsterdam;233.64;Weekday;Private room;False;True;2;True;0;0;9;97;1;4.09;0.26;6.46;10.83
Amsterdam;636.7;Weekday;Entire home/apt;False;False;2;False;0;0;10;98;1;2.64;0.47;13.64;21.52
Amsterdam;552.81;Weekday;Entire home/apt;False;False;4;False;0;0;9;87;2;9.19;0.7;2.66;4.39
Amsterdam;368.85;Weekday;Private room;False;True;2;True;0;0;10;99;1;0.75;0.59;25.86;48.96
Amsterdam;855.34;Weekday;Entire home/apt;False;False;6;False;0;1;10;100;1;2.58;0.82;7.68;12.62
Amsterdam;675.84;Weekday;Entire home/apt;False;False;4;False;0;1;10;100;1;2.58;0.82;7.68;12.62
Amsterdam;243.25;Weekday;Private room;False;True;2;False;1;0;9;89;1;7.26;0.35;3.61;6.05
Amsterdam;391.82;Weekday;Private room;False;True;2;False;0;1;9;89;0;0.94;0.66;24.8;61.7
Amsterdam;491.65;Weekday;Entire home/apt;False;False;2;False;1;0;9;92;2;0.74;0.49;26.54;58.89
Amsterdam;549.53;Weekday;Private room;False;True;3;False;0;1;8;83;0;0.97;0.63;24.82;58.34
Amsterdam;422.75;Weekday;Private room;False;True;4;False;0;0;9;90;1;0.28;0.51;28.35;55.61
Amsterdam;438.92;Weekday;Private room;False;True;2;False;1;0;10;95;1;1.21;1.09;14.58;26.65
Amsterdam;368.85;Weekday;Entire home/apt;False;False;2;False;0;0;10;97;1;2.12;1.95;9.27;15.77
Amsterdam;602.02;Weekday;Entire home/apt;False;False;4;False;0;0;9;96;2;3.56;1.36;8.4;14.84
Amsterdam;280.04;Weekday;Private room;False;True;2;True;0;0;10;96;1;4.59;0.72;6.17;10.01
Amsterdam;447.59;Weekday;Private room;False;True;2;False;0;1;9;93;0;2.12;0.97;11.32;17.69
Amsterdam;362.52;Weekday;Private room;False;True;4;True;0;0;9;96;1;4.59;0.11;6.29;10.27
Amsterdam;191.69;Weekday;Private room;False;True;2;False;1;0;9;94;1;6.65;0.44;3.79;6.26
Amsterdam;626.63;Weekday;Private room;False;True;2;False;1;0;10;100;1;0.53;0.32;29.55;66.87
Amsterdam;409.39;Weekday;Private room;False;True;2;False;1;0;9;100;1;1.47;1.24;18.98;32.59
Amsterdam;271.6;Weekday;Private room;False;True;2;True;0;0;10;100;1;3.4;2.42;6.48;10.64
Amsterdam;345.42;Weekday;Private room;False;True;2;True;0;0;10;98;1;2.72;1.27;7.29;12.02
Amsterdam;387.13;Weekday;Entire home/apt;False;False;2;False;0;0;9;95;0;1.88;0.3;13.87;23.23
Amsterdam;737.23;Weekday;Private room;False;True;4;True;1;0;10;100;2;2.15;1.49;10.38;16.35
Amsterdam;765.59;Weekday;Entire home/apt;False;False;4;False;0;0;9;95;3;3.3;1.23;8.69;14.42
Amsterdam;307.22;Weekday;Private room;False;True;2;True;0;0;10;99;1;3.49;1.96;5.82;9.66
Amsterdam;1,179.67;Weekday;Entire home/apt;False;False;4;True;1;0;10;100;2;0.67;0.59;27.43;47.09
Amsterdam;657.32;Weekday;Private room;False;True;4;False;0;1;9;73;2;3.08;0.53;8.28;14.42
Amsterdam;620.77;Weekday;Private room;False;True;4;False;0;1;10;95;2;3.16;0.48;8.08;13.92
Amsterdam;618.19;Weekday;Private room;False;True;4;False;0;1;10;93;2;3.15;0.54;8.07;13.97
Amsterdam;409.39;Weekday;Entire home/apt;False;False;2;False;0;0;9;94;2;2.94;1.48;9.66;15.58
Amsterdam;507.58;Weekday;Private room;False;True;3;True;1;0;9;97;2;2.76;0.48;9.82;16.72
Amsterdam;392.05;Weekday;Entire home/apt;False;False;2;False;0;0;9;90;1;2.71;1.24;9.03;15.01
Amsterdam;737.23;Weekday;Entire home/apt;False;False;4;False;0;0;8;88;1;0.5;0.34;24.04;56.93
Amsterdam;501.25;Weekday;Private room;False;True;2;True;1;0;10;96;0;0.34;0.32;36.79;55.88
Amsterdam;700.44;Weekday;Entire home/apt;False;False;4;False;1;0;9;93;2;2.79;1.05;8.65;14.85
Amsterdam;399.55;Weekday;Private room;False;True;2;False;0;0;9;88;0;0.41;0.45;25.46;58.42
Amsterdam;300.89;Weekday;Private room;False;True;2;False;1;0;9;89;1;2.81;1.06;8.59;14.74
Amsterdam;722.71;Weekday;Entire home/apt;False;False;4;False;1;0;8;76;3;2.96;1.64;10.35;17.34
Amsterdam;306.05;Weekday;Private room;False;True;2;False;1;0;9;81;1;2.9;1.61;10.3;16.98
Amsterdam;678.41;Weekday;Entire home/apt;False;False;4;True;0;0;10;97;2;10.73;0.5;2.27;3.73
Amsterdam;418.06;Weekday;Entire home/apt;False;False;2;False;1;0;10;94;0;1.08;0.94;21.69;39.12
Amsterdam;482.98;Weekday;Entire home/apt;False;False;2;True;0;0;9;93;1;0.34;0.56;26.82;58.83
Amsterdam;1,542.43;Weekday;Entire home/apt;False;False;4;False;0;0;10;100;2;2;0.27;23.71;34.05
Amsterdam;968.29;Weekday;Entire home/apt;False;False;6;False;0;1;9;97;2;2.58;0.82;7.68;12.62
Amsterdam;767.93;Weekday;Entire home/apt;False;False;4;False;1;0;9;90;1;2.12;0.5;15.9;25.61
Amsterdam;272.54;Weekday;Private room;False;True;2;True;0;0;10;99;1;1.82;1.47;16.81;26.22
Amsterdam;624.28;Weekday;Entire home/apt;False;False;4;False;1;0;9;87;2;3.58;0.77;7.93;13.11
Amsterdam;1,179.67;Weekday;Entire home/apt;False;False;4;True;0;0;10;97;3;1.41;0.67;14.6;21.64
Amsterdam;602.25;Weekday;Entire home/apt;False;False;3;False;1;0;9;96;2;3.54;0.44;8.23;13.59
Amsterdam;358.77;Weekday;Private room;False;True;2;True;0;0;9;95;1;2.76;0.86;13.71;19.46
Amsterdam;943.69;Weekday;Entire home/apt;False;False;4;False;0;0;10;92;1;2.5;0.98;17.35;22.07
Amsterdam;313.31;Weekday;Private room;False;True;4;False;0;0;10;94;1;0.74;0.62;25.73;47.17
Amsterdam;452.28;Weekday;Private room;False;True;2;True;1;0;10;99;1;1.34;0.53;19.74;34.56
Amsterdam;241.14;Weekday;Private room;False;True;2;False;0;0;10;92;0;8.23;3.4;2.84;4.66
Amsterdam;393.46;Weekday;Private room;False;True;2;True;1;0;10;100;1;7.33;3.51;3.17;5.38
Amsterdam;526.09;Weekday;Entire home/apt;False;False;3;False;0;0;8;86;3;2.1;1.56;16.39;23.52
Amsterdam;704.19;Weekday;Entire home/apt;False;False;4;False;0;0;9;100;3;3.7;2.29;5.51;9.18
Amsterdam;712.63;Weekday;Entire home/apt;False;False;4;False;0;0;10;97;2;3.43;0.29;7.81;13.18
Amsterdam;553.04;Weekday;Private room;False;True;4;False;1;0;10;100;2;3.85;1;7.46;13.14
Amsterdam;497.74;Weekday;Private room;False;True;3;True;0;0;10;100;0;0.8;0.63;25.57;48.58
Amsterdam;356.43;Weekday;Entire home/apt;False;False;2;False;1;0;10;93;0;0.1;0.31;38.69;55.03
Amsterdam;1,167.25;Weekday;Entire home/apt;False;False;4;True;0;0;10;98;2;1.98;0.35;25.85;31.71
Amsterdam;860.26;Weekday;Entire home/apt;False;False;4;False;0;0;10;95;2;1.09;0.56;25.63;58.98
Amsterdam;276.52;Weekday;Private room;False;True;2;False;0;0;10;96;1;3.01;0.9;7.48;12.44
Amsterdam;1,450.33;Weekday;Entire home/apt;False;False;5;False;1;0;10;100;2;0.53;0.22;31.01;57.89
Amsterdam;436.11;Weekday;Private room;False;True;2;False;0;0;9;92;1;1.48;1.45;15.69;26.91
Amsterdam;362.52;Weekday;Private room;False;True;2;True;1;0;10;98;1;1.34;0.52;30.14;58.72
Amsterdam;1,804.19;Weekday;Entire home/apt;False;False;6;False;1;0;9;94;3;0.43;0.23;40.52;55.3
Amsterdam;423.92;Weekday;Private room;False;True;2;False;0;1;10;100;0;0.9;0.72;24.33;47.74
Amsterdam;521.17;Weekday;Private room;False;True;3;False;0;1;9;86;0;0.82;0.63;25.62;50.21
Amsterdam;491.65;Weekday;Entire home/apt;False;False;3;False;0;0;9;99;2;11.04;0.63;2.19;3.58
Amsterdam;374.94;Weekday;Private room;False;True;2;False;0;1;9;82;0;0.95;0.77;23.74;46.62
Amsterdam;718.96;Weekday;Entire home/apt;False;False;2;False;1;0;9;97;1;3.91;0.93;7.3;12.84
Amsterdam;301.13;Weekday;Private room;False;True;2;True;1;0;10;96;1;1.63;0.57;18.72;29.36
Amsterdam;277.69;Weekday;Private room;False;True;2;True;0;0;10;97;1;1.36;0.82;16.67;27.12
Amsterdam;331.83;Weekday;Private room;False;True;2;True;1;0;10;96;1;1.09;0.61;25.14;59.78
Amsterdam;228.72;Weekday;Private room;False;True;2;False;1;0;10;90;1;6;1.19;4.3;7
Amsterdam;798.63;Weekday;Entire home/apt;False;False;4;False;1;0;10;98;3;1.47;1.22;12.33;21.25
Amsterdam;228.72;Weekday;Private room;False;True;2;False;1;0;10;96;1;6;1.19;4.3;7
Amsterdam;239.5;Weekday;Private room;False;True;2;True;1;0;9;93;1;9.35;0.74;2.62;4.31
Amsterdam;301.13;Weekday;Private room;False;True;2;False;1;0;10;92;1;5.42;0.58;5.09;8.37
Amsterdam;577.41;Weekday;Private room;False;True;3;True;1;0;10;98;2;2.41;0.25;16.1;25.28
Amsterdam;368.85;Weekday;Entire home/apt;False;False;2;False;0;0;10;98;1;3.61;0.75;7.86;12.97
Amsterdam;363.46;Weekday;Private room;False;True;2;False;1;0;10;94;1;1.49;1.5;15.15;24.7
Amsterdam;387.13;Weekday;Private room;False;True;2;True;1;0;10;99;1;1.4;0.65;28.22;53.4
Amsterdam;331.83;Weekday;Private room;False;True;2;True;1;0;10;99;1;1.2;0.49;27.18;72.78
Amsterdam;774.26;Weekday;Entire home/apt;False;False;4;False;0;0;10;100;3;3.24;0.83;10.37;15.68
Amsterdam;337.92;Weekday;Private room;False;True;2;True;1;0;10;99;1;1.36;0.62;28.28;57.05
Amsterdam;270.43;Weekday;Private room;False;True;2;True;1;0;10;99;1;5.3;0.42;4.98;8.22
Amsterdam;280.04;Weekday;Private room;False;True;2;False;1;0;10;93;1;2.48;1.44;8.88;14.62
Amsterdam;798.63;Weekday;Entire home/apt;False;False;4;False;0;0;9;98;4;3.64;1.69;6.53;11.08
Amsterdam;743.56;Weekday;Entire home/apt;False;False;2;True;0;0;10;98;1;1.58;0.32;23.93;32.26
Amsterdam;288.71;Weekday;Private room;False;True;2;False;1;0;8;75;1;0.68;0.45;32.31;66.76
Amsterdam;384.79;Weekday;Entire home/apt;False;False;2;False;0;0;10;98;1;1.44;1.36;17.16;30.05
Amsterdam;878.78;Weekday;Private room;False;True;4;False;0;0;9;88;1;0.19;0.18;33.87;69.32
Amsterdam;1,567.03;Weekday;Entire home/apt;False;False;3;False;0;0;10;100;0;0.14;0.2;40.74;58.46
Amsterdam;614.44;Weekday;Private room;False;True;2;True;0;0;10;99;1;3.84;2.81;5.78;9.57
