FECHA_CORTE;FECHA;HORA;DEPARTAMENTO;CODIGO_VÍA;KILOMETRO;MODALIDAD;FALLECIDOS;HERIDOS;LATITUD;LONGITUD
20211222;20200118;12:30;PUNO;PE-34A;272;DESPISTE;0;0;-15.8403;-70.0219
20211222;20200118;12:30;PUNO;PE-34A;272;DESPISTE;0;0;-15.8403;-70.0219
20211222;20200118;19:40;CUSCO;PE-3S;1101;CHOQUE;0;14;-13.532;-71.9675
20211222;20200119;10:20;LA LIBERTAD;N.I.;0;CHOQUE;0;14;-8.1436;-78.4752
20211222;20200119;13:55;PUNO;PE-34H;36;CHOQUE;0;3;-15.8403;-70.0219
20211222;20200119;21:30;CUSCO;CU-117;43;CHOQUE;0;1;-13.532;-71.9675
20211222;20200119;17:45;PIURA;PE-1N;64;DESPISTE;0;1;-5.1783;-80.6549
20211222;20200119;16:45;HUANCAVELICA;PE-28A;93;DESPISTE;0;1;-12.7862;-74.9764
20211222;20200119;10:00;HUANUCO;PE-18A;110;CHOQUE;0;0;-9.9208;-76.2411
20211222;20200119;17:00;AREQUIPA;PE-34A;117;CHOQUE;0;4;-16.4091;-71.5375
20211222;20200119;07:00;ICA;PE-1S;202;DESPISTE;0;1;-14.0755;-75.7342
20211222;20200119;10:50;LIMA;PE-1N;215;DESPISTE;0;0;-12.0464;-77.0427
20211222;20200119;23:10;SAN MARTIN;PE-5N;572;CHOQUE;0;1;-7.2445;-76.826
20211222;20200119;04:00;LA LIBERTAD;PE-1N;713;CHOQUE;0;1;-8.1436;-78.4752
20211222;20200120;10:45;JUNIN;PE-3N;1;DESPISTE;0;3;-11.1582;-75.9926
20211222;20200120;21:30;ANCASH;PE-14;2;CHOQUE;0;0;-9.3251;-77.562
20211222;20200120;10:00;HUANCAVELICA;PE-3SD;8;DESPISTE;1;2;-12.7862;-74.9764
20211222;20200120;22:45;LAMBAYEQUE;PE-1N;10;ATROPELLO;0;1;-6.7198;-79.9081
20211222;20200120;14:00;LA LIBERTAD;PE-1S;14;CHOQUE;1;0;-8.1436;-78.4752
20211222;20200120;06:00;LIMA;PE-1N;106;CHOQUE;0;0;-12.0464;-77.0427
20211222;20200120;13:10;AREQUIPA;PE-34A;109;DESPISTE;0;0;-16.4091;-71.5375
20211222;20200120;02:30;LIMA;PE-1N;137;DESPISTE;0;0;-12.0464;-77.0427
20211222;20200120;13:20;AREQUIPA;PE-34A;146;DESPISTE;1;5;-16.4091;-71.5375
20211222;20200120;03:10;LIMA;PE-1N;159;DESPISTE;0;7;-12.0464;-77.0427
20211222;20200120;15:30;JUNIN;PE-3S;162;DESPISTE;0;0;-11.1582;-75.9926
20211222;20200120;21:00;PIURA;PE-1N;234;ATROPELLO;0;1;-5.1783;-80.6549
20211222;20200120;00:36;ICA;PE-1S;324;ATROPELLO;1;0;-14.0755;-75.7342
20211222;20200120;13:45;SAN MARTIN;PE-5N;397;DESPISTE;0;0;-7.2445;-76.826
20211222;20200120;21:20;ICA;PE-1S;461;ATROPELLO;1;0;-14.0755;-75.7342
20211222;20200120;21:40;AREQUIPA;PE-1S;668;DESPISTE;0;0;-16.4091;-71.5375
20211222;20200121;07:40;JUNIN;N.I.;30;DESPISTE;0;1;-11.1582;-75.9926
20211222;20200121;06:36;TACNA;PE-36;34;DESPISTE;0;0;-18.0066;-70.2463
20211222;20200121;10:25;TACNA;N.I.;44;DESPISTE;0;2;-18.0066;-70.2463
20211222;20200121;23:50;LIMA;PE-1N;48;CHOQUE;0;0;-12.0464;-77.0427
20211222;20200121;06:45;LIMA;PE-22;57;CHOQUE;0;2;-12.0464;-77.0427
20211222;20200121;20:30;HUANCAVELICA;PE-28A;66;DESPISTE;0;0;-12.7862;-74.9764
20211222;20200121;04:30;ANCASH;PE-16;82;DESPISTE;0;1;-9.3251;-77.562
20211222;20200121;08:30;AYACUCHO;PE-30A;100;CHOQUE;0;0;-13.1639;-74.2236
20211222;20200121;21:00;TACNA;N.I.;108;CHOQUE;0;0;-18.0066;-70.2463
20211222;20200121;19:30;JUNIN;PE-3S;111;ATROPELLO;0;1;-11.1582;-75.9926
20211222;20200121;06:10;AMAZONAS;PE-5N;230;DESPISTE;0;0;-5.1152;-78.1109
20211222;20200121;09:15;ANCASH;PE-1N;252;CHOQUE;0;0;-9.3251;-77.562
20211222;20200121;02:40;ICA;PE-1S;271;ATROPELLO;0;1;-14.0755;-75.7342
20211222;20200121;02:30;ICA;PE-1S;271;ATROPELLO;0;1;-14.0755;-75.7342
20211222;20200121;11:10;MADRE DE DIOS;PE-30C;274;DESPISTE;0;0;-11.7669;-70.812
20211222;20200121;11:40;ANCASH;PE-1N;275;DESPISTE;0;3;-9.3251;-77.562
20211222;20200121;01:25;ANCASH;PE-1N;323;DESPISTE;0;4;-9.3251;-77.562
20211222;20200121;07:00;ANCASH;N.I.;622;DESPISTE;0;1;-9.3251;-77.562
20211222;20200121;00:00;LAMBAYEQUE;PE-1N;920;CHOQUE;0;9;-6.7198;-79.9081
20211222;20200122;02:48;JUNIN;N.I.;10;DESPISTE;0;1;-11.1582;-75.9926
20211222;20200122;10:50;JUNIN;PE-3S;22;CHOQUE;2;8;-11.1582;-75.9926
20211222;20200122;03:30;JUNIN;PE-22;27;DESPISTE;0;1;-11.1582;-75.9926
20211222;20200122;19:00;AYACUCHO;N.I.;45;DESPISTE;0;5;-13.1639;-74.2236
20211222;20200122;07:00;LIMA;PE-1N;70;DESPISTE;0;0;-12.0464;-77.0427
20211222;20200122;04:30;LIMA;PE-22;80;ESPECIAL;0;2;-12.0464;-77.0427
20211222;20200122;07:20;CAJAMARCA;PE-08;85;DESPISTE;0;0;-7.1618;-78.5128
20211222;20200122;11:20;LIMA;PE-22;111;CHOQUE;0;0;-12.0464;-77.0427
20211222;20200122;02:00;AREQUIPA;PE-34A;136;DESPISTE;0;2;-16.4091;-71.5375
20211222;20200122;00:30;ICA;PE-1S;200;CHOQUE;0;5;-14.0755;-75.7342
20211222;20200122;10:45;ICA;PE-1S;222;DESPISTE;0;0;-14.0755;-75.7342
20211222;20200122;18:22;ANCASH;PE-1N;419;CHOQUE;1;2;-9.3251;-77.562
20211222;20200122;06:20;HUANUCO;N.I.;459;DESPISTE;0;0;-9.9208;-76.2411
20211222;20200122;18:15;LA LIBERTAD;PE-1N;512;ESPECIAL;0;0;-8.1436;-78.4752
20211222;20200122;20:25;ANCASH;N.I.;639;DESPISTE;0;1;-9.3251;-77.562
20211222;20200122;00:50;AREQUIPA;PE-1S;649;DESPISTE;0;0;-16.4091;-71.5375
20211222;20200122;03:00;AREQUIPA;PE-1S;922;DESPISTE;4;18;-16.4091;-71.5375
20211222;20200122;07:15;MOQUEGUA;PE-1S;1131;CHOQUE;0;1;-17.1928;-70.9329
20211222;20200122;16:00;CAJAMARCA;PE-3N;1200;DESPISTE;0;3;-7.1618;-78.5128
20211222;20200122;13:10;CAJAMARCA;PE-3N;1382;DESPISTE;0;1;-7.1618;-78.5128
20211222;20200123;19:00;LIMA;PE-1N;4;CHOQUE;0;2;-12.0464;-77.0427
20211222;20200123;16:30;LORETO;LO-103;9;CHOQUE;0;2;-4.2325;-74.218
20211222;20200123;21:00;AREQUIPA;PE-34E;16;CHOQUE;0;0;-16.4091;-71.5375
20211222;20200123;06:00;AREQUIPA;PE-34E;33;CHOQUE;0;2;-16.4091;-71.5375
20211222;20200123;08:45;CUSCO;N.I.;68;DESPISTE;0;0;-13.532;-71.9675
20211222;20200123;08:48;TACNA;PE-1SD;69;DESPISTE;0;0;-18.0066;-70.2463
20211222;20200123;05:00;LIMA;PE-22;70;DESPISTE;0;0;-12.0464;-77.0427
20211222;20200123;22:15;LIMA;PE-1N;73;CHOQUE;0;3;-12.0464;-77.0427
20211222;20200123;23:10;LIMA;PE-1S;93;CHOQUE;0;0;-12.0464;-77.0427
20211222;20200123;22:45;AREQUIPA;PE-34A;122;CHOQUE;0;1;-16.4091;-71.5375
20211222;20200123;14:10;LIMA;PE-1S;141;DESPISTE;0;1;-12.0464;-77.0427
20211222;20200123;17:50;JUNIN;N.I.;142;DESPISTE;0;0;-11.1582;-75.9926
20211222;20200123;15:50;PUNO;N.I.;215;DESPISTE;0;0;-15.8403;-70.0219
20211222;20200123;00:00;PUNO;PE-34B;270;DESPISTE;0;1;-15.8403;-70.0219
20211222;20200123;12:50;MADRE DE DIOS;PE-34B;406;DESPISTE;0;1;-11.7669;-70.812
20211222;20200123;21:30;ANCASH;PE-1N;425;CHOQUE;0;3;-9.3251;-77.562
20211222;20200123;01:40;SAN MARTIN;PE-5N;463;CHOQUE;0;1;-7.2445;-76.826
20211222;20200123;12:05;AREQUIPA;PE-1S;752;DESPISTE;0;0;-16.4091;-71.5375
20211222;20200123;15:00;PIURA;PE-1N;920;DESPISTE;3;16;-5.1783;-80.6549
20211222;20200123;19:40;LIMA;PE-1N;N.I.;ESPECIAL;0;1;-12.0464;-77.0427
20211222;20200124;17:35;CAJAMARCA;PE-3N;18;DESPISTE;0;0;-7.1618;-78.5128
20211222;20200124;13:58;JUNIN;PE-3SA;22;DESPISTE;0;1;-11.1582;-75.9926
20211222;20200124;12:00;LIMA;PE-1NE;28;DESPISTE;1;0;-12.0464;-77.0427
20211222;20200124;09:00;LIMA;PE-20A;29;CHOQUE;0;1;-12.0464;-77.0427
20211222;20200124;06:40;JUNIN;PE-3S;37;DESPISTE;0;0;-11.1582;-75.9926
20211222;20200124;00:10;CAJAMARCA;PE-06B;39;DESPISTE;0;1;-7.1618;-78.5128
20211222;20200124;10:00;JUNIN;PE-22;42;CHOQUE;0;1;-11.1582;-75.9926
20211222;20200124;17:50;JUNIN;PE-3S;59;DESPISTE;0;4;-11.1582;-75.9926
20211222;20200124;02:00;AREQUIPA;PE-34A;122;CHOQUE;0;5;-16.4091;-71.5375
20211222;20200124;12:30;AYACUCHO;PE-3S;133;DESPISTE;0;1;-13.1639;-74.2236
20211222;20200124;17:00;AMAZONAS;PE-5N;290;DESPISTE;0;0;-5.1152;-78.1109
20211222;20200124;20:30;ICA;PE-1S;422;CHOQUE;0;1;-14.0755;-75.7342
20211222;20200124;22:50;ICA;PE-1S;424;CHOQUE;0;0;-14.0755;-75.7342
20211222;20200124;14:50;LA LIBERTAD;PE-1N;468;CHOQUE;1;0;-8.1436;-78.4752
20211222;20200124;11:30;PUNO;PE-3S;1326;CHOQUE;0;1;-15.8403;-70.0219
20211222;20200125;18:30;LIMA;LM-108;3;DESPISTE;0;0;-12.0464;-77.0427
20211222;20200125;10:30;LIMA;PE-20A;24;CHOQUE;0;1;-12.0464;-77.0427
20211222;20200125;05:30;JUNIN;PE-22;55;DESPISTE;0;0;-11.1582;-75.9926
20211222;20200125;19:30;JUNIN;PE-3S;64;DESPISTE;0;0;-11.1582;-75.9926
20211222;20200125;15:30;CUSCO;PE-28B;75;CHOQUE;0;3;-13.532;-71.9675
20211222;20200125;05:15;LIMA;PE-1S;84;DESPISTE;0;0;-12.0464;-77.0427
20211222;20200125;21:00;LA LIBERTAD;PE-10A;104;CHOQUE;0;1;-8.1436;-78.4752
20211222;20200125;17:30;LAMBAYEQUE;PE-06A;108;DESPISTE;0;1;-6.7198;-79.9081
20211222;20200125;06:00;LIMA;PE-22;123;CHOQUE;0;4;-12.0464;-77.0427
20211222;20200125;06:40;JUNIN;PE-22;156;CHOQUE;0;0;-11.1582;-75.9926
20211222;20200125;07:50;PUNO;PE-5N;156;CHOQUE;0;0;-15.8403;-70.0219
20211222;20200125;22:15;ANCASH;PE-3N;208;CHOQUE;0;0;-9.3251;-77.562
20211222;20200125;03:00;ANCASH;PE-1N;443;CHOQUE;0;0;-9.3251;-77.562
20211222;20200125;09:30;LAMBAYEQUE;PE-1N;775;ATROPELLO;0;1;-6.7198;-79.9081
20211222;20200125;10:15;TACNA;PE-1S;1261;ESPECIAL;0;5;-18.0066;-70.2463
20211222;20200125;10:48;TACNA;PE-1S;1333;CHOQUE;0;1;-18.0066;-70.2463
20211222;20200126;05:40;JUNIN;PE-3N;2;CHOQUE;0;1;-11.1582;-75.9926
20211222;20200126;13:30;JUNIN;PE-3S;8;CHOQUE;0;5;-11.1582;-75.9926
20211222;20200126;19:00;AREQUIPA;PE-1SD;23;DESPISTE;0;0;-16.4091;-71.5375
20211222;20200126;05:50;PUNO;PE-30A;24;DESPISTE;0;2;-15.8403;-70.0219
20211222;20200126;12:45;CAJAMARCA;PE-06B;32;DESPISTE;0;2;-7.1618;-78.5128
20211222;20200126;15:00;LIMA;PE-22;34;CHOQUE;0;1;-12.0464;-77.0427
20211222;20200126;16:15;AREQUIPA;PE-34A;63;CHOQUE;0;0;-16.4091;-71.5375
20211222;20200126;18:45;LIMA;PE-1S;88;CHOQUE;0;2;-12.0464;-77.0427
20211222;20200126;16:30;LIMA;PE-1S;131;ATROPELLO;1;0;-12.0464;-77.0427
20211222;20200126;04:40;ANCASH;PE-3N;150;DESPISTE;0;0;-9.3251;-77.562
20211222;20200126;17:45;UCAYALI;PE-18C;169;DESPISTE;0;5;-9.8252;-73.0878
20211222;20200126;13:40;AMAZONAS;PE-5N;243;CHOQUE;0;4;-5.1152;-78.1109
20211222;20200126;15:00;ANCASH;PE-1N;286;DESPISTE;0;1;-9.3251;-77.562
20211222;20200126;13:15;ANCASH;PE-14;396;DESPISTE;0;2;-9.3251;-77.562
20211222;20200126;04:30;ANCASH;PE-3N;530;DESPISTE;0;0;-9.3251;-77.562
20211222;20200126;14:55;ANCASH;PE-3N;640;DESPISTE;0;0;-9.3251;-77.562
20211222;20200126;07:30;AREQUIPA;PE-1S;975;CHOQUE;0;0;-16.4091;-71.5375
20211222;20200126;10:45;PIURA;PE-1N;1003;CHOQUE;0;0;-5.1783;-80.6549
20211222;20200126;16:40;CUSCO;PE-3S;1074;DESPISTE;0;4;-13.532;-71.9675
20211222;20200127;07:30;AREQUIPA;PE-34;47;DESPISTE;0;0;-16.4091;-71.5375
20211222;20200127;14:55;JUNIN;PE-3N;47;DESPISTE;0;0;-11.1582;-75.9926
20211222;20200127;14:45;JUNIN;PE-3N;58;DESPISTE;0;0;-11.1582;-75.9926
20211222;20200127;03:35;LIMA;PE-22;97;CHOQUE;0;1;-12.0464;-77.0427
20211222;20200127;12:15;LIMA;PE-22;109;DESPISTE;0;0;-12.0464;-77.0427
20211222;20200127;03:10;LIMA;PE-22;117;CHOQUE;0;1;-12.0464;-77.0427
20211222;20200127;00:40;LIMA;PE-1S;121;DESPISTE;0;4;-12.0464;-77.0427
20211222;20200127;10:30;LIMA;PE-1S;135;DESPISTE;0;1;-12.0464;-77.0427
20211222;20200127;19:40;LIMA;PE-1N;182;CHOQUE;0;0;-12.0464;-77.0427
20211222;20200127;19:15;ANCASH;PE-1N;340;DESPISTE;1;3;-9.3251;-77.562
20211222;20200127;10:45;APURIMAC;PE-3S;397;DESPISTE;0;0;-14.0505;-73.0878
20211222;20200127;16:30;SAN MARTIN;PE-5N;542;DESPISTE;0;1;-7.2445;-76.826
20211222;20200127;06:50;SAN MARTIN;PE-5N;591;DESPISTE;0;1;-7.2445;-76.826
20211222;20200127;18:10;AREQUIPA;PE-1S;778;DESPISTE;0;0;-16.4091;-71.5375
20211222;20200127;14:25;PUNO;PE-3S;1407;CHOQUE;0;1;-15.8403;-70.0219
20211222;20200128;07:00;AREQUIPA;PE-34E;3;DESPISTE;0;2;-16.4091;-71.5375
20211222;20200128;17:11;AREQUIPA;PE-34E;8;DESPISTE;0;1;-16.4091;-71.5375
20211222;20200128;05:00;LORETO;LO-103;10;ATROPELLO;1;1;-4.2325;-74.218
20211222;20200128;07:00;LIMA;PE-1S;17;CHOQUE;0;2;-12.0464;-77.0427
20211222;20200128;16:00;JUNIN;PE-3SA;30;DESPISTE;0;2;-11.1582;-75.9926
20211222;20200128;04:30;LIMA;PE-1S;46;DESPISTE;0;0;-12.0464;-77.0427
20211222;20200128;04:00;JUNIN;PE-3S;74;DESPISTE;0;0;-11.1582;-75.9926
20211222;20200128;04:00;JUNIN;PE-3S;74;DESPISTE;0;0;-11.1582;-75.9926
20211222;20200128;06:50;UCAYALI;PE-18C;77;DESPISTE;0;0;-9.8252;-73.0878
20211222;20200128;06:05;LIMA;PE-1S;91;CHOQUE;0;2;-12.0464;-77.0427
20211222;20200128;07:10;LIMA;PE-1S;92;CHOQUE;0;1;-12.0464;-77.0427
20211222;20200128;21:30;HUANUCO;PE-18A;116;ESPECIAL;0;1;-9.9208;-76.2411
20211222;20200128;07:35;LIMA;PE-1N;119;CHOQUE;0;6;-12.0464;-77.0427
20211222;20200128;06:00;LIMA;PE-1N;119;DESPISTE;0;0;-12.0464;-77.0427
20211222;20200128;01:20;JUNIN;PE-3S;143;DESPISTE;0;1;-11.1582;-75.9926
20211222;20200128;16:30;JUNIN;PE-22;161;DESPISTE;0;0;-11.1582;-75.9926
20211222;20200128;13:25;HUANCAVELICA;PE-3S;198;DESPISTE;0;2;-12.7862;-74.9764
20211222;20200128;18:50;ICA;PE-1S;276;CHOQUE;0;4;-14.0755;-75.7342
20211222;20200128;23:45;SAN MARTIN;PE-5N;462;CHOQUE;1;1;-7.2445;-76.826
20211222;20200128;06:40;MADRE DE DIOS;PE-30C;557;ATROPELLO;1;0;-11.7669;-70.812
20211222;20200128;06:45;AREQUIPA;PE-1S;860;DESPISTE;0;0;-16.4091;-71.5375
20211222;20200128;16:00;AREQUIPA;PE-1S;860;CHOQUE;0;3;-16.4091;-71.5375
20211222;20200128;19:30;CUSCO;N.I.;935;CHOQUE;0;1;-13.532;-71.9675
20211222;20200128;11:30;PUNO;PE-3S;1290;CHOQUE;1;7;-15.8403;-70.0219
20211222;20200129;17:40;LORETO;LO-103;5;CHOQUE;0;2;-4.2325;-74.218
20211222;20200129;00:10;AREQUIPA;PE-34A;15;VOLCADURA;0;0;-16.4091;-71.5375
20211222;20200129;18:00;CUSCO;N.I.;18;DESPISTE;0;0;-13.532;-71.9675
20211222;20200129;19:00;UCAYALI;PE-5N;56;DESPISTE;1;1;-9.8252;-73.0878
20211222;20200129;22:00;LIMA;PE-22;81;CHOQUE;0;0;-12.0464;-77.0427
20211222;20200129;09:30;CUSCO;N.I.;101;DESPISTE;0;4;-13.532;-71.9675
20211222;20200129;19:00;LIMA;PE-22;132;CHOQUE;0;0;-12.0464;-77.0427
20211222;20200129;19:50;JUNIN;PE-22;132;CHOQUE;0;0;-11.1582;-75.9926
20211222;20200129;16:30;ICA;PE-1S;184;CHOQUE;0;1;-14.0755;-75.7342
20211222;20200129;14:30;PIURA;PE-1NJ;223;CHOQUE;0;2;-5.1783;-80.6549
20211222;20200129;21:40;SAN MARTIN;PE-5N;659;CHOQUE;0;2;-7.2445;-76.826
20211222;20200129;19:00;TACNA;PE-1S;1307;DESPISTE;0;0;-18.0066;-70.2463
20211222;20200129;17:00;PUNO;PE-5N;1492;CHOQUE;0;1;-15.8403;-70.0219
20211222;20200130;05:40;LIMA;PE-1S;11;CHOQUE;1;2;-12.0464;-77.0427
20211222;20200130;15:30;PUNO;PE-36B;23;DESPISTE;1;2;-15.8403;-70.0219
20211222;20200130;11:17;CUSCO;PE-34J;25;CHOQUE;0;0;-13.532;-71.9675
20211222;20200130;10:20;PIURA;PE-1NJ;28;DESPISTE;0;2;-5.1783;-80.6549
20211222;20200130;06:45;PUNO;PE-5N;75;DESPISTE;0;2;-15.8403;-70.0219
20211222;20200130;21:30;ICA;PE-1S;206;CHOQUE;0;0;-14.0755;-75.7342
20211222;20200130;17:27;ICA;PE-1S;246;CHOQUE;0;0;-14.0755;-75.7342
20211222;20200130;22:00;MADRE DE DIOS;PE-30C;264;CHOQUE;0;13;-11.7669;-70.812
20211222;20200130;14:30;AYACUCHO;PE-28A;328;CHOQUE;1;12;-13.1639;-74.2236
20211222;20200130;04:20;AREQUIPA;PE-1S;792;CHOQUE;0;0;-16.4091;-71.5375
20211222;20200130;22:50;LAMBAYEQUE;PE-1N;820;CHOQUE;0;0;-6.7198;-79.9081
20211222;20200130;10:45;MOQUEGUA;PE-1S;1176;DESPISTE;0;3;-17.1928;-70.9329
20211222;20200130;15:45;PUNO;PE-3S;1234;DESPISTE;0;0;-15.8403;-70.0219
20211222;20200130;14:55;PUNO;PE-1S;1380;DESPISTE;0;11;-15.8403;-70.0219
20211222;20200131;07:24;LIMA;PE-1N;8;CHOQUE;0;0;-12.0464;-77.0427
20211222;20200131;23:40;CAJAMARCA;PE-06B;40;DESPISTE;0;3;-7.1618;-78.5128
20211222;20200131;22:00;LIMA;PE-1S;58;CHOQUE;0;2;-12.0464;-77.0427
20211222;20200131;09:30;JUNIN;PE-3N;64;CHOQUE;0;1;-11.1582;-75.9926
20211222;20200131;06:30;LIMA;PE-22;85;DESPISTE;0;0;-12.0464;-77.0427
20211222;20200131;06:48;LIMA;PE-1N;93;CHOQUE;0;2;-12.0464;-77.0427
20211222;20200131;18:45;AYACUCHO;PE-22;126;CHOQUE;0;1;-13.1639;-74.2236
20211222;20200131;08:24;PUNO;PE-5N;128;DESPISTE;0;N.I.;-15.8403;-70.0219
20211222;20200131;14:10;PUNO;PE-30A;167;DESPISTE;0;N.I.;-15.8403;-70.0219
20211222;20200131;02:10;LIMA;PE-1N;180;DESPISTE;0;1;-12.0464;-77.0427
20211222;20200131;17:10;LIMA;PE-1N;212;CHOQUE;0;0;-12.0464;-77.0427
20211222;20200131;20:15;LIMA;PE-1N;220;ESPECIAL;0;0;-12.0464;-77.0427
20211222;20200131;20:45;ICA;PE-1S;227;CHOQUE;0;4;-14.0755;-75.7342
20211222;20200131;11:30;PUNO;PE-36A;245;DESPISTE;0;0;-15.8403;-70.0219
20211222;20200131;02:35;AMAZONAS;PE-5N;266;DESPISTE;0;1;-5.1152;-78.1109
20211222;20200131;23:40;AREQUIPA;PE-1S;580;CHOQUE;0;0;-16.4091;-71.5375
20211222;20200131;12:05;PIURA;PE-1N;1078;ESPECIAL;0;0;-5.1783;-80.6549
20211222;20200201;05:30;JUNIN;PE-3S;9;DESPISTE;0;1;-11.1582;-75.9926
20211222;20200201;17:00;CUSCO;PE-28G;12;DESPISTE;0;3;-13.532;-71.9675
20211222;20200201;14:15;TACNA;PE-36A;24;DESPISTE;0;3;-18.0066;-70.2463
20211222;20200201;17:00;CAJAMARCA;PE-06B;76;DESPISTE;0;1;-7.1618;-78.5128
20211222;20200201;19:13;JUNIN;PE-3S;91;ATROPELLO;1;2;-11.1582;-75.9926
20211222;20200201;22:00;LIMA;PE-22;105;DESPISTE;0;0;-12.0464;-77.0427
20211222;20200201;09:20;MOQUEGUA;PE-1S;110;CHOQUE;0;1;-17.1928;-70.9329
20211222;20200201;18:20;AYACUCHO;PE-28A;298;CHOQUE;0;8;-13.1639;-74.2236
20211222;20200201;14:30;ICA;PE-1S;370;CHOQUE;1;6;-14.0755;-75.7342
20211222;20200201;04:20;ICA;PE-1S;478;DESPISTE;0;2;-14.0755;-75.7342
20211222;20200201;08:30;AREQUIPA;PE-1S;608;DESPISTE;0;1;-16.4091;-71.5375
20211222;20200202;13:00;CUSCO;PE-28B;2;CHOQUE;0;0;-13.532;-71.9675
20211222;20200202;23:50;LA LIBERTAD;PE-10A;6;CHOQUE;0;6;-8.1436;-78.4752
20211222;20200202;16:54;LIMA;PE-1S;47;CHOQUE;0;1;-12.0464;-77.0427
20211222;20200202;12:40;JUNIN;PE-3N;48;DESPISTE;0;2;-11.1582;-75.9926
20211222;20200202;07:30;AREQUIPA;PE-1SD;51;CHOQUE;2;2;-16.4091;-71.5375
20211222;20200202;08:10;LIMA;PE-1S;56;DESPISTE;0;1;-12.0464;-77.0427
20211222;20200202;02:40;LIMA;PE-1S;70;CHOQUE;0;3;-12.0464;-77.0427
20211222;20200202;20:30;LIMA;PE-1S;70;CHOQUE;0;12;-12.0464;-77.0427
20211222;20200202;00:40;LIMA;PE-22;81;CHOQUE;0;1;-12.0464;-77.0427
20211222;20200202;19:30;CAJAMARCA;PE-08B;96;CHOQUE;0;4;-7.1618;-78.5128
20211222;20200202;16:45;JUNIN;PE-22B;97;CHOQUE;0;5;-11.1582;-75.9926
20211222;20200202;15:30;LIMA;PE-22;100;CHOQUE;0;2;-12.0464;-77.0427
20211222;20200202;06:00;JUNIN;PE-3S;106;ATROPELLO;1;0;-11.1582;-75.9926
20211222;20200202;11:30;LIMA;PE-1S;107;DESPISTE;0;0;-12.0464;-77.0427
20211222;20200202;05:30;JUNIN;PE-22;138;CHOQUE;0;4;-11.1582;-75.9926
20211222;20200202;19:30;MOQUEGUA;PE-1SD;187;DESPISTE;0;0;-17.1928;-70.9329
20211222;20200202;05:00;HUANCAVELICA;PE-28A;189;DESPISTE;0;7;-12.7862;-74.9764
20211222;20200202;11:50;AMAZONAS;PE-08B;305;DESPISTE;0;0;-5.1152;-78.1109
20211222;20200202;18:38;ANCASH;N.I.;447;CHOQUE;0;0;-9.3251;-77.562
20211222;20200202;14:15;SAN MARTIN;PE-5N;535;DESPISTE;0;0;-7.2445;-76.826
20211222;20200202;11:30;AREQUIPA;PE-1S;633;DESPISTE;0;1;-16.4091;-71.5375
20211222;20200202;14:10;AREQUIPA;PE-1S;861;DESPISTE;0;1;-16.4091;-71.5375
20211222;20200203;08:25;JUNIN;PE-3S;15;DESPISTE;0;0;-11.1582;-75.9926
20211222;20200203;19:30;PIURA;PE-02;20;DESPISTE;0;2;-5.1783;-80.6549
20211222;20200203;18:30;LIMA;PE-1S;36;DESPISTE;0;1;-12.0464;-77.0427
20211222;20200203;10:40;LIMA;PE-1S;76;DESPISTE;1;20;-12.0464;-77.0427
20211222;20200203;08:40;LIMA;PE-22;100;DESPISTE;1;0;-12.0464;-77.0427
20211222;20200203;22:15;CUSCO;PE-28B;108;DESPISTE;0;0;-13.532;-71.9675
20211222;20200203;07:55;LIMA;PE-22;129;CHOQUE;0;1;-12.0464;-77.0427
20211222;20200203;16:20;ICA;PE-1S;188;DESPISTE;0;0;-14.0755;-75.7342
20211222;20200203;05:30;AYACUCHO;PE-28A;265;CHOQUE;0;0;-13.1639;-74.2236
20211222;20200203;04:30;ANCASH;PE-1N;379;DESPISTE;0;0;-9.3251;-77.562
20211222;20200203;12:30;HUANUCO;PE-5N;499;CHOQUE;0;1;-9.9208;-76.2411
20211222;20200203;07:30;LA LIBERTAD;PE-1N;600;CHOQUE;0;2;-8.1436;-78.4752
20211222;20200203;00:20;AREQUIPA;PE-1S;1046;CHOQUE;0;7;-16.4091;-71.5375
20211222;20200203;08:30;PIURA;PE-1NL;1057;CHOQUE;0;1;-5.1783;-80.6549
20211222;20200204;17:00;HUANUCO;PE-18A;8;ATROPELLO;0;1;-9.9208;-76.2411
20211222;20200204;07:40;MOQUEGUA;PE-36;18;CHOQUE;0;8;-17.1928;-70.9329
20211222;20200204;18:15;SAN MARTIN;PE-5NB;40;CHOQUE;0;0;-7.2445;-76.826
20211222;20200204;09:50;CUSCO;PE-28F;46;DESPISTE;0;0;-13.532;-71.9675
20211222;20200204;15:30;LIMA;PE-1N;68;DESPISTE;0;2;-12.0464;-77.0427
20211222;20200204;00:45;LIMA;PE-22;101;ESPECIAL;0;0;-12.0464;-77.0427
20211222;20200204;05:50;HUANCAVELICA;PE-28D;136;CHOQUE;0;0;-12.7862;-74.9764
20211222;20200204;06:30;ICA;PE-1S;236;ATROPELLO;1;0;-14.0755;-75.7342
20211222;20200204;10:20;PUNO;PE-36A;270;ATROPELLO;0;1;-15.8403;-70.0219
20211222;20200204;11:20;PUNO;PE-36A;278;DESPISTE;0;1;-15.8403;-70.0219
20211222;20200204;17:00;ANCASH;PE-1N;291;DESPISTE;1;2;-9.3251;-77.562
20211222;20200204;20:30;PUNO;PE-30A;340;ATROPELLO;1;0;-15.8403;-70.0219
20211222;20200204;04:35;ICA;PE-1S;475;ATROPELLO;1;1;-14.0755;-75.7342
