Código Geografico,REGION,PROVINCIA,DISTRITO,Cobertura IE,Cobertura Estudiantes,Medida Promedio en Lectura,Medida Promedio en Matemática
170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,100.0,94.3,577,542
170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,100.0,93.0,590,586
170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,100.0,94.5,541,501
170104,MADRE DE DIOS,TAMBOPATA,LABERINTO,100.0,95.1,550,518
170201,MADRE DE DIOS,MANU,MANU,100.0,88.6,550,550
170202,MADRE DE DIOS,MANU,FITZCARRALD,100.0,100.0,415,361
170203,MADRE DE DIOS,MANU,MADRE DE DIOS,100.0,89.2,568,552
170204,MADRE DE DIOS,MANU,HUEPETUHE,100.0,93.3,605,620
170301,MADRE DE DIOS,TAHUAMANU,IÑAPARI,100.0,77.5,-,-
170302,MADRE DE DIOS,TAHUAMANU,IBERIA,100.0,93.3,590,545
170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,100.0,88.4,530,476
180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,100.0,98.0,651,650
180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,100.0,92.3,654,676
180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,100.0,94.7,659,667
180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,100.0,93.3,593,584
180106,MOQUEGUA,MARISCAL NIETO,TORATA,100.0,98.6,638,621
180201,MOQUEGUA,GENERAL SÁNCHEZ CERRO,OMATE,100.0,100.0,647,633
180202,MOQUEGUA,GENERAL SÁNCHEZ CERRO,CHOJATA,100.0,100.0,682,657
180204,MOQUEGUA,GENERAL SÁNCHEZ CERRO,ICHUÑA,100.0,100.0,604,591
180205,MOQUEGUA,GENERAL SÁNCHEZ CERRO,LA CAPILLA,100.0,100.0,568,579
180208,MOQUEGUA,GENERAL SÁNCHEZ CERRO,PUQUINA,100.0,93.3,687,720
180210,MOQUEGUA,GENERAL SÁNCHEZ CERRO,UBINAS,100.0,100.0,529,604
180211,MOQUEGUA,GENERAL SÁNCHEZ CERRO,YUNGA,100.0,100.0,753,722
180301,MOQUEGUA,ILO,ILO,100.0,96.0,641,628
180302,MOQUEGUA,ILO,EL ALGARROBAL,100.0,75.0,-,-
180303,MOQUEGUA,ILO,PACOCHA,100.0,96.9,645,634
190101,PASCO,PASCO,CHAUPIMARCA,100.0,97.6,633,634
190102,PASCO,PASCO,HUACHON,100.0,98.4,597,622
190103,PASCO,PASCO,HUARIACA,100.0,97.8,606,607
190104,PASCO,PASCO,HUAYLLAY,100.0,98.1,593,566
190105,PASCO,PASCO,NINACACA,100.0,93.4,573,583
190106,PASCO,PASCO,PALLANCHACRA,100.0,96.2,602,636
190107,PASCO,PASCO,PAUCARTAMBO,100.0,98.5,605,601
190108,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,100.0,97.4,597,609
190109,PASCO,PASCO,SIMON BOLIVAR,100.0,95.2,602,598
190110,PASCO,PASCO,TICLACAYAN,100.0,98.2,552,552
190111,PASCO,PASCO,TINYAHUARCO,100.0,97.1,603,621
190112,PASCO,PASCO,VICCO,100.0,96.2,583,593
190113,PASCO,PASCO,YANACANCHA,100.0,96.7,622,621
190201,PASCO,DANIEL ALCIDES CARRIÓN,YANAHUANCA,100.0,98.7,624,653
190202,PASCO,DANIEL ALCIDES CARRIÓN,CHACAYAN,100.0,85.0,560,562
190203,PASCO,DANIEL ALCIDES CARRIÓN,GOYLLARISQUIZGA,100.0,100.0,474,484
190204,PASCO,DANIEL ALCIDES CARRIÓN,PAUCAR,100.0,96.9,645,709
190205,PASCO,DANIEL ALCIDES CARRIÓN,SAN PEDRO DE PILLAO,100.0,94.4,560,606
190206,PASCO,DANIEL ALCIDES CARRIÓN,SANTA ANA DE TUSI,100.0,100.0,604,658
190207,PASCO,DANIEL ALCIDES CARRIÓN,TAPUC,100.0,100.0,569,581
190301,PASCO,OXAPAMPA,OXAPAMPA,100.0,96.9,615,606
190302,PASCO,OXAPAMPA,CHONTABAMBA,100.0,91.2,568,536
190303,PASCO,OXAPAMPA,HUANCABAMBA,100.0,92.7,596,596
190304,PASCO,OXAPAMPA,PALCAZU,100.0,89.8,529,502
190305,PASCO,OXAPAMPA,POZUZO,100.0,92.7,529,531
190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,100.0,82.8,505,491
190307,PASCO,OXAPAMPA,VILLA RICA,100.0,94.5,595,595
190308,PASCO,OXAPAMPA,CONSTITUCION,100.0,91.0,523,493
200101,PIURA,PIURA,PIURA,100.0,95.5,630,617
200104,PIURA,PIURA,CASTILLA,100.0,95.9,618,612
200105,PIURA,PIURA,CATACAOS,100.0,97.1,593,600
200107,PIURA,PIURA,CURA MORI,100.0,98.5,592,616
200108,PIURA,PIURA,EL TALLAN,100.0,95.1,578,585
200109,PIURA,PIURA,LA ARENA,100.0,98.2,604,629
200110,PIURA,PIURA,LA UNION,100.0,95.5,619,634
200111,PIURA,PIURA,LAS LOMAS,100.0,95.0,588,600
200114,PIURA,PIURA,TAMBO GRANDE,100.0,95.3,575,580
200115,PIURA,PIURA,VEINTISÉIS DE OCTUBRE,100.0,92.8,617,610
200201,PIURA,AYABACA,AYABACA,98.9,94.7,536,544
200202,PIURA,AYABACA,FRIAS,100.0,96.3,520,513
200203,PIURA,AYABACA,JILILI,100.0,95.0,607,635
200204,PIURA,AYABACA,LAGUNAS,100.0,97.3,556,574
200205,PIURA,AYABACA,MONTERO,100.0,94.6,578,598
200206,PIURA,AYABACA,PACAIPAMPA,100.0,98.4,612,644
200207,PIURA,AYABACA,PAIMAS,100.0,98.0,571,578
200208,PIURA,AYABACA,SAPILLICA,100.0,95.6,549,571
200209,PIURA,AYABACA,SICCHEZ,100.0,100.0,587,681
200210,PIURA,AYABACA,SUYO,100.0,97.6,574,572
200301,PIURA,HUANCABAMBA,HUANCABAMBA,100.0,96.3,568,579
200302,PIURA,HUANCABAMBA,CANCHAQUE,100.0,95.2,574,578
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,100.0,96.3,538,525
200304,PIURA,HUANCABAMBA,HUARMACA,99.0,95.3,521,527
200305,PIURA,HUANCABAMBA,LALAQUIZ,100.0,90.0,613,655
200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,100.0,96.1,585,589
200307,PIURA,HUANCABAMBA,SONDOR,100.0,97.8,546,546
200308,PIURA,HUANCABAMBA,SONDORILLO,100.0,96.5,514,510
200401,PIURA,MORROPÓN,CHULUCANAS,100.0,96.0,606,627
200402,PIURA,MORROPÓN,BUENOS AIRES,100.0,98.5,640,681
200403,PIURA,MORROPÓN,CHALACO,100.0,93.9,656,707
200404,PIURA,MORROPÓN,LA MATANZA,100.0,94.1,618,631
200405,PIURA,MORROPÓN,MORROPON,100.0,97.7,626,644
200406,PIURA,MORROPÓN,SALITRAL,100.0,97.9,600,603
200407,PIURA,MORROPÓN,SAN JUAN DE BIGOTE,100.0,99.3,610,624
200408,PIURA,MORROPÓN,SANTA CATALINA DE MOSSA,100.0,98.3,632,679
200409,PIURA,MORROPÓN,SANTO DOMINGO,100.0,98.8,609,621
200410,PIURA,MORROPÓN,YAMANGO,100.0,96.3,621,667
200501,PIURA,PAITA,PAITA,100.0,91.1,610,608
200502,PIURA,PAITA,AMOTAPE,100.0,97.0,530,513
200503,PIURA,PAITA,ARENAL,100.0,94.1,528,510
200504,PIURA,PAITA,COLAN,100.0,98.5,604,596
200505,PIURA,PAITA,LA HUACA,100.0,98.4,617,639
200506,PIURA,PAITA,TAMARINDO,100.0,98.1,587,618
200507,PIURA,PAITA,VICHAYAL,100.0,97.2,561,551
200601,PIURA,SULLANA,SULLANA,100.0,97.1,643,657
200602,PIURA,SULLANA,BELLAVISTA,100.0,91.5,621,635
200603,PIURA,SULLANA,IGNACIO ESCUDERO,100.0,95.8,615,624
200604,PIURA,SULLANA,LANCONES,100.0,97.6,582,584
200605,PIURA,SULLANA,MARCAVELICA,100.0,95.8,631,654
200606,PIURA,SULLANA,MIGUEL CHECA,100.0,98.6,622,645
200607,PIURA,SULLANA,QUERECOTILLO,100.0,96.0,621,633
200608,PIURA,SULLANA,SALITRAL,100.0,96.5,626,629
200701,PIURA,TALARA,PARIÑAS,100.0,93.9,601,593
200702,PIURA,TALARA,EL ALTO,100.0,90.4,588,590
200703,PIURA,TALARA,LA BREA,100.0,89.2,605,596
200704,PIURA,TALARA,LOBITOS,100.0,100.0,613,584
200705,PIURA,TALARA,LOS ORGANOS,100.0,93.0,588,582
200706,PIURA,TALARA,MANCORA,100.0,99.6,559,532
200801,PIURA,SECHURA,SECHURA,100.0,94.5,616,627
200802,PIURA,SECHURA,BELLAVISTA DE LA UNION,100.0,100.0,645,689
200803,PIURA,SECHURA,BERNAL,100.0,93.1,589,601
200804,PIURA,SECHURA,CRISTO NOS VALGA,100.0,97.1,595,590
200805,PIURA,SECHURA,VICE,100.0,97.8,609,629
200806,PIURA,SECHURA,RINCONADA LLICUAR,100.0,100.0,649,689
210101,PUNO,PUNO,PUNO,100.0,98.8,636,633
210102,PUNO,PUNO,ACORA,100.0,98.6,597,610
210103,PUNO,PUNO,AMANTANI,100.0,98.1,490,472
210104,PUNO,PUNO,ATUNCOLLA,100.0,100.0,562,581
210105,PUNO,PUNO,CAPACHICA,100.0,98.1,550,551
210106,PUNO,PUNO,CHUCUITO,100.0,96.7,553,545
210107,PUNO,PUNO,COATA,100.0,100.0,583,625
210108,PUNO,PUNO,HUATA,100.0,100.0,609,643
210109,PUNO,PUNO,MAÑAZO,100.0,100.0,554,573
210110,PUNO,PUNO,PAUCARCOLLA,100.0,100.0,551,563
210111,PUNO,PUNO,PICHACANI,100.0,98.5,611,628
210112,PUNO,PUNO,PLATERIA,100.0,100.0,557,566
210114,PUNO,PUNO,TIQUILLACA,100.0,100.0,547,590
210115,PUNO,PUNO,VILQUE,100.0,97.1,559,567
210201,PUNO,AZÁNGARO,AZANGARO,100.0,97.1,588,579
210202,PUNO,AZÁNGARO,ACHAYA,100.0,100.0,582,547
210203,PUNO,AZÁNGARO,ARAPA,100.0,99.1,544,563
210204,PUNO,AZÁNGARO,ASILLO,100.0,97.7,563,574
210205,PUNO,AZÁNGARO,CAMINACA,100.0,100.0,540,562
210206,PUNO,AZÁNGARO,CHUPA,100.0,100.0,539,574
210207,PUNO,AZÁNGARO,JOSE DOMINGO CHOQUEHUANCA,100.0,100.0,586,594
210208,PUNO,AZÁNGARO,MUÑANI,100.0,99.0,597,629
210209,PUNO,AZÁNGARO,POTONI,100.0,98.1,551,625
210210,PUNO,AZÁNGARO,SAMAN,100.0,96.8,535,542
210211,PUNO,AZÁNGARO,SAN ANTON,100.0,100.0,594,616
210212,PUNO,AZÁNGARO,SAN JOSE,100.0,98.2,541,506
210213,PUNO,AZÁNGARO,SAN JUAN DE SALINAS,100.0,96.9,562,568
210214,PUNO,AZÁNGARO,SANTIAGO DE PUPUJA,100.0,96.6,575,595
210215,PUNO,AZÁNGARO,TIRAPATA,100.0,97.1,610,599
210301,PUNO,CARABAYA,MACUSANI,100.0,99.7,582,615
210302,PUNO,CARABAYA,AJOYANI,100.0,100.0,582,644
210303,PUNO,CARABAYA,AYAPATA,100.0,99.2,615,653
210304,PUNO,CARABAYA,COASA,100.0,99.2,575,620
210305,PUNO,CARABAYA,CORANI,100.0,100.0,625,707
210306,PUNO,CARABAYA,CRUCERO,100.0,98.2,559,583
210307,PUNO,CARABAYA,ITUATA,100.0,98.2,629,655
210308,PUNO,CARABAYA,OLLACHEA,100.0,96.0,615,675
210309,PUNO,CARABAYA,SAN GABAN,100.0,87.5,544,630
210310,PUNO,CARABAYA,USICAYOS,100.0,100.0,561,531
210401,PUNO,CHUCUITO,JULI,100.0,98.6,591,609
210402,PUNO,CHUCUITO,DESAGUADERO,100.0,99.7,583,600
210405,PUNO,CHUCUITO,PISACOMA,100.0,100.0,548,504
210406,PUNO,CHUCUITO,POMATA,100.0,97.3,553,577
210407,PUNO,CHUCUITO,ZEPITA,100.0,98.0,587,617
210501,PUNO,EL COLLAO,ILAVE,100.0,99.1,595,606
210503,PUNO,EL COLLAO,PILCUYO,100.0,100.0,553,585
210504,PUNO,EL COLLAO,SANTA ROSA,100.0,100.0,554,552
210505,PUNO,EL COLLAO,CONDURIRI,100.0,100.0,589,660
210601,PUNO,HUANCANÉ,HUANCANE,100.0,99.0,598,630
210603,PUNO,HUANCANÉ,HUATASANI,100.0,100.0,571,625
210604,PUNO,HUANCANÉ,INCHUPALLA,100.0,92.9,505,543
210605,PUNO,HUANCANÉ,PUSI,100.0,100.0,552,549
210606,PUNO,HUANCANÉ,ROSASPATA,100.0,100.0,572,603
210607,PUNO,HUANCANÉ,TARACO,100.0,100.0,596,621
210608,PUNO,HUANCANÉ,VILQUE CHICO,100.0,100.0,553,624
210701,PUNO,LAMPA,LAMPA,100.0,99.3,598,608
210702,PUNO,LAMPA,CABANILLA,100.0,100.0,623,647
210703,PUNO,LAMPA,CALAPUJA,100.0,100.0,543,518
210704,PUNO,LAMPA,NICASIO,100.0,100.0,570,580
210705,PUNO,LAMPA,OCUVIRI,100.0,100.0,581,599
210706,PUNO,LAMPA,PALCA,100.0,95.7,554,531
210708,PUNO,LAMPA,PUCARA,100.0,97.1,549,543
210709,PUNO,LAMPA,SANTA LUCIA,100.0,99.2,555,523
210710,PUNO,LAMPA,VILAVILA,100.0,100.0,564,546
210801,PUNO,MELGAR,AYAVIRI,100.0,98.8,613,599
210802,PUNO,MELGAR,ANTAUTA,100.0,97.4,574,543
210803,PUNO,MELGAR,CUPI,100.0,96.4,534,498
210804,PUNO,MELGAR,LLALLI,100.0,96.2,598,578
210805,PUNO,MELGAR,MACARI,100.0,99.0,589,619
210806,PUNO,MELGAR,NUÑOA,100.0,99.1,568,595
210807,PUNO,MELGAR,ORURILLO,100.0,97.6,530,523
210808,PUNO,MELGAR,SANTA ROSA,100.0,88.8,536,534
210809,PUNO,MELGAR,UMACHIRI,100.0,88.3,540,529
210901,PUNO,MOHO,MOHO,100.0,100.0,603,639
210902,PUNO,MOHO,CONIMA,100.0,100.0,553,591
210903,PUNO,MOHO,HUAYRAPATA,100.0,92.9,546,557
210904,PUNO,MOHO,TILALI,100.0,100.0,533,567
211001,PUNO,SAN ANTONIO DE PUTINA,PUTINA,100.0,98.7,575,594
211002,PUNO,SAN ANTONIO DE PUTINA,ANANEA,100.0,95.7,599,594
211003,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,100.0,96.0,608,612
211004,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,100.0,98.8,519,538
211005,PUNO,SAN ANTONIO DE PUTINA,SINA,100.0,100.0,571,602
211101,PUNO,SAN ROMÁN,JULIACA,100.0,98.5,617,619
211102,PUNO,SAN ROMÁN,CABANA,100.0,100.0,699,681
211103,PUNO,SAN ROMÁN,CABANILLAS,100.0,98.6,644,664
211104,PUNO,SAN ROMÁN,CARACOTO,100.0,98.6,578,560
211201,PUNO,SANDIA,SANDIA,92.9,94.0,573,565
211202,PUNO,SANDIA,CUYOCUYO,100.0,96.5,603,608
211203,PUNO,SANDIA,LIMBANI,100.0,91.9,712,668
211204,PUNO,SANDIA,PATAMBUCO,100.0,99.0,626,656
211205,PUNO,SANDIA,PHARA,100.0,100.0,685,714
211206,PUNO,SANDIA,QUIACA,100.0,97.1,576,593
211209,PUNO,SANDIA,ALTO INAMBARI,100.0,98.7,553,535
211210,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,87.5,80.8,-,-
211301,PUNO,YUNGUYO,YUNGUYO,100.0,98.2,620,645
211303,PUNO,YUNGUYO,COPANI,100.0,98.1,519,516
211304,PUNO,YUNGUYO,CUTURAPI,100.0,100.0,534,480
220101,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,100.0,96.5,601,597
220102,SAN MARTÍN,MOYOBAMBA,CALZADA,100.0,92.4,605,608
220103,SAN MARTÍN,MOYOBAMBA,HABANA,100.0,100.0,613,568
220104,SAN MARTÍN,MOYOBAMBA,JEPELACIO,100.0,94.3,568,560
220105,SAN MARTÍN,MOYOBAMBA,SORITOR,100.0,94.1,594,601
220106,SAN MARTÍN,MOYOBAMBA,YANTALO,100.0,98.5,580,576
220201,SAN MARTÍN,BELLAVISTA,BELLAVISTA,100.0,97.4,570,560
220202,SAN MARTÍN,BELLAVISTA,ALTO BIAVO,100.0,86.1,517,504
220203,SAN MARTÍN,BELLAVISTA,BAJO BIAVO,100.0,94.5,555,551
220204,SAN MARTÍN,BELLAVISTA,HUALLAGA,100.0,97.0,496,473
220205,SAN MARTÍN,BELLAVISTA,SAN PABLO,100.0,98.9,586,585
220206,SAN MARTÍN,BELLAVISTA,SAN RAFAEL,100.0,92.8,588,602
220301,SAN MARTÍN,EL DORADO,SAN JOSE DE SISA,100.0,96.5,543,529
220302,SAN MARTÍN,EL DORADO,AGUA BLANCA,100.0,89.7,524,515
220303,SAN MARTÍN,EL DORADO,SAN MARTIN,100.0,96.5,509,468
220304,SAN MARTÍN,EL DORADO,SANTA ROSA,100.0,93.5,535,536
220305,SAN MARTÍN,EL DORADO,SHATOJA,100.0,100.0,574,561
220401,SAN MARTÍN,HUALLAGA,SAPOSOA,100.0,92.5,595,597
220402,SAN MARTÍN,HUALLAGA,ALTO SAPOSOA,100.0,90.0,581,615
220403,SAN MARTÍN,HUALLAGA,EL ESLABON,100.0,97.7,568,587
220404,SAN MARTÍN,HUALLAGA,PISCOYACU,100.0,94.6,571,554
220405,SAN MARTÍN,HUALLAGA,SACANCHE,100.0,97.1,559,557
220406,SAN MARTÍN,HUALLAGA,TINGO DE SAPOSOA,100.0,100.0,509,488
220501,SAN MARTÍN,LAMAS,LAMAS,100.0,97.1,589,581
220502,SAN MARTÍN,LAMAS,ALONSO DE ALVARADO,100.0,98.3,553,550
220503,SAN MARTÍN,LAMAS,BARRANQUITA,100.0,98.9,535,519
220504,SAN MARTÍN,LAMAS,CAYNARACHI,95.0,88.5,511,481
220505,SAN MARTÍN,LAMAS,CUÑUMBUQUI,100.0,98.1,548,526
220506,SAN MARTÍN,LAMAS,PINTO RECODO,100.0,96.2,545,545
220507,SAN MARTÍN,LAMAS,RUMISAPA,100.0,98.1,505,471
220508,SAN MARTÍN,LAMAS,SAN ROQUE DE CUMBAZA,100.0,100.0,522,489
220509,SAN MARTÍN,LAMAS,SHANAO,100.0,90.9,520,500
220510,SAN MARTÍN,LAMAS,TABALOSOS,100.0,98.2,531,522
220511,SAN MARTÍN,LAMAS,ZAPATERO,100.0,93.6,538,539
220601,SAN MARTÍN,MARISCAL CÁCERES,JUANJUI,100.0,97.3,596,591
220602,SAN MARTÍN,MARISCAL CÁCERES,CAMPANILLA,100.0,93.7,545,529
220603,SAN MARTÍN,MARISCAL CÁCERES,HUICUNGO,100.0,95.6,574,574
220604,SAN MARTÍN,MARISCAL CÁCERES,PACHIZA,100.0,93.5,548,561
220605,SAN MARTÍN,MARISCAL CÁCERES,PAJARILLO,100.0,92.5,570,592
220701,SAN MARTÍN,PICOTA,PICOTA,100.0,95.0,585,573
220702,SAN MARTÍN,PICOTA,BUENOS AIRES,100.0,96.6,523,491
220703,SAN MARTÍN,PICOTA,CASPISAPA,100.0,89.3,576,581
220704,SAN MARTÍN,PICOTA,PILLUANA,100.0,100.0,552,537
220705,SAN MARTÍN,PICOTA,PUCACACA,100.0,96.9,568,552
220706,SAN MARTÍN,PICOTA,SAN CRISTOBAL,100.0,100.0,503,485
220707,SAN MARTÍN,PICOTA,SAN HILARION,100.0,98.8,608,637
220708,SAN MARTÍN,PICOTA,SHAMBOYACU,100.0,92.7,524,518
220709,SAN MARTÍN,PICOTA,TINGO DE PONASA,100.0,95.2,528,494
220710,SAN MARTÍN,PICOTA,TRES UNIDOS,100.0,95.2,554,550
220801,SAN MARTÍN,RIOJA,RIOJA,100.0,95.5,609,599
220802,SAN MARTÍN,RIOJA,AWAJUN,100.0,96.2,581,581
220803,SAN MARTÍN,RIOJA,ELIAS SOPLIN VARGAS,100.0,93.5,604,615
220804,SAN MARTÍN,RIOJA,NUEVA CAJAMARCA,100.0,95.2,596,605
220805,SAN MARTÍN,RIOJA,PARDO MIGUEL,100.0,92.0,579,579
220806,SAN MARTÍN,RIOJA,POSIC,100.0,95.3,544,543
220807,SAN MARTÍN,RIOJA,SAN FERNANDO,100.0,90.9,639,667
220808,SAN MARTÍN,RIOJA,YORONGOS,100.0,96.1,566,544
220809,SAN MARTÍN,RIOJA,YURACYACU,100.0,96.9,605,626
220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,100.0,96.6,602,563
220902,SAN MARTÍN,SAN MARTÍN,ALBERTO LEVEAU,100.0,100.0,585,552
220903,SAN MARTÍN,SAN MARTÍN,CACATACHI,100.0,95.4,540,518
220904,SAN MARTÍN,SAN MARTÍN,CHAZUTA,100.0,92.1,507,469
220905,SAN MARTÍN,SAN MARTÍN,CHIPURANA,100.0,87.1,517,478
220906,SAN MARTÍN,SAN MARTÍN,EL PORVENIR,100.0,95.2,469,445
220907,SAN MARTÍN,SAN MARTÍN,HUIMBAYOC,100.0,94.4,476,448
220908,SAN MARTÍN,SAN MARTÍN,JUAN GUERRA,100.0,96.3,569,549
220909,SAN MARTÍN,SAN MARTÍN,LA BANDA DE SHILCAYO,100.0,97.5,577,554
220910,SAN MARTÍN,SAN MARTÍN,MORALES,100.0,98.2,571,529
220911,SAN MARTÍN,SAN MARTÍN,PAPAPLAYA,100.0,98.7,494,460
220912,SAN MARTÍN,SAN MARTÍN,SAN ANTONIO,100.0,100.0,508,444
220913,SAN MARTÍN,SAN MARTÍN,SAUCE,100.0,92.6,575,581
220914,SAN MARTÍN,SAN MARTÍN,SHAPAJA,100.0,97.7,535,513
221001,SAN MARTÍN,TOCACHE,TOCACHE,100.0,94.8,569,554
221002,SAN MARTÍN,TOCACHE,NUEVO PROGRESO,100.0,92.4,557,536
221003,SAN MARTÍN,TOCACHE,POLVORA,100.0,93.4,571,573
221004,SAN MARTÍN,TOCACHE,SHUNTE,100.0,90.7,541,544
221005,SAN MARTÍN,TOCACHE,UCHIZA,100.0,93.4,604,611
230101,TACNA,TACNA,TACNA,100.0,98.1,670,668
230102,TACNA,TACNA,ALTO DE LA ALIANZA,100.0,94.7,641,649
230103,TACNA,TACNA,CALANA,100.0,100.0,624,628
230104,TACNA,TACNA,CIUDAD NUEVA,100.0,95.7,618,623
230105,TACNA,TACNA,INCLAN,100.0,97.4,629,648
230106,TACNA,TACNA,PACHIA,100.0,100.0,618,591
230107,TACNA,TACNA,PALCA,100.0,100.0,478,435
230108,TACNA,TACNA,POCOLLAY,100.0,95.6,646,656
230109,TACNA,TACNA,SAMA,100.0,91.7,635,647
230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,100.0,97.0,650,650
230111,TACNA,TACNA,LA YARADA LOS PALOS,100.0,93.8,575,572
230201,TACNA,CANDARAVE,CANDARAVE,100.0,95.7,663,693
230202,TACNA,CANDARAVE,CAIRANI,100.0,77.8,-,-
230205,TACNA,CANDARAVE,HUANUARA,100.0,85.7,646,623
230206,TACNA,CANDARAVE,QUILAHUANI,100.0,100.0,735,692
230301,TACNA,JORGE BASADRE,LOCUMBA,100.0,88.9,677,737
230302,TACNA,JORGE BASADRE,ILABAYA,100.0,100.0,675,658
230303,TACNA,JORGE BASADRE,ITE,100.0,100.0,651,676
230401,TACNA,TARATA,TARATA,100.0,95.7,675,679
230406,TACNA,TARATA,SUSAPAYA,100.0,100.0,679,728
230408,TACNA,TARATA,TICACO,100.0,100.0,715,693
240101,TUMBES,TUMBES,TUMBES,100.0,93.3,584,561
240102,TUMBES,TUMBES,CORRALES,100.0,96.4,594,597
240103,TUMBES,TUMBES,LA CRUZ,100.0,97.8,617,631
240104,TUMBES,TUMBES,PAMPAS DE HOSPITAL,100.0,90.3,578,565
240105,TUMBES,TUMBES,SAN JACINTO,100.0,98.5,561,546
240106,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,100.0,89.4,564,564
240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,100.0,96.3,571,562
240202,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,100.0,100.0,535,503
240203,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,100.0,94.7,579,567
240301,TUMBES,ZARUMILLA,ZARUMILLA,100.0,94.2,587,573
240302,TUMBES,ZARUMILLA,AGUAS VERDES,100.0,93.0,544,533
240303,TUMBES,ZARUMILLA,MATAPALO,100.0,97.4,593,681
240304,TUMBES,ZARUMILLA,PAPAYAL,100.0,94.8,542,517
250101,UCAYALI,CORONEL PORTILLO,CALLERIA,97.3,90.9,577,545
250102,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,100.0,88.6,520,471
250103,UCAYALI,CORONEL PORTILLO,IPARIA,80.0,75.2,-,-
250104,UCAYALI,CORONEL PORTILLO,MASISEA,100.0,87.0,504,470
250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,97.7,87.8,529,480
250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,100.0,90.6,496,451
250107,UCAYALI,CORONEL PORTILLO,MANANTAY,100.0,91.1,546,511
250201,UCAYALI,ATALAYA,RAYMONDI,93.9,86.1,517,485
250202,UCAYALI,ATALAYA,SEPAHUA,100.0,91.7,490,437
250203,UCAYALI,ATALAYA,TAHUANIA,100.0,79.7,-,-
250204,UCAYALI,ATALAYA,YURUA,100.0,83.3,460,422
250301,UCAYALI,PADRE ABAD,PADRE ABAD,100.0,90.5,566,545
250302,UCAYALI,PADRE ABAD,IRAZOLA,100.0,89.1,529,511
250303,UCAYALI,PADRE ABAD,CURIMANA,100.0,80.8,530,495
250304,UCAYALI,PADRE ABAD,NESHUYA,100.0,81.8,539,501
250305,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,83.3,80.8,-,-
250401,UCAYALI,PURÚS,PURUS,100.0,69.4,-,-
