Código Geografico,REGION,PROVINCIA,DISTRITO,Cobertura IE,Cobertura Estudiantes,Medida Promedio en Lectura,Medida Promedio en Matemática
170204,MADRE DE DIOS,MANU,HUEPETUHE,100.0,96.5,611,625
170301,MADRE DE DIOS,TAHUAMANU,IÑAPARI,100.0,77.5,-,-
170302,MADRE DE DIOS,TAHUAMANU,IBERIA,100.0,91.3,593,595
170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,100.0,93.0,551,538
180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,100.0,99.2,627,659
180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,100.0,100.0,575,636
180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,100.0,99.4,674,733
180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,100.0,91.7,587,607
180106,MOQUEGUA,MARISCAL NIETO,TORATA,100.0,100.0,625,673
180201,MOQUEGUA,GENERAL SÁNCHEZ CERRO,OMATE,100.0,100.0,598,640
180202,MOQUEGUA,GENERAL SÁNCHEZ CERRO,CHOJATA,100.0,100.0,555,530
180203,MOQUEGUA,GENERAL SÁNCHEZ CERRO,COALAQUE,100.0,100.0,626,740
180204,MOQUEGUA,GENERAL SÁNCHEZ CERRO,ICHUÑA,100.0,100.0,590,593
180207,MOQUEGUA,GENERAL SÁNCHEZ CERRO,MATALAQUE,100.0,100.0,630,623
180208,MOQUEGUA,GENERAL SÁNCHEZ CERRO,PUQUINA,100.0,100.0,628,673
180210,MOQUEGUA,GENERAL SÁNCHEZ CERRO,UBINAS,100.0,83.3,575,580
180301,MOQUEGUA,ILO,ILO,100.0,97.6,615,637
180302,MOQUEGUA,ILO,EL ALGARROBAL,100.0,100.0,530,534
180303,MOQUEGUA,ILO,PACOCHA,100.0,99.1,649,678
190101,PASCO,PASCO,CHAUPIMARCA,100.0,98.3,605,648
190102,PASCO,PASCO,HUACHON,100.0,95.8,562,593
190103,PASCO,PASCO,HUARIACA,100.0,99.4,597,621
190104,PASCO,PASCO,HUAYLLAY,100.0,96.5,594,619
190105,PASCO,PASCO,NINACACA,100.0,100.0,559,596
190106,PASCO,PASCO,PALLANCHACRA,100.0,100.0,523,547
190107,PASCO,PASCO,PAUCARTAMBO,100.0,96.6,563,588
190108,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,100.0,100.0,565,586
190109,PASCO,PASCO,SIMON BOLIVAR,100.0,97.1,607,615
190110,PASCO,PASCO,TICLACAYAN,100.0,100.0,561,587
190111,PASCO,PASCO,TINYAHUARCO,100.0,97.8,599,636
190112,PASCO,PASCO,VICCO,100.0,98.0,564,580
190113,PASCO,PASCO,YANACANCHA,100.0,98.0,607,634
190201,PASCO,DANIEL ALCIDES CARRIÓN,YANAHUANCA,100.0,98.8,586,639
190202,PASCO,DANIEL ALCIDES CARRIÓN,CHACAYAN,100.0,100.0,600,723
190203,PASCO,DANIEL ALCIDES CARRIÓN,GOYLLARISQUIZGA,100.0,100.0,613,710
190204,PASCO,DANIEL ALCIDES CARRIÓN,PAUCAR,100.0,100.0,579,670
190205,PASCO,DANIEL ALCIDES CARRIÓN,SAN PEDRO DE PILLAO,100.0,100.0,517,538
190206,PASCO,DANIEL ALCIDES CARRIÓN,SANTA ANA DE TUSI,100.0,100.0,587,653
190207,PASCO,DANIEL ALCIDES CARRIÓN,TAPUC,100.0,94.4,508,524
190208,PASCO,DANIEL ALCIDES CARRIÓN,VILCABAMBA,100.0,100.0,583,659
190301,PASCO,OXAPAMPA,OXAPAMPA,100.0,94.6,606,643
190302,PASCO,OXAPAMPA,CHONTABAMBA,100.0,100.0,573,623
190303,PASCO,OXAPAMPA,HUANCABAMBA,100.0,93.3,561,586
190304,PASCO,OXAPAMPA,PALCAZU,100.0,92.1,532,541
190305,PASCO,OXAPAMPA,POZUZO,92.9,84.7,542,561
190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,100.0,88.5,502,484
190307,PASCO,OXAPAMPA,VILLA RICA,100.0,96.6,583,602
190308,PASCO,OXAPAMPA,CONSTITUCIËN,100.0,93.8,534,542
200101,PIURA,PIURA,PIURA,100.0,95.5,611,621
200104,PIURA,PIURA,CASTILLA,100.0,95.8,607,631
200105,PIURA,PIURA,CATACAOS,100.0,98.1,603,646
200107,PIURA,PIURA,CURA MORI,100.0,98.3,582,636
200108,PIURA,PIURA,EL TALLÁN,100.0,95.2,569,616
200109,PIURA,PIURA,LA ARENA,100.0,98.9,607,671
200110,PIURA,PIURA,LA UNION,100.0,97.7,600,648
200111,PIURA,PIURA,LAS LOMAS,100.0,98.5,572,597
200114,PIURA,PIURA,TAMBO GRANDE,100.0,97.6,574,610
200115,PIURA,PIURA,VEINTISÉIS DE OCTUBRE,100.0,96.2,603,622
200201,PIURA,AYABACA,AYABACA,100.0,97.3,538,567
200202,PIURA,AYABACA,FRIAS,100.0,96.9,546,573
200203,PIURA,AYABACA,JILILI,100.0,100.0,586,669
200204,PIURA,AYABACA,LAGUNAS,100.0,99.3,514,514
200205,PIURA,AYABACA,MONTERO,100.0,98.0,585,632
200206,PIURA,AYABACA,PACAIPAMPA,100.0,97.7,547,594
200207,PIURA,AYABACA,PAIMAS,100.0,97.8,563,603
200208,PIURA,AYABACA,SAPILLICA,100.0,97.8,544,580
200209,PIURA,AYABACA,SICCHEZ,100.0,100.0,574,602
200210,PIURA,AYABACA,SUYO,100.0,98.1,562,573
200301,PIURA,HUANCABAMBA,HUANCABAMBA,100.0,98.2,561,588
200302,PIURA,HUANCABAMBA,CANCHAQUE,100.0,97.2,555,574
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,100.0,96.0,527,545
200304,PIURA,HUANCABAMBA,HUARMACA,100.0,93.6,503,514
200305,PIURA,HUANCABAMBA,LALAQUIZ,100.0,94.4,594,645
200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,100.0,95.9,531,534
200307,PIURA,HUANCABAMBA,SONDOR,100.0,96.9,539,563
200308,PIURA,HUANCABAMBA,SONDORILLO,100.0,98.3,524,539
200401,PIURA,MORROPÓN,CHULUCANAS,100.0,96.6,607,647
200402,PIURA,MORROPÓN,BUENOS AIRES,100.0,98.4,594,654
200403,PIURA,MORROPÓN,CHALACO,100.0,97.6,624,711
200404,PIURA,MORROPÓN,LA MATANZA,100.0,97.4,621,693
200405,PIURA,MORROPÓN,MORROPON,100.0,99.6,599,654
200406,PIURA,MORROPÓN,SALITRAL,100.0,98.6,571,614
200407,PIURA,MORROPÓN,SAN JUAN DE BIGOTE,100.0,97.3,588,641
200408,PIURA,MORROPÓN,SANTA CATALINA DE MOSSA,100.0,97.7,625,719
200409,PIURA,MORROPÓN,SANTO DOMINGO,100.0,98.8,580,617
200410,PIURA,MORROPÓN,YAMANGO,100.0,97.7,599,663
200501,PIURA,PAITA,PAITA,100.0,94.8,605,630
200502,PIURA,PAITA,AMOTAPE,100.0,97.6,535,521
200503,PIURA,PAITA,ARENAL,100.0,91.7,572,560
200504,PIURA,PAITA,COLAN,100.0,98.5,605,645
200505,PIURA,PAITA,LA HUACA,100.0,95.8,609,687
200506,PIURA,PAITA,TAMARINDO,100.0,100.0,569,603
200507,PIURA,PAITA,VICHAYAL,100.0,99.1,566,597
200601,PIURA,SULLANA,SULLANA,100.0,97.8,611,644
200602,PIURA,SULLANA,BELLAVISTA,100.0,96.8,624,658
200603,PIURA,SULLANA,IGNACIO ESCUDERO,100.0,97.8,596,644
200604,PIURA,SULLANA,LANCONES,100.0,98.5,543,578
200605,PIURA,SULLANA,MARCAVELICA,100.0,97.5,587,639
200606,PIURA,SULLANA,MIGUEL CHECA,100.0,98.6,590,656
200607,PIURA,SULLANA,QUERECOTILLO,100.0,98.8,594,632
200608,PIURA,SULLANA,SALITRAL,100.0,99.1,604,673
200701,PIURA,TALARA,PARIÑAS,100.0,94.7,582,581
200702,PIURA,TALARA,EL ALTO,100.0,92.2,586,609
200703,PIURA,TALARA,LA BREA,100.0,96.6,603,638
200704,PIURA,TALARA,LOBITOS,100.0,100.0,572,585
200705,PIURA,TALARA,LOS ORGANOS,100.0,97.9,577,587
200706,PIURA,TALARA,MANCORA,100.0,92.7,553,541
200801,PIURA,SECHURA,SECHURA,100.0,97.5,591,631
200802,PIURA,SECHURA,BELLAVISTA DE LA UNION,100.0,98.9,604,654
200803,PIURA,SECHURA,BERNAL,100.0,97.5,618,704
200804,PIURA,SECHURA,CRISTO NOS VALGA,100.0,96.4,580,669
200805,PIURA,SECHURA,VICE,100.0,97.8,576,629
200806,PIURA,SECHURA,RINCONADA LLICUAR,100.0,94.9,615,726
210101,PUNO,PUNO,PUNO,100.0,98.8,613,640
210102,PUNO,PUNO,ACORA,100.0,97.1,554,578
210103,PUNO,PUNO,AMANTANI,100.0,97.6,528,522
210104,PUNO,PUNO,ATUNCOLLA,100.0,100.0,533,569
210105,PUNO,PUNO,CAPACHICA,100.0,96.8,547,588
210106,PUNO,PUNO,CHUCUITO,100.0,97.6,525,551
210107,PUNO,PUNO,COATA,100.0,96.0,554,593
210108,PUNO,PUNO,HUATA,100.0,100.0,565,613
210109,PUNO,PUNO,MAÑAZO,100.0,100.0,569,586
210110,PUNO,PUNO,PAUCARCOLLA,100.0,97.1,548,592
210111,PUNO,PUNO,PICHACANI,100.0,100.0,586,623
210112,PUNO,PUNO,PLATERIA,100.0,97.9,561,588
210114,PUNO,PUNO,TIQUILLACA,100.0,100.0,461,475
210115,PUNO,PUNO,VILQUE,100.0,100.0,578,607
210201,PUNO,AZÁNGARO,AZANGARO,100.0,99.3,576,609
210202,PUNO,AZÁNGARO,ACHAYA,100.0,100.0,595,625
210203,PUNO,AZÁNGARO,ARAPA,100.0,100.0,571,582
210204,PUNO,AZÁNGARO,ASILLO,100.0,99.5,552,575
210205,PUNO,AZÁNGARO,CAMINACA,100.0,100.0,501,471
210206,PUNO,AZÁNGARO,CHUPA,100.0,98.4,529,546
210207,PUNO,AZÁNGARO,JOSE DOMINGO CHOQUEHUANCA,100.0,98.5,553,597
210208,PUNO,AZÁNGARO,MUÑANI,100.0,100.0,590,637
210209,PUNO,AZÁNGARO,POTONI,100.0,100.0,551,589
210210,PUNO,AZÁNGARO,SAMAN,100.0,100.0,540,569
210211,PUNO,AZÁNGARO,SAN ANTON,100.0,99.2,559,562
210212,PUNO,AZÁNGARO,SAN JOSE,100.0,100.0,552,607
210213,PUNO,AZÁNGARO,SAN JUAN DE SALINAS,100.0,100.0,549,556
210214,PUNO,AZÁNGARO,SANTIAGO DE PUPUJA,100.0,96.3,549,549
210215,PUNO,AZÁNGARO,TIRAPATA,100.0,100.0,522,527
210301,PUNO,CARABAYA,MACUSANI,100.0,99.7,603,625
210302,PUNO,CARABAYA,AJOYANI,100.0,100.0,620,680
210303,PUNO,CARABAYA,AYAPATA,100.0,100.0,600,644
210304,PUNO,CARABAYA,COASA,100.0,100.0,556,567
210305,PUNO,CARABAYA,CORANI,100.0,100.0,585,612
210306,PUNO,CARABAYA,CRUCERO,100.0,100.0,574,583
210307,PUNO,CARABAYA,ITUATA,100.0,100.0,598,669
210308,PUNO,CARABAYA,OLLACHEA,100.0,100.0,583,634
210309,PUNO,CARABAYA,SAN GABAN,100.0,99.0,589,614
210310,PUNO,CARABAYA,USICAYOS,100.0,100.0,578,612
210401,PUNO,CHUCUITO,JULI,100.0,99.7,583,632
210402,PUNO,CHUCUITO,DESAGUADERO,100.0,99.4,581,608
210404,PUNO,CHUCUITO,KELLUYO,100.0,100.0,459,429
210405,PUNO,CHUCUITO,PISACOMA,100.0,100.0,527,485
210406,PUNO,CHUCUITO,POMATA,100.0,98.4,529,551
210407,PUNO,CHUCUITO,ZEPITA,100.0,99.5,566,606
210501,PUNO,EL COLLAO,ILAVE,100.0,99.7,576,608
210503,PUNO,EL COLLAO,PILCUYO,100.0,100.0,557,608
210504,PUNO,EL COLLAO,SANTA ROSA,100.0,100.0,555,580
210505,PUNO,EL COLLAO,CONDURIRI,100.0,100.0,541,616
210601,PUNO,HUANCANÉ,HUANCANE,100.0,100.0,595,631
210603,PUNO,HUANCANÉ,HUATASANI,100.0,100.0,639,736
210604,PUNO,HUANCANÉ,INCHUPALLA,100.0,96.0,580,642
210605,PUNO,HUANCANÉ,PUSI,100.0,100.0,560,616
210606,PUNO,HUANCANÉ,ROSASPATA,100.0,97.8,527,550
210607,PUNO,HUANCANÉ,TARACO,100.0,98.2,577,632
210608,PUNO,HUANCANÉ,VILQUE CHICO,100.0,97.0,568,611
210701,PUNO,LAMPA,LAMPA,100.0,100.0,569,636
210702,PUNO,LAMPA,CABANILLA,100.0,100.0,608,644
210703,PUNO,LAMPA,CALAPUJA,100.0,100.0,546,578
210704,PUNO,LAMPA,NICASIO,100.0,100.0,574,628
210705,PUNO,LAMPA,OCUVIRI,100.0,100.0,541,557
210706,PUNO,LAMPA,PALCA,100.0,100.0,552,555
210708,PUNO,LAMPA,PUCARA,100.0,100.0,617,645
210709,PUNO,LAMPA,SANTA LUCIA,100.0,98.6,578,586
210801,PUNO,MELGAR,AYAVIRI,100.0,99.2,597,643
210802,PUNO,MELGAR,ANTAUTA,100.0,98.5,591,642
210803,PUNO,MELGAR,CUPI,100.0,100.0,550,571
210804,PUNO,MELGAR,LLALLI,100.0,94.6,606,629
210805,PUNO,MELGAR,MACARI,100.0,99.0,584,605
210806,PUNO,MELGAR,NUÑOA,100.0,100.0,568,589
210807,PUNO,MELGAR,ORURILLO,100.0,98.9,543,553
210808,PUNO,MELGAR,SANTA ROSA,100.0,97.8,562,587
210809,PUNO,MELGAR,UMACHIRI,100.0,100.0,561,602
210901,PUNO,MOHO,MOHO,100.0,95.3,566,636
210902,PUNO,MOHO,CONIMA,100.0,100.0,569,644
210903,PUNO,MOHO,HUAYRAPATA,100.0,100.0,577,582
210904,PUNO,MOHO,TILALI,100.0,90.0,513,568
211001,PUNO,SAN ANTONIO DE PUTINA,PUTINA,100.0,100.0,572,614
211002,PUNO,SAN ANTONIO DE PUTINA,ANANEA,100.0,92.1,570,574
211003,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,100.0,100.0,559,483
211004,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,100.0,98.6,574,618
211005,PUNO,SAN ANTONIO DE PUTINA,SINA,100.0,100.0,585,666
211101,PUNO,SAN ROMÁN,JULIACA,100.0,98.4,603,634
211102,PUNO,SAN ROMÁN,CABANA,100.0,95.0,620,660
211103,PUNO,SAN ROMÁN,CABANILLAS,100.0,100.0,598,611
211104,PUNO,SAN ROMÁN,CARACOTO,100.0,89.6,527,516
211201,PUNO,SANDIA,SANDIA,100.0,96.5,550,578
211202,PUNO,SANDIA,CUYOCUYO,100.0,98.4,568,607
211203,PUNO,SANDIA,LIMBANI,100.0,97.7,557,586
211204,PUNO,SANDIA,PATAMBUCO,100.0,98.7,591,603
211205,PUNO,SANDIA,PHARA,100.0,98.9,613,650
211206,PUNO,SANDIA,QUIACA,100.0,100.0,576,603
211209,PUNO,SANDIA,ALTO INAMBARI,100.0,97.5,554,585
211210,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,100.0,95.6,542,548
211301,PUNO,YUNGUYO,YUNGUYO,100.0,98.2,582,617
211303,PUNO,YUNGUYO,COPANI,100.0,100.0,577,660
211304,PUNO,YUNGUYO,CUTURAPI,100.0,91.7,552,527
220101,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,100.0,96.6,592,614
220102,SAN MARTÍN,MOYOBAMBA,CALZADA,100.0,94.2,583,614
220103,SAN MARTÍN,MOYOBAMBA,HABANA,100.0,100.0,582,619
220104,SAN MARTÍN,MOYOBAMBA,JEPELACIO,100.0,97.8,560,586
220105,SAN MARTÍN,MOYOBAMBA,SORITOR,100.0,93.6,576,619
220106,SAN MARTÍN,MOYOBAMBA,YANTALO,100.0,96.6,574,595
220201,SAN MARTÍN,BELLAVISTA,BELLAVISTA,100.0,98.4,586,606
220202,SAN MARTÍN,BELLAVISTA,ALTO BIAVO,100.0,92.2,529,544
220203,SAN MARTÍN,BELLAVISTA,BAJO BIAVO,100.0,94.8,527,552
220204,SAN MARTÍN,BELLAVISTA,HUALLAGA,100.0,98.9,539,566
220205,SAN MARTÍN,BELLAVISTA,SAN PABLO,100.0,98.7,565,586
220206,SAN MARTÍN,BELLAVISTA,SAN RAFAEL,100.0,98.6,585,606
220301,SAN MARTÍN,EL DORADO,SAN JOSE DE SISA,100.0,97.5,527,518
220302,SAN MARTÍN,EL DORADO,AGUA BLANCA,100.0,100.0,540,537
220303,SAN MARTÍN,EL DORADO,SAN MARTIN,100.0,94.9,507,516
220304,SAN MARTÍN,EL DORADO,SANTA ROSA,100.0,98.1,543,562
220305,SAN MARTÍN,EL DORADO,SHATOJA,100.0,100.0,536,569
220401,SAN MARTÍN,HUALLAGA,SAPOSOA,100.0,94.9,575,599
220402,SAN MARTÍN,HUALLAGA,ALTO SAPOSOA,100.0,91.2,561,555
220403,SAN MARTÍN,HUALLAGA,EL ESLABON,100.0,97.8,557,527
220404,SAN MARTÍN,HUALLAGA,PISCOYACU,100.0,100.0,532,517
220405,SAN MARTÍN,HUALLAGA,SACANCHE,100.0,93.9,535,531
220406,SAN MARTÍN,HUALLAGA,TINGO DE SAPOSOA,100.0,90.9,595,713
220501,SAN MARTÍN,LAMAS,LAMAS,100.0,99.3,591,635
220502,SAN MARTÍN,LAMAS,ALONSO DE ALVARADO,100.0,96.8,536,559
220503,SAN MARTÍN,LAMAS,BARRANQUITA,100.0,92.7,524,544
220504,SAN MARTÍN,LAMAS,CAYNARACHI,100.0,94.6,547,563
220505,SAN MARTÍN,LAMAS,CUÑUMBUQUI,100.0,94.3,513,540
220506,SAN MARTÍN,LAMAS,PINTO RECODO,100.0,94.9,553,586
220507,SAN MARTÍN,LAMAS,RUMISAPA,100.0,98.6,520,506
220508,SAN MARTÍN,LAMAS,SAN ROQUE DE CUMBAZA,100.0,100.0,521,520
220509,SAN MARTÍN,LAMAS,SHANAO,100.0,100.0,628,618
220510,SAN MARTÍN,LAMAS,TABALOSOS,100.0,98.8,558,583
220511,SAN MARTÍN,LAMAS,ZAPATERO,100.0,97.5,543,569
220601,SAN MARTÍN,MARISCAL CÁCERES,JUANJUI,100.0,95.8,589,614
220602,SAN MARTÍN,MARISCAL CÁCERES,CAMPANILLA,100.0,92.1,572,602
220603,SAN MARTÍN,MARISCAL CÁCERES,HUICUNGO,100.0,96.5,536,547
220604,SAN MARTÍN,MARISCAL CÁCERES,PACHIZA,100.0,97.5,539,528
220605,SAN MARTÍN,MARISCAL CÁCERES,PAJARILLO,100.0,95.8,579,608
220701,SAN MARTÍN,PICOTA,PICOTA,100.0,97.8,553,544
220702,SAN MARTÍN,PICOTA,BUENOS AIRES,100.0,89.7,486,476
220703,SAN MARTÍN,PICOTA,CASPISAPA,100.0,100.0,547,549
220704,SAN MARTÍN,PICOTA,PILLUANA,100.0,90.9,599,604
220705,SAN MARTÍN,PICOTA,PUCACACA,100.0,98.3,548,544
220706,SAN MARTÍN,PICOTA,SAN CRISTOBAL,100.0,94.7,572,577
220707,SAN MARTÍN,PICOTA,SAN HILARION,100.0,96.9,612,654
220708,SAN MARTÍN,PICOTA,SHAMBOYACU,100.0,98.2,512,523
220709,SAN MARTÍN,PICOTA,TINGO DE PONASA,100.0,93.2,588,602
220710,SAN MARTÍN,PICOTA,TRES UNIDOS,100.0,95.7,561,588
220801,SAN MARTÍN,RIOJA,RIOJA,93.8,94.9,618,652
220802,SAN MARTÍN,RIOJA,AWAJUN,100.0,92.7,588,623
220803,SAN MARTÍN,RIOJA,ELIAS SOPLIN VARGAS,100.0,98.2,588,624
220804,SAN MARTÍN,RIOJA,NUEVA CAJAMARCA,100.0,96.2,599,629
220805,SAN MARTÍN,RIOJA,PARDO MIGUEL,100.0,95.7,577,615
220806,SAN MARTÍN,RIOJA,POSIC,100.0,100.0,642,679
220807,SAN MARTÍN,RIOJA,SAN FERNANDO,100.0,98.5,592,663
220808,SAN MARTÍN,RIOJA,YORONGOS,100.0,98.2,598,672
220809,SAN MARTÍN,RIOJA,YURACYACU,100.0,98.7,605,649
220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,100.0,97.4,595,592
220902,SAN MARTÍN,SAN MARTÍN,ALBERTO LEVEAU,100.0,92.3,581,592
220903,SAN MARTÍN,SAN MARTÍN,CACATACHI,100.0,92.1,538,537
220904,SAN MARTÍN,SAN MARTÍN,CHAZUTA,100.0,93.7,501,496
220905,SAN MARTÍN,SAN MARTÍN,CHIPURANA,100.0,94.4,507,503
220906,SAN MARTÍN,SAN MARTÍN,EL PORVENIR,100.0,94.0,503,505
220907,SAN MARTÍN,SAN MARTÍN,HUIMBAYOC,100.0,94.4,489,480
220908,SAN MARTÍN,SAN MARTÍN,JUAN GUERRA,100.0,92.2,542,526
220909,SAN MARTÍN,SAN MARTÍN,LA BANDA DE SHILCAYO,100.0,97.3,578,605
220910,SAN MARTÍN,SAN MARTÍN,MORALES,100.0,96.3,578,575
220911,SAN MARTÍN,SAN MARTÍN,PAPAPLAYA,100.0,98.6,502,496
220912,SAN MARTÍN,SAN MARTÍN,SAN ANTONIO,100.0,93.1,509,536
220913,SAN MARTÍN,SAN MARTÍN,SAUCE,100.0,85.1,556,569
220914,SAN MARTÍN,SAN MARTÍN,SHAPAJA,100.0,96.9,537,573
221001,SAN MARTÍN,TOCACHE,TOCACHE,100.0,95.9,571,566
221002,SAN MARTÍN,TOCACHE,NUEVO PROGRESO,100.0,94.1,548,548
221003,SAN MARTÍN,TOCACHE,POLVORA,100.0,94.0,576,603
221004,SAN MARTÍN,TOCACHE,SHUNTE,100.0,94.8,494,490
221005,SAN MARTÍN,TOCACHE,UCHIZA,100.0,94.0,575,596
230101,TACNA,TACNA,TACNA,100.0,98.8,656,696
230102,TACNA,TACNA,ALTO DE LA ALIANZA,100.0,98.7,614,639
230103,TACNA,TACNA,CALANA,100.0,94.1,558,609
230104,TACNA,TACNA,CIUDAD NUEVA,100.0,98.5,618,669
230105,TACNA,TACNA,INCLAN,100.0,95.3,622,660
230106,TACNA,TACNA,PACHIA,100.0,100.0,651,705
230107,TACNA,TACNA,PALCA,100.0,100.0,525,532
230108,TACNA,TACNA,POCOLLAY,100.0,97.0,633,678
230109,TACNA,TACNA,SAMA,100.0,96.7,605,650
230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,100.0,98.8,638,684
230111,TACNA,TACNA,LA YARADA LOS PALOS,100.0,97.4,564,574
230201,TACNA,CANDARAVE,CANDARAVE,100.0,100.0,682,778
230202,TACNA,CANDARAVE,CAIRANI,100.0,100.0,664,750
230203,TACNA,CANDARAVE,CAMILACA,100.0,100.0,608,732
230205,TACNA,CANDARAVE,HUANUARA,100.0,100.0,672,857
230206,TACNA,CANDARAVE,QUILAHUANI,100.0,76.9,-,-
230301,TACNA,JORGE BASADRE,LOCUMBA,100.0,100.0,608,660
230302,TACNA,JORGE BASADRE,ILABAYA,100.0,100.0,643,652
230303,TACNA,JORGE BASADRE,ITE,100.0,98.4,644,693
230401,TACNA,TARATA,TARATA,100.0,100.0,610,679
230408,TACNA,TARATA,TICACO,100.0,100.0,606,733
240101,TUMBES,TUMBES,TUMBES,100.0,93.6,566,563
240102,TUMBES,TUMBES,CORRALES,100.0,94.4,560,566
240103,TUMBES,TUMBES,LA CRUZ,100.0,96.8,588,602
240104,TUMBES,TUMBES,PAMPAS DE HOSPITAL,100.0,95.5,518,510
240105,TUMBES,TUMBES,SAN JACINTO,90.0,85.0,591,614
240106,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,100.0,99.0,548,540
240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,100.0,98.8,565,559
240202,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,100.0,100.0,554,506
240203,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,100.0,99.2,583,578
240301,TUMBES,ZARUMILLA,ZARUMILLA,100.0,95.7,553,536
240302,TUMBES,ZARUMILLA,AGUAS VERDES,100.0,96.3,540,551
240303,TUMBES,ZARUMILLA,MATAPALO,100.0,98.7,555,583
240304,TUMBES,ZARUMILLA,PAPAYAL,100.0,95.6,539,548
250101,UCAYALI,CORONEL PORTILLO,CALLERIA,100.0,94.6,569,569
250102,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,100.0,85.3,530,512
250103,UCAYALI,CORONEL PORTILLO,IPARIA,87.5,82.5,-,-
250104,UCAYALI,CORONEL PORTILLO,MASISEA,100.0,80.7,479,486
250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,100.0,90.2,524,500
250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,100.0,93.8,485,450
250107,UCAYALI,CORONEL PORTILLO,MANANTAY,100.0,92.3,547,551
250201,UCAYALI,ATALAYA,RAYMONDI,96.0,89.2,515,492
250202,UCAYALI,ATALAYA,SEPAHUA,100.0,89.3,497,494
250203,UCAYALI,ATALAYA,TAHUANIA,100.0,91.6,464,447
250204,UCAYALI,ATALAYA,YURUA,100.0,63.3,-,-
250301,UCAYALI,PADRE ABAD,PADRE ABAD,100.0,91.4,545,554
250302,UCAYALI,PADRE ABAD,IRAZOLA,100.0,87.5,544,549
250303,UCAYALI,PADRE ABAD,CURIMANA,100.0,86.0,528,523
250304,UCAYALI,PADRE ABAD,NESHUYA,100.0,87.2,532,522
250305,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,100.0,94.0,503,480
250401,UCAYALI,PURÚS,PURUS,100.0,89.5,511,486
