FECHA,REGION,MODALIDAD,FALLECIDOS,HERIDOS
20201210,AREQUIPA,CHOQUE,0,1
20201211,AREQUIPA,DESPISTE,0,1
20201211,PUNO,CHOQUE,0,4
20201211,LIMA,DESPISTE,0,1
20201211,LIMA,CHOQUE,0,0
20201211,LIMA,DESPISTE,0,0
20201211,AREQUIPA,CHOQUE,1,1
20201211,ICA,CHOQUE,0,2
20201211,AREQUIPA,CHOQUE,0,2
20201211,PIURA,DESPISTE,0,1
20201211,LA LIBERTAD,CHOQUE,1,2
20201212,JUNIN,CHOQUE,0,0
20201212,JUNIN,CHOQUE,0,1
20201212,JUNIN,CHOQUE,0,0
20201212,LIMA,CHOQUE,0,4
20201212,LIMA,CHOQUE,0,3
20201212,LIMA,DESPISTE,0,3
20201212,LIMA,ESPECIAL,0,0
20201212,LA LIBERTAD,CHOQUE,0,0
20201212,LA LIBERTAD,DESPISTE,1,0
20201213,JUNIN,DESPISTE,0,1
20201213,LAMBAYEQUE,ATROPELLO,0,3
20201213,JUNIN,DESPISTE,0,2
20201213,JUNIN,DESPISTE,0,1
20201213,LIMA,DESPISTE,0,1
20201213,LIMA,DESPISTE,0,0
20201213,JUNIN,DESPISTE,0,0
20201213,AREQUIPA,ATROPELLO,0,1
20201213,PUNO,CHOQUE,0,3
20201213,LAMBAYEQUE,ATROPELLO,1,0
20201213,LAMBAYEQUE,DESPISTE,0,2
20201213,ANCASH,DESPISTE,0,2
20201214,LIMA,CHOQUE,0,0
20201214,ICA,DESPISTE,0,1
20201214,LIMA,DESPISTE,1,1
20201214,JUNIN,DESPISTE,0,1
20201214,PIURA,DESPISTE,0,2
20201214,JUNIN,DESPISTE,1,1
20201214,JUNIN,DESPISTE,0,0
20201214,LIMA,ATROPELLO,0,1
20201214,LIMA,DESPISTE,0,1
20201214,PUNO,CHOQUE,11,12
20201214,MOQUEGUA,DESPISTE,0,0
20201214,LA LIBERTAD,CHOQUE,1,0
20201214,LAMBAYEQUE,CHOQUE,0,2
20201214,AREQUIPA,CHOQUE,0,1
20201215,PUNO,DESPISTE,0,2
20201215,PIURA,DESPISTE,0,3
20201215,LIMA,CHOQUE,0,0
20201215,LIMA,DESPISTE,0,0
20201215,ANCASH,CHOQUE,0,0
20201215,JUNIN,VOLCADURA,0,0
20201215,LIMA,DESPISTE,0,2
20201215,ICA,CHOQUE,0,1
20201215,ANCASH,DESPISTE,0,1
20201215,ICA,DESPISTE,0,0
20201215,ANCASH,DESPISTE,0,1
20201215,PUNO,CHOQUE,1,2
20201216,AREQUIPA,CHOQUE,0,0
20201216,LIMA,DESPISTE,0,0
20201216,LAMBAYEQUE,CHOQUE,0,1
20201216,LIMA,CHOQUE,0,0
20201216,MOQUEGUA,DESPISTE,0,0
20201216,ICA,CHOQUE,0,1
20201217,JUNIN,CHOQUE,0,3
20201217,JUNIN,CHOQUE,1,1
20201217,LIMA,DESPISTE,0,0
20201217,ICA,ATROPELLO,0,2
20201217,ICA,CHOQUE,0,0
20201217,ICA,DESPISTE,0,4
20201218,AREQUIPA,CHOQUE,0,3
20201218,LIMA,CHOQUE,1,1
20201218,JUNIN,DESPISTE,0,3
20201218,JUNIN,DESPISTE,0,1
20201218,LIMA,CHOQUE,0,2
20201218,AREQUIPA,DESPISTE,0,0
20201218,JUNIN,CHOQUE,0,4
20201218,ICA,CHOQUE,0,1
20201218,ANCASH,DESPISTE,0,1
20201218,JUNIN,CHOQUE,0,1
20201218,LA LIBERTAD,DESPISTE,0,1
20201219,AREQUIPA,DESPISTE,0,1
20201219,AREQUIPA,CHOQUE,0,2
20201219,PIURA,CHOQUE,0,3
20201219,LIMA,CHOQUE,0,0
20201219,LIMA,VOLCADURA,0,1
20201219,PUNO,CHOQUE,1,0
20201219,PUNO,CHOQUE,3,0
20201219,PUNO,CHOQUE,0,3
20201219,ICA,CHOQUE,0,2
20201219,AREQUIPA,VOLCADURA,0,1
20201219,AREQUIPA,CHOQUE,0,0
20201219,AREQUIPA,CHOQUE,0,4
20201219,AREQUIPA,CHOQUE,0,0
20201219,AREQUIPA,CHOQUE,0,0
20201220,AREQUIPA,DESPISTE,0,2
20201220,PUNO,DESPISTE,0,3
20201220,LIMA,ATROPELLO,0,2
20201220,LIMA,CHOQUE,0,0
20201220,LIMA,CHOQUE,0,0
20201220,LIMA,DESPISTE,0,0
20201220,LIMA,DESPISTE,0,2
20201220,LIMA,DESPISTE,0,0
20201220,LIMA,DESPISTE,0,0
20201220,ICA,CHOQUE,0,2
20201220,PUNO,CHOQUE,0,0
20201220,ICA,CHOQUE,0,0
20201220,LA LIBERTAD,DESPISTE,0,0
20201220,AREQUIPA,CHOQUE,0,1
20201220,JUNIN,DESPISTE,0,0
20201221,JUNIN,CHOQUE,1,0
20201221,JUNIN,CHOQUE,0,1
20201221,ANCASH,CHOQUE,2,1
20201221,PUNO,CHOQUE,0,0
20201221,PUNO,CHOQUE,0,2
20201221,ICA,CHOQUE,1,0
20201221,ANCASH,DESPISTE,0,0
20201221,LAMBAYEQUE,DESPISTE,0,0
20201221,AREQUIPA,CHOQUE,0,2
20201221,PUNO,DESPISTE,0,0
20201221,PUNO,DESPISTE,1,0
20201221,PUNO,DESPISTE,0,2
20201221,PUNO,DESPISTE,0,5
20201221,PUNO,DESPISTE,0,0
20201222,PUNO,CHOQUE,0,1
20201222,ANCASH,CHOQUE,0,3
20201222,JUNIN,DESPISTE,0,1
20201222,LIMA,DESPISTE,0,0
20201222,LIMA,DESPISTE,0,3
20201222,LIMA,CHOQUE,0,2
20201222,AREQUIPA,DESPISTE,0,0
20201222,AREQUIPA,CHOQUE,0,0
20201222,PUNO,CHOQUE,0,1
20201222,PUNO,DESPISTE,0,0
20201222,JUNIN,CHOQUE,0,2
20201222,LAMBAYEQUE,CHOQUE,0,2
20201222,LAMBAYEQUE,CHOQUE,0,2
20201222,LAMBAYEQUE,CHOQUE,0,0
20201223,LAMBAYEQUE,CHOQUE,0,2
20201223,AREQUIPA,CHOQUE,0,0
20201223,AREQUIPA,CHOQUE,0,0
20201223,JUNIN,CHOQUE,1,0
20201223,PUNO,DESPISTE,0,0
20201223,LIMA,DESPISTE,0,0
20201223,PIURA,CHOQUE,0,1
20201223,LAMBAYEQUE,DESPISTE,0,0
20201223,LAMBAYEQUE,CHOQUE,0,2
20201224,JUNIN,DESPISTE,0,0
20201224,JUNIN,CHOQUE,0,2
20201224,PUNO,DESPISTE,0,0
20201224,LIMA,CHOQUE,0,1
20201224,LIMA,DESPISTE,0,1
20201224,LIMA,CHOQUE,1,0
20201224,PUNO,CHOQUE,0,1
20201225,PIURA,DESPISTE,0,1
20201225,PUNO,ATROPELLO,0,1
20201225,LIMA,CHOQUE,0,0
20201225,LIMA,CHOQUE,0,2
20201225,AREQUIPA,CHOQUE,1,0
20201225,PUNO,CHOQUE,0,2
20201225,LAMBAYEQUE,CHOQUE,0,0
20201225,AREQUIPA,CHOQUE,0,0
20201225,PUNO,DESPISTE,0,2
20201226,JUNIN,DESPISTE,0,2
20201226,LAMBAYEQUE,CHOQUE,0,0
20201226,LIMA,DESPISTE,0,1
20201226,ANCASH,CHOQUE,0,0
20201226,AREQUIPA,DESPISTE,0,0
20201226,ICA,CHOQUE,0,3
20201226,LA LIBERTAD,DESPISTE,0,0
20201226,PUNO,CHOQUE,0,0
20201227,PIURA,CHOQUE,0,1
20201227,AREQUIPA,CHOQUE,0,2
20201227,JUNIN,DESPISTE,0,0
20201227,ANCASH,CHOQUE,0,0
20201227,LIMA,DESPISTE,0,0
20201227,LIMA,DESPISTE,0,2
20201227,JUNIN,CHOQUE,0,1
20201227,LIMA,CHOQUE,0,5
20201227,LAMBAYEQUE,ATROPELLO,1,0
20201227,ANCASH,DESPISTE,0,0
20201227,LIMA,DESPISTE,0,2
20201227,LIMA,CHOQUE,0,0
20201227,LIMA,CHOQUE,0,1
20201227,JUNIN,CHOQUE,7,2
20201227,LIMA,DESPISTE,0,0
20201227,LIMA,CHOQUE,0,2
20201227,PUNO,DESPISTE,0,0
20201228,JUNIN,DESPISTE,0,3
20201228,AREQUIPA,DESPISTE,0,0
20201228,PIURA,DESPISTE,1,3
20201228,LIMA,CHOQUE,0,1
20201228,JUNIN,DESPISTE,0,2
20201228,PUNO,DESPISTE,2,15
20201228,JUNIN,DESPISTE,0,0
20201228,LIMA,CHOQUE,0,1
20201228,PUNO,ESPECIAL,0,0
20201228,LIMA,CHOQUE,0,1
20201228,AREQUIPA,CHOQUE,0,0
20201228,AREQUIPA,CHOQUE,0,2
20201228,PUNO,CHOQUE,0,9
20201228,ICA,CHOQUE,0,3
20201229,ANCASH,DESPISTE,0,18
20201229,LAMBAYEQUE,CHOQUE,0,2
20201229,PIURA,CHOQUE,0,0
20201229,JUNIN,CHOQUE,0,2
20201229,PUNO,DESPISTE,0,0
20201229,LAMBAYEQUE,DESPISTE,0,1
20201229,LIMA,DESPISTE,0,2
20201229,AREQUIPA,VOLCADURA,0,0
20201229,PUNO,DESPISTE,0,0
20201229,PUNO,DESPISTE,0,1
20201229,AREQUIPA,DESPISTE,0,4
20201229,AREQUIPA,CHOQUE,0,2
20201230,ICA,DESPISTE,0,1
20201230,JUNIN,CHOQUE,1,0
20201230,ANCASH,DESPISTE,0,0
20201230,JUNIN,DESPISTE,1,5
20201230,JUNIN,ESPECIAL,0,1
20201230,JUNIN,CHOQUE,0,2
20201230,LIMA,ATROPELLO,2,1
20201230,LAMBAYEQUE,DESPISTE,0,1
20201230,LAMBAYEQUE,CHOQUE,0,0
20201230,AREQUIPA,CHOQUE,0,0
20201230,AREQUIPA,CHOQUE,0,5
20201231,AREQUIPA,CHOQUE,0,0
20201231,LIMA,CHOQUE,0,0
20201231,LAMBAYEQUE,ATROPELLO,0,2
20201231,AREQUIPA,CHOQUE,0,4
20201231,PIURA,DESPISTE,0,1
20210101,LIMA,DESPISTE,0,0
20210101,AREQUIPA,DESPISTE,1,3
20210101,PUNO,DESPISTE,0,2
20210102,LIMA,CHOQUE,0,1
20210102,LIMA,DESPISTE,0,0
20210102,JUNIN,CHOQUE,1,3
20210102,JUNIN,CHOQUE,0,1
20210102,PUNO,CHOQUE,0,2
20210102,ICA,DESPISTE,0,5
20210102,LAMBAYEQUE,CHOQUE,0,4
20210103,LIMA,DESPISTE,0,1
20210103,LIMA,DESPISTE,0,1
20210103,JUNIN,CHOQUE,0,3
20210103,LAMBAYEQUE,CHOQUE,0,0
20210103,LIMA,DESPISTE,0,1
20210103,JUNIN,ATROPELLO,1,0
20210103,AREQUIPA,DESPISTE,0,0
20210103,ICA,DESPISTE,0,0
20210103,LA LIBERTAD,CHOQUE,1,1
20210103,AREQUIPA,DESPISTE,0,3
20210104,ANCASH,CHOQUE,0,5
20210104,AREQUIPA,CHOQUE,1,2
20210104,PIURA,CHOQUE,0,1
20210104,AREQUIPA,CHOQUE,0,0
20210104,JUNIN,DESPISTE,0,0
20210104,AREQUIPA,CHOQUE,0,0
20210104,LAMBAYEQUE,CHOQUE,0,4
20210104,JUNIN,CHOQUE,0,0
20210104,LIMA,CHOQUE,0,0
20210104,ICA,CHOQUE,0,1
20210104,ICA,CHOQUE,0,2
20210104,PUNO,DESPISTE,0,1
20210104,ANCASH,DESPISTE,0,2
20210105,JUNIN,DESPISTE,0,4
20210105,LIMA,ATROPELLO,0,2
20210105,MOQUEGUA,DESPISTE,0,0
20210105,LIMA,CHOQUE,0,0
20210105,LIMA,CHOQUE,0,0
20210105,PIURA,CHOQUE,0,0
20210105,LIMA,ATROPELLO,1,0
20210105,LAMBAYEQUE,DESPISTE,0,0
20210105,LAMBAYEQUE,DESPISTE,0,0
20210106,JUNIN,CHOQUE,0,0
20210106,PUNO,ATROPELLO,1,0
20210106,LIMA,DESPISTE,0,2
20210106,JUNIN,DESPISTE,0,5
20210106,ANCASH,DESPISTE,0,0
20210106,LIMA,CHOQUE,0,0
20210106,LIMA,DESPISTE,0,0
20210106,JUNIN,CHOQUE,0,4
20210106,LIMA,CHOQUE,0,1
20210106,PUNO,DESPISTE,0,1
20210106,ANCASH,CHOQUE,0,1
20210106,AREQUIPA,ATROPELLO,0,1
20210107,LIMA,VOLCADURA,0,1
20210107,LIMA,DESPISTE,0,4
20210107,JUNIN,CHOQUE,0,1
20210107,ICA,CHOQUE,0,0
20210107,ANCASH,CHOQUE,0,1
20210107,LA LIBERTAD,CHOQUE,0,4
20210107,AREQUIPA,CHOQUE,0,3
20210107,AREQUIPA,DESPISTE,0,0
20210108,MOQUEGUA,DESPISTE,0,0
20210108,AREQUIPA,VOLCADURA,0,0
20210108,AREQUIPA,DESPISTE,0,0
20210108,JUNIN,CHOQUE,0,3
20210108,LIMA,CHOQUE,0,2
20210108,LIMA,DESPISTE,0,1
20210108,JUNIN,DESPISTE,0,0
20210108,LIMA,CHOQUE,0,1
20210108,ANCASH,CHOQUE,0,0
20210108,AREQUIPA,DESPISTE,0,1
20210108,LAMBAYEQUE,CHOQUE,0,5
20210108,AREQUIPA,CHOQUE,0,0
20210108,MOQUEGUA,CHOQUE,0,0
20210108,MOQUEGUA,CHOQUE,0,1
20210109,LIMA,CHOQUE,0,0
20210109,LIMA,DESPISTE,0,0
20210109,JUNIN,CHOQUE,0,6
20210109,LIMA,DESPISTE,0,0
20210109,JUNIN,CHOQUE,0,0
20210109,ANCASH,DESPISTE,0,1
20210109,AREQUIPA,CHOQUE,2,2
20210110,LIMA,CHOQUE,0,0
20210110,JUNIN,DESPISTE,0,2
20210110,JUNIN,DESPISTE,0,4
20210110,LIMA,CHOQUE,0,3
20210110,LIMA,CHOQUE,1,0
20210110,LIMA,CHOQUE,0,1
20210110,LIMA,DESPISTE,0,0
20210110,LIMA,ATROPELLO,1,0
20210110,ICA,CHOQUE,0,0
20210110,PUNO,DESPISTE,0,1
20210110,PIURA,DESPISTE,0,1
20210110,AREQUIPA,ESPECIAL,0,0
20210110,AREQUIPA,DESPISTE,0,1
20210110,PIURA,CHOQUE,0,0
20210111,MOQUEGUA,CHOQUE,0,4
20210111,LA LIBERTAD,CHOQUE,1,3
20210111,AREQUIPA,DESPISTE,0,1
20210111,LAMBAYEQUE,CHOQUE,0,0
20210111,LIMA,DESPISTE,0,5
20210111,ANCASH,DESPISTE,0,0
20210111,LIMA,DESPISTE,1,5
20210111,ICA,CHOQUE,0,0
20210111,ANCASH,CHOQUE,0,3
20210111,ANCASH,CHOQUE,0,1
20210111,LA LIBERTAD,CHOQUE,0,0
20210111,LAMBAYEQUE,ATROPELLO,1,0
20210112,AREQUIPA,DESPISTE,0,0
20210112,LIMA,CHOQUE,1,1
20210112,ANCASH,DESPISTE,0,2
20210112,LIMA,CHOQUE,0,4
20210112,AREQUIPA,CHOQUE,0,0
20210112,LIMA,DESPISTE,1,1
20210112,PUNO,DESPISTE,0,0
20210112,PIURA,DESPISTE,0,3
20210112,PUNO,CHOQUE,0,2
20210113,LAMBAYEQUE,ESPECIAL,0,1
20210113,JUNIN,CHOQUE,0,0
20210113,LIMA,CHOQUE,0,0
20210113,JUNIN,ATROPELLO,1,0
20210113,ICA,ATROPELLO,0,2
20210113,ANCASH,CHOQUE,0,0
20210113,AREQUIPA,DESPISTE,0,0
20210114,LIMA,ATROPELLO,1,0
20210114,ANCASH,DESPISTE,0,0
20210114,ANCASH,DESPISTE,0,0
20210114,PIURA,CHOQUE,1,4
20210114,LIMA,CHOQUE,0,1
20210114,LA LIBERTAD,CHOQUE,0,1
20210114,AREQUIPA,VOLCADURA,0,1
20210114,AREQUIPA,DESPISTE,1,0
20210114,AREQUIPA,CHOQUE,0,1
20210115,AREQUIPA,DESPISTE,0,0
20210115,JUNIN,DESPISTE,0,0
20210115,ANCASH,CHOQUE,0,1
20210115,LIMA,DESPISTE,0,0
20210115,LIMA,CHOQUE,0,0
20210115,LIMA,DESPISTE,0,1
20210115,LAMBAYEQUE,CHOQUE,0,2
20210116,MOQUEGUA,CHOQUE,0,2
20210116,JUNIN,CHOQUE,0,5
20210116,JUNIN,CHOQUE,0,2
20210116,JUNIN,DESPISTE,0,1
20210116,PIURA,DESPISTE,0,2
20210116,LIMA,DESPISTE,0,0
20210116,LIMA,CHOQUE,0,1
20210116,MOQUEGUA,DESPISTE,0,0
20210116,ICA,DESPISTE,0,0
20210116,ANCASH,CHOQUE,0,3
20210116,LA LIBERTAD,DESPISTE,0,2
20210116,AREQUIPA,CHOQUE,0,0
20210116,MOQUEGUA,CHOQUE,0,0
20210116,PUNO,CHOQUE,0,2
20210116,PUNO,CHOQUE,0,1
20210117,LIMA,DESPISTE,1,0
20210117,AREQUIPA,DESPISTE,0,0
20210117,PUNO,DESPISTE,0,7
20210118,MOQUEGUA,DESPISTE,0,0
20210118,PIURA,DESPISTE,0,1
20210118,LIMA,DESPISTE,0,0
20210118,ANCASH,DESPISTE,0,0
20210118,LIMA,DESPISTE,0,1
20210118,LIMA,CHOQUE,0,0
20210118,PIURA,CHOQUE,0,0
20210118,PUNO,CHOQUE,1,3
20210119,JUNIN,DESPISTE,0,5
20210119,JUNIN,DESPISTE,0,1
20210119,AREQUIPA,DESPISTE,0,7
20210119,PUNO,CHOQUE,0,0
20210119,LA LIBERTAD,CHOQUE,0,2
20210119,ICA,DESPISTE,0,2
20210119,AREQUIPA,ATROPELLO,1,0
20210119,LAMBAYEQUE,CHOQUE,0,3
20210119,AREQUIPA,DESPISTE,0,0
20210119,AREQUIPA,CHOQUE,0,3
20210120,LIMA,CHOQUE,0,0
20210120,LA LIBERTAD,CHOQUE,0,8
20210120,LA LIBERTAD,DESPISTE,0,1
20210120,AREQUIPA,CHOQUE,0,5
20210120,LIMA,CHOQUE,0,1
20210120,LAMBAYEQUE,ATROPELLO,0,1
20210120,LIMA,DESPISTE,0,0
20210120,JUNIN,CHOQUE,0,0
20210120,LIMA,CHOQUE,0,1
20210120,AREQUIPA,DESPISTE,0,3
20210120,AREQUIPA,DESPISTE,0,0
20210120,LIMA,DESPISTE,0,0
20210120,LIMA,CHOQUE,0,1
20210120,ICA,CHOQUE,0,1
20210120,PUNO,DESPISTE,0,0
20210120,ANCASH,CHOQUE,0,2
20210120,ICA,ATROPELLO,0,1
20210120,ICA,CHOQUE,0,4
20210120,PUNO,DESPISTE,0,0
20210120,PUNO,DESPISTE,0,0
20210121,ICA,DESPISTE,0,1
20210121,LAMBAYEQUE,DESPISTE,0,1
20210121,JUNIN,DESPISTE,0,0
20210121,ICA,DESPISTE,1,3
20210121,AREQUIPA,DESPISTE,0,0
20210121,AREQUIPA,VOLCADURA,0,0
20210122,AREQUIPA,CHOQUE,1,0
20210122,AREQUIPA,DESPISTE,0,1
20210122,AREQUIPA,CHOQUE,0,0
20210122,LAMBAYEQUE,DESPISTE,0,0
20210122,LIMA,CHOQUE,0,0
20210122,LIMA,CHOQUE,0,2
20210122,LIMA,CHOQUE,0,3
20210122,LIMA,DESPISTE,0,0
20210122,PUNO,CHOQUE,0,2
20210123,AREQUIPA,DESPISTE,0,1
20210123,LIMA,CHOQUE,0,2
20210123,JUNIN,CHOQUE,0,3
20210123,AREQUIPA,DESPISTE,0,1
20210123,LIMA,DESPISTE,0,0
20210123,LAMBAYEQUE,CHOQUE,0,1
20210123,LIMA,DESPISTE,0,0
20210123,PUNO,DESPISTE,0,0
20210123,LIMA,ESPECIAL,0,0
20210123,MOQUEGUA,VOLCADURA,0,0
20210123,ANCASH,DESPISTE,0,3
20210123,ICA,CHOQUE,1,0
20210123,ANCASH,DESPISTE,0,1
20210123,MOQUEGUA,DESPISTE,0,3
20210124,LIMA,ATROPELLO,1,0
20210124,LIMA,ESPECIAL,0,0
20210124,PUNO,DESPISTE,0,0
20210124,MOQUEGUA,CHOQUE,0,1
20210124,AREQUIPA,CHOQUE,0,4
20210124,LIMA,DESPISTE,0,0
20210124,LIMA,DESPISTE,0,0
20210124,JUNIN,DESPISTE,0,1
20210124,ANCASH,DESPISTE,0,1
20210125,AREQUIPA,CHOQUE,0,0
20210125,JUNIN,DESPISTE,0,0
20210125,LA LIBERTAD,CHOQUE,0,3
20210125,LIMA,DESPISTE,0,0
20210125,LIMA,CHOQUE,0,0
20210125,ANCASH,DESPISTE,0,15
20210125,LAMBAYEQUE,DESPISTE,0,0
20210125,LAMBAYEQUE,CHOQUE,0,0
20210125,AREQUIPA,CHOQUE,0,0
20210125,AREQUIPA,DESPISTE,0,0
20210126,LIMA,DESPISTE,0,2
20210126,LIMA,CHOQUE,0,0
20210126,LIMA,DESPISTE,0,1
20210126,ICA,ATROPELLO,0,1
20210126,ANCASH,DESPISTE,0,1
20210126,LA LIBERTAD,CHOQUE,0,1
20210126,LAMBAYEQUE,DESPISTE,0,0
20210127,LA LIBERTAD,DESPISTE,0,1
20210127,ANCASH,DESPISTE,0,1
20210127,LAMBAYEQUE,CHOQUE,0,2
20210127,AREQUIPA,DESPISTE,0,0
20210127,AREQUIPA,DESPISTE,0,1
20210127,PUNO,CHOQUE,0,0
20210128,JUNIN,CHOQUE,0,0
20210128,LIMA,CHOQUE,0,0
20210128,LIMA,DESPISTE,0,1
20210128,JUNIN,DESPISTE,0,0
20210128,LIMA,DESPISTE,0,2
20210128,JUNIN,DESPISTE,0,0
20210128,LIMA,CHOQUE,0,1
20210128,ICA,DESPISTE,0,1
20210128,PIURA,CHOQUE,1,4
20210129,LIMA,DESPISTE,0,2
20210129,LIMA,DESPISTE,0,2
20210129,PUNO,CHOQUE,4,0
20210129,ANCASH,DESPISTE,0,1
20210129,ANCASH,DESPISTE,0,1
20210129,LAMBAYEQUE,ATROPELLO,0,1
20210129,AREQUIPA,CHOQUE,0,0
20210129,LAMBAYEQUE,DESPISTE,0,2
20210129,PUNO,DESPISTE,1,2
20210130,PUNO,DESPISTE,0,0
20210130,LIMA,DESPISTE,0,0
20210130,ANCASH,CHOQUE,0,0
20210130,ANCASH,DESPISTE,0,1
20210130,MOQUEGUA,CHOQUE,0,0
20210130,PIURA,DESPISTE,1,0
20210130,JUNIN,CHOQUE,0,4
20210130,JUNIN,DESPISTE,0,1
20210130,LIMA,DESPISTE,0,0
20210130,LIMA,DESPISTE,0,14
20210130,JUNIN,CHOQUE,0,2
20210130,LIMA,ESPECIAL,0,15
20210130,LIMA,CHOQUE,0,4
20210130,LIMA,ATROPELLO,0,0
20210130,LIMA,DESPISTE,0,1
20210130,ANCASH,CHOQUE,0,1
20210130,AREQUIPA,DESPISTE,0,0
20210130,ANCASH,CHOQUE,0,1
20210130,LAMBAYEQUE,DESPISTE,0,0
20210131,ICA,DESPISTE,0,19
20210131,JUNIN,ATROPELLO,0,1
20210131,LIMA,DESPISTE,0,0
20210131,ICA,CHOQUE,0,0
20210131,ICA,CHOQUE,0,0
20210201,AREQUIPA,DESPISTE,0,0
20210201,ANCASH,CHOQUE,0,0
20210201,LIMA,ESPECIAL,0,0
20210201,LIMA,DESPISTE,0,1
20210201,PIURA,ESPECIAL,0,0
20210201,LAMBAYEQUE,CHOQUE,0,1
20210201,AREQUIPA,CHOQUE,0,8
20210201,PIURA,CHOQUE,2,5
20210201,PIURA,CHOQUE,0,3
20210202,AREQUIPA,CHOQUE,0,4
20210202,JUNIN,DESPISTE,0,0
20210202,PUNO,CHOQUE,0,1
20210202,AREQUIPA,CHOQUE,0,1
20210202,MOQUEGUA,CHOQUE,0,1
20210203,ANCASH,ESPECIAL,0,0
20210203,JUNIN,CHOQUE,0,0
20210203,LIMA,DESPISTE,0,2
20210203,AREQUIPA,DESPISTE,0,0
20210203,LAMBAYEQUE,DESPISTE,0,0
20210203,AREQUIPA,DESPISTE,0,0
20210204,JUNIN,CHOQUE,0,2
20210204,LIMA,DESPISTE,0,1
20210204,LIMA,DESPISTE,0,0
20210204,LA LIBERTAD,VOLCADURA,0,0
20210205,AREQUIPA,DESPISTE,0,1
20210205,AREQUIPA,CHOQUE,0,0
20210205,AREQUIPA,DESPISTE,0,0
20210205,JUNIN,CHOQUE,0,1
20210205,JUNIN,DESPISTE,0,1
20210205,ANCASH,VOLCADURA,0,0
20210205,ANCASH,VOLCADURA,0,0
20210205,LIMA,DESPISTE,0,0
20210205,ICA,CHOQUE,0,1
20210205,AREQUIPA,CHOQUE,0,1
20210205,AREQUIPA,CHOQUE,0,2
20210206,LA LIBERTAD,DESPISTE,0,1
20210206,LIMA,DESPISTE,0,0
20210206,LIMA,DESPISTE,0,1
20210206,LIMA,DESPISTE,0,0
20210206,LIMA,CHOQUE,1,1
20210206,JUNIN,DESPISTE,0,2
20210206,PIURA,DESPISTE,0,0
20210206,LAMBAYEQUE,CHOQUE,0,1
20210206,PUNO,CHOQUE,0,1
20210206,PUNO,CHOQUE,0,1
20210207,ICA,DESPISTE,0,0
20210207,LIMA,DESPISTE,0,1
20210207,LIMA,DESPISTE,0,0
20210207,LAMBAYEQUE,DESPISTE,0,1
20210207,LIMA,CHOQUE,0,1
20210207,ICA,CHOQUE,0,1
20210207,ICA,CHOQUE,1,1
20210207,AREQUIPA,DESPISTE,0,2
20210207,AREQUIPA,DESPISTE,0,0
20210208,LIMA,CHOQUE,0,0
20210208,LIMA,CHOQUE,0,4
20210208,LIMA,DESPISTE,0,6
20210208,JUNIN,DESPISTE,0,1
20210208,ANCASH,CHOQUE,0,1
20210208,ANCASH,CHOQUE,1,0
20210208,AREQUIPA,DESPISTE,0,0
20210208,LAMBAYEQUE,CHOQUE,0,1
20210209,PIURA,DESPISTE,0,0
20210209,JUNIN,DESPISTE,0,0
20210209,ANCASH,CHOQUE,0,3
20210209,LIMA,CHOQUE,0,0
20210210,LIMA,CHOQUE,0,0
20210210,ICA,DESPISTE,0,3
20210210,PIURA,DESPISTE,1,3
20210210,JUNIN,CHOQUE,0,0
20210210,JUNIN,DESPISTE,0,0
20210210,ICA,CHOQUE,0,1
20210210,PUNO,CHOQUE,0,1
20210211,LIMA,DESPISTE,0,0
20210211,ANCASH,DESPISTE,0,0
20210211,ANCASH,DESPISTE,0,1
20210212,PIURA,CHOQUE,0,0
20210212,LIMA,DESPISTE,0,0
20210212,LIMA,DESPISTE,0,4
20210212,ANCASH,DESPISTE,0,1
20210212,LA LIBERTAD,DESPISTE,1,0
20210212,LAMBAYEQUE,CHOQUE,0,23
20210213,AREQUIPA,DESPISTE,0,1
20210213,PUNO,DESPISTE,0,0
20210213,PIURA,CHOQUE,0,2
20210213,JUNIN,DESPISTE,0,0
20210213,PUNO,CHOQUE,0,0
20210213,LA LIBERTAD,ATROPELLO,0,0
20210214,LAMBAYEQUE,CHOQUE,0,1
20210214,JUNIN,DESPISTE,0,1
20210214,LIMA,CHOQUE,0,1
20210214,PUNO,DESPISTE,0,1
20210214,LIMA,DESPISTE,0,1
20210214,LIMA,DESPISTE,0,1
20210214,ICA,DESPISTE,0,0
20210214,LA LIBERTAD,DESPISTE,0,1
20210214,LAMBAYEQUE,CHOQUE,0,1
20210214,LAMBAYEQUE,DESPISTE,0,1
20210215,PUNO,DESPISTE,0,0
20210215,JUNIN,CHOQUE,0,1
20210215,ANCASH,CHOQUE,0,0
20210215,ANCASH,CHOQUE,0,1
20210215,LAMBAYEQUE,CHOQUE,0,0
20210215,LAMBAYEQUE,CHOQUE,0,1
20210216,LAMBAYEQUE,DESPISTE,0,1
20210216,PUNO,CHOQUE,0,1
20210216,JUNIN,DESPISTE,0,1
20210216,AREQUIPA,CHOQUE,0,1
20210217,AREQUIPA,DESPISTE,0,1
20210217,LIMA,CHOQUE,0,1
20210217,LIMA,CHOQUE,0,1
20210217,LIMA,CHOQUE,0,1
20210217,ANCASH,DESPISTE,0,1
20210217,ICA,CHOQUE,0,1
20210217,AREQUIPA,CHOQUE,0,1
20210217,AREQUIPA,CHOQUE,0,1
20210218,LIMA,ESPECIAL,1,3
20210218,AREQUIPA,DESPISTE,2,0
20210218,AREQUIPA,DESPISTE,0,1
