FECHA,REGION,LIMITE_VELOCIDAD,VELOCIDAD_DETECTADA
20200102,LA LIBERTAD,60,76
20200102,LA LIBERTAD,60,139
20200102,LA LIBERTAD,60,102
20200102,LA LIBERTAD,60,83
20200102,LA LIBERTAD,60,99
20200102,LA LIBERTAD,60,94
20200102,LA LIBERTAD,60,93
20200102,LA LIBERTAD,60,109
20200102,LA LIBERTAD,60,93
20200102,LA LIBERTAD,60,95
20200102,LA LIBERTAD,60,70
20200102,LA LIBERTAD,60,66
20200102,LA LIBERTAD,60,94
20200102,LA LIBERTAD,60,93
20200102,LA LIBERTAD,60,90
20200102,LA LIBERTAD,60,115
20200102,LA LIBERTAD,60,87
20200102,LA LIBERTAD,60,76
20200102,LA LIBERTAD,60,86
20200102,LA LIBERTAD,60,110
20200102,LA LIBERTAD,60,67
20200102,LA LIBERTAD,60,81
20200102,LA LIBERTAD,60,118
20200102,LA LIBERTAD,60,85
20200102,LA LIBERTAD,60,93
20200102,LA LIBERTAD,60,108
20200102,LA LIBERTAD,60,83
20200102,LA LIBERTAD,60,99
20200102,LA LIBERTAD,60,127
20200102,LA LIBERTAD,60,76
20200102,LA LIBERTAD,60,105
20200102,LA LIBERTAD,60,98
20200102,LA LIBERTAD,60,94
20200102,LA LIBERTAD,60,78
20200102,LA LIBERTAD,60,111
20200102,LA LIBERTAD,60,94
20200102,LA LIBERTAD,60,77
20200102,LA LIBERTAD,60,69
20200102,LA LIBERTAD,60,68
20200102,LA LIBERTAD,60,99
20200102,LA LIBERTAD,60,117
20200102,LA LIBERTAD,60,70
20200102,LA LIBERTAD,60,95
20200102,LA LIBERTAD,60,89
20200102,LA LIBERTAD,60,106
20200102,LA LIBERTAD,60,109
20200102,LA LIBERTAD,60,99
20200102,LA LIBERTAD,60,87
20200102,LA LIBERTAD,60,106
20200102,LA LIBERTAD,60,98
20200102,LA LIBERTAD,60,95
20200102,LA LIBERTAD,60,94
20200102,LA LIBERTAD,60,97
20200102,LA LIBERTAD,60,73
20200102,LA LIBERTAD,60,124
20200102,LA LIBERTAD,60,102
20200102,LA LIBERTAD,60,108
20200102,LA LIBERTAD,60,82
20200102,LA LIBERTAD,60,72
20200102,LA LIBERTAD,60,74
20200102,LA LIBERTAD,60,110
20200102,LA LIBERTAD,60,96
20200102,LA LIBERTAD,60,83
20200102,LA LIBERTAD,60,111
20200102,LA LIBERTAD,60,78
20200102,LA LIBERTAD,60,76
20200102,LA LIBERTAD,60,102
20200102,LA LIBERTAD,60,67
20200102,LA LIBERTAD,60,77
20200102,LA LIBERTAD,60,108
20200102,LA LIBERTAD,60,77
20200102,LA LIBERTAD,60,102
20200102,LA LIBERTAD,60,113
20200102,LA LIBERTAD,60,123
20200102,LA LIBERTAD,60,91
20200102,LA LIBERTAD,60,90
20200102,LA LIBERTAD,60,86
20200102,LA LIBERTAD,60,70
20200102,LA LIBERTAD,60,95
20200102,LA LIBERTAD,60,132
20200102,LA LIBERTAD,60,99
20200102,LA LIBERTAD,60,99
20200102,LA LIBERTAD,60,99
20200102,LA LIBERTAD,60,88
20200102,LA LIBERTAD,60,81
20200102,LA LIBERTAD,60,80
20200102,LA LIBERTAD,60,82
20200102,LA LIBERTAD,60,91
20200102,LA LIBERTAD,60,70
20200102,LA LIBERTAD,60,111
20200102,LA LIBERTAD,60,124
20200102,LA LIBERTAD,60,77
20200102,LA LIBERTAD,60,77
20200102,LA LIBERTAD,60,96
20200102,LA LIBERTAD,60,85
20200102,LA LIBERTAD,60,85
20200102,LA LIBERTAD,60,67
20200102,LA LIBERTAD,60,75
20200102,LA LIBERTAD,60,103
20200102,LA LIBERTAD,60,67
20200102,LA LIBERTAD,60,117
20200102,LA LIBERTAD,60,109
20200102,LA LIBERTAD,60,79
20200102,LA LIBERTAD,60,96
20200102,LA LIBERTAD,60,91
20200102,LA LIBERTAD,60,69
20200102,LA LIBERTAD,60,85
20200102,LA LIBERTAD,60,91
20200102,LA LIBERTAD,60,85
20200102,LA LIBERTAD,60,115
20200102,LA LIBERTAD,60,107
20200102,LA LIBERTAD,60,120
20200102,LA LIBERTAD,60,100
20200102,LA LIBERTAD,60,90
20200102,LA LIBERTAD,60,75
20200102,LA LIBERTAD,60,101
20200102,LA LIBERTAD,60,114
20200102,LA LIBERTAD,60,83
20200102,LA LIBERTAD,60,116
20200102,LA LIBERTAD,60,84
20200102,LA LIBERTAD,60,110
20200102,LA LIBERTAD,60,109
20200102,LA LIBERTAD,60,77
20200102,LA LIBERTAD,60,86
20200102,LA LIBERTAD,60,78
20200102,LA LIBERTAD,60,77
20200102,LA LIBERTAD,60,74
20200102,LA LIBERTAD,60,90
20200102,LA LIBERTAD,60,82
20200102,LA LIBERTAD,60,105
20200102,LA LIBERTAD,60,112
20200102,LA LIBERTAD,60,89
20200102,LA LIBERTAD,60,81
20200102,LA LIBERTAD,60,67
20200102,LA LIBERTAD,60,107
20200102,LA LIBERTAD,60,76
20200102,LA LIBERTAD,60,77
20200102,LA LIBERTAD,60,82
20200102,LA LIBERTAD,60,86
20200102,LA LIBERTAD,60,120
20200102,LA LIBERTAD,60,87
20200102,LA LIBERTAD,60,106
20200102,LA LIBERTAD,60,69
20200102,LA LIBERTAD,60,95
20200102,LA LIBERTAD,60,104
20200102,LA LIBERTAD,60,86
20200102,LA LIBERTAD,60,83
20200102,LA LIBERTAD,60,88
20200102,LA LIBERTAD,60,80
20200102,LA LIBERTAD,60,92
20200102,LA LIBERTAD,60,83
20200102,LA LIBERTAD,60,81
20200102,LA LIBERTAD,60,77
20200102,LA LIBERTAD,60,82
20200102,LA LIBERTAD,60,101
20200102,LA LIBERTAD,60,111
20200102,LA LIBERTAD,60,98
20200102,LA LIBERTAD,60,114
20200102,LA LIBERTAD,60,82
20200102,LA LIBERTAD,60,104
20200102,LA LIBERTAD,60,115
20200102,LA LIBERTAD,60,99
20200102,LA LIBERTAD,60,95
20200102,LA LIBERTAD,60,95
20200102,LA LIBERTAD,60,100
20200102,LA LIBERTAD,60,71
20200102,LA LIBERTAD,60,73
20200102,LA LIBERTAD,60,96
20200102,LA LIBERTAD,60,67
20200102,LA LIBERTAD,60,111
20200102,LA LIBERTAD,60,86
20200102,LA LIBERTAD,60,109
20200102,LA LIBERTAD,60,103
20200102,LA LIBERTAD,60,104
20200102,LA LIBERTAD,60,107
20200102,LA LIBERTAD,60,108
20200102,LA LIBERTAD,60,82
20200102,LA LIBERTAD,60,81
20200102,LA LIBERTAD,60,119
20200102,LA LIBERTAD,60,95
20200102,LA LIBERTAD,60,75
20200102,LA LIBERTAD,60,97
20200102,LA LIBERTAD,60,68
20200102,LA LIBERTAD,60,82
20200102,LA LIBERTAD,60,131
20200102,LA LIBERTAD,60,90
20200102,LA LIBERTAD,60,73
20200102,LA LIBERTAD,60,113
20200102,LA LIBERTAD,60,99
20200102,LA LIBERTAD,60,79
20200102,LA LIBERTAD,60,69
20200102,LA LIBERTAD,60,105
20200102,LA LIBERTAD,60,97
20200102,LA LIBERTAD,60,83
20200102,LA LIBERTAD,60,66
20200102,LA LIBERTAD,60,76
20200102,LA LIBERTAD,60,102
20200102,LA LIBERTAD,60,89
20200102,LA LIBERTAD,60,81
20200102,LA LIBERTAD,60,98
20200102,LA LIBERTAD,60,81
20200102,LA LIBERTAD,60,119
20200102,LA LIBERTAD,60,94
20200102,LA LIBERTAD,60,70
20200102,LA LIBERTAD,60,100
20200102,LA LIBERTAD,60,113
20200102,LA LIBERTAD,60,67
20200102,LA LIBERTAD,60,69
20200102,LA LIBERTAD,60,81
20200102,LA LIBERTAD,60,84
20200102,LA LIBERTAD,60,109
20200102,LA LIBERTAD,60,129
20200102,LA LIBERTAD,60,133
20200102,LA LIBERTAD,60,75
20200102,LA LIBERTAD,60,79
20200102,LA LIBERTAD,60,91
20200102,LA LIBERTAD,60,71
20200102,LA LIBERTAD,60,83
20200102,LA LIBERTAD,60,102
20200102,LA LIBERTAD,60,87
20200102,LA LIBERTAD,60,81
20200102,LA LIBERTAD,60,121
20200102,LA LIBERTAD,60,86
20200102,LA LIBERTAD,60,78
20200102,LA LIBERTAD,60,74
20200102,LA LIBERTAD,60,74
20200102,LA LIBERTAD,60,93
20200102,LA LIBERTAD,60,74
20200102,LA LIBERTAD,60,74
20200102,LA LIBERTAD,60,76
20200102,LA LIBERTAD,60,84
20200102,LA LIBERTAD,60,68
20200102,LA LIBERTAD,60,82
20200102,LA LIBERTAD,60,68
20200102,LA LIBERTAD,60,106
20200102,LA LIBERTAD,60,83
20200102,LA LIBERTAD,60,105
20200102,LA LIBERTAD,60,86
20200102,LA LIBERTAD,60,108
20200102,LA LIBERTAD,60,103
20200102,LA LIBERTAD,60,148
20200102,LA LIBERTAD,60,95
20200102,LA LIBERTAD,60,107
20200102,LA LIBERTAD,60,83
20200102,LA LIBERTAD,60,85
20200102,LA LIBERTAD,60,98
20200102,LA LIBERTAD,60,117
20200102,LA LIBERTAD,60,105
20200102,LA LIBERTAD,60,96
20200102,LA LIBERTAD,60,80
20200102,LA LIBERTAD,60,102
20200102,LA LIBERTAD,60,100
20200102,LA LIBERTAD,60,85
20200102,LA LIBERTAD,60,106
20200102,LA LIBERTAD,60,101
20200102,LA LIBERTAD,60,114
20200102,LA LIBERTAD,60,106
20200102,LA LIBERTAD,60,79
20200102,LA LIBERTAD,60,68
20200102,LA LIBERTAD,60,105
20200102,LA LIBERTAD,60,121
20200102,LA LIBERTAD,60,109
20200102,LA LIBERTAD,60,126
20200102,LA LIBERTAD,60,100
20200102,LA LIBERTAD,60,100
20200102,LA LIBERTAD,60,75
20200102,LA LIBERTAD,60,83
20200102,LA LIBERTAD,60,65
20200102,LA LIBERTAD,60,99
20200102,LA LIBERTAD,60,110
20200102,LA LIBERTAD,60,68
20200102,LA LIBERTAD,60,92
20200102,LA LIBERTAD,60,85
20200102,LA LIBERTAD,60,95
20200102,LA LIBERTAD,60,87
20200102,LA LIBERTAD,60,89
20200102,LA LIBERTAD,60,79
20200102,LA LIBERTAD,60,110
20200102,LA LIBERTAD,60,70
20200102,LA LIBERTAD,60,70
20200102,LA LIBERTAD,60,99
20200102,LA LIBERTAD,60,90
20200102,LA LIBERTAD,60,72
20200102,LA LIBERTAD,60,91
20200102,LA LIBERTAD,60,85
20200102,LA LIBERTAD,60,122
20200102,LA LIBERTAD,60,96
20200102,LA LIBERTAD,60,107
20200102,LA LIBERTAD,60,88
20200102,LA LIBERTAD,60,103
20200102,LA LIBERTAD,60,80
20200102,LA LIBERTAD,60,91
20200102,LA LIBERTAD,60,97
20200102,LA LIBERTAD,60,90
20200102,LA LIBERTAD,60,98
20200102,LA LIBERTAD,60,95
20200102,LA LIBERTAD,60,87
20200102,LA LIBERTAD,60,88
20200102,LA LIBERTAD,60,104
20200102,LA LIBERTAD,60,92
20200102,LA LIBERTAD,60,114
20200102,LA LIBERTAD,60,104
20200102,LA LIBERTAD,60,95
20200102,LA LIBERTAD,60,72
20200102,LA LIBERTAD,60,87
20200102,LA LIBERTAD,60,85
20200102,LA LIBERTAD,60,72
20200102,LA LIBERTAD,60,106
20200102,LA LIBERTAD,60,66
20200102,LA LIBERTAD,60,94
20200102,LA LIBERTAD,60,95
20200102,LA LIBERTAD,60,86
20200102,LA LIBERTAD,60,103
20200102,LA LIBERTAD,60,86
20200102,LA LIBERTAD,60,96
20200102,LA LIBERTAD,60,81
20200102,LA LIBERTAD,60,76
20200102,LA LIBERTAD,60,80
20200102,LA LIBERTAD,60,66
20200102,LA LIBERTAD,60,96
20200102,LA LIBERTAD,60,106
20200102,LA LIBERTAD,60,110
20200102,LA LIBERTAD,60,102
20200102,LA LIBERTAD,60,71
20200102,LA LIBERTAD,60,115
20200102,LA LIBERTAD,60,84
20200102,LA LIBERTAD,60,87
20200102,LA LIBERTAD,60,70
20200102,LA LIBERTAD,60,121
20200102,LA LIBERTAD,60,110
20200102,LA LIBERTAD,60,83
20200102,LA LIBERTAD,60,100
20200102,LA LIBERTAD,60,78
20200102,LA LIBERTAD,60,75
20200102,LA LIBERTAD,60,82
20200102,LA LIBERTAD,60,81
20200102,LA LIBERTAD,60,84
20200102,LA LIBERTAD,60,107
20200102,PUNO,35,49
20200102,PUNO,35,57
20200102,PUNO,35,49
20200102,PUNO,35,58
20200102,PUNO,35,45
20200102,PUNO,35,58
20200102,PUNO,35,51
20200102,PUNO,35,46
20200102,PUNO,35,44
20200102,PUNO,35,64
20200102,PUNO,35,65
20200102,PUNO,35,56
20200102,PUNO,35,41
20200102,PUNO,35,54
20200102,PUNO,35,51
20200102,JUNIN,35,41
20200102,JUNIN,35,53
20200102,JUNIN,35,69
20200102,JUNIN,35,56
20200102,JUNIN,35,59
20200102,JUNIN,35,54
20200102,JUNIN,35,73
20200102,JUNIN,35,62
20200102,JUNIN,35,48
20200102,JUNIN,35,50
20200102,JUNIN,35,40
20200102,JUNIN,35,44
20200102,JUNIN,35,60
20200102,JUNIN,35,63
20200102,JUNIN,35,54
20200102,JUNIN,35,71
20200102,JUNIN,35,56
20200102,JUNIN,35,83
20200102,JUNIN,35,84
20200102,JUNIN,35,80
20200102,JUNIN,35,76
20200102,JUNIN,35,44
20200102,JUNIN,35,50
20200102,JUNIN,35,46
20200102,JUNIN,35,43
20200102,JUNIN,35,43
20200102,JUNIN,35,57
20200102,JUNIN,35,73
20200102,JUNIN,35,57
20200102,JUNIN,35,77
20200102,JUNIN,35,87
20200102,JUNIN,35,107
20200102,JUNIN,35,79
20200102,JUNIN,35,68
20200102,JUNIN,35,58
20200102,JUNIN,35,57
20200102,JUNIN,35,74
20200102,JUNIN,35,66
20200102,JUNIN,35,56
20200102,JUNIN,35,57
20200102,JUNIN,35,45
20200102,JUNIN,35,85
20200102,JUNIN,35,84
20200102,JUNIN,35,56
20200102,JUNIN,35,42
20200102,JUNIN,35,72
20200102,JUNIN,35,69
20200102,JUNIN,35,67
20200102,JUNIN,35,57
20200102,JUNIN,35,77
20200102,JUNIN,35,91
20200102,JUNIN,35,56
20200102,JUNIN,35,70
20200102,JUNIN,35,62
20200102,JUNIN,35,49
20200102,JUNIN,35,53
20200102,JUNIN,35,84
20200102,JUNIN,35,74
20200102,JUNIN,35,49
20200102,JUNIN,35,65
20200102,JUNIN,35,63
20200102,JUNIN,35,59
20200102,JUNIN,35,49
20200102,JUNIN,35,57
20200102,JUNIN,35,75
20200102,JUNIN,35,50
20200102,JUNIN,35,44
20200102,JUNIN,35,58
20200102,JUNIN,35,56
20200102,JUNIN,35,52
20200102,JUNIN,35,70
20200102,JUNIN,35,82
20200102,JUNIN,35,69
20200102,JUNIN,35,69
20200102,JUNIN,35,55
20200102,JUNIN,35,45
20200102,JUNIN,35,45
20200102,JUNIN,35,42
20200102,JUNIN,35,61
20200102,JUNIN,35,71
20200102,JUNIN,35,46
20200102,JUNIN,35,43
20200102,JUNIN,35,59
20200102,JUNIN,35,75
20200102,JUNIN,35,60
20200102,JUNIN,35,53
20200102,JUNIN,35,60
20200102,JUNIN,35,54
20200102,JUNIN,35,53
20200102,JUNIN,35,46
20200102,JUNIN,35,72
20200102,JUNIN,35,58
20200102,JUNIN,35,54
20200102,JUNIN,35,71
20200102,JUNIN,35,71
20200102,JUNIN,35,62
20200102,JUNIN,35,66
20200102,JUNIN,35,68
20200102,JUNIN,35,83
20200102,JUNIN,35,77
20200102,JUNIN,35,72
20200102,JUNIN,35,47
20200102,JUNIN,35,86
20200102,JUNIN,35,48
20200102,JUNIN,35,57
20200102,LIMA,100,110
20200102,LIMA,100,109
20200102,LIMA,100,116
20200102,LIMA,100,111
20200102,LIMA,100,108
20200102,LIMA,100,112
20200102,LIMA,100,120
20200102,JUNIN,35,68
20200102,JUNIN,35,56
20200102,JUNIN,35,56
20200102,JUNIN,35,47
20200102,JUNIN,35,75
20200102,JUNIN,35,62
20200102,JUNIN,35,74
20200102,JUNIN,35,59
20200102,JUNIN,35,55
20200102,JUNIN,35,84
20200102,JUNIN,35,73
20200102,JUNIN,35,51
20200102,JUNIN,35,55
20200102,JUNIN,35,57
20200102,JUNIN,35,58
20200102,JUNIN,35,106
20200102,JUNIN,35,43
20200102,JUNIN,35,70
20200102,JUNIN,35,53
20200102,JUNIN,35,58
20200102,JUNIN,35,63
20200102,JUNIN,35,60
20200102,JUNIN,35,56
20200102,LA LIBERTAD,60,82
20200102,LA LIBERTAD,60,77
20200102,LA LIBERTAD,60,98
20200102,LA LIBERTAD,60,93
20200102,LA LIBERTAD,60,86
20200102,LA LIBERTAD,60,69
20200102,LA LIBERTAD,60,97
20200102,LA LIBERTAD,60,101
20200102,LA LIBERTAD,60,86
20200102,LA LIBERTAD,60,71
20200102,LA LIBERTAD,60,76
20200102,JUNIN,35,81
20200102,JUNIN,35,54
20200102,JUNIN,35,47
20200102,JUNIN,35,76
20200102,JUNIN,35,76
20200102,JUNIN,35,49
20200102,PUNO,35,67
20200103,LIMA,35,44
20200103,LIMA,35,50
20200103,LIMA,35,59
20200103,LIMA,35,46
20200103,LIMA,35,71
20200103,LIMA,35,46
20200103,LIMA,35,64
20200103,LIMA,35,56
20200103,LIMA,35,49
20200103,LIMA,35,65
20200103,LIMA,35,69
20200103,LIMA,35,46
20200103,LIMA,35,58
20200103,LIMA,35,43
20200103,LIMA,35,47
20200103,LIMA,100,138
20200103,LIMA,100,123
20200103,LIMA,100,123
20200103,LIMA,100,114
20200103,LIMA,100,123
20200103,LIMA,100,110
20200103,LIMA,100,111
20200103,LIMA,100,134
20200103,LIMA,100,106
20200103,LIMA,100,120
20200103,LIMA,100,118
20200103,LIMA,100,118
20200103,LIMA,100,124
20200103,LIMA,100,110
20200103,LIMA,100,131
20200103,LIMA,100,127
20200103,LIMA,100,120
20200103,LIMA,100,110
20200103,LIMA,100,117
20200103,LIMA,100,120
20200103,LIMA,100,128
20200103,LIMA,100,120
20200103,LIMA,35,59
20200103,LIMA,35,41
20200103,LIMA,35,47
20200103,LIMA,35,44
20200103,LIMA,35,42
20200103,LIMA,35,47
20200103,LIMA,35,60
20200103,LIMA,35,51
20200103,LIMA,35,49
20200103,LIMA,60,83
20200103,LIMA,60,84
20200103,LIMA,60,71
20200103,LIMA,60,76
20200103,LIMA,60,66
20200103,LIMA,60,90
20200103,LIMA,60,103
20200103,LIMA,60,70
20200103,LIMA,60,79
20200103,LIMA,60,82
20200103,LIMA,60,106
20200103,LIMA,60,82
20200103,LIMA,60,100
20200103,LIMA,60,106
20200103,LIMA,60,92
20200103,LIMA,60,75
20200103,LIMA,60,97
20200103,LIMA,60,89
20200103,LIMA,60,66
20200103,LIMA,60,84
20200103,LIMA,60,118
20200103,LIMA,60,106
20200103,LIMA,60,102
20200103,LIMA,60,75
20200103,LIMA,60,70
20200103,LIMA,60,72
20200103,LIMA,60,95
20200103,LIMA,60,86
20200103,LIMA,60,89
20200103,LIMA,60,77
20200103,LIMA,60,95
20200103,LIMA,60,74
20200103,LIMA,60,86
20200103,LIMA,60,104
20200103,LIMA,60,101
20200103,LIMA,60,67
20200103,LIMA,60,75
20200103,LIMA,60,91
20200103,LIMA,60,66
20200103,LIMA,60,85
20200103,LIMA,60,72
20200103,LIMA,60,95
20200103,LIMA,60,94
20200103,LIMA,60,70
20200103,LIMA,60,76
20200103,LIMA,60,75
20200103,LIMA,60,80
20200103,LIMA,60,68
20200103,LIMA,60,80
20200103,LIMA,60,102
20200103,LIMA,60,105
20200103,LIMA,60,105
20200103,LIMA,60,112
20200103,LIMA,60,93
20200103,LIMA,60,101
20200103,LIMA,60,96
20200103,LIMA,60,104
20200103,LIMA,60,97
20200103,LIMA,60,83
20200103,LIMA,60,93
20200103,LIMA,60,79
20200103,LIMA,60,76
20200103,LIMA,60,90
20200103,LIMA,60,96
20200103,LIMA,60,104
20200103,LIMA,60,95
20200103,LIMA,60,87
20200103,LIMA,60,88
20200103,LIMA,60,67
20200103,LIMA,60,83
20200103,LIMA,60,72
20200103,LIMA,60,67
20200103,LIMA,60,92
20200103,LIMA,60,68
20200103,LIMA,60,88
20200103,LIMA,60,79
20200103,LIMA,60,87
20200103,LIMA,60,71
20200103,LIMA,60,81
20200103,LIMA,60,72
20200103,LIMA,60,91
20200103,LIMA,60,76
20200103,LIMA,60,78
20200103,LIMA,45,62
20200103,LIMA,45,76
20200103,LIMA,45,51
20200103,LIMA,45,66
20200103,LIMA,45,55
20200103,LIMA,45,60
20200103,LIMA,45,59
20200103,LIMA,45,73
20200103,LIMA,45,62
20200103,LIMA,45,86
20200103,LIMA,45,60
20200103,LIMA,45,87
20200103,LIMA,45,84
20200103,LIMA,45,52
20200103,LIMA,45,90
20200103,LIMA,45,61
20200103,LIMA,45,68
20200103,LIMA,45,72
20200103,LIMA,45,69
20200103,LIMA,45,68
20200103,LIMA,45,62
20200103,LIMA,45,90
20200103,LIMA,45,60
20200103,LIMA,45,72
20200103,LIMA,45,77
20200103,LIMA,45,93
20200103,LIMA,45,71
20200103,LIMA,45,78
20200103,LIMA,45,56
20200103,LIMA,45,72
20200103,LIMA,45,84
20200103,LIMA,45,87
20200103,LIMA,45,70
20200103,LIMA,45,68
20200103,LIMA,45,71
20200103,LIMA,45,51
20200103,LIMA,45,79
20200103,LIMA,45,101
20200103,LIMA,45,92
20200103,LIMA,45,78
20200103,LIMA,45,76
20200103,LIMA,45,77
20200103,LIMA,45,72
20200103,LIMA,45,64
20200103,LIMA,45,60
20200103,LIMA,45,68
20200103,LIMA,45,52
20200103,LIMA,45,66
20200103,LIMA,45,69
20200103,LIMA,45,71
20200103,LIMA,45,79
20200103,LIMA,45,130
20200103,LIMA,45,63
20200103,LIMA,45,103
20200103,LIMA,45,87
20200103,LIMA,45,65
20200103,LIMA,45,89
20200103,LIMA,45,69
20200103,LIMA,45,61
20200103,LIMA,45,113
20200103,LIMA,45,79
20200103,LIMA,45,58
20200103,LIMA,45,59
20200103,LIMA,45,98
20200103,LIMA,45,71
20200103,LIMA,45,59
20200103,LIMA,45,60
20200103,LIMA,45,65
20200103,LIMA,45,76
20200103,LIMA,45,81
20200103,LIMA,45,64
20200103,LIMA,45,77
20200103,LIMA,45,70
20200103,LIMA,45,57
20200103,LIMA,45,60
20200103,LIMA,45,63
20200103,LIMA,45,63
20200103,LIMA,45,90
20200103,LIMA,45,90
20200103,LIMA,45,64
20200103,LIMA,45,76
20200103,LIMA,45,76
20200103,LIMA,45,64
20200103,LIMA,45,59
20200103,LIMA,45,80
20200103,LIMA,45,84
20200103,LIMA,45,87
20200103,LIMA,45,80
20200103,LIMA,45,57
20200103,LIMA,45,96
20200103,LIMA,45,87
20200103,LIMA,45,85
20200103,LIMA,45,84
20200103,LIMA,45,62
20200103,LIMA,45,66
20200103,LIMA,45,63
20200103,LIMA,45,63
20200103,LIMA,45,118
20200103,LIMA,45,88
20200103,LIMA,45,82
20200103,LIMA,45,70
20200103,LIMA,45,80
20200103,LIMA,45,69
20200103,LIMA,45,85
20200103,LIMA,45,70
20200103,LIMA,45,76
20200103,LIMA,45,82
20200103,LIMA,45,76
20200103,LIMA,45,74
20200103,LIMA,45,53
20200103,LIMA,45,60
20200103,JUNIN,35,51
20200103,JUNIN,35,42
20200103,JUNIN,35,58
20200103,JUNIN,35,57
20200103,JUNIN,35,61
20200103,JUNIN,35,88
20200103,JUNIN,35,57
20200103,JUNIN,35,41
20200103,JUNIN,35,49
20200103,JUNIN,35,43
20200103,JUNIN,35,46
20200103,JUNIN,35,42
20200103,JUNIN,35,62
20200103,JUNIN,35,67
20200103,JUNIN,35,60
20200103,JUNIN,35,63
20200103,JUNIN,35,51
20200103,JUNIN,35,73
20200103,JUNIN,35,63
20200103,JUNIN,35,60
20200103,JUNIN,35,47
20200103,JUNIN,35,46
20200103,JUNIN,35,62
20200103,JUNIN,35,53
20200103,JUNIN,35,53
20200103,JUNIN,35,53
20200103,JUNIN,35,57
20200103,JUNIN,35,42
20200103,JUNIN,35,44
20200103,JUNIN,35,47
20200103,ANCASH,80,96
20200103,ANCASH,80,98
20200103,ANCASH,80,107
20200103,ANCASH,80,120
20200103,ANCASH,80,94
20200103,ANCASH,80,101
20200103,ANCASH,80,94
20200103,ANCASH,80,98
20200103,ANCASH,80,102
20200103,ANCASH,80,99
20200103,JUNIN,35,45
20200103,JUNIN,35,45
20200103,JUNIN,35,43
20200103,JUNIN,35,58
20200103,JUNIN,35,41
20200103,JUNIN,35,47
20200103,JUNIN,35,45
20200103,JUNIN,35,64
20200103,JUNIN,35,52
20200103,JUNIN,35,41
20200103,JUNIN,35,51
20200103,ANCASH,80,91
20200103,ANCASH,80,99
20200103,ANCASH,80,88
20200103,ANCASH,80,126
20200103,JUNIN,35,66
20200103,JUNIN,35,50
20200103,AREQUIPA,35,50
20200103,AREQUIPA,35,73
20200103,AREQUIPA,35,53
20200103,AREQUIPA,35,41
20200103,AREQUIPA,35,65
20200103,AREQUIPA,35,42
20200103,AREQUIPA,35,49
20200103,AREQUIPA,35,46
20200103,AREQUIPA,35,43
20200103,AREQUIPA,35,77
20200103,AREQUIPA,35,66
20200103,AREQUIPA,35,56
20200103,AREQUIPA,35,66
20200103,AREQUIPA,35,57
20200103,AREQUIPA,35,47
20200103,AREQUIPA,35,48
20200103,AREQUIPA,35,42
20200103,AREQUIPA,35,49
20200103,AREQUIPA,35,43
20200103,AREQUIPA,35,47
20200103,AREQUIPA,35,42
20200103,AREQUIPA,35,48
20200103,AREQUIPA,35,55
20200103,AREQUIPA,35,83
20200103,PUNO,35,45
20200103,PUNO,35,51
20200103,PUNO,35,57
20200103,PUNO,35,47
20200103,PUNO,35,53
20200103,PUNO,35,43
20200103,PUNO,35,58
20200103,PUNO,35,42
20200103,PUNO,35,50
20200103,PUNO,35,42
20200103,PUNO,35,56
20200103,PUNO,35,51
20200103,PUNO,35,46
20200103,PUNO,35,55
20200103,PUNO,35,61
20200103,PUNO,35,56
20200103,PUNO,35,60
20200103,PUNO,35,58
20200103,PUNO,35,59
20200103,PUNO,35,49
20200103,PUNO,35,62
20200103,PUNO,35,50
20200103,PUNO,35,53
20200103,PUNO,35,49
20200103,PUNO,35,49
20200103,PUNO,35,46
20200103,PUNO,35,51
20200103,AREQUIPA,35,57
20200103,AREQUIPA,35,48
20200103,AREQUIPA,35,58
20200103,LIMA,35,65
20200103,LIMA,35,59
20200103,PUNO,35,53
20200103,PUNO,35,47
20200103,PUNO,35,59
20200103,PUNO,35,51
20200103,PUNO,35,59
20200103,PUNO,35,41
20200103,PUNO,35,46
20200103,PUNO,35,45
20200103,PUNO,35,58
20200103,PUNO,35,44
20200103,PUNO,35,65
20200103,PUNO,35,73
20200103,PUNO,35,48
20200103,PUNO,35,52
20200103,PUNO,35,53
20200103,PUNO,35,68
20200103,PUNO,35,71
20200103,PUNO,35,56
20200103,PUNO,35,52
20200103,PUNO,35,60
20200103,PUNO,35,56
20200103,PUNO,35,59
20200103,PUNO,35,65
20200103,PUNO,35,61
20200103,PUNO,35,49
20200103,PUNO,35,52
20200103,PUNO,35,46
20200103,PUNO,35,52
20200103,PUNO,35,52
20200103,PUNO,35,56
20200103,PUNO,35,56
20200103,PUNO,35,57
20200103,PUNO,35,48
20200103,PUNO,35,48
20200103,PUNO,35,44
20200103,PUNO,35,42
20200103,PUNO,35,46
20200103,PUNO,35,60
20200103,PUNO,35,51
20200103,PUNO,35,44
20200103,PUNO,35,63
20200103,PUNO,35,50
20200103,PUNO,35,49
20200103,PUNO,35,41
20200103,PUNO,35,62
20200103,PUNO,35,66
20200103,PUNO,35,69
20200103,PUNO,35,58
20200103,PUNO,35,54
20200103,PUNO,35,54
20200103,PUNO,35,58
20200103,PUNO,35,59
20200103,PUNO,35,67
20200103,PUNO,35,43
20200103,PUNO,35,70
20200103,PUNO,35,48
20200103,PUNO,35,75
20200103,PUNO,35,57
20200103,PUNO,35,45
