pmes,p107,p108,p109a,p206,p208b3,p209a,p209b,p209c,p209d,p209e,p209f,p209g,p209t,p209bb,p209cc,p209h,p209ee,P223A1,P223A2,P223A3,P223A4,P223A5,P223A6,P223A7,fa_efm21,IMTdep,IMTindep,IMTOSec,ITotal,p204
01,2,40,10,3,5,0,0,0,0,0,0,0,0,2,30,1,2,2,2,2,2,2,2,2,918.800157728646,3000,0,0,3000,0
01,2,47,10,3,16,0,10,10,10,10,10,7,57,1,NA,1,2,2,2,2,2,2,2,2,565.843961524833,3000,0,0,3000,0
01,2,45,10,3,3,0,9,9,9,9,9,0,45,1,NA,1,2,2,2,2,2,2,2,2,565.843961524833,3000,0,0,3000,0
01,1,43,10,3,6,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,695.495450005292,3000,0,0,3000,0
01,1,32,10,3,5,0,8,8,8,8,8,0,40,1,NA,2,2,2,2,2,2,2,2,2,695.495450005292,3000,0,0,3000,0
01,2,47,10,3,11,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,424.382971143625,3000,0,0,3000,0
01,2,54,10,3,11,8,8,8,8,8,0,8,48,2,50,1,2,2,2,2,2,2,2,2,424.382971143625,3000,0,0,3000,0
01,2,36,10,3,7,0,0,0,0,0,0,0,0,2,48,1,2,2,2,2,2,2,2,2,918.800157728646,3000,0,0,3000,0
01,1,29,6,3,6,6,16,6,16,6,16,6,72,1,NA,1,2,2,2,2,2,2,2,2,927.327266673722,3000,0,0,3000,0
01,2,52,10,3,6,0,8,8,8,8,8,0,40,1,NA,2,2,2,2,2,2,2,2,2,565.843961524833,3000,0,0,3000,0
01,1,48,8,1,3,0,7,7,7,7,7,6,41,1,NA,1,2,2,2,2,2,2,2,2,589.632960163803,0,3000,0,3000,0
01,1,51,10,2,21,0,10,10,10,10,10,8,58,1,NA,1,2,2,2,2,2,2,2,2,589.632960163803,0,3000,0,3000,0
01,1,43,8,2,4,12,12,12,12,12,12,12,84,1,NA,1,2,2,2,2,2,2,2,2,927.327266673722,0,3000,0,3000,0
01,2,23,10,2,1,0,9,9,9,9,9,9,54,1,NA,2,2,2,2,2,2,2,2,2,974.283903203223,0,3000,0,3000,0
01,2,42,10,3,3,0,8,10,10,9,8,0,45,2,50,1,2,2,2,2,2,2,2,2,1151.39381958447,2500,0,500,3000,0
01,1,47,10,3,1,0,10,10,10,10,10,10,60,1,NA,1,2,2,2,2,2,2,2,2,184.724540055097,3000,0,0,3000,0
01,1,43,10,2,5,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,1162.07956060846,0,3000,0,3000,0
01,2,35,10,3,9,0,8,8,8,8,0,0,32,2,40,2,2,2,2,2,2,2,2,2,1151.39381958447,3000,0,0,3000,0
01,2,29,10,3,8,0,0,0,0,0,0,0,0,2,48,1,2,2,2,2,2,2,2,2,1151.39381958447,3000,0,0,3000,0
01,2,36,10,2,10,10,10,10,10,10,10,10,70,1,NA,1,2,2,2,2,2,2,2,2,1151.39381958447,0,2000,1000,3000,0
01,1,25,10,3,2,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,1162.07956060846,3000,0,0,3000,0
01,2,42,10,3,21,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,1151.39381958447,3000,0,0,3000,0
01,1,33,10,3,0,0,8,8,8,8,8,0,40,1,NA,2,2,2,2,2,2,2,2,2,1162.07956060846,3000,0,0,3000,0
01,1,57,7,3,15,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,738.898160220389,3000,0,0,3000,0
01,1,24,6,3,4,7,17,0,17,7,0,17,65,1,NA,2,2,2,2,2,2,2,2,2,504.990392460507,3000,0,0,3000,0
01,1,49,6,3,29,0,8,8,8,8,8,7,47,1,NA,1,2,2,2,2,2,2,2,2,738.898160220389,3000,0,0,3000,0
01,1,54,8,3,35,0,10,10,10,10,10,0,50,1,NA,2,2,2,2,2,2,2,2,2,589.632960163803,2901,0,0,2901,0
01,1,26,10,3,1,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,927.327266673722,2808,0,0,2808,0
01,2,40,8,3,13,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,417.519595410235,2800,0,0,2800,0
01,2,20,8,3,0,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,730.712927402418,2800,0,0,2800,0
01,1,60,6,3,35,0,8,8,8,8,8,0,40,1,NA,2,2,2,2,2,2,2,2,2,589.632960163803,2800,0,0,2800,0
01,2,68,10,3,31,0,12,0,12,0,12,0,36,1,NA,1,2,2,2,2,2,2,2,2,565.843961524833,2800,0,0,2800,0
01,2,49,10,3,23,0,0,0,0,0,0,0,0,2,30,2,2,2,2,2,2,2,2,2,565.843961524833,2800,0,0,2800,0
01,1,32,10,3,3,0,3,3,4,3,3,0,16,1,NA,1,2,2,2,2,2,2,2,2,927.327266673722,2800,0,0,2800,0
01,1,37,10,3,4,0,14,8,8,8,8,0,46,1,NA,1,2,2,2,2,2,2,2,2,927.327266673722,2500,0,300,2800,0
01,1,52,6,3,15,0,8,8,8,8,8,0,40,1,NA,1,1,2,2,2,2,2,2,2,147.408240040951,2800,0,0,2800,0
01,1,66,10,3,23,0,0,0,0,0,0,0,0,2,48,2,2,2,2,2,2,2,2,2,589.632960163803,2800,0,0,2800,0
01,2,62,10,3,39,0,0,0,0,0,0,0,0,2,30,2,2,2,2,2,2,2,2,2,565.843961524833,2800,0,0,2800,0
01,2,56,10,3,34,0,11,11,11,11,11,2,57,2,50,1,2,2,2,2,2,2,2,2,709.0869920609,1800,0,996,2796,0
01,2,44,6,6,7,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,229.700039432162,2750,0,0,2750,0
01,2,21,6,3,2,0,8,8,8,8,8,9,49,1,NA,1,2,2,2,2,2,2,2,2,730.712927402418,2730,0,0,2730,0
01,2,21,6,3,1,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,1220.92323910999,2708,0,0,2708,0
01,2,40,10,3,2,0,9,9,9,9,9,6,51,1,NA,1,2,2,2,2,2,2,2,2,689.100118296485,2700,0,0,2700,0
01,2,48,10,3,9,0,0,0,0,0,0,0,0,2,30,1,2,2,2,2,2,2,2,2,709.0869920609,2700,0,0,2700,0
01,1,52,6,3,31,8,16,8,16,8,8,16,80,1,NA,1,2,2,2,2,2,2,2,2,589.632960163803,2678,0,0,2678,0
01,1,54,6,3,30,8,16,8,8,16,8,16,80,1,NA,1,2,2,2,2,2,2,2,2,589.632960163803,2678,0,0,2678,0
01,1,46,6,3,28,18,6,0,18,6,0,18,66,2,70,1,2,2,2,2,2,2,2,2,589.632960163803,2632,0,0,2632,0
01,2,28,10,3,4,0,8,10,8,8,10,4,48,1,NA,2,2,2,2,2,2,2,2,2,918.800157728646,2000,0,600,2600,0
01,1,28,10,3,1,0,9,9,9,9,9,0,45,1,NA,2,2,2,2,2,2,2,2,2,695.495450005292,2600,0,0,2600,0
01,2,37,9,3,2,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,918.800157728646,2600,0,0,2600,0
01,2,32,9,3,2,17,7,0,0,0,17,7,48,1,NA,2,2,2,2,2,2,2,2,2,506.60339527824,2600,0,0,2600,0
01,1,36,6,4,1,0,8,8,8,8,8,5,45,1,NA,1,1,2,2,2,2,2,2,2,421.394469665338,2598,0,0,2598,0
01,1,38,6,4,1,0,8,8,8,8,0,8,40,2,48,1,1,2,2,2,2,2,2,2,927.327266673722,2598,0,0,2598,0
01,1,70,6,2,32,0,12,12,12,12,0,12,60,2,72,1,2,2,2,2,2,2,2,2,589.632960163803,0,2598,0,2598,0
01,1,41,6,1,11,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,511.305029585924,0,2598,0,2598,0
01,1,62,6,4,0,0,8,8,8,8,8,6,46,1,NA,1,2,2,2,2,2,2,2,2,738.898160220389,2598,0,0,2598,0
01,1,45,6,4,6,0,8,8,8,8,8,6,46,1,NA,1,2,2,2,2,2,2,2,2,738.898160220389,2598,0,0,2598,0
01,1,22,6,4,0,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,915.874738639152,2555,0,0,2555,0
01,1,22,6,4,1,0,12,12,0,0,12,12,48,1,NA,1,2,2,2,2,2,2,2,2,416.190231473609,2500,0,0,2500,0
01,1,43,6,4,6,0,0,0,0,0,0,0,0,2,50,1,2,2,2,2,2,2,2,2,421.394469665338,2500,0,0,2500,0
01,1,53,6,4,16,0,8,8,8,8,0,8,40,2,48,1,2,2,2,2,2,2,2,2,267.940000768738,2500,0,0,2500,0
01,1,39,8,3,7,0,8,8,8,8,8,0,40,1,NA,2,2,2,2,2,2,2,2,2,421.394469665338,2500,0,0,2500,0
01,2,43,10,3,8,0,12,10,4,12,17,0,55,1,NA,1,2,2,2,2,2,2,2,2,918.800157728646,2000,0,500,2500,0
01,2,31,10,3,5,0,0,12,0,12,6,6,36,1,NA,1,1,2,2,2,2,2,2,2,918.800157728646,2500,0,0,2500,0
01,1,67,10,3,25,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,589.632960163803,2500,0,0,2500,0
01,2,59,10,3,33,0,7,7,7,7,7,0,35,2,40,2,2,2,2,2,2,2,2,2,565.843961524833,2500,0,0,2500,0
01,2,33,10,3,5,0,12,0,12,0,12,0,36,1,NA,1,2,2,2,2,2,2,2,2,918.800157728646,2500,0,0,2500,0
01,2,58,8,3,26,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,424.382971143625,2500,0,0,2500,0
01,1,28,10,3,1,0,12,8,12,8,12,0,52,2,60,2,2,2,2,2,2,2,2,2,695.495450005292,2500,0,0,2500,0
01,1,31,10,2,6,0,13,13,13,13,4,13,69,1,NA,2,1,2,2,2,2,2,2,2,695.495450005292,0,2000,500,2500,0
01,2,29,10,3,1,0,8,8,8,8,8,0,40,1,NA,1,1,2,2,2,2,2,2,2,689.100118296485,2500,0,0,2500,0
01,1,31,10,3,7,0,8,8,8,10,10,0,44,2,40,1,2,2,2,2,2,2,2,2,695.495450005292,2500,0,0,2500,0
01,2,27,8,3,2,0,10,10,10,10,10,10,60,1,NA,1,2,2,2,2,2,2,2,2,918.800157728646,2500,0,0,2500,0
01,1,68,10,3,39,0,6,6,6,6,6,6,36,1,NA,1,2,2,2,2,2,2,2,2,589.632960163803,2500,0,0,2500,0
01,1,48,8,3,2,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,589.632960163803,2500,0,0,2500,0
01,1,42,10,3,5,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,927.327266673722,2500,0,0,2500,0
01,2,35,6,1,3,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,918.800157728646,0,2500,0,2500,0
01,1,30,6,4,0,0,11,11,11,11,11,11,66,1,NA,2,2,2,2,2,2,2,2,2,927.327266673722,2500,0,0,2500,0
01,1,52,8,3,3,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,442.224720122852,2500,0,0,2500,0
01,1,60,10,2,11,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,442.224720122852,0,2500,0,2500,0
01,1,47,10,3,2,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,589.632960163803,2500,0,0,2500,0
01,2,41,9,3,6,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,918.800157728646,2500,0,0,2500,0
01,1,62,10,2,16,0,10,10,10,10,10,10,60,1,NA,2,2,2,2,2,2,2,2,2,589.632960163803,0,2500,0,2500,0
01,1,45,8,3,11,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,442.224720122852,2500,0,0,2500,0
01,1,51,8,6,21,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,589.632960163803,2500,0,0,2500,0
01,2,33,10,3,2,0,12,0,12,0,12,0,36,1,NA,1,2,2,2,2,2,2,2,2,918.800157728646,2500,0,0,2500,0
01,1,49,8,3,1,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,442.224720122852,2500,0,0,2500,0
01,2,43,6,3,21,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,863.545364688354,2500,0,0,2500,0
01,1,30,10,3,1,0,8,8,8,7,7,0,38,1,NA,1,2,2,2,2,2,2,2,2,1162.07956060846,2500,0,0,2500,0
01,1,33,10,2,1,0,8,8,8,8,8,0,40,1,NA,1,1,2,2,2,2,2,2,2,511.305029585924,0,2500,0,2500,0
01,2,30,10,3,6,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,506.60339527824,2500,0,0,2500,0
01,1,58,8,3,20,0,8,8,8,8,8,5,45,1,NA,2,1,2,2,2,2,2,2,2,554.173620165292,2500,0,0,2500,0
01,2,52,8,3,23,0,6,6,6,6,6,6,36,1,NA,2,2,2,2,2,2,2,2,2,709.0869920609,2500,0,0,2500,0
01,2,34,10,3,3,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,1151.39381958447,2500,0,0,2500,0
01,1,29,8,3,11,0,0,0,0,0,0,0,0,2,50,1,2,2,2,2,2,2,2,2,511.305029585924,2500,0,0,2500,0
01,2,54,10,3,22,0,0,0,0,0,0,0,0,2,48,2,2,2,2,2,2,2,2,2,709.0869920609,2500,0,0,2500,0
01,1,42,6,3,11,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,1162.07956060846,2500,0,0,2500,0
01,1,34,6,2,7,8,10,10,10,10,10,10,68,1,NA,1,2,2,2,2,2,2,2,2,1162.07956060846,0,2425,0,2425,0
01,1,50,7,1,16,9,9,9,0,9,9,9,54,1,NA,1,2,2,2,2,2,2,2,2,738.898160220389,0,2425,0,2425,0
01,1,35,8,3,6,12,12,12,12,12,12,12,84,1,NA,2,2,2,2,2,2,2,2,2,927.327266673722,2408,0,0,2408,0
01,1,59,8,3,32,0,0,0,0,0,0,0,0,2,40,1,2,2,2,2,2,2,2,2,589.632960163803,2400,0,0,2400,0
01,1,34,9,3,4,8,8,0,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,927.327266673722,2400,0,0,2400,0
01,2,22,9,3,1,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,915.692429332491,2400,0,0,2400,0
01,1,57,10,3,23,0,0,0,0,0,0,0,0,2,36,2,2,2,2,2,2,2,2,2,738.898160220389,2400,0,0,2400,0
01,1,35,10,3,7,0,0,0,0,0,0,0,0,2,48,1,2,2,2,2,2,2,2,2,1162.07956060846,2400,0,0,2400,0
01,1,59,6,4,30,0,9,9,9,9,9,6,51,1,NA,2,2,2,2,2,2,2,2,2,589.632960163803,2390,0,0,2390,0
01,2,50,5,2,26,0,11,11,11,11,11,11,66,1,NA,2,2,2,2,2,2,2,2,2,709.0869920609,0,2390,0,2390,0
01,1,47,8,4,1,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,738.898160220389,2382,0,0,2382,0
01,1,22,8,1,0,0,8,8,8,8,8,8,48,1,NA,2,1,2,2,2,2,2,2,2,915.874738639152,0,2347,0,2347,0
01,1,67,10,3,14,0,8,8,8,8,0,0,32,2,46,2,2,2,2,2,2,2,2,2,589.632960163803,2300,0,0,2300,0
01,1,51,10,3,23,4,10,10,10,4,6,0,44,2,36,1,2,2,2,2,2,2,2,2,589.632960163803,2000,0,300,2300,0
01,2,31,8,3,2,0,8,8,8,8,8,0,40,2,48,1,2,2,2,2,2,2,2,2,918.800157728646,2300,0,0,2300,0
01,2,29,8,3,3,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,918.800157728646,2300,0,0,2300,0
01,2,55,10,3,21,0,3,0,3,0,3,0,9,2,30,1,2,2,2,2,2,2,2,2,565.843961524833,2300,0,0,2300,0
01,2,57,10,3,23,0,0,0,0,0,0,0,0,2,36,2,2,2,2,2,2,2,2,2,531.815244045675,2300,0,0,2300,0
01,2,43,10,3,6,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,506.60339527824,2300,0,0,2300,0
01,1,28,4,4,1,0,10,10,10,10,10,9,59,1,NA,1,2,2,2,2,2,2,2,2,927.327266673722,2286,0,0,2286,0
01,1,55,6,3,27,16,8,16,8,16,8,0,72,1,NA,1,2,2,2,2,2,2,2,2,200.955000576554,2260,0,0,2260,0
01,1,29,10,3,1,0,9,9,9,9,9,0,45,1,NA,2,2,2,2,2,2,2,2,2,927.327266673722,2260,0,0,2260,0
01,1,36,8,4,9,0,8,8,8,8,8,0,40,2,48,1,2,2,2,2,2,2,2,2,1162.07956060846,2260,0,0,2260,0
01,1,45,7,3,11,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,267.940000768738,2200,0,0,2200,0
01,1,65,6,4,11,0,10,10,10,10,0,10,50,2,60,1,2,2,2,2,2,2,2,2,267.940000768738,2200,0,0,2200,0
01,2,50,10,3,31,0,0,0,0,0,0,0,0,2,30,1,2,2,2,2,2,2,2,2,565.843961524833,2200,0,0,2200,0
01,2,31,9,3,2,0,8,8,8,8,8,4,44,1,NA,2,1,2,2,2,2,2,2,2,918.800157728646,2200,0,0,2200,0
01,2,56,7,3,8,0,0,0,0,0,0,0,0,2,40,1,2,2,2,2,2,2,2,2,565.843961524833,2200,0,0,2200,0
01,2,30,10,3,3,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,689.100118296485,2200,0,0,2200,0
01,2,44,10,3,5,0,0,0,0,0,0,0,0,2,30,2,2,2,2,2,2,2,2,2,918.800157728646,2200,0,0,2200,0
01,2,26,8,3,1,0,0,0,0,0,0,0,0,2,40,2,2,2,2,2,2,2,2,2,918.800157728646,2200,0,0,2200,0
01,1,27,9,3,1,0,10,10,10,10,10,0,50,1,NA,1,2,2,2,2,2,2,2,2,1162.07956060846,2200,0,0,2200,0
01,1,33,8,2,3,8,8,8,0,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,927.327266673722,0,2195,0,2195,0
01,2,64,6,6,1,0,10,10,10,10,0,10,50,2,60,1,1,2,2,2,2,2,2,2,192.847383536485,2190,0,0,2190,0
01,1,58,9,3,3,0,10,10,10,10,10,10,60,1,NA,2,2,2,2,2,2,2,2,2,589.632960163803,2182,0,0,2182,0
01,1,62,5,4,1,0,14,14,14,14,14,0,70,1,NA,2,2,2,2,2,2,2,2,2,589.632960163803,2175,0,0,2175,0
01,1,43,8,3,22,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,1162.07956060846,2173,0,0,2173,0
01,1,39,8,3,1,0,12,0,12,0,12,0,36,1,NA,1,1,2,2,2,2,2,2,2,927.327266673722,2169,0,0,2169,0
01,1,30,6,4,5,0,8,8,8,8,8,0,40,2,48,1,2,2,2,2,2,2,2,2,927.327266673722,1516,0,650,2166,0
01,2,66,10,3,0,0,6,0,6,6,6,6,30,1,NA,2,2,2,2,2,2,2,2,2,565.843961524833,2165,0,0,2165,0
01,1,36,9,4,18,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,927.327266673722,2165,0,0,2165,0
01,1,55,5,1,21,5,10,10,10,10,10,10,65,1,NA,1,2,2,2,2,2,2,2,2,589.632960163803,0,2165,0,2165,0
01,1,33,6,4,1,0,0,0,0,0,0,0,0,2,48,2,2,2,2,2,2,2,2,2,927.327266673722,2165,0,0,2165,0
01,1,55,6,4,1,0,8,8,8,8,8,5,45,1,NA,2,2,2,2,2,2,2,2,2,589.632960163803,2165,0,0,2165,0
01,1,51,5,4,0,0,8,8,8,8,8,6,46,1,NA,2,1,2,2,2,2,2,2,2,589.632960163803,2165,0,0,2165,0
01,1,48,6,4,9,0,12,12,12,12,12,12,72,1,NA,1,2,2,2,2,2,2,2,2,442.224720122852,2165,0,0,2165,0
01,1,40,5,4,1,0,8,8,8,8,8,6,46,1,NA,1,1,2,2,2,2,2,2,2,1162.07956060846,2165,0,0,2165,0
01,1,36,6,3,2,2,8,8,8,8,8,0,42,1,NA,1,2,2,2,2,2,2,2,2,421.394469665338,2156,0,0,2156,0
01,2,32,7,6,11,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,689.100118296485,2120,0,0,2120,0
01,1,46,8,3,1,0,0,0,0,0,0,0,0,2,30,1,2,2,2,2,2,2,2,2,267.940000768738,2100,0,0,2100,0
01,1,44,8,3,6,0,16,16,16,16,16,4,84,1,NA,1,2,2,2,2,2,2,2,2,927.327266673722,1700,0,400,2100,0
01,1,46,5,3,3,0,0,0,0,0,0,0,0,2,48,1,2,2,2,2,2,2,2,2,589.632960163803,2100,0,0,2100,0
01,1,42,10,3,7,0,6,6,6,6,6,0,30,1,NA,1,2,2,2,2,2,2,2,2,1162.07956060846,2100,0,0,2100,0
01,1,36,8,2,3,0,12,12,12,12,12,12,72,1,NA,2,2,2,2,2,2,2,2,2,927.327266673722,0,2078,0,2078,0
01,1,45,4,2,4,0,12,12,12,12,12,0,60,2,72,1,2,2,2,2,2,2,2,2,589.632960163803,0,2078,0,2078,0
01,1,48,7,4,1,0,8,8,8,8,8,5,45,1,NA,2,2,2,2,2,2,2,2,2,738.898160220389,2078,0,0,2078,0
01,2,35,8,2,11,0,4,4,4,4,4,4,24,1,NA,2,2,2,2,2,2,2,2,2,459.400078864323,0,2050,0,2050,0
01,2,39,6,4,2,10,10,10,10,10,10,10,70,1,NA,1,2,2,2,2,2,2,2,2,918.800157728646,2026,0,0,2026,0
01,1,39,10,4,6,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,421.394469665338,2000,0,0,2000,0
01,1,46,6,1,21,0,8,8,8,8,8,0,40,2,48,1,2,2,2,2,2,2,2,2,267.940000768738,0,2000,0,2000,0
01,1,22,10,3,3,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,416.190231473609,2000,0,0,2000,0
01,1,46,6,4,1,0,9,9,9,9,9,9,54,1,NA,1,2,2,2,2,2,2,2,2,267.940000768738,2000,0,0,2000,0
01,1,52,5,1,5,0,8,8,8,8,0,8,40,2,48,1,2,1,2,2,2,2,2,1,267.940000768738,0,2000,0,2000,0
01,1,47,8,3,7,0,8,8,8,8,0,8,40,2,48,1,2,2,2,2,2,2,2,2,267.940000768738,2000,0,0,2000,0
01,2,40,10,3,11,0,8,8,8,8,8,5,45,1,NA,1,1,2,2,2,2,2,2,2,417.519595410235,2000,0,0,2000,0
01,1,63,10,2,1,0,9,9,9,9,9,0,45,1,NA,2,2,2,2,2,2,2,2,2,267.940000768738,0,2000,0,2000,1
01,1,52,6,4,21,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,589.632960163803,2000,0,0,2000,0
01,1,37,9,3,4,0,9,9,9,9,9,6,51,1,NA,1,2,2,2,2,2,2,2,2,927.327266673722,2000,0,0,2000,0
01,1,32,6,2,4,0,10,10,10,10,10,10,60,1,NA,1,2,2,2,2,2,2,2,2,927.327266673722,0,2000,0,2000,0
01,1,61,10,3,13,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,589.632960163803,2000,0,0,2000,0
01,2,39,10,2,2,0,8,8,8,8,8,0,40,1,NA,1,1,2,2,2,2,2,2,2,459.400078864323,0,2000,0,2000,0
01,1,39,9,2,1,8,8,8,8,6,0,8,46,2,48,1,1,2,2,2,2,2,2,2,927.327266673722,0,2000,0,2000,0
01,1,37,10,3,6,0,8,8,8,8,8,0,40,1,NA,1,1,2,2,2,2,2,2,2,695.495450005292,2000,0,0,2000,0
01,1,27,10,3,2,0,8,8,8,8,0,8,40,2,48,1,1,2,2,2,2,2,2,2,927.327266673722,2000,0,0,2000,0
01,2,50,10,3,31,0,9,9,9,9,9,0,45,1,NA,1,2,2,2,2,2,2,2,2,424.382971143625,2000,0,0,2000,0
01,1,65,10,2,21,0,6,6,6,6,6,6,36,1,NA,2,2,2,2,2,2,2,2,2,442.224720122852,0,2000,0,2000,0
01,2,65,9,3,21,0,0,0,0,0,0,0,0,2,40,2,2,2,2,2,2,2,2,2,424.382971143625,2000,0,0,2000,0
01,1,35,8,3,9,0,10,10,10,10,8,0,48,1,NA,1,2,2,2,2,2,2,2,2,927.327266673722,2000,0,0,2000,0
01,1,47,10,1,9,0,12,12,12,12,12,12,72,1,NA,1,2,2,2,2,2,2,2,2,589.632960163803,0,2000,0,2000,0
01,2,55,10,3,17,0,0,0,0,0,0,0,0,2,40,1,2,2,2,2,2,2,2,2,565.843961524833,2000,0,0,2000,0
01,1,25,10,3,1,0,8,8,8,8,8,0,40,1,NA,1,2,2,2,2,2,2,2,2,927.327266673722,2000,0,0,2000,0
01,2,44,6,3,1,0,0,0,0,0,0,0,0,2,48,1,2,2,2,2,2,2,2,2,918.800157728646,2000,0,0,2000,0
01,1,27,8,3,2,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,927.327266673722,2000,0,0,2000,0
01,2,49,10,3,20,0,0,0,0,0,0,0,0,2,30,1,1,2,2,2,2,2,2,2,565.843961524833,2000,0,0,2000,0
01,1,32,10,3,8,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,695.495450005292,2000,0,0,2000,0
01,1,42,8,3,3,0,12,12,12,12,12,12,72,1,NA,2,2,2,2,2,2,2,2,2,927.327266673722,2000,0,0,2000,0
01,2,48,6,3,12,0,8,8,8,8,8,0,40,1,NA,2,2,2,2,2,2,2,2,2,565.843961524833,2000,0,0,2000,0
01,1,27,10,2,3,0,8,8,8,8,8,0,40,1,NA,1,1,2,2,2,2,2,2,2,927.327266673722,0,2000,0,2000,0
01,2,31,8,3,3,0,8,8,8,8,8,8,48,1,NA,1,2,2,2,2,2,2,2,2,918.800157728646,2000,0,0,2000,0
01,2,32,7,3,1,0,8,8,8,8,8,0,40,1,NA,2,2,2,2,2,2,2,2,2,689.100118296485,2000,0,0,2000,0
01,2,34,10,3,3,0,8,8,8,8,8,0,40,1,NA,2,1,2,2,2,2,2,2,2,459.400078864323,2000,0,0,2000,0
01,1,28,10,3,4,0,8,8,8,8,8,0,40,1,NA,2,2,2,2,2,2,2,2,2,927.327266673722,2000,0,0,2000,0
01,2,50,10,3,16,0,9,9,9,9,9,0,45,1,NA,1,2,2,2,2,2,2,2,2,424.382971143625,2000,0,0,2000,0
01,2,48,10,3,1,0,8,8,8,8,8,8,48,1,NA,2,2,2,2,2,2,2,2,2,565.843961524833,2000,0,0,2000,0
01,2,54,10,3,16,0,10,10,10,10,10,0,50,1,NA,1,2,2,2,2,2,2,2,2,282.921980762417,2000,0,0,2000,0
01,2,35,10,3,10,0,8,8,8,8,8,0,40,1,NA,2,2,2,2,2,2,2,2,2,918.800157728646,2000,0,0,2000,0
01,2,34,10,2,4,0,6,6,6,6,6,0,30,1,NA,1,2,2,2,2,2,2,2,2,918.800157728646,0,2000,0,2000,0
01,2,38,10,3,3,0,8,8,8,8,8,5,45,1,NA,1,2,2,2,2,2,2,2,2,689.100118296485,2000,0,0,2000,0
01,2,27,6,3,1,0,8,8,8,8,8,0,40,1,NA,2,2,2,2,2,2,2,2,2,918.800157728646,2000,0,0,2000,0
01,1,38,8,3,4,0,8,8,8,8,8,0,40,1,NA,2,2,2,2,2,2,2,2,2,927.327266673722,2000,0,0,2000,0
01,2,48,8,3,21,0,0,0,0,0,0,0,0,2,30,2,2,2,2,2,2,2,2,2,565.843961524833,2000,0,0,2000,0
