AÑO,FECHA ENVIO,DEPARTAMENTO,PROVINCIA,DISTRITO,NOMBRE CENTRO ATENCION,CASOS ATENDIDOS-TOTAL--,CASOS ATENDIDOS - HOMBRES - TOTAL,CASOS ATENDIDOS - MUJERES - TOTAL,CASOS ATENDIDOS - VIOLENCIA PSICOLOGICA,CASOS ATENDIDOS - VIOLENCIA FISICA,CASOS ATENDIDOS - VIOLENCIA SEXUAL,CASOS ATENDIDOS - 0_5 - TOTAL,CASOS ATENDIDOS - 0_5 - HOMBRES,CASOS ATENDIDOS - 0_5 - MUJERES,CASOS ATENDIDOS - 6_11 - TOTAL,CASOS ATENDIDOS - 6_11 - HOMBRES,CASOS ATENDIDOS - 6_11 - MUJERES,CASOS ATENDIDOS - 12_17 - TOTAL,CASOS ATENDIDOS - 12_17 - HOMBRES,CASOS ATENDIDOS - 12_17 - MUJERES,CASOS ATENDIDOS - 18_29 - TOTAL,CASOS ATENDIDOS - 18_29 - HOMBRES,CASOS ATENDIDOS - 18_29 - MUJERES,CASOS ATENDIDOS - 30_59 - TOTAL,CASOS ATENDIDOS - 30_59 - HOMBRES,CASOS ATENDIDOS - 30_59 - MUJERES,CASOS ATENDIDOS - 60_MAS - TOTAL,CASOS ATENDIDOS - 60_MAS - HOMBRES,CASOS ATENDIDOS - 60_MAS - MUJERES
2021,17/01/2021,LORETO,MARISCAL RAMÓN CASTILLA,RAMÓN CASTILLA,CEM CABALLO COCHA,7,0,7,4,3,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0
2021,17/01/2021,AREQUIPA,ISLAY,MOLLENDO,CEM ISLAY,291,35,256,182,80,29,10,5,5,42,17,25,31,5,26,54,0,54,124,3,121,30,5,25
2021,17/01/2021,LA LIBertAD,VIRÚ,VIRÚ,CEM VIRU,206,11,195,60,93,53,4,0,4,21,3,18,45,6,39,53,0,53,78,1,77,5,1,4
2021,17/01/2021,ICA,CHINCHA,PUEBLO NUEVO,CEM PUEBLO NUEVO,360,42,318,187,141,32,5,3,2,37,15,22,43,11,32,91,3,88,163,7,156,21,3,18
2021,17/01/2021,ÁNCAsh,CASMA,CASMA,CEM CASMA,257,87,170,161,79,17,74,36,38,38,24,14,36,18,18,28,0,28,53,2,51,28,7,21
2021,17/01/2021,PUNO,SAN ANTONIO DE PUTINA,PUTINA,CEM SAN ANTONIO DE PUTINA,151,11,140,55,82,14,0,0,0,14,6,8,15,2,13,41,0,41,78,1,77,3,2,1
2021,17/01/2021,LIMA,LIMA,RÍMAC,CEM RÍMAC,444,98,346,177,171,96,73,33,40,99,37,62,88,23,65,58,1,57,102,1,101,24,3,21
2021,17/01/2021,CUSCO,ANTA,ANTA,CEM ANTA,454,56,398,209,216,29,7,3,4,31,19,12,54,16,38,62,1,61,263,7,256,37,10,27
2021,17/01/2021,TACNA,CANDARAVE,CANDARAVE,CEM CANDARAVE,138,26,112,103,24,11,11,4,7,9,5,4,14,4,10,19,0,19,55,4,51,30,9,21
2021,17/01/2021,CAJAMARCA,CAJABAMBA,CAJABAMBA,CEM CAJABAMBA,144,18,126,79,44,21,2,0,2,13,6,7,21,2,19,32,0,32,63,3,60,13,7,6
2021,17/01/2021,APURÍMAC,COTABAMBAS,TAMBOBAMBA,CEM COTABAMBAS,303,14,289,90,165,48,1,1,0,18,4,14,50,5,45,83,1,82,141,1,140,10,2,8
2021,17/01/2021,PUNO,CARABAYA,MACUSANI,CEM CARABAYA,203,18,185,50,117,36,7,3,4,18,8,10,31,4,27,49,1,48,93,2,91,5,0,5
2021,17/01/2021,PUNO,SANDIA,SANDIA,CEM SANDIA,176,9,167,52,87,37,4,0,4,15,2,13,44,3,41,36,1,35,68,3,65,9,0,9
2021,17/01/2021,LORETO,DATEM DEL MARAÑON,BARRANCA,CEM DATEM DEL MARAÑON,169,13,156,48,92,29,1,0,1,12,3,9,28,5,23,56,2,54,72,3,69,0,0,0
2021,17/01/2021,CUSCO,URUBAMBA,URUBAMBA,CEM URUBAMBA,246,23,223,125,80,41,5,0,5,31,10,21,35,4,31,56,2,54,109,7,102,10,0,10
2021,17/01/2021,JUNÍN,JUNÍN,JUNÍN,CEM JUNIN,135,24,111,68,52,15,15,9,6,18,6,12,21,1,20,32,1,31,37,6,31,12,1,11
2021,17/01/2021,LIMA,BARRANCA,BARRANCA,CEM BARRANCA,280,32,248,112,134,34,8,3,5,23,8,15,48,12,36,82,1,81,101,3,98,18,5,13
2021,17/01/2021,AMAZONAS,CONDORCANQUI,NIEVA,CEM CONDORCANQUI,227,21,206,69,112,46,8,5,3,36,9,27,44,2,42,80,3,77,59,2,57,0,0,0
2021,17/01/2021,HUÁNUCO,DOS DE MAYO,LA UNIÓN,CEM DOS DE MAYO,311,32,279,118,137,56,16,6,10,44,10,34,53,5,48,74,1,73,109,5,104,15,5,10
2021,17/01/2021,PUNO,HUANCANÉ,HUANCANÉ,CEM HUANCANE,250,32,218,118,120,12,2,0,2,18,13,5,44,8,36,45,2,43,113,2,111,28,7,21
2021,17/01/2021,ÁNCAsh,HUAYLAS,CARAZ,CEM HUAYLAS,210,32,178,79,83,48,17,6,11,32,10,22,56,5,51,41,1,40,49,0,49,15,10,5
2021,17/01/2021,HUANCAVELICA,HUAYTARA,HUAYTARA,CEM HUAYTARA,86,15,71,32,35,19,12,5,7,10,4,6,15,5,10,16,0,16,28,0,28,5,1,4
2021,17/01/2021,PUNO,LAMPA,LAMPA,CEM LAMPA,144,27,117,51,78,15,11,9,2,12,5,7,18,1,17,28,1,27,59,3,56,16,8,8
2021,17/01/2021,UCAYALI,ATALAYA,RAYMONDI,CEM ATALAYA,254,15,239,97,106,51,4,0,4,25,5,20,48,3,45,66,0,66,104,6,98,7,1,6
2021,17/01/2021,ÁNCAsh,CARHUAZ,CARHUAZ,CEM CARHUAZ,267,39,228,108,124,35,9,3,6,23,12,11,50,12,38,51,1,50,113,6,107,21,5,16
2021,17/01/2021,CAJAMARCA,CELENDÍN,CELENDÍN,CEM CELENDÍN,124,7,117,48,48,28,2,0,2,4,1,3,25,2,23,27,0,27,57,1,56,9,3,6
2021,17/01/2021,LORETO,REQUENA,REQUENA,CEM REQUENA,63,3,60,19,20,24,1,0,1,2,0,2,18,2,16,15,0,15,25,0,25,2,1,1
2021,17/01/2021,SAN MARTÍN,MARISCAL CÁCERES,JUANJUI,CEM MARISCAL CÁCERES,271,38,233,122,86,63,8,5,3,31,10,21,68,7,61,55,2,53,99,11,88,10,3,7
2021,17/01/2021,SAN MARTÍN,BELLAVISTA,BELLAVISTA,CEM BELLAVISTA-SAN MARTIN,441,69,372,209,175,57,35,20,15,69,23,46,86,13,73,107,1,106,117,2,115,27,10,17
2021,17/01/2021,PASCO,DANIEL ALCIDES CARRIÓN,YANAHUANCA,CEM DANIEL ALCIDES CARRION,183,19,164,73,79,31,8,3,5,17,6,11,41,6,35,34,2,32,77,0,77,6,2,4
2021,17/01/2021,TACNA,JORGE BASADRE,LOCUMBA,CEM JORGE BASADRE,57,6,51,29,21,7,1,1,0,3,3,0,10,0,10,10,0,10,31,2,29,2,0,2
2021,17/01/2021,TUMBES,ZARUMILLA,ZARUMILLA,CEM ZARUMILLA,488,46,442,237,232,19,4,0,4,36,16,20,60,16,44,150,2,148,229,10,219,9,2,7
2021,17/01/2021,JUNÍN,SATIPO,PANGOA,CEM PANGOA,458,65,393,181,196,81,10,6,4,38,11,27,87,10,77,112,6,106,181,21,160,30,11,19
2021,17/01/2021,AYACUCHO,HUANTA,SIVIA,CEM SIVIA,136,13,123,45,70,21,11,7,4,12,3,9,21,1,20,44,1,43,42,1,41,6,0,6
2021,17/01/2021,CUSCO,CALCA,CALCA,CEM CALCA,276,36,240,167,89,20,8,3,5,24,13,11,42,13,29,60,0,60,120,5,115,22,2,20
2021,17/01/2021,LA LIBERTAD,GRAN CHIMU,CASCAS,CEM GRAN CHIMU,80,5,75,37,31,12,3,2,1,5,1,4,8,0,8,26,1,25,37,1,36,1,0,1
2021,17/01/2021,ICA,ICA,SANTIAGO,CEM SANTIAGO,227,61,166,98,101,28,29,10,19,46,24,22,35,5,30,38,0,38,53,3,50,26,19,7
2021,17/01/2021,ICA,ICA,PARCONA,CEM PARCONA,408,73,335,177,182,49,31,21,10,38,14,24,59,13,46,86,3,83,155,7,148,39,15,24
2021,17/01/2021,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,CEM CASTROVIRREYNA,203,57,146,119,63,21,34,19,15,40,16,24,39,14,25,37,3,34,39,3,36,14,2,12
2021,17/01/2021,CAJAMARCA,CONTUMAZA,CONTUMAZA,CEM CONTUMAZA,57,8,49,31,19,7,3,3,0,12,2,10,9,2,7,15,0,15,17,1,16,1,0,1
2021,17/01/2021,HUÁNUCO,PUERTO INCA,PUERTO INCA,CEM PUERTO INCA,511,31,480,125,273,113,15,2,13,52,8,44,82,2,80,158,3,155,181,12,169,23,4,19
2021,17/01/2021,LORETO,UCAYALI,CONTAMANA,CEM UCAYALI,199,9,190,50,110,39,1,0,1,13,4,9,38,4,34,42,1,41,97,0,97,8,0,8
2021,17/01/2021,CUSCO,PAUCARTAMBO,PAUCARTAMBO,CEM PAUCARTAMBO,327,65,262,169,134,24,30,15,15,61,30,31,40,10,30,60,1,59,126,7,119,10,2,8
2021,17/01/2021,SAN MARTÍN,PICOTA,PICOTA,CEM PICOTA,238,72,166,167,48,23,42,25,17,62,29,33,50,14,36,34,1,33,48,2,46,2,1,1
2021,17/01/2021,LA LIBertAD,PATAZ,TAYABAMBA,CEM PATAZ,190,9,181,47,99,44,8,3,5,17,4,13,38,0,38,59,0,59,65,2,63,3,0,3
2021,17/01/2021,HUÁNUCO,LAURICOCHA,JESÚS,CEM LAURICOCHA,213,36,177,96,84,33,13,10,3,23,10,13,35,8,27,46,4,42,75,1,74,21,3,18
2021,17/01/2021,CUSCO,CANAS,YANAOCA,CEM CANAS,195,21,174,86,93,16,9,5,4,19,7,12,28,4,24,39,3,36,90,0,90,10,2,8
2021,17/01/2021,AMAZONAS,RODRÍGUEZ DE MENDOZA,SAN NICOLAS,CEM RODRÍGUEZ DE MENDOZA,218,32,186,99,86,33,9,6,3,23,7,16,31,4,27,41,2,39,96,6,90,18,7,11
2021,17/01/2021,MOQUEGUA,GENERAL SÁNCHEZ CERRO,OMATE,CEM GENERAL SANCHEZ CERRO,140,36,104,66,52,22,7,4,3,20,14,6,27,10,17,21,1,20,46,4,42,19,3,16
2021,17/01/2021,HUÁNUCO,YAROWILCA,CHAVINILLO,CEM YAROWILCA,206,15,191,109,80,17,4,3,1,20,7,13,29,2,27,43,2,41,88,0,88,22,1,21
2021,17/01/2021,LA LIBertAD,JULCÁN,JULCÁN,CEM JULCÁN,84,19,65,28,45,11,4,1,3,10,3,7,21,6,15,24,6,18,25,3,22,0,0,0
2021,17/01/2021,SAN MARTÍN,EL DORADO,SAN JOSÉ DE SISA,CEM EL DORADO,232,62,170,149,69,14,45,24,21,48,27,21,40,9,31,48,2,46,46,0,46,5,0,5
2021,17/01/2021,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,CEM SAN MIGUEL,136,6,130,54,63,19,1,0,1,9,5,4,23,1,22,37,0,37,63,0,63,3,0,3
2021,17/01/2021,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,CEM SAN MARCOS,280,22,258,153,104,23,1,1,0,17,2,15,32,3,29,59,1,58,136,9,127,35,6,29
2021,17/01/2021,AREQUIPA,CASTILLA,APLAO,CEM CASTILLA,208,36,172,112,62,34,8,5,3,25,10,15,37,8,29,21,0,21,86,5,81,31,8,23
2021,17/01/2021,AREQUIPA,CARAVELI,CARAVELI,CEM CARAVELI,170,23,147,59,78,33,9,4,5,20,10,10,21,1,20,49,1,48,68,7,61,3,0,3
2021,17/01/2021,ÁNCAsh,BOLOGNESI,CHIQUIAN,CEM BOLOGNESI,113,52,61,49,47,17,26,15,11,38,15,23,34,16,18,26,5,21,-13,0,-13,2,1,1
2021,17/01/2021,ÁNCAsh,SIHUAS,SIHUAS,CEM SIHUAS,200,25,175,75,92,33,4,3,1,15,5,10,37,3,34,34,0,34,90,7,83,20,7,13
2021,17/01/2021,ÁNCAsh,PALLASCA,CABANA,CEM PALLASCA,135,40,95,85,43,7,18,11,7,28,18,10,31,9,22,16,0,16,34,1,33,8,1,7
2021,17/01/2021,LA LIBertAD,TRUJILLO,EL PORVENIR,CEM EL PORVENIR,868,112,756,462,295,111,66,30,36,97,37,60,164,23,141,190,4,186,316,9,307,35,9,26
2021,17/01/2021,CUSCO,LA CONVENCIÓN,ECHARATE,CEM ECHARATI,262,30,232,101,111,50,10,6,4,29,9,20,57,4,53,38,3,35,107,2,105,21,6,15
2021,17/01/2021,ÁNCAsh,MARISCAL LUZURIAGA,PISCOBAMBA,CEM MARISCAL LUZURIAGA,143,16,127,71,60,12,6,3,3,15,4,11,22,4,18,35,1,34,57,4,53,8,0,8
2021,17/01/2021,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,CEM CONDESUYOS,146,29,117,77,39,30,10,4,6,23,12,11,34,10,24,27,0,27,47,1,46,5,2,3
2021,17/01/2021,SAN MARTÍN,HUALLAGA,SAPOSOA,CEM HUALLAGA,198,26,172,85,75,38,2,1,1,17,6,11,30,4,26,56,1,55,76,5,71,17,9,8
2021,17/01/2021,PUNO,YUNGUYO,ACORA,CEM ACORA,167,24,143,59,87,21,7,3,4,14,8,6,19,4,15,19,0,19,77,2,75,31,7,24
2021,17/01/2021,APURÍMAC,AYMARAES,CHALHUANCA,CEM AYMARAES,153,24,129,77,61,15,4,2,2,16,7,9,21,3,18,27,3,24,72,6,66,13,3,10
2021,17/01/2021,ÁNCAsh,ASUNCIÓN,CHACAS,CEM ASUNCION,190,47,143,147,35,8,27,13,14,27,13,14,43,10,33,33,5,28,50,6,44,10,0,10
2021,17/01/2021,CAJAMARCA,SAN PABLO,SAN PABLO,CEM SAN PABLO,94,13,81,48,39,7,8,3,5,3,1,2,16,4,12,20,0,20,34,1,33,13,4,9
2021,17/01/2021,LIMA,OYÓN,OYÓN,CEM OYON,130,7,123,52,59,19,1,1,0,8,2,6,19,1,18,25,1,24,69,1,68,8,1,7
2021,17/01/2021,CUSCO,ACOMAYO,ACOMAYO,CEM ACOMAYO,206,26,180,106,84,16,6,2,4,18,11,7,35,7,28,24,1,23,109,1,108,14,4,10
2021,17/01/2021,HUÁNUCO,MARAÑON,HUACRACHUCO,CEM MARAÑON,122,14,108,58,53,11,5,5,0,9,5,4,20,3,17,38,0,38,41,1,40,9,0,9
2021,17/01/2021,LIMA,LIMA,SANTA ROSA,CEM SANTA ROSA,116,15,101,67,29,20,10,6,4,20,6,14,23,3,20,17,0,17,41,0,41,5,0,5
2021,17/01/2021,ÁNCAsh,POMABAMBA,POMABAMBA,CEM POMABAMBA,214,20,194,99,102,13,5,3,2,30,9,21,22,4,18,53,1,52,87,1,86,17,2,15
2021,17/01/2021,TACNA,TARATA,TARATA,CEM TARATA,125,41,84,78,36,11,12,5,7,23,13,10,26,11,15,14,0,14,28,3,25,22,9,13
2021,17/01/2021,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,CEM CONTRALMIRANTE VILLAR,139,28,111,85,43,11,13,2,11,25,13,12,23,6,17,23,1,22,52,4,48,3,2,1
2021,17/01/2021,LIMA,CANTA,CANTA,CEM CANTA,97,11,86,60,27,10,6,2,4,15,3,12,18,5,13,12,0,12,41,0,41,5,1,4
2021,17/01/2021,ICA,PALPA,PALPA,CEM PALPA,209,48,161,75,112,22,40,14,26,47,20,27,40,11,29,20,2,18,54,1,53,8,0,8
2021,17/01/2021,PUNO,MOHO,MOhO,CEM MOHO,77,6,71,43,30,4,0,0,0,2,0,2,10,2,8,14,2,12,43,0,43,8,2,6
2021,17/01/2021,HUÁNUCO,HUACAYBAMBA,HUACAYBAMBA,CEM HUACAYBAMBA,202,49,153,93,89,20,25,11,14,24,13,11,34,7,27,42,2,40,57,4,53,20,12,8
2021,17/01/2021,LIMA,CAJATAMBO,CAJATAMBO,CEM CAJATAMBO,68,8,60,20,39,9,2,2,0,6,0,6,6,3,3,12,0,12,34,3,31,8,0,8
2021,17/01/2021,ÁNCAsh,CARLOS FERMIN FITZCARRALD,SAN LUIS,CEM CARLOS FERMIN FITZCARRALD,139,12,127,84,46,9,6,4,2,19,5,14,23,2,21,30,1,29,54,0,54,7,0,7
2021,17/01/2021,ÁNCAsh,ANTONIO RAYMONDI,LLAMELLIN,CEM ANTONIO RAYMONDI,132,15,117,66,61,5,4,4,0,9,2,7,17,3,14,27,0,27,60,3,57,15,3,12
2021,17/01/2021,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,CEM SANTA CRUZ,121,8,113,44,57,20,0,0,0,10,3,7,19,2,17,22,1,21,61,1,60,9,1,8
2021,17/01/2021,AREQUIPA,LA UNIÓN,COTAHUASI,CEM LA UNIÓN,228,35,193,108,92,28,16,9,7,35,14,21,39,5,34,37,0,37,73,2,71,28,5,23
2021,17/01/2021,LIMA,LIMA,LURIGANCHO,CEM CHOSICA,335,64,271,143,132,60,16,8,8,53,28,25,64,13,51,66,3,63,113,3,110,23,9,14
2021,17/01/2021,LIMA,LIMA,CIENEGUILLA,CEM CIENEGUILLA,326,94,232,132,149,45,47,23,24,72,35,37,61,22,39,44,2,42,69,3,66,33,9,24
2021,17/01/2021,ÁNCASH,RECUAY,RECUAY,CEM RECUAY,145,21,124,66,63,16,7,3,4,19,6,13,16,3,13,30,2,28,62,5,57,11,2,9
2021,17/01/2021,LORETO,MAYNAS,NAPO,CEM NAPO,88,27,61,65,17,6,9,6,3,24,11,13,23,9,14,9,0,9,21,1,20,2,0,2
2021,17/01/2021,ÁNCAsh,AIJA,AIJA,CEM AIJA,65,14,51,48,13,4,11,5,6,11,5,6,15,4,11,4,0,4,18,0,18,6,0,6
2021,17/01/2021,ÁNCAsh,OCROS,OCROS,CEM OCROS,62,15,47,27,27,8,5,2,3,9,6,3,9,2,7,10,0,10,22,2,20,7,3,4
2021,17/01/2021,LA LIBertAD,BOLIVAR,BOLIVAR,CEM BOLIVAR,262,65,197,121,122,19,38,22,16,51,19,32,59,16,43,43,4,39,65,4,61,6,0,6
2021,17/01/2021,CUSCO,PARURO,PARURO,CEM PARURO,290,23,267,139,124,27,7,0,7,25,8,17,47,7,40,58,3,55,136,2,134,17,3,14
2021,17/01/2021,UCAYALI,PURÚS,PURÚS,CEM PURUS,33,17,16,23,7,3,11,8,3,12,4,8,6,4,2,12,0,12,-8,1,-9,0,0,0
2021,17/01/2021,AMAZONAS,BONGARÁ,JUMBILLA,CEM BONGARÁ,140,15,125,65,55,20,0,0,0,11,3,8,21,4,17,34,2,32,58,2,56,16,4,12
2021,17/01/2021,LORETO,PUTUMAYO,PUTUMAYO,CEM PUTUMAYO,38,5,33,11,17,10,1,0,1,1,0,1,11,1,10,12,3,9,12,0,12,1,1,0
2021,17/01/2021,ÁNCAsh,CORONGO,CORONGO,CEM CORONGO,125,33,92,62,52,11,26,18,8,17,6,11,21,3,18,12,0,12,35,0,35,14,6,8
2021,17/01/2021,JUNÍN,CHANCHAMAYO,PICHANAQUI,CEM PICHANAQUI,210,11,199,81,92,37,1,1,0,11,2,9,31,4,27,65,1,64,98,2,96,4,1,3
2021,17/01/2021,LIMA,LIMA,SAN JUAN DE LURIGANCHO,CEM ZARATE,579,104,475,222,184,173,49,26,23,108,46,62,113,17,96,131,3,128,155,2,153,23,10,13
2021,17/01/2021,CUSCO,CUSCO,SAN SEBASTIÁN,CEM SAN SEBASTIÁN,368,91,277,186,154,28,70,32,38,69,33,36,48,17,31,55,4,51,107,4,103,19,1,18
2021,17/01/2021,AREQUIPA,CAYLLOMA,MAJES,CEM MAJES,314,30,284,98,117,99,16,3,13,42,13,29,60,10,50,66,0,66,115,1,114,15,3,12
2021,17/01/2021,AREQUIPA,AREQUIPA,MARIANO MELGAR,CEM MARIANO MELGAR,545,106,439,345,150,50,32,19,13,71,32,39,95,22,73,94,5,89,196,16,180,57,12,45
2021,17/01/2021,LA LIBertAD,TRUJILLO,FLORENCIA DE MORA,CEM FLORENCIA DE MORA,243,54,189,121,96,26,37,20,17,45,16,29,49,10,39,45,0,45,51,2,49,16,6,10
2021,17/01/2021,LIMA,LIMA,LA VÍCTORIA,CEM LA VÍCTORIA,614,192,422,182,356,76,110,55,55,113,61,52,136,35,101,48,3,45,119,9,110,88,29,59
2021,17/01/2021,LIMA,LIMA,SAN MIGUEL,CEM SAN MIGUEL - LIMA,256,46,210,110,112,34,23,9,14,31,14,17,43,7,36,27,0,27,82,2,80,50,14,36
2021,17/01/2021,MADRE DE DIOS,TAMBOPATA,INAMBARI,CEM INAMBARI,200,16,184,72,70,58,4,0,4,34,8,26,46,7,39,42,0,42,69,1,68,5,0,5
2021,17/01/2021,CUSCO,CUSCO,SAYLLA,CEM SAYLLA,252,39,213,161,79,12,14,8,6,44,19,25,32,7,25,49,1,48,104,4,100,9,0,9
2021,17/01/2021,LORETO,MAYNAS,SAN JUAN BAUTISTA,CEM SAN JUAN BAUTISTA,205,26,179,131,25,49,5,3,2,22,4,18,52,8,44,43,3,40,76,4,72,7,4,3
2021,17/01/2021,AREQUIPA,AREQUIPA,CERRO COLORADO,CEM COMISARÍA CERRO COLORADO,1523,292,1231,632,589,302,124,66,58,262,122,140,294,57,237,270,7,263,502,15,487,71,25,46
2021,17/01/2021,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,CEM COMISARÍA JOSE LEONARDO ORTIZ,457,42,415,223,186,48,13,7,6,21,10,11,67,14,53,129,3,126,205,0,205,22,8,14
2021,17/01/2021,LA LIBertAD,TRUJILLO,HUANCHACO,CEM COMISARÍA EL MILAGRO,413,70,343,184,156,73,26,14,12,74,35,39,87,16,71,90,3,87,118,1,117,18,1,17
2021,17/01/2021,LIMA,CAÑETE,IMPERIAL,CEM COMISARÍA IMPERIAL,609,64,545,269,285,55,22,13,9,47,16,31,68,10,58,199,8,191,237,5,232,36,12,24
2021,17/01/2021,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,CEM COMISARÍA VILLA MARIA DEL TRIUNFO,1225,303,922,619,442,164,97,47,50,229,113,116,187,58,129,193,16,177,395,19,376,124,50,74
2021,17/01/2021,AYACUCHO,HUAMANGA,CARMEN ALTO,CEM COMISARÍA CARMEN ALTO,568,18,550,159,364,45,7,2,5,14,2,12,59,6,53,216,1,215,251,5,246,21,2,19
2021,17/01/2021,AYACUCHO,HUANTA,HUANTA,CEM COMISARÍA HUANTA,810,98,712,347,347,116,30,17,13,48,24,24,148,20,128,238,7,231,302,18,284,44,12,32
2021,17/01/2021,LIMA,LIMA,CHORRILLOS,CEM COMISARÍA CHORRILLOS,1501,352,1149,658,639,204,167,68,99,298,128,170,293,82,211,219,12,207,389,16,373,135,46,89
2021,17/01/2021,TACNA,TACNA,CIUDAD NUEVA,CEM COMISARÍA CIUDAD NUEVA,437,45,392,188,175,74,13,3,10,44,13,31,56,10,46,100,2,98,200,10,190,24,7,17
2021,17/01/2021,LIMA,LIMA,SANTIAGO DE SURCO,CEM COMISARÍA SAGITARIO,416,57,359,263,104,49,22,16,6,35,14,21,59,21,38,74,0,74,190,2,188,36,4,32
2021,17/01/2021,LIMA,LIMA,SAN JUAN DE LURIGANCHO,CEM COMISARÍA CANTO REY,447,27,420,212,157,78,21,6,15,37,12,25,62,4,58,118,0,118,184,3,181,25,2,23
2021,17/01/2021,CALLAO,CALLAO,CARMEN DE LA LEGUA,CEM COMISARÍA CARMEN DE LA LEGUA REYNOSO,336,66,270,190,101,45,30,10,20,43,25,18,47,16,31,76,4,72,113,6,107,27,5,22
2021,17/01/2021,CAJAMARCA,CAJAMARCA,CAJAMARCA,CEM COMISARÍA DE FAMILIA CAJAMARCA,747,61,686,308,373,66,18,7,11,41,12,29,92,10,82,200,3,197,351,15,336,45,14,31
2021,17/01/2021,CUSCO,CUSCO,WANCHAQ,CEM COMISARÍA DE FAMILIA WANCHAQ CUSCO,677,156,521,435,215,27,37,20,17,96,53,43,80,31,49,117,7,110,277,27,250,70,18,52
2021,17/01/2021,LIMA,LIMA,EL AGUSTINO,CEM COMISARÍA DE FAMILIA EL AGUSTINO,504,107,397,239,196,69,50,21,29,89,42,47,97,26,71,79,1,78,145,9,136,44,8,36
2021,17/01/2021,JUNÍN,HUANCAYO,HUANCAYO,CEM COMISARÍA HUANCAYO,1071,119,952,478,447,146,35,22,13,64,24,40,131,19,112,306,5,301,453,20,433,82,29,53
2021,17/01/2021,LORETO,MAYNAS,IQUITOS,CEM COMISARÍA IQUITOS,408,24,384,154,153,101,10,5,5,31,8,23,72,6,66,98,1,97,175,0,175,22,4,18
2021,17/01/2021,LIMA,LIMA,LOS OLIVOS,CEM COMISARÍA LAURA CALLER,1041,196,845,562,341,138,92,41,51,159,72,87,138,32,106,198,6,192,374,8,366,80,37,43
2021,17/01/2021,LIMA,LIMA,SAN MARTIN DE PORRES,CEM COMISARÍA SAN MARTIN DE PORRES,974,197,777,520,353,101,96,36,60,118,57,61,136,30,106,190,5,185,322,35,287,112,34,78
2021,17/01/2021,LIMA,LIMA,CARABAYLLO,CEM COMISARÍA SAN PEDRO DE CARABAYLLO,831,175,656,368,310,153,111,56,55,164,60,104,155,40,115,138,6,132,245,7,238,18,6,12
2021,17/01/2021,CAJAMARCA,CAJAMARCA,ASUNCION,CEM COMISARÍA ASUNCIÓN,53,7,46,20,25,8,1,1,0,4,2,2,11,4,7,13,0,13,20,0,20,4,0,4
2021,17/01/2021,LIMA,LIMA,COMAS,CEM COMISARÍA DE FAMILIA COLLIQUE,817,103,714,357,330,130,39,17,22,84,28,56,130,25,105,204,5,199,300,8,292,60,20,40
2021,17/01/2021,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,CEM COMISARÍA GREGORIO ALBARRACÍN,845,61,784,283,366,196,18,7,11,71,26,45,132,16,116,195,4,191,409,7,402,20,1,19
2021,17/01/2021,PIURA,SULLANA,SULLANA,CEM COMISARÍA NUEVA SULLANA,257,22,235,91,131,35,4,2,2,27,7,20,37,7,30,70,0,70,111,3,108,8,3,5
2021,17/01/2021,CUSCO,CANCHIS,SICUANI,CEM COMISARIA SICUANI,534,48,486,215,290,29,4,4,0,22,10,12,48,12,36,140,3,137,287,11,276,33,8,25
2021,17/01/2021,JUNÍN,SATIPO,MAZAMARI,CEM COMISARÍA MAZAMARI,502,57,445,172,221,109,9,4,5,46,16,30,99,6,93,121,6,115,215,17,198,12,8,4
2021,17/01/2021,MOQUEGUA,MARISCAL NIETO,SAMEGUA,CEM COMISARÍA SAMEGUA,264,29,235,106,130,28,5,3,2,21,12,9,25,4,21,71,0,71,126,5,121,16,5,11
2021,17/01/2021,LIMA,LIMA,SANTA ANITA,CEM COMISARÍA SANTA ANITA,698,102,596,272,270,156,32,19,13,93,29,64,118,22,96,160,4,156,232,6,226,63,22,41
2021,17/01/2021,PUNO,SAN ROMÁN,JULIACA,CEM COMISARÍA SANTA BARBARA,877,61,816,336,467,74,22,13,9,38,13,25,74,7,67,237,5,232,472,13,459,34,10,24
2021,17/01/2021,PUNO,PUNO,PUNO,CEM COMISARÍA PUNO,541,59,482,226,246,69,9,4,5,39,21,18,59,14,45,84,2,82,281,14,267,69,4,65
2021,17/01/2021,ÁNCAsh,SANTA,CHIMBOTE,CEM COMISARÍA CHIMBOTE,683,107,576,393,233,57,10,6,4,41,13,28,67,14,53,192,10,182,287,33,254,86,31,55
2021,17/01/2021,TUMBES,TUMBES,TUMBES,CEM COMISARÍA DE FAMILIA TUMBES,765,61,704,233,458,74,14,4,10,41,16,25,85,13,72,260,2,258,337,14,323,28,12,16
