Año,Marca,Modelo,Condicion,Precio,Rating,Reseñas,TipoVendedor,NombreVendedor,RatingVendedor,ReseñasVendedor,NombreCalle,Estado,Zip,Trato,Comodidad,DiseñoInterior,Performance,Valor,Exterior,Fiabilidad,ColorExt,ColorInt,Conduccion,MinMPG,MaxMPG,Combustible,Transmision,Motor,VIN,Stock,Millas
2020,Subaru,Ascent Touring 7-Passenger,Used,42999,4.8,83,Dealer,Landers McLarty Subaru,4.9,510,5790 University Drive Huntsville,AL,35816,Good,4.8,4.8,4.8,4.7,4.9,4.8,Crystal Black Silica,Java Brown,All-wheel Drive,20,26,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMARD5L3409992,SP409992,36936
2020,Lexus,RX 350 Base,Used,50430,4.8,76,Dealer,Nalley Lexus Galleria,4.6,666,2750 Cobb Pkwy SE Smyrna,GA,30080,Good,4.9,4.8,4.8,4.7,4.8,4.9,Caviar,Parchment,Front-wheel Drive,20,27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2HZMAA5LC165829,NLSP200070,17610
2021,Toyota,4Runner Limited,Certified,50891,4.9,42,Dealer,Toyota of Greenville,4.8,962,2686 Laurens Rd Greenville,SC,29607,Good,5,4.9,4.8,4.9,4.9,4.9,Midnight Black Metallic,Sand Beige,Rear-wheel Drive,16,19,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEDU5JRXM5235574,GRTS190231A,19871
2021,Honda,Pilot EX-L,Used,44712,4.8,63,Dealer,Gainesville Nissan,4.6,257,3915 N Main St Gainesville,FL,32609,Good,4.9,4.7,4.8,4.7,4.7,4.8,White,–,Front-wheel Drive,20,27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H51MB004869,P2995,14547
2021,Honda,Pilot EX-L,Used,34071,4.8,63,Dealer,Westshore Honda,4.6,1085,2522 N Dale Mabry Hwy Tampa,FL,33607,Great,4.9,4.7,4.8,4.7,4.7,4.8,Modern Steel Metallic,Black,Front-wheel Drive,20,27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H59MB019006,B058636A,31649
2020,Ford,EcoSport S,Used,8995,4.7,62,Dealer,East Coast Auto Source,2.5,117,4180 Rocky Ford Rd Bedford,VA,24523,NA,4.7,4.8,4.5,4.7,4.8,4.9,Smoke Metallic,Medium Stone,Four-wheel Drive,23,29,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC,MAJ6S3FL0LC391246,H809RFHK,12475
2020,Toyota,Avalon XSE,Used,40591,4.9,17,Dealer,Sheehy Toyota of Laurel,3.6,20,8801 Freestate Dr Laurel,MD,20723,Good,5,4.8,4.8,4.6,4.9,4.9,Blue,Black,Front-wheel Drive,22,31,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,4T1EZ1FB6LU047620,A7179A,4230
2020,BMW,X3 xDrive30i,Used,43052,4.9,51,Dealer,Circle BMW,4.9,2965,500 NJ-36 Eatontown,NJ,7724,Good,5,4.9,4.9,4.7,4.9,4.9,Phytonic Blue Metallic,Cognac,All-wheel Drive,24,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTY5C03LLT35463,U4140,18570
2020,BMW,X3 xDrive30i,Certified,42888,4.9,51,Dealer,Rallye BMW,4.8,6595,1 Brush Hollow Rd Westbury,NY,11590,Good,5,4.9,4.9,4.7,4.9,4.9,Glacier Silver Metallic,Black,All-wheel Drive,24,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTY5C08LLT35250,U38387,30607
2020,Audi,Q5 45 Premium,Used,37900,4.8,30,Dealer,Audi Downtown LA,4.8,581,1900 S Figueroa St Los Angeles,CA,90007,Great,4.8,4.7,4.9,4.7,4.8,4.7,Manhattan Gray Metallic,Black,All-wheel Drive,22,28,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1ANAFY5L2013855,ZA0013855P,17613
2021,Ford,Explorer XLT,Used,45989,4.8,61,Dealer,Corwin Ford,4.7,764,5707 E Gate Blvd Nampa,ID,83687,Good,4.9,4.8,4.9,4.8,4.9,4.8,Iconic Silver Metallic,Ebony With Light Slate Uppers,Four-wheel Drive,20,27,Gasoline,Automatic,Intercooled Turbo Premium Unleaded I-4 2.3 L/140,1FMSK8DH4MGA83135,2A83135,14026
2021,Toyota,Sienna XSE 7 Passenger,Used,64991,4.3,28,Dealer,South Toyota,4.7,1902,39660 Lyndon B Johnson Fwy Dallas,TX,75237,Fair,4.4,4.2,4.4,4.3,4.5,4.2,Gray,Graphite,Front-wheel Drive,36,36,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,5TDDRKEC4MS060906,SP060906,13566
2021,Jeep,Grand Cherokee 80th Anniversary,Used,45700,4.7,58,Private,David,4.6,284,Barnhart,MO,63012,Great,4.7,4.7,4.7,4.5,4.7,4.7,White,Black,Four-wheel Drive,18,25,Gasoline,8-Speed A/T,293.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,1C4RJFBG6MC880000,–,10934
2021,Lexus,NX 300 Base,Used,40788,4.8,19,Dealer,Nalley Lexus Galleria,4.6,666,2750 Cobb Pkwy SE Smyrna,GA,30080,Good,4.8,4.7,4.7,4.7,4.8,4.8,Atomic Silver,Cream,Front-wheel Drive,22,28,Gasoline,6-Speed Automatic,2.0L I4 16V PDI DOHC Turbo,JTJDARBZ1M2181860,NLSS210662,30569
2021,Chevrolet,Tahoe Z71,Used,69690,4.5,37,Dealer,AutoNation Volkswagen Mall of Georgia,4.5,745,3711 Buford Dr Buford,GA,30519,Good,4.6,4.7,4.4,4.3,4.7,4.3,Cherry Red Tintcoat,–,Four-wheel Drive,16,20,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKPKD2MR219563,MR219563,16261
2020,BMW,M340 i,Used,50000,4.9,29,Dealer,Gastonia Chrysler Dodge Jeep Ram,4.9,3614,2339 E Franklin Blvd Gastonia,NC,28054,Great,4.8,4.8,5,4.7,4.9,4.9,Black Sapphire Metallic,Black,Rear-wheel Drive,22,30,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WBA5U7C06LA234282,SA93322A,31213
2020,Mercedes-Benz,AMG GLC 43 Base 4MATIC,Used,61600,5,4,Dealer,Mini of Wesley Chapel,4.7,205,26645 State Road 56 Wesley Chapel,FL,33544,Good,5,5,5,5,5,5,Brilliant Blue Metallic,designo Platinum White Pearl,All-wheel Drive,18,24,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,W1N0G6EB7LF760087,F760087,16472
2021,Honda,CR-V EX-L,Used,36000,4.9,109,Dealer,Heritage Honda of Westminster,4.9,2766,580 Baltimore Blvd Westminster,MD,21157,Good,5,4.9,4.8,4.8,4.9,4.9,Platinum White Pearl,Black,All-wheel Drive,27,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H87MA003466,MU003466,15028
2020,BMW,X3 M40i,Used,49999,4.9,51,Dealer,Off Lease Only Palm Beach,4.9,27351,1200 S Congress Ave West Palm Beach,FL,33406,Good,5,4.9,4.9,4.7,4.9,4.9,Black Sapphire Metallic,Cognac,All-wheel Drive,21,27,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXTY9C06L9B58334,C366396,32204
2021,Toyota,Tacoma,Used,38000,4.8,85,Dealer,Doral Hyundai,4.6,870,10285 Northwest 12th Street Doral,FL,33172,Good,4.8,4.8,4.6,4.7,4.9,4.9,Midnight Black Metallic,Black / Red,Rear-wheel Drive,19,24,Gasoline,6-Speed Automatic,3.5L V6 24V PDI DOHC,5TFAZ5CN2MX095625,T059177A,18752
2021,Audi,Q7 55 Premium Plus,Used,63791,4.7,12,Dealer,Audi Fort Lauderdale,4.8,1044,1200 N Federal Highway Fort Lauderdale,FL,33304,Good,4.9,4.7,4.6,4.3,4.9,4.3,Samurai Gray Metallic,Black,All-wheel Drive,18,23,Gasoline,7-Speed Automatic,V6,WA1LXAF74MD038438,VLMD038438,10666
2020,BMW,X3 M40i,Used,52998,4.9,51,Dealer,Paul Miller BMW,4.9,692,1515 Route 23 South Wayne,NJ,7470,Good,5,4.9,4.9,4.7,4.9,4.9,Dark Graphite,Black,All-wheel Drive,21,27,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXTY9C07LL304255,F19795,28266
2020,BMW,X3 M40i,Certified,53990,4.9,51,Dealer,BMW of Ridgefield,4.7,488,746 Danbury Road Ridgefield,CT,6877,Good,5,4.9,4.9,4.7,4.9,4.9,Blue Metallic,Oyster,All-wheel Drive,21,27,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXTY9C02L9B06022,BK0376,22190
2020,Mercedes-Benz,GLE 350 4MATIC,Used,52627,4.3,75,Dealer,Mercedes-Benz of Westwood,4.5,426,425 Providence Hwy,RT,1,Good,4.6,4.6,4,3.9,4.6,4.1,Obsidian Black Metallic,Black,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,4JGFB4KB0LA211221,LA211221,45244
2020,Toyota,Supra 3.0,Used,59995,4.4,20,Dealer,Pacific Auto Center - Costa Mesa,1.7,16,2524 Harbor Blvd Costa Mesa,CA,92626,Good,4.3,4.1,4.7,4.4,4.5,4.7,Absolute Zero,Black,Rear-wheel Drive,24,31,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WZ1DB4C02LW029632,42753,11704
2020,BMW,X5 sDrive40i,Used,56999,4.7,53,Dealer,BMW Fresno,4.8,315,7171 N Palm Ave Fresno,CA,93650,Good,4.8,4.8,4.8,4.4,4.7,4.7,Black Sapphire Metallic,Black,Rear-wheel Drive,21,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR4C0XLLT18568,24034,31383
2020,Toyota,Corolla SE,Certified,21978,4.7,233,Dealer,Right Toyota,4.6,1811,7701 E. Frank Lloyd Wright Blvd. Scottsdale,AZ,85260,Great,4.7,4.7,4.7,4.7,4.8,4.8,Blizzard Pearl,Black,Front-wheel Drive,31,40,Gasoline,Automatic CVT,2.0L I4 16V PDI DOHC,5YFS4RCE0LP031493,00989482,56098
2020,Ford,F-150 Lariat,Used,52636,4.8,219,Dealer,SouthWest Ford,3.7,13,3000 Fort Worth Hwy Weatherford,TX,76087,Great,4.9,4.8,4.8,4.7,4.8,4.8,Rapid Red Metallic Tinted Clearcoat,Black,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FTFW1E57LFC22412,221285A,40090
2021,Toyota,4Runner Nightshade,Used,54983,4.9,42,Dealer,Shottenkirk Toyota of Granbury,4.1,2086,5100 E U.S. Hwy 377 Granbury,TX,76049,Great,5,4.9,4.8,4.9,4.9,4.9,Blizzard Pearl,Black / Graphite,Four-wheel Drive,16,19,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEJU5JR1M5845088,M5845088,16300
2021,Lexus,ES 350 Base,Used,43859,5,11,Dealer,EchoPark Automotive Austin Delivery Center,4.9,68,Online Only Austin,TX,78717,Good,5,5,5,5,5,5,Eminent White Pearl,Black,Front-wheel Drive,22,32,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,58ADZ1B19MU096359,PMU096359,11108
2020,Honda,Accord EX-L,Used,27995,4.8,151,Dealer,LUXE Automotive,5,5,6115 L Street Omaha,NE,68117,Great,4.8,4.8,4.8,4.8,4.9,4.9,Platinum White Pearl,Ivory,Front-wheel Drive,30,38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F57LA017014,ML017014B,14369
2020,Jeep,Cherokee Limited,Used,30269,4.8,152,Dealer,Harry Browns Family Automotive,4.9,838,1747 Grant St NW Faribault,MN,55021,Great,4.8,4.8,4.8,4.8,4.8,4.8,Diamond Black,Black,Four-wheel Drive,19,27,Gasoline,9-Speed Automatic,3.2L V6 24V MPFI DOHC,1C4PJMDX0LD501204,3137A,46553
2020,Subaru,Ascent Touring 7-Passenger,Used,43989,4.8,83,Dealer,Luther Bloomington Subaru,4.7,5128,7801 Lyndale Ave S Bloomington,MN,55420,Fair,4.8,4.8,4.8,4.7,4.9,4.8,Crystal White Pearl,Java Brown,All-wheel Drive,20,26,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMARD9L3432840,62077A,27103
2020,Chevrolet,Suburban LT,Certified,58540,4.8,14,Dealer,Runde Chevrolet,4.7,318,780 IL Route 35 N East Dubuque,IL,61025,Great,4.9,4.8,4.8,4.9,4.9,4.8,Charcoal,Jet Black,Four-wheel Drive,14,21,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKHKC4LR292154,LR292154,16556
2020,Mercedes-Benz,E-Class E 350 4MATIC,Certified,53999,5,10,Dealer,Mercedes Benz of Hoffman Estates,4.7,1113,1000 W Golf Road Hoffman Estates,IL,60169,Great,5,5,5,5,5,5,Iridium Silver Metallic,Black,All-wheel Drive,23,32,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1KZF8EB9LA807832,PM2456A,3744
2021,Toyota,Highlander Platinum,Used,50999,4.9,93,Dealer,"Napleton Cadillac of Northbrook, Rolls-Royce Motor Cars Northbrook, Bentley Northbrook",4.6,284,100 Skokie Blvd Northbrook,IL,60062,Good,4.9,4.8,4.8,4.8,4.8,4.9,Moon Dust,Graphite,All-wheel Drive,20,27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDFZRBH2MS096689,22237A,12491
2020,Ford,Edge Titanium,Used,35490,4.9,141,Dealer,Newnan Peachtree Chrysler Dodge Jeep RAM,4.5,663,53 Hollz Pkwy Newnan,GA,30265,Good,4.9,4.9,4.9,4.8,4.9,4.9,Magnetic,Ceramic,Front-wheel Drive,21,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK3K97LBB58632,W196474A,18610
2021,Honda,Pilot EX-L,Used,41200,4.8,63,Dealer,Scott Clark Toyota,4.7,4644,13052 Marie Garris Rd Matthews,NC,28105,Good,4.9,4.7,4.8,4.7,4.7,4.8,Black,Black,Front-wheel Drive,20,27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H54MB038045,PV38045,33426
2021,Toyota,Tundra,Used,49490,4.9,32,Dealer,Susquehanna Chrysler Dodge Jeep RAM,4.8,558,950 Hellam St Wrightsville,PA,17368,Good,4.9,4.8,4.8,4.8,4.9,4.9,–,–,Four-wheel Drive,13,17,Gasoline,6-Speed Automatic,5.7L V8 32V MPFI DOHC,5TFDY5F11MX014753,22162A,8425
2021,Audi,Q5 Premium,Used,42613,4.6,16,Dealer,Audi Pembroke Pines,4.6,238,15000 Sheridan St Pembroke Pines,FL,33331,Good,4.6,4.4,4.7,4.2,4.5,4.7,Black,Brown,All-wheel Drive,23,28,Hybrid,Automatic,Intercooled Turbo Gas/Electric I-4 2.0 L/121,WA1AAAFY6M2105408,M2105408,14639
2021,Audi,Q7 45 Premium,Used,57078,4.7,12,Dealer,Audi North Miami,4.7,163,1995 NE 142nd St North Miami,FL,33181,Good,4.9,4.7,4.6,4.3,4.9,4.3,Navarra Blue Metallic,Black,All-wheel Drive,19,23,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WA1LJAF71MD036521,MD036521,11554
2020,BMW,X5 M50i,Used,66450,4.7,53,Dealer,26 Motors Bronx,3.7,3,4015 Boston Road Bronx,NY,10466,Good,4.8,4.8,4.8,4.4,4.7,4.7,Black,Brown,All-wheel Drive,16,22,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,5UXJU4C03L9C17975,C17975,25578
2021,Honda,Passport EX-L,Used,38788,4.8,19,Dealer,Grieco Honda,4.2,758,1880 Hartford Ave Johnston,RI,2919,Good,4.9,4.7,4.9,4.7,4.8,4.8,Crystal Black Pearl,Black,All-wheel Drive,19,24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H52MB024212,PH6512,17862
2020,Mercedes-Benz,C-Class C 300,Used,37792,4.5,13,Dealer,Fletcher Jones Imports,4.9,2377,7300 W Sahara Ave Las Vegas,NV,89117,Good,4.8,4.8,4.8,4.2,4.7,4.1,Gray Metallic,AMG Black,Rear-wheel Drive,24,35,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,55SWF8DB7LU327583,16710EX,31652
2021,Audi,Q8 55 Premium,Used,72386,5,3,Dealer,Audi Las Vegas,4.7,756,6335 W Sahara Ave Las Vegas,NV,89146,Great,5,5,5,4.7,5,5,Orca Black Metallic,Okapi Brown,All-wheel Drive,18,23,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo,WA1EVAF19MD001220,MD001220,13751
2020,Toyota,RAV4 LE,Used,30365,4.7,166,Dealer,AutoNation Nissan Las Vegas,4.6,831,5800 W Sahara Ave Las Vegas,NV,89146,Great,4.8,4.8,4.7,4.6,4.8,4.8,Magnetic Gray Metallic,–,Front-wheel Drive,27,35,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3H1RFV2LC085626,LC085626,17797
2020,Lexus,GX 460 Base,Used,57998,4.9,22,Dealer,Sewell Lexus of Dallas,4.2,203,6211 Lemmon Ave. Dallas,TX,75209,Good,5,4.9,4.9,4.8,5,5,Claret Mica,Sepia,Four-wheel Drive,15,19,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJAM7BX6L5256644,422914B,35879
2021,Toyota,RAV4 XLE,Used,33000,4.8,102,Dealer,"Nyhus Family Sales, Inc.",4.9,467,456 3rd Ave SE Perham,MN,56573,Great,4.8,4.8,4.8,4.7,4.9,4.9,Silver,Black,All-wheel Drive,27,33,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3P1RFV0MW166278,166278,48705
2021,Audi,Q5 45 Premium,Used,48991,4.6,16,Dealer,Audi Naperville,4.8,920,1527 Aurora Ave Naperville,IL,60540,Good,4.6,4.4,4.7,4.2,4.5,4.7,Ibis White,Black,All-wheel Drive,23,28,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1BAAFY9M2124197,2P4260,18064
2021,Mercedes-Benz,GLS 580 Base 4MATIC,Certified,122999,4.9,1,Dealer,Mercedes Benz of Hoffman Estates,4.7,1113,1000 W Golf Road Hoffman Estates,IL,60169,NA,5,5,5,4,5,5,Diamond White,Macchiato Beige,All-wheel Drive,16,21,Gasoline,9-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,4JGFF8GE9MA439928,PM3038,7359
2020,BMW,X5 sDrive40i,Used,47998,4.7,53,Dealer,Mercedes-Benz of Birmingham,4.9,811,750 Mercedes Way Irondale,AL,35210,Good,4.8,4.8,4.8,4.4,4.7,4.7,Black Sapphire Metallic,Ivory White,Rear-wheel Drive,21,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR4C05L9B60706,UB60706,52481
2021,BMW,X4 xDrive30i,Used,56995,5,2,Dealer,United BMW,4.5,803,1501 Alpharetta Hwy Alpharetta,GA,30076,Good,5,5,5,5,5,5,Black Sapphire Metallic,Tacora Red,All-wheel Drive,23,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UX2V1C08M9F00017,R41614G,22282
2021,Toyota,RAV4 LE,Certified,33045,4.8,102,Dealer,Tansky Sawmill Toyota,4.6,847,6300 Sawmill Rd Dublin,OH,43017,Good,4.8,4.8,4.8,4.7,4.9,4.9,Silver Sky Metallic,Black,All-wheel Drive,27,34,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3G1RFV3MC194612,2194612,11545
2021,Toyota,4Runner Limited,Used,52700,4.9,42,Dealer,Randy Marion Chrysler Dodge Jeep RAM,2.7,12,2000 US-421 Wilkesboro,NC,28697,Good,5,4.9,4.8,4.9,4.9,4.9,Super White,Sand Beige,Four-wheel Drive,16,19,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEKU5JR6M5881752,RM1580A,24429
2021,BMW,330 i,Certified,44471,4.9,11,Dealer,BMW of Sarasota,4.7,9333,5151 Clark Rd Sarasota,FL,34233,Good,4.8,4.8,4.9,4.8,4.9,4.7,Black Sapphire Metallic,Black,Rear-wheel Drive,26,36,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3MW5R1J07M8C01404,8C01404,16554
2020,Toyota,Highlander Hybrid Platinum,Used,51995,4.6,25,Dealer,A&A International Inc,4.6,32,5304 Park Heights Ave Baltimore,MD,21215,Fair,4.8,4.6,4.6,4.4,4.6,4.8,White,Brown,All-wheel Drive,35,34,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,5TDEBRCH4LS005547,005547,15419
2020,Jeep,Gladiator Rubicon,Used,52800,4.6,150,Dealer,Tate Used Cars,4,13,7139 Ritchie Hwy Glen Burnie,MD,21061,Good,4.7,4.7,4.6,4.3,4.8,4.6,Granite Crystal Clearcoat Metallic,Black,Four-wheel Drive,16,23,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C6JJTBG7LL144748,22892A,17510
2020,BMW,X3 M40i,Used,51995,4.9,51,Dealer,Off Lease Only Palm Beach,4.9,27351,1200 S Congress Ave West Palm Beach,FL,33406,Fair,5,4.9,4.9,4.7,4.9,4.9,Glacier Silver Metallic,Canberra Beige,All-wheel Drive,21,27,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXTY9C09LLE60218,T355872,21810
2021,BMW,X3 xDrive30i,Used,46593,4.7,29,Dealer,BMW of North Haven,4.7,1913,610 Washington Ave North Haven,CT,6473,Good,4.8,4.7,4.8,4.5,4.8,4.6,Alpine White,Black,All-wheel Drive,23,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTY5C08M9G50132,19136B,15883
2021,BMW,X3 xDrive30i,Used,46802,4.7,29,Dealer,AutoFair Volkswagen of Nashua,4.5,372,717 New Hampshire 101A Merrimack,NH,3054,Good,4.8,4.7,4.8,4.5,4.8,4.6,Alpine White,Black,All-wheel Drive,23,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTY5C02M9F00498,VW04123T,15468
2021,Lexus,ES 350 F Sport,Used,50895,5,11,Dealer,Kuni Lexus of Greenwood Village,4.7,643,5150 S Quebec Street Greenwood Village,CO,80111,Fair,5,5,5,5,5,5,Ultra White,Red,Front-wheel Drive,22,31,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,58AGZ1B13MU097021,MU097021,21193
2020,Mercedes-Benz,GLC 300 Base,Certified,40998,4.8,35,Dealer,Mercedes-Benz of McKinney,4.4,320,2080 N Central Expy McKinney,TX,75070,Great,4.9,4.9,4.7,4.7,4.9,4.7,Polar White,Silk Beige / Black,Rear-wheel Drive,22,29,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1N0G8DB8LF759270,SLF759270,36615
2020,Chevrolet,Traverse LT Cloth,Used,27999,4.9,112,Dealer,West Chicago Auto Mall,3.6,77,560 E North Ave West Chicago,IL,60185,Great,4.8,4.9,4.9,4.7,4.9,4.8,Gray,Gray,All-wheel Drive,17,25,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,1GNEVGKW8LJ188211,2430A,36700
2020,Mercedes-Benz,GLC 300 Base 4MATIC,Used,44977,4.8,35,Dealer,Mercedes-Benz of Westmont,4.6,802,200 E Ogden Ave Westmont,IL,60559,Good,4.9,4.9,4.7,4.7,4.9,4.7,Graphite Gray Metallic,–,All-wheel Drive,21,28,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1N0G8EB5LF785906,LF785906,10870
2021,Chevrolet,Tahoe Z71,Used,75491,4.5,37,Dealer,Newnan Peachtree Chrysler Dodge Jeep RAM,4.5,663,53 Hollz Pkwy Newnan,GA,30265,Good,4.6,4.7,4.4,4.3,4.7,4.3,Shadow Gray Metallic,Black,Four-wheel Drive,16,20,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKPKD9MR346889,S157062A,17458
2020,Mercedes-Benz,GLB 250 Base 4MATIC,Used,41500,4.1,32,Dealer,Mercedes-Benz of Ann Arbor,4.7,465,570 Automall Drive Ann Arbor,MI,48103,Good,4.6,4.7,4.1,4,4.5,3.3,Denim Blue Metallic,Macchiato Beige,All-wheel Drive,23,31,Gasoline,8-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1N4M4HB7LW024454,MP1953,18995
2021,Jeep,Grand Cherokee Limited,Used,49995,4.7,58,Dealer,Charlie's Dodge-Chrysler-Jeep,4.7,201,725 Illinois Ave Maumee,OH,43537,Good,4.7,4.7,4.7,4.5,4.7,4.7,Diamond Black,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C4RJFBT4MC589590,22T419A,17434
2020,Toyota,Camry SE,Used,29138,4.8,142,Dealer,Metro Lexus,4.9,2079,13600 Brookpark Rd Cleveland,OH,44135,Good,4.7,4.7,4.7,4.7,4.8,4.8,Midnight Black Metallic,–,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1M11AK4LU949838,24280PA,34631
2020,Lexus,RX 350 Base,Used,45897,4.8,76,Dealer,Scanlon Lexus,4.8,764,14200 S Tamiami Trail Fort Myers,FL,33912,Good,4.9,4.8,4.8,4.7,4.8,4.9,Obsidian Black,Birch,Front-wheel Drive,20,27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2HZMAA5LC167046,LP22286,31680
2021,Lexus,RX 350 F SPORT Appearance,Used,53188,4.8,56,Dealer,Ourisman Lexus,3.7,11,15501 FREDERICK ROAD Rockville,MD,20855,Good,4.8,4.8,4.8,4.6,4.7,4.8,Nightfall Mica,–,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2SZMDA4MC274138,TC274138,19775
2020,Lexus,RX 350 Base,Used,47000,4.8,76,Dealer,DARCARS Lexus Of Silver Spring,4.8,1706,2505 Prosperity Terrace Silver Spring,MD,20904,Great,4.9,4.8,4.8,4.7,4.8,4.9,Obsidian Black,–,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2HZMDA8LC242768,2D7779A,15985
2020,BMW,X3 xDrive30i,Certified,45553,4.9,51,Dealer,Tulley Automotive Group,4.7,831,147 Daniel Webster Hwy Nashua,NH,3060,Fair,5,4.9,4.9,4.7,4.9,4.9,Alpine White,Cognac,All-wheel Drive,24,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTY5C04L9B80700,B221542B,39097
2020,Honda,CR-V EX-L,Used,34988,4.8,269,Dealer,Metro Nissan of Montclair,4.8,1110,9440 Autoplex St Montclair,CA,91763,Good,4.9,4.8,4.8,4.8,4.9,4.9,Black,–,Front-wheel Drive,28,34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW1H84LE005217,30497B,23563
2020,Ford,Fusion Titanium,Used,23500,4.8,70,Dealer,Manly Hyundai,4.8,1367,2755 Corby Ave Santa Rosa,CA,95407,Good,4.8,4.8,4.7,4.7,4.9,4.8,Agate Black Metallic,Ebony,All-wheel Drive,20,29,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3FA6P0D98LR137535,R32994,62139
