"PANO,C,4","PMES,C,2","CONGLOME,C,6","SUBMUESTRA,C,3","VIVIENDA,C,4","HOGAR,C,2","CODPERSO,C,2","DOMINIO,N,1,0","ESTRATO,N,1,0","CODPANEL,C,8","P103,N,1,0","P104,N,1,0","P105,N,1,0","P106,N,1,0","P107,N,1,0","P108,N,2,0","P109A,N,2,0","P109B,N,2,0","P109C,N,1,0","P200N,N,2,0","P200I,N,2,0","P200A,N,2,0","P200B,N,2,0","P200BB,N,4,0","P200C,N,2,0","P200D,N,2,0","P200DD,N,4,0","P200E,N,2,0","P200F,N,2,0","P200G,N,4,0","P201,N,1,0","P202,N,1,0","P203,N,1,0","P204,N,1,0","P2041,N,1,0","P2042,N,1,0","P2043,N,1,0","P2044,N,1,0","P2045,N,1,0","P2046,N,1,0","P2047,N,1,0","P2048,N,1,0","P2049,N,1,0","P20410,N,1,0","P204A,N,3,0","P205A,N,4,0","P206,N,1,0","P206AA,N,1,0","P207A,N,1,0","P207B,N,4,0","P208B1,N,2,0","P208B2,N,2,0","P208B3,N,4,0","P209A,N,2,0","P209B,N,2,0","P209C,N,2,0","P209D,N,2,0","P209E,N,2,0","P209F,N,2,0","P209G,N,2,0","P209T,N,3,0","P209BB,N,1,0","P209CC,N,3,0","P209H,N,1,0","P209EE,N,1,0","P210,N,1,0","P211A,N,6,0","P211B,N,6,0","P212A,N,6,0","P212B,N,6,0","P212C,N,6,0","P212D,N,6,0","P212E,N,1,0","P213,N,1,0","P214,N,2,0","P215,N,1,0","P216,N,1,0","P217,N,2,0","P218,N,1,0","P219,N,3,0","P220,N,1,0","P222,N,1,0","P223A1,N,1,0","P223A2,N,1,0","P223A3,N,1,0","P223A4,N,1,0","P223A5,N,1,0","P223A6,N,1,0","P223A7,N,1,0","P224,N,1,0","P225,N,1,0","OCU200,N,1,0","I211A,N,6,0","I211B,N,6,0","I212A,N,6,0","I212B,N,6,0","I212C,N,6,0","I212D,N,6,0","INGTOT,N,8,0","INGPRIN,N,8,0","RESIDENT,N,1,0","FA_MAM20,N,8,2"
2020,03,017355,002,0048,11,04,0,5,20031104,3,1,2,0,2,14,5,2,0,4,4,1,3,2020,7,3,2020,7,3,2006,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,2,6,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,473.57
2020,03,017500,002,0045,11,01,0,0,20031101,1,1,2,0,1,29,5,2,0,1,1,16,2,2020,22,2,2020,29,5,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,983,4100,4,5,1,8,6,1,2020,0,8,8,8,8,8,8,48,1,0,1,2,2,480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,4,1,2078,0,0,0,0,0,2078,2078,1,502.19
2020,03,017500,002,0045,11,02,0,0,20031102,2,1,2,0,2,26,5,2,0,2,2,16,2,2020,22,2,2020,14,2,1994,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,6,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,446.73
2020,03,017500,002,0045,11,03,0,0,20031103,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,017500,002,0046,11,01,0,0,20031101,1,1,2,0,2,49,6,5,0,1,1,16,2,2020,22,2,2020,6,9,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,522,5610,4,5,1,2,15,12,2019,0,8,8,8,8,8,8,48,1,0,1,2,1,20,16,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,4,1,500,400,0,0,0,0,900,900,1,305.76
2020,03,017500,002,0046,11,02,0,0,20031102,3,1,2,0,1,11,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,017500,002,0047,11,01,0,0,20031101,1,1,2,0,2,69,4,5,0,1,1,16,2,2020,22,2,2020,25,5,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,771,1410,2,0,1,1,99,99,2010,0,8,8,8,8,8,8,48,1,0,1,1,0,0,0,500,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,1,1,0,0,500,0,0,0,500,500,1,305.76
2020,03,017500,002,0047,11,02,0,0,20031102,2,1,2,0,2,49,3,0,4,2,2,16,2,2020,22,2,2020,22,7,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,922,4782,2,0,1,1,99,99,2015,0,6,6,6,6,6,6,36,1,0,1,1,0,0,0,400,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,1,1,0,0,400,0,0,0,400,400,1,305.76
2020,03,017500,002,0047,11,03,0,0,20031103,3,1,2,0,2,21,9,1,0,3,3,16,2,2020,22,2,2020,14,4,1998,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,0,0,0,1,6,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,1,473.57
2020,03,017500,002,0047,11,04,0,0,20031104,3,1,2,0,2,8,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,017500,002,0047,11,05,0,0,20031105,5,1,2,0,2,93,1,0,0,5,2,16,2,2020,22,2,2020,15,11,1926,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,2,5,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,1,305.76
2020,03,017500,002,0064,11,01,0,0,20031101,1,1,2,0,1,56,8,3,0,1,1,16,2,2020,22,2,2020,14,11,1963,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0,0,1,1,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,297.21
2020,03,017500,002,0064,11,02,0,0,20031102,3,1,2,0,2,29,10,5,0,2,2,23,2,2020,29,2,2020,24,9,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,919,4799,2,0,1,1,99,99,2018,0,4,4,4,4,4,4,24,1,0,1,1,0,0,0,200,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,4,1,0,0,200,0,0,0,200,200,1,446.73
2020,03,017500,002,0064,11,03,0,0,20031103,3,1,2,0,1,24,8,3,0,3,3,23,2,2020,29,2,2020,5,9,1995,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,1,1,0,0,0,0,0,0,1,6,4,2,0,0,0,0,0,0,0,0,1,441.77
2020,03,017529,002,0030,11,01,0,4,19031101,1,1,2,0,1,40,5,3,0,1,1,15,3,2020,21,3,2020,15,6,1979,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,5,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,0,0,0,1,1004.39
2020,03,017529,002,0030,11,02,0,4,19031102,2,1,2,0,2,32,6,5,0,2,2,15,3,2020,21,3,2020,9,7,1987,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,6,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,0,0,0,1,893.45
2020,03,017529,002,0030,11,03,0,4,19031103,3,1,2,0,2,18,6,5,0,3,3,15,3,2020,21,3,2020,2,2,2002,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,5,0,0,0,0,0,0,1,6,4,2,0,0,0,0,0,0,0,0,1,947.15
2020,03,017529,002,0030,11,04,0,4,19031104,3,1,2,0,1,11,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,017529,002,0030,11,05,0,4,19031105,3,1,2,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,017529,002,0032,11,01,0,4,19031101,1,1,2,0,1,56,6,5,0,1,1,15,3,2020,21,3,2020,8,10,1963,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,6,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,594.42
2020,03,017540,002,0039,11,01,0,0,19031101,1,1,2,0,1,45,6,5,0,1,1,1,3,2020,7,3,2020,13,10,1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,885,4921,1,0,1,2,99,99,2017,0,10,10,10,10,10,10,60,1,0,2,1,0,0,0,2078,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,6,4,1,0,0,2078,0,0,0,2078,2078,1,396.28
2020,03,017540,002,0039,11,02,0,0,19031102,2,1,2,0,2,46,6,5,0,2,2,1,3,2020,7,3,2020,16,7,1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,931,4921,4,5,1,2,99,99,2017,0,10,10,10,10,10,10,60,1,0,2,2,1,60,7,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,6,4,1,1500,175,0,0,0,0,1675,1675,1,407.68
2020,03,017540,002,0039,11,03,0,0,19031103,3,1,2,0,2,18,7,2,0,3,3,1,3,2020,7,3,2020,23,7,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,455,8220,3,5,1,80,28,2,2020,0,8,8,8,8,8,0,40,1,0,1,2,4,930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,6,4,1,930,0,0,0,0,0,930,930,1,631.43
2020,03,017540,002,0040,11,01,0,0,19031101,1,1,2,0,2,60,7,1,0,1,1,23,2,2020,29,2,2020,30,5,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,919,4799,2,0,1,1,99,99,2014,4,3,3,3,3,3,4,23,1,0,1,2,0,0,0,200,15,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,8,4,1,0,0,200,15,0,0,215,215,1,407.68
2020,03,017540,002,0041,11,01,0,0,19031101,1,1,2,0,1,71,6,5,0,1,1,23,2,2020,29,2,2020,4,12,1948,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,1,4,0,0,0,0,0,0,1,6,1,4,0,0,0,0,0,0,0,0,1,396.28
2020,03,017540,002,0041,11,02,0,0,19031102,2,1,2,0,2,53,6,5,0,2,2,23,2,2020,29,2,2020,23,10,1966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,572,4719,2,0,1,1,99,99,2018,8,8,8,8,8,8,8,56,1,0,1,2,0,0,0,300,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,4,1,0,0,300,0,0,0,300,300,1,407.68
2020,03,017568,002,0047,11,01,0,3,20031101,1,1,2,0,2,39,6,5,0,1,1,1,3,2020,7,3,2020,23,9,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,884,1020,4,5,2,0,15,11,2019,6,12,12,12,12,12,12,78,1,0,1,2,2,300,0,0,0,606,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,6,4,1,1299,0,0,0,606,0,1905,1299,1,446.73
2020,03,017568,002,0047,11,02,0,3,20031102,2,1,2,0,1,42,6,5,0,2,3,1,3,2020,7,3,2020,21,9,1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,572,4530,3,5,1,5,1,2,2019,0,8,8,8,8,8,8,48,1,0,1,2,2,350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,4,1,1516,0,0,0,0,0,1516,1516,1,502.19
2020,03,017568,002,0047,11,03,0,3,20031103,3,1,2,0,2,20,9,1,0,3,3,1,3,2020,7,3,2020,8,12,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,455,8220,3,5,2,0,10,10,2019,4,8,8,8,8,8,8,52,1,0,2,2,4,950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,950,0,0,0,0,0,950,950,1,473.57
2020,03,017568,002,0047,11,04,0,3,20031104,3,1,2,0,2,18,6,5,0,4,4,1,3,2020,7,3,2020,9,1,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,572,4711,5,5,1,2,15,3,2019,0,6,6,6,6,6,0,30,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,5,4,1,0,0,0,0,0,0,0,0,1,473.57
2020,03,017568,002,0047,11,05,0,3,20031105,3,1,2,0,1,10,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,017568,002,0048,11,01,0,3,20031101,1,1,2,0,1,37,10,5,0,1,2,1,3,2020,7,3,2020,7,9,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,222,7110,3,5,2,0,99,99,2017,0,8,8,8,8,8,8,48,1,0,1,2,4,4000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,4,1,4000,0,0,0,0,0,4000,4000,1,502.19
2020,03,017568,002,0048,11,02,0,3,20031102,5,1,2,0,2,57,10,5,0,2,2,1,3,2020,7,3,2020,25,11,1962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,243,8521,3,5,1,5,2,3,2020,0,5,5,5,5,5,0,25,1,0,2,2,4,1400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,4,1,1400,0,0,0,0,0,1400,1400,1,305.76
2020,03,017568,002,0048,11,03,0,3,20031103,5,1,2,0,1,53,10,5,0,3,3,1,3,2020,7,3,2020,6,5,1966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,242,8521,3,5,1,5,2,3,2020,0,6,6,6,6,6,0,30,1,0,1,2,4,1400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,1400,0,0,0,0,0,1400,1400,1,297.21
2020,03,017568,002,0048,11,04,0,3,20031104,9,1,2,0,2,37,8,3,0,4,4,1,3,2020,7,3,2020,18,3,1982,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,5,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,0,0,0,1,446.73
2020,03,017568,002,0048,11,05,0,3,20031105,9,1,2,0,2,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,017568,002,0049,11,01,0,3,20031101,1,1,2,0,2,64,6,5,0,1,1,1,3,2020,7,3,2020,18,11,1955,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,6,0,0,0,0,0,0,1,7,4,4,0,0,0,0,0,0,0,0,1,305.76
2020,03,017568,002,0049,11,02,0,3,20031102,3,1,2,0,2,36,6,5,0,2,2,1,3,2020,7,3,2020,16,3,1983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,523,5610,3,5,1,6,99,99,2017,7,7,0,7,7,7,7,42,1,0,1,2,2,250,60,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,6,4,1,1083,260,0,0,0,0,1343,1343,1,446.73
2020,03,017568,002,0049,11,03,0,3,20031103,4,1,2,0,1,34,5,2,0,3,2,1,3,2020,7,3,2020,30,9,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,885,9700,6,0,1,1,2,12,2019,0,0,0,0,6,6,6,18,1,0,1,2,0,0,0,300,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,6,4,1,0,0,300,0,0,0,300,300,1,502.19
2020,03,017568,002,0049,11,04,0,3,20031104,0,1,2,0,1,8,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,017568,002,0049,11,05,0,3,20031105,0,1,2,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,017568,002,0049,11,06,0,3,20031106,3,1,2,0,2,34,6,5,0,6,6,1,3,2020,7,3,2020,4,10,1985,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,1,0,0,0,0,0,0,1,7,4,4,0,0,0,0,0,0,0,0,1,446.73
2020,03,017568,002,0049,11,07,0,3,20031107,4,1,2,0,1,30,6,5,0,7,7,1,3,2020,7,3,2020,5,4,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,421,5229,3,5,2,0,99,99,2015,0,9,9,9,9,9,10,55,1,0,1,2,4,1700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,1700,0,0,0,0,0,1700,1700,1,502.19
2020,03,017568,002,0049,11,08,0,3,20031108,0,1,2,0,1,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,017568,002,0049,11,09,0,3,20031109,0,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,017568,002,0050,11,01,0,3,20031101,1,1,2,0,1,43,6,5,0,1,1,1,3,2020,7,3,2020,22,9,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,761,1061,4,5,2,0,99,99,2002,0,8,8,8,8,8,8,48,1,0,1,2,4,2200,208,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,2200,208,0,0,0,0,2408,2408,1,502.19
2020,03,017568,002,0050,11,02,0,3,20031102,0,1,2,0,1,41,6,5,0,2,2,1,3,2020,7,3,2020,20,12,1978,2,1,0,0,0,0,0,0,0,0,0,0,0,0,421,2310,4,5,2,0,99,99,2017,0,0,0,0,0,0,0,0,2,48,1,2,4,1300,150,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,1300,150,0,0,0,0,1450,1450,1,502.19
2020,03,017568,002,0050,11,03,0,3,20031103,5,1,2,0,2,69,6,5,0,3,3,1,3,2020,7,3,2020,9,5,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,522,5610,2,0,1,1,15,2,2020,4,4,4,4,4,4,4,28,1,0,1,2,0,0,0,303,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,6,4,1,0,0,303,0,0,0,303,303,1,305.76
2020,03,017594,002,0041,11,01,0,0,20031101,1,1,2,0,2,38,6,5,0,1,1,23,2,2020,29,2,2020,6,9,1981,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,5,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,446.73
2020,03,017594,002,0041,11,02,0,0,20031102,3,1,2,0,1,15,5,3,0,2,1,23,2,2020,29,2,2020,5,3,2005,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,2,5,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,441.77
2020,03,017594,002,0041,11,03,0,0,20031103,3,1,2,0,1,11,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,017594,002,0041,11,04,0,0,20031104,3,1,2,0,2,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,017594,002,0052,11,01,0,0,20031101,1,1,2,0,2,36,6,5,0,1,1,23,2,2020,29,2,2020,17,12,1983,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,1,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,446.73
2020,03,017594,002,0052,11,02,0,0,20031102,3,1,2,0,1,15,5,4,0,2,2,23,2,2020,29,2,2020,27,3,2004,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,3,0,0,2,1,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,441.77
2020,03,017594,002,0052,11,03,0,0,20031103,3,1,2,0,1,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,017594,002,0052,11,04,0,0,20031104,3,1,2,0,2,9,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,03,017594,002,0053,11,01,0,0,20031101,1,1,2,0,1,53,6,5,0,1,1,23,2,2020,29,2,2020,16,6,1966,2,1,0,0,0,0,0,0,0,0,0,0,0,0,564,9700,6,0,1,4,99,99,2018,0,0,0,0,0,0,0,0,2,48,1,2,4,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,6,4,1,1000,0,0,0,0,0,1000,1000,1,297.21
2020,03,017594,002,0053,11,02,0,0,20031102,2,1,2,0,2,61,6,5,0,2,2,23,2,2020,29,2,2020,25,4,1958,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,4,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,305.76
2020,03,017594,002,0055,11,01,0,0,20031101,1,1,2,0,2,36,5,4,0,1,1,23,2,2020,29,2,2020,17,5,1983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,572,4711,2,0,1,4,99,99,2017,0,8,8,8,8,8,8,48,1,0,1,2,0,0,0,779,520,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,4,1,0,0,779,520,0,0,1299,1299,1,446.73
2020,03,017594,002,0055,11,02,0,0,20031102,2,1,2,0,1,36,8,3,0,2,1,23,2,2020,29,2,2020,22,4,1983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,381,4711,3,5,2,0,99,99,2010,0,8,8,8,8,8,8,48,1,0,1,2,3,450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,900,0,0,0,0,0,900,900,1,502.19
