Player ID,Name,Total Earning,Team
Gesture,"Hong, Jae Hee","$185,281.39",London Spitfire
NUS,"Kim, Jong Seok","$185,281.39",London Spitfire
Profit,"Park, Joon Yeong","$185,281.39",London Spitfire
Closer,"Jung, Won Sik","$160,281.39",London Spitfire
Guard,"Lee, Hee Dong","$25,000.00",London Spitfire
Krillin,"Jung, Yung Hoon","$25,000.00",London Spitfire
Qmain,"Song, Ji Hoon","$25,000.00",London Spitfire
Dannedd,- -,"$23,890.14",London Spitfire
Jofi,- -,"$23,890.14",London Spitfire
SparkR,William Andersson,"$21,557.14",London Spitfire
bock1,Jakob Kleveland,"$21,053.06",London Spitfire
Hafficool,Hafþór Hákonarson,"$18,167.35",London Spitfire
HagoPeun,"Jo, Hyeon Woo","$17,424.24",London Spitfire
Hooreg,"Lee, Dong Eun","$17,424.24",London Spitfire
WOOHYAL,"Sung, Seung Hyun","$17,424.24",London Spitfire
Hadi,Daniel Bleinagel,"$12,885.71",London Spitfire
Molf1g,- -,"$12,885.71",London Spitfire
Tsuna,Samir Ikram,"$11,557.14",London Spitfire
numlocked,Seb Barton,"$11,004.43",London Spitfire
Ripa,Riku Toivanen,"$10,000.00",London Spitfire
TiZi,"Hwang, Jang Hyeon","$9,090.91",London Spitfire
Fissure,"Baek, Chan Hyung","$8,333.33",London Spitfire
JJoNak,"Bang, Sung Hyeon","$160,271.46",New York Excelsior
Libero,"Kim, Hye Sung","$160,271.46",New York Excelsior
Mano,"Kim, Dong Gyu","$160,271.46",New York Excelsior
Saebyeolbe,"Park, Jong Yeol","$160,271.46",New York Excelsior
ANAMO,"Jeong, Tae-seong","$144,646.46",New York Excelsior
Mek0,"Kim, Tae Hong","$135,069.44",New York Excelsior
pine,"Kim, Do Hyun","$135,069.44",New York Excelsior
Nenne,"Jeong, Yeon Kwan","$91,190.38",New York Excelsior
ArK,"Hong, Yeon Joon","$73,958.33",New York Excelsior
janus,"Song, Joong Hwa","$73,958.33",New York Excelsior
Fl0w3R,"Hwang, Yeon Oh","$65,988.36",New York Excelsior
Bianca,"Kim, Dong Wook","$29,352.02",New York Excelsior
HOTBA,"Choi, Hong Joon","$25,202.02",New York Excelsior
Whoru,"Lee, Seung Joon","$25,202.02",New York Excelsior
Haksal,"Kim, Hyo Jong","$24,090.91",New York Excelsior
Mandu,"Kim, Chan Hee","$24,090.91",New York Excelsior
Haku,Robert Blohm,"$7,683.33",New York Excelsior
Speedily,Nicholas Zou,"$7,683.33",New York Excelsior
Cloneman16,James D'Arcangelo,"$7,489.68",New York Excelsior
Goliath,Anthony Pietro,"$7,489.68",New York Excelsior
Mangachu,Liam Campbell,"$7,489.68",New York Excelsior
Buds,Casey Mcilwaine,"$6,233.33",New York Excelsior
GiG,Rick Salazar,"$6,233.33",New York Excelsior
KSP,Kai Collins,"$6,233.33",New York Excelsior
Ojee,- -,"$6,233.33",New York Excelsior
369,"Bai, Jia Hao","$173,098.69",Top Esports
Knight,"Zhuo, Ding","$170,010.10",Top Esports
JackeyLove,"Yu, Wen Bo","$153,074.86",Top Esports
Karsa,"Hung, Hau Hsuan","$153,074.86",Top Esports
yuyanjia,"Liang, Jia Yuan","$153,074.86",Top Esports
Qiuqiu,"Liang, Jian","$80,417.70",Top Esports
Years,"Jiang, Jinhao","$74,146.89",Top Esports
FireShow,"Yi, Huang","$47,896.89",Top Esports
WhiteCat,"Wang, Zhiyao","$47,896.89",Top Esports
Yao,"Yao, Lu","$47,896.89",Top Esports
HuaJuan,"Wu, Yutao","$33,946.60",Top Esports
Sumo,"Guo, Zhipeng","$33,946.60",Top Esports
XiangJun,"Ceng, Xiangjun","$33,946.60",Top Esports
XiaoDun,"Wang, Hao","$33,946.60",Top Esports
XiaoPeng,"Wang, Haipeng","$33,946.60",Top Esports
Eagle,"Chen, Shijie","$26,500.00",Top Esports
HOPE,"Xu, Deren","$26,500.00",Top Esports
KKsKr,"Yang, Hao","$26,500.00",Top Esports
Moyu,"Xiong, Hui Dong","$23,878.07",Top Esports
Xx,"Xiong, Yu Long","$23,878.07",Top Esports
Ben,"Nam, Dong Hyun","$16,935.24",Top Esports
LokeN,"Lee, Dong Wook","$16,935.24",Top Esports
Photic,"Ying, Qi Shen","$16,212.57",Top Esports
Cat,"Wu, Yao","$13,311.41",Top Esports
Evildoer,"-, -","$12,347.13",Top Esports
SilverName,Vladislav Sinotov,"$159,327.60",Team Spirit
somedieyoung,Victor Orudzhev,"$128,289.24",Team Spirit
ShtanUdachi,Alexey Barsukov,"$114,250.00",Team Spirit
Chopper,Leonid Vishnyakov,"$109,866.67",Team Spirit
Mir,Nikolay Bityukov,"$105,766.67",Team Spirit
magixx,Boris Vorobiev,"$105,266.67",Team Spirit
iDISBALANCE,Artem Egorov,"$57,550.00",Team Spirit
degster,Abdul Gasanov,"$50,816.67",Team Spirit
COLDYY,Pavel Veklenko,"$39,657.86",Team Spirit
CoLLapse,Magomed Halilov,"$37,433.33",Team Spirit
Miposhka,Yaroslav Naydenov,"$37,433.33",Team Spirit
TORONTOTOKYO,Alexander Khertek,"$37,433.33",Team Spirit
Yatoro,Illya Mulyarchuk,"$37,433.33",Team Spirit
fng,Artem Barshack,"$35,999.20",Team Spirit
S0tF1k,Dima Forostyanko,"$35,574.53",Team Spirit
Miroslaw,Miroslaw Kolpakov,"$34,433.33",Team Spirit
Biver,Malthe Winther,"$31,091.15",Team Spirit
Dima,Dmitriy Bandurka,"$30,974.53",Team Spirit
DavCost,Vadim Vasilyev,"$30,474.53",Team Spirit
Illidan,Ilya Pevcaev,"$25,250.40",Team Spirit
iLTW,Igor Filatov,"$24,296.88",Team Spirit
DkPhobos,Alexander Kucheria,"$23,108.05",Team Spirit
Iceberg,Bogdan Vasilenko,"$21,119.25",Team Spirit
Patsi,Robert Isyanov,"$21,000.00",Team Spirit
Afterlife,Vasily Shishkin,"$15,297.33",Team Spirit
bebe,"Cheng, Bo Wei","$276,642.55",Taipei Assassins
Lilballz,Kuan Po Sung,"$217,429.72",Taipei Assassins
Stanley,"Wang, June Tsan","$217,429.72",Taipei Assassins
MiSTakE,"Chen, Hui Chung","$216,539.84",Taipei Assassins
Toyz,"Lau, Kurtis Wai Kin","$216,229.72",Taipei Assassins
Jay,"Li, Chieh","$67,704.14",Taipei Assassins
Morning,"Chen, Kuan Ting","$66,454.14",Taipei Assassins
Achie,"Chen, Chen Chi","$61,062.83",Taipei Assassins
DinTer,"Xue, Hong Wei","$50,267.24",Taipei Assassins
Winds,"Chen, Peng Nien","$34,844.97",Taipei Assassins
GoDJJ,Yong Jie Wang,"$19,415.72",Taipei Assassins
Zonda,"Lyu, Jhong Da","$19,415.72",Taipei Assassins
AN,"Chou, Chun An","$18,304.61",Taipei Assassins
NeXAbc,"Qiu, Bo Jie","$13,648.66",Taipei Assassins
Awei,"Chang, Jia Wei","$9,471.28",Taipei Assassins
Chawy,"Wong, Xing Lei","$6,641.31",Taipei Assassins
GuGer,"Kim, Do Yeop","$6,641.31",Taipei Assassins
Mountain,"Xue, Zhao Hong","$1,967.06",Taipei Assassins
REFRA1N,"Chen, Kuan Ting","$1,906.92",Taipei Assassins
Yue,"Lu, Tzu Hsien","$1,906.92",Taipei Assassins
colalin,"Lin, Ying Hsuan","$1,711.11",Taipei Assassins
Sarsky,"Lo, Chong Yu","$1,250.00",Taipei Assassins
Domo,"Kung, Yu Te","$1,133.89",Taipei Assassins
FoFo,"Chu, Chun Lan",$773.03,Taipei Assassins
Lilv,"Chen, Chin Han",$773.03,Taipei Assassins
westdoor,"Liu, Shu Wei","$129,522.59",ahq e-Sports Club
MrAlbis,"Kang, Chia Wei","$106,346.84",ahq e-Sports Club
Ziv,"Chen, Yi","$98,020.13",ahq e-Sports Club
AN,"Chou, Chun An","$87,351.38",ahq e-Sports Club
Roger,"Luo, Shengyuan","$86,331.20",ahq e-Sports Club
Mountain,"Xue, Zhao Hong","$84,546.99",ahq e-Sports Club
GreenTea,"Sa, Shang-Ching","$64,280.29",ahq e-Sports Club
HAK,"Kim, Do Yeop","$46,493.17",ahq e-Sports Club
Rush,"Lee, Ho Yeon","$46,493.17",ahq e-Sports Club
Prydz,"Chen, Kuang Feng","$44,108.76",ahq e-Sports Club
Chawy,"Wong, Xing Lei","$43,230.49",ahq e-Sports Club
GarnetDevil,"Lai, Yi I-Meng","$38,786.38",ahq e-Sports Club
Milk,"Lin, Chi Hung","$34,244.69",ahq e-Sports Club
Naz,"Chen, Tien Chih","$34,024.48",ahq e-Sports Club
W1nner,"Wei Tsai, Hong","$31,381.83",ahq e-Sports Club
K3,"Lee, Guan Sian","$30,703.83",ahq e-Sports Club
SR,"Wu, Si Lin","$28,653.69",ahq e-Sports Club
Chaser,"Kim, Hyung Min","$27,061.65",ahq e-Sports Club
JJak,"Shin, Chang Hoon","$27,061.65",ahq e-Sports Club
Sun,"Kim, Sun Woo","$27,061.65",ahq e-Sports Club
Dog,"-, -","$23,321.52",ahq e-Sports Club
Taoz,Piyapong Proathaisong,"$20,664.57",ahq e-Sports Club
kSsA,Pakinai Srivijarn,"$19,431.52",ahq e-Sports Club
Nt,Methus Meechom,"$16,916.80",ahq e-Sports Club
Ysera,"Wang, Tsung Chih","$13,884.48",ahq e-Sports Club
TY,"Jun, Tae Yang","$98,485.48",Afreeca Freecs
Spirit,"Lee, Da Yoon","$69,469.63",Afreeca Freecs
Trap,"Cho, Sung Ho","$69,056.50",Afreeca Freecs
Kiin,"Kim, Gi In","$68,838.76",Afreeca Freecs
Stats,"Kim, Dae Yeob","$67,666.88",Afreeca Freecs
Hansia,"Han, Sia","$64,890.49",Afreeca Freecs
kurO,"Lee, Seo Haeng","$63,273.59",Afreeca Freecs
Kramer,"Ha, Jong-Hun","$61,059.77",Afreeca Freecs
TuSin,"Bak, Jong Ik","$61,059.77",Afreeca Freecs
Mowgli,"Lee, Jae Ha","$59,393.10",Afreeca Freecs
R0wha,"Lee, Jae Ho","$56,319.40",Afreeca Freecs
shadow,"Lee, Seung Sun","$52,137.36",Afreeca Freecs
style,"Oh, Kyung Chul","$51,321.47",Afreeca Freecs
Patience,"Jo, Ji Hyun","$50,220.67",Afreeca Freecs
Armani,"Park, Jin Hyuk","$32,938.49",Afreeca Freecs
Akad,"Lim, Gwang Hyun","$32,081.50",Afreeca Freecs
Hikari,"Kim, Dong Hwan","$32,081.50",Afreeca Freecs
aLive,"Han, Lee Seok","$29,231.08",Afreeca Freecs
EJ,"Lee, Jung Woo","$27,440.52",Afreeca Freecs
DongRaeGu,"Park, Soo Ho","$24,686.10",Afreeca Freecs
GukHyeon,"Hwang, Seung Hyeon","$22,744.88",Afreeca Freecs
soO,"Eu, Yoon Su","$22,186.41",Afreeca Freecs
Rozar,"Kim, Kyeong Yeol","$21,954.88",Afreeca Freecs
SoK,"Jeong, Ho Wuk","$20,328.68",Afreeca Freecs
KeeN,"Hwang, Kyo Seok","$19,893.49",Afreeca Freecs
Bance,Ben Bance,"$359,000.00",Toronto Ultra
Cammy,Cameron McKilligan,"$359,000.00",Toronto Ultra
CleanX,Tobias Jønsson,"$357,000.00",Toronto Ultra
Insight,Jamie Craven,"$282,500.00",Toronto Ultra
Methodz,Anthony Zinni,"$76,500.00",Toronto Ultra
Classic,Nicholas Di Costanzo,"$74,000.00",Toronto Ultra
Nickool,- -,"$6,733.34",Toronto Ultra
MeTTalZz,Adrian Serrano,"$2,000.00",Toronto Ultra
sAviOr,"Ma, Jae Yoon","$289,703.92",CJ Entus
herO,"Kim, Joon Ho","$175,230.13",CJ Entus
EffOrt,"Kim, Jung Woo","$94,850.64",CJ Entus
Hydra,"Shin, Dong Won","$77,832.12",CJ Entus
Iris,"Byun, Hyung Tae","$66,166.96",CJ Entus
ByuL,"Han, Ji Won","$52,367.01",CJ Entus
Ambition,"Kang, Chan Yong","$46,822.78",CJ Entus
Bbyong,"Jung, Woo Yong","$41,623.44",CJ Entus
MadLife,"Hong, Min Gi","$35,809.79",CJ Entus
Flame,"Lee, Ho Jong","$35,641.13",CJ Entus
Shy,"Park, Sang Myun","$34,346.45",CJ Entus
Lustboy,"Ham, Jang Sik","$32,459.34",CJ Entus
Space,"Seon, Ho San","$30,783.68",CJ Entus
Kwanro,"Han, Sang Bong","$28,991.21",CJ Entus
sKyHigh,"Jo, Byung Se","$27,231.73",CJ Entus
Movie,"Jin, Young Hwa","$23,376.64",CJ Entus
Helios,"Shin, Dong Jin","$22,541.50",CJ Entus
Sora,"Kim, Jung Hoon","$22,454.49",CJ Entus
Much,"Park, Yeong Min","$20,942.95",CJ Entus
CaptainJack,"Kang, Hyung Woo","$20,400.21",CJ Entus
CoCo,"Shin, Jin Yeong","$18,338.26",CJ Entus
Memory,"Ju, Hyun Jun","$18,121.36",CJ Entus
Hush,"Byun, Young Bong","$16,940.37",CJ Entus
IdrA,Greg Fields,"$16,468.58",CJ Entus
XellOs,"Seo, Ji Hoon","$15,484.60",CJ Entus
INnoVation,"Lee, Shin Hyung","$166,770.55",Team Reciprocity
Punk,Victor Woodley,"$89,473.68",Team Reciprocity
FoxA,Davide Bucci,"$68,600.00",Team Reciprocity
LAXing,Gabriel Mirelez,"$68,600.00",Team Reciprocity
Retro,Alexander Lloyd,"$65,400.00",Team Reciprocity
Snipedown,Eric Wrona,"$59,880.00",Team Reciprocity
Wuskin,Bradley Marshall,"$59,445.83",Team Reciprocity
Dylan,Dylan Henderson,"$59,145.83",Team Reciprocity
Zed,Zach Denyer,"$59,095.83",Team Reciprocity
Denz,Denholm Taylor,"$47,695.83",Team Reciprocity
Alexx,Alex Carpenter,"$47,395.83",Team Reciprocity
MarkTheShark,Mark Arismendez,"$42,400.00",Team Reciprocity
Skys,Alexander Magor,"$42,400.00",Team Reciprocity
FraNChiS,Jose Mavo,"$40,000.00",Team Reciprocity
Red,Nicholas Cope,"$40,000.00",Team Reciprocity
RushieZ,Christian Rivera,"$40,000.00",Team Reciprocity
Kenny,Justin Kenny,"$36,800.00",Team Reciprocity
Powerz,Victor Mateo,"$36,000.00",Team Reciprocity
Pistola,Justin Deese,"$35,100.00",Team Reciprocity
Chausette45,Thibault Grzesiak,"$28,309.53",Team Reciprocity
Ferra,Victor Francal,"$28,309.53",Team Reciprocity
fruity,Emil Moselund,"$28,309.53",Team Reciprocity
VertcL,Franklyn Cordero,"$26,200.00",Team Reciprocity
Seany,Sean O'Connor,"$24,345.83",Team Reciprocity
Nyx,Zachary Thomas,"$23,000.00",Team Reciprocity
Ast,Anton Röyskö,"$89,435.00",ALTERNATE aTTaX
BuMm,"Kang, SangBum","$89,435.00",ALTERNATE aTTaX
Jojo23,Jonas Gohl,"$89,435.00",ALTERNATE aTTaX
Vale,Valentin Becker,"$86,310.00",ALTERNATE aTTaX
Lenaide,Valentin Rozel,"$78,185.00",ALTERNATE aTTaX
mooN,Jan Stolle,"$66,001.00",ALTERNATE aTTaX
Socke,Giacomo Thüs,"$65,160.53",ALTERNATE aTTaX
stfN,Stefan Seier,"$57,915.04",ALTERNATE aTTaX
CHEF-KOCH,David Nagel,"$48,165.34",ALTERNATE aTTaX
syrsoN,Florian Rische,"$38,781.05",ALTERNATE aTTaX
approx,Manuel Zeitz,"$36,233.39",ALTERNATE aTTaX
kressy,Marko Dordevic,"$33,547.78",ALTERNATE aTTaX
slaxz,Fritz Dietrich,"$31,922.78",ALTERNATE aTTaX
roman,Roman Ausserdorfer,"$31,488.30",ALTERNATE aTTaX
tiziaN,Tizian Feldbusch,"$31,030.09",ALTERNATE aTTaX
paN,Benjamin von Mulert,"$29,640.11",ALTERNATE aTTaX
Kapio,Navid Javadi,"$27,397.34",ALTERNATE aTTaX
k1to,Nils Gruhne,"$22,367.89",ALTERNATE aTTaX
crisby,Christian Schmitt,"$22,337.34",ALTERNATE aTTaX
Roman,Roman Reinhardt,"$21,709.68",ALTERNATE aTTaX
ScrunK,Robin Röpke,"$19,371.26",ALTERNATE aTTaX
ShoWTimE,Tobias Sieber,"$19,107.68",ALTERNATE aTTaX
mirbit,Sabit Coktasar,"$17,940.32",ALTERNATE aTTaX
keev,Kevin Bartholomäus,"$17,718.82",ALTERNATE aTTaX
kzy,Oliver Heck,"$17,718.82",ALTERNATE aTTaX
MenaRD,Saul Leonardo Mena Segundo,"$257,182.50",Rise Nation
Loony,Daniel Loza,"$224,055.00",Rise Nation
TJHaly,Tommy Haly,"$119,475.00",Rise Nation
Gunless,Pierce Hillman,"$118,875.00",Rise Nation
Slasher,Austin Liddicoat,"$77,067.50",Rise Nation
Classic,Nicholas Di Costanzo,"$54,930.00",Rise Nation
Octane,Sam Larew,"$54,930.00",Rise Nation
Slacked,Josiah Berry,"$54,930.00",Rise Nation
Faccento,Brice Faccento,"$42,250.00",Rise Nation
Methodz,Anthony Zinni,"$42,000.00",Rise Nation
Smug,Bryant Huggins,"$41,176.12",Rise Nation
Aqua,Ulysses Silva,"$40,250.00",Rise Nation
FeLo,Tyler Johnson,"$40,250.00",Rise Nation
Avexys,Jvonn Williams,"$26,300.00",Rise Nation
Whea7s,Jamal Lee,"$20,156.25",Rise Nation
INZEM,Lenwood Arnold,"$19,000.00",Rise Nation
Drix,Demarco Gaines,"$16,300.00",Rise Nation
Ronaldo,Ronald Mach,"$16,000.00",Rise Nation
DeToX,Anthony George,"$14,200.00",Rise Nation
ShocK,Alec Collins,"$13,400.00",Rise Nation
Pacman,Jonathan Tucker,"$11,061.25",Rise Nation
FraNChiS,Jose Mavo,"$10,000.00",Rise Nation
Red,Nicholas Cope,"$10,000.00",Rise Nation
RushieZ,Christian Rivera,"$10,000.00",Rise Nation
FeaRs,Damod Abney,"$8,805.00",Rise Nation
Fly,"Peng, Yunfei","$183,771.34",Qiao Gu Reapers
Hurt,"Xia, Shengqqin","$183,771.34",Qiao Gu Reapers
Snow,"Liu, Wenbin","$100,028.79",Qiao Gu Reapers
Mojo,"Hu, Linye","$93,477.91",Qiao Gu Reapers
Song,"Tang, Junwei","$86,666.67",Qiao Gu Reapers
Giao,"Sun, Maorong","$83,742.55",Qiao Gu Reapers
770,"Liu, Xuexiang","$80,115.78",Qiao Gu Reapers
Cat,"Chen, Zhengzheng","$66,666.67",Qiao Gu Reapers
YANG,"-, -","$66,666.67",Qiao Gu Reapers
doinb,"Kim, Tae Sang","$30,897.83",Qiao Gu Reapers
Mor,"Zhang, Hong Wei","$30,897.83",Qiao Gu Reapers
Swift,"Baek, Da Hoon","$30,897.83",Qiao Gu Reapers
V,"Bao, Bo","$30,897.83",Qiao Gu Reapers
HappyY,"Yu, Rui","$30,197.83",Qiao Gu Reapers
Wish,"-, -","$20,000.00",Qiao Gu Reapers
1dao,"Zhong, Letian","$13,362.13",Qiao Gu Reapers
hero,"-, -","$11,343.00",Qiao Gu Reapers
NIKO,"Lu, Yin","$11,343.00",Qiao Gu Reapers
pPp,"-, -","$11,343.00",Qiao Gu Reapers
ShenS,"-, -","$11,343.00",Qiao Gu Reapers
Mikasa,"Liu, Xin","$9,000.00",Qiao Gu Reapers
Uzi,"Jian, Zihao","$7,315.81",Qiao Gu Reapers
BoriSal,"Kim, Yeong Hoon","$7,097.87",Qiao Gu Reapers
shasha,"Xiao, Hongyang","$5,568.11",Qiao Gu Reapers
guagua,"-, -","$5,461.04",Qiao Gu Reapers
VINI,Vinicius Figueiredo,"$219,531.22",FURIA Esports
arT,Andrei Piovezan,"$219,501.32",FURIA Esports
yuurih,Yuri Santos,"$219,226.32",FURIA Esports
kscerato,Kaike Cerato,"$219,001.32",FURIA Esports
hen1,Henrique Teles,"$96,700.00",FURIA Esports
ablej9,Rinaldo Moda Junior,"$74,040.92",FURIA Esports
leleo,Leonardo Arcanjo,"$50,000.00",FURIA Esports
Junior,Paytyn Johnson,"$19,800.00",FURIA Esports
Fntzy,Diogo Lima,"$19,000.00",FURIA Esports
h1ghs,Gabriel Pacheco,"$19,000.00",FURIA Esports
LENDA,Thiago Torres,"$19,000.00",FURIA Esports
Miracle,Luiz Abrantes,"$19,000.00",FURIA Esports
R4re,Rennan Silva,"$19,000.00",FURIA Esports
honda,Lucas Cano,"$17,200.00",FURIA Esports
Caard,Gabriel Cardoso,"$15,566.67",FURIA Esports
CaioTG1,Caio Vinicius,"$15,566.67",FURIA Esports
Tander,Enzo Toledo,"$15,566.67",FURIA Esports
Killdemo,Wellington Rambo,"$12,878.00",FURIA Esports
NecroAQN,Marcos Antonio,"$12,878.00",FURIA Esports
raspu,Victor Oliveira,"$12,878.00",FURIA Esports
rustyzera,Alan Alves,"$12,878.00",FURIA Esports
guerri,Nicholas Nogueira,"$6,429.90",FURIA Esports
spacca,Guilherme Spacca,"$6,390.30",FURIA Esports
hiagguin,Hiago Hubner,"$6,177.03",FURIA Esports
Rdnx,Ricardo Queiroz,"$6,177.03",FURIA Esports
stavn,Martin Lund,"$173,450.00",Heroic
cadiaN,Casper Møller,"$167,050.00",Heroic
Niko,Nikolaj Kristensen,"$153,140.33",Heroic
TeSeS,Rene Madsen,"$133,350.00",Heroic
es3tag,Patrick Hansen,"$114,958.52",Heroic
b0RUP,Johannes Borup,"$113,000.00",Heroic
moddii,Andreas Fridh,"$109,834.64",Heroic
Snappi,Marco Pfeiffer,"$104,434.64",Heroic
refrezh,Ismail Ali,"$54,050.00",Heroic
sjuush,Rasmus Beck,"$54,050.00",Heroic
friberg,Adam Friberg,"$46,900.00",Heroic
JUGi,Jakob Hansen,"$43,346.79",Heroic
Valde,Valdemar Vangså,"$34,947.72",Heroic
AcilioN,Asger Larsen,"$31,700.00",Heroic
mertz,Daniel Mertz,"$29,500.00",Heroic
Friis,Michael Jørgensen,"$24,209.45",Heroic
gla1ve,Lukas Rossander,"$10,444.31",Heroic
blameF,Benjamin Bremer,"$9,300.00",Heroic
RUBINO,Ruben Villarroel,"$9,200.00",Heroic
cromen,Jorgen Robertsen,"$6,800.00",Heroic
NaToSaphiX,Niels Mohr Sillassen,"$6,600.00",Heroic
LOMME,Frederik Nielsen,"$3,166.67",Heroic
haste,Thomas Dyrensborg,$571.60,Heroic
holzt,Nikolaj Holst,$571.60,Heroic
percy,Martin Wessel,$571.60,Heroic
Skite,Clément Danglot,"$755,119.95",LeStream Esport
Nayte,Nathan Berquignol,"$378,650.00",LeStream Esport
Vato,Pierre Mesey,"$135,369.95",LeStream Esport
Blax,Maxime Thomas,"$65,351.23",LeStream Esport
TheVic,Victor Lopez,"$21,351.23",LeStream Esport
AceeZ,Maurice Erkelenz,"$12,689.90",LeStream Esport
Alphama,Leo Robine,"$12,689.90",LeStream Esport
Hicks,Théophile Dupont,"$12,689.90",LeStream Esport
risze,Valentin Liradelfo,"$12,689.90",LeStream Esport
UUNO,Aleksi Työppönen,"$9,689.90",LeStream Esport
Flow,Mehdi Zidany,"$4,660.01",LeStream Esport
PEW,Gregori Chapet,"$4,643.18",LeStream Esport
Ogey,Rayane Noubli,"$3,856.71",LeStream Esport
Korey,Lukas Zwingmann,"$3,000.00",LeStream Esport
Oryon,Thomas Scalese,$941.00,LeStream Esport
StingeR,Steven Vargas,"$221,082.72",Infamous
Scofield,Scofield leches Gomez,"$200,850.40",Infamous
Wisper,Adrian Dobles,"$177,350.40",Infamous
Chris,Jean Pierre Gonzales,"$171,650.40",Infamous
K1,Hector Antonio Rodriguez,"$171,650.40",Infamous
Accel,Christian Cruz,"$92,463.39",Infamous
papita,Mariano Caneda,"$63,735.67",Infamous
Kotarō,Alonso Lion,"$49,732.32",Infamous
benjaz,Benjamin Lanao,"$45,255.12",Infamous
Kingteka,Abraham Canez,"$45,255.12",Infamous
Timado,Enzo Gianoli,"$38,880.60",Infamous
Matthew,Farith Puente,"$31,238.00",Infamous
Michael-,Miguel Choque,"$20,593.07",Infamous
Pakazs,Christian Savina,"$19,893.07",Infamous
Faker,Eliseo Arancibia,"$15,093.07",Infamous
MoOz,Joel Mori Ozambela,"$11,000.00",Infamous
Mr.,Jean Franco Natividad,"$6,466.67",Infamous
Biver,Malthe Winther,"$4,000.00",Infamous
Black^,Dominik Reitmeier,"$4,000.00",Infamous
Masoku,Alex Dávila,"$4,000.00",Infamous
Oliver,Oliver Lepko,"$4,000.00",Infamous
Wu,Romel Quinteros,"$3,300.00",Infamous
mason,Mason Venne,"$3,000.00",Infamous
Sacred,Rafael Yonatan,"$2,362.60",Infamous
Robo-Z,Sebastian Cerralta Velarde,"$2,142.60",Infamous
Smeb,"Song, Kyung Ho","$191,133.08",ROX Gaming
kurO,"Lee, Seo Haeng","$181,595.75",ROX Gaming
PraY,"Kim, Jong In","$180,892.33",ROX Gaming
GorillA,"Kang, Beom Hyeon","$178,576.10",ROX Gaming
Knee,"Bae, Jae Min","$164,494.18",ROX Gaming
Peanut,"Han, Wang Ho","$110,218.53",ROX Gaming
HoJin,"Lee, Ho Jin","$68,357.57",ROX Gaming
Chanel,"Kang, Seong Ho","$45,528.92",ROX Gaming
Glow,"-, -","$23,390.38",ROX Gaming
Hasome,"-, -","$23,390.38",ROX Gaming
SALEM,"-, -","$23,390.38",ROX Gaming
Zet,"Hae, Sung Min","$21,876.53",ROX Gaming
Do,"-, -","$13,289.38",ROX Gaming
Fey,"-, -","$11,914.38",ROX Gaming
Sage,"-, -","$11,476.00",ROX Gaming
Do,"-, -","$10,101.00",ROX Gaming
KeY,"Kim, Han Gi","$6,597.79",ROX Gaming
Lindarang,"Heo, Man Heung","$6,597.79",ROX Gaming
Sangyoon,"Gwon, Sang Yun","$6,597.79",ROX Gaming
Seonghwan,"Yoon, Seong Hwan","$6,597.79",ROX Gaming
Mickey,"Son, Young Min","$5,263.51",ROX Gaming
Wisdom,"Bul, Le Tin","$4,239.67",ROX Gaming
Mightybear,"Kim, Min Su","$3,597.79",ROX Gaming
Lava,"Kim, Tae Hoon","$2,318.21",ROX Gaming
Shy,"Park, Sang Myun","$2,263.51",ROX Gaming
aizy,Philip Aistrup,"$227,833.33",North
Valde,Valdemar Vangså,"$168,800.00",North
MSL,Mathias Lauridsen,"$165,033.33",North
Kjaerbye,Markus Kjærbye,"$131,283.33",North
cajunb,Renè Borg,"$114,383.33",North
k0nfig,Kristian Wienecke,"$94,000.00",North
gade,Nicklas Gade,"$82,498.68",North
Magisk,Emil Reif,"$45,750.00",North
marcuzo45,Marcus Jørgensen,"$42,429.34",North
mertz,Daniel Mertz,"$37,465.34",North
cadiaN,Casper Møller,"$32,550.00",North
JUGi,Jakob Hansen,"$31,850.00",North
Mande,Mikkel Hestbek,"$20,246.67",North
rpr,Dan Ušić,"$20,246.67",North
Taisheen,Can Öztürk,"$20,246.67",North
Niko,Nikolaj Kristensen,"$20,000.00",North
Agge,August Rosenmeier,"$10,750.00",North
mixwell,Oscar Cañellas,"$10,000.00",North
acoR,Frederik Gyldstrand,"$7,238.69",North
RUBINO,Ruben Villarroel,"$7,000.00",North
MadsR,Mads Rasmussen,"$6,929.34",North
glace,Nicolai Jensen,"$5,043.42",North
LOMME,Frederik Nielsen,"$5,043.42",North
Lekr0,Jonas Olofsson,"$3,550.00",North
b0RUP,Johannes Borup,"$2,271.92",North
Mvp,"Jung, Jong Hyun","$404,344.84",Incredible Miracle
NesTea,"Lim, Jae Duk","$280,825.07",Incredible Miracle
First,"Kang, Hyun Woo","$65,059.50",Incredible Miracle
Seed,"Sang Won, Ahn","$64,880.70",Incredible Miracle
LosirA,"Hwang, Kang Ho","$61,877.27",Incredible Miracle
YoDa,"Choi, Byung Hyun","$57,315.12",Incredible Miracle
YongHwa,"Choi, Yong Hwa","$37,537.00",Incredible Miracle
ByuL,"Han, Ji Won","$32,171.95",Incredible Miracle
Squirtle,"Park, Hyun Woo","$23,578.66",Incredible Miracle
Happy,"Ahn, Ho Jin","$20,282.07",Incredible Miracle
Lilac,"Jeon, Ho Jin","$20,201.24",Incredible Miracle
Trap,"Cho, Sung Ho","$18,755.69",Incredible Miracle
