ID,Nombre,Ano_de_publicacion,Min_jugadores,Max_jugadores,Min_tiempo_de_juego,Max_tiempo_de_juego,Min_edad,Min_comunidad,Max_comunidad,Dependencia_lenguaje,Nota,Complejidad,Cnt_partidas_jugadas,Premios,Categorias
203420,Exit  The Game \u2013 The Abandoned Cabin,2016,1,6,60,120,12,2,4,5,7.6233,2.5833,6701,2,"['Deduction', 'Puzzle', 'Real-time']"
193037,Dead of Winter  The Long Night,2016,2,5,60,120,14,4,5,4,7.71928,3.4464,7589,3,"['Bluffing', 'Deduction', 'Horror', 'Mature / Adult', 'Science Fiction', 'Zombies']"
92828,Dixit  Odyssey,2011,3,12,30,30,8,6,12,1,7.47383,1.205,28482,7,"['Card Game', 'Humor', 'Party Game']"
93260,Summoner Wars  Master Set,2011,2,4,30,60,9,2,4,3,7.53925,2.5144,28611,3,"['Card Game', 'Fantasy', 'Fighting']"
234,Hannibal  Rome vs. Carthage,1996,2,2,40,200,12,2,2,4,7.80937,3.4396,7396,6,"['Ancient', 'Political', 'Wargame']"
59294,Runewars,2010,2,4,180,240,14,4,4,4,7.65252,3.7684,10605,5,"['Adventure', 'Fantasy', 'Fighting', 'Wargame']"
199478,Flamme Rouge,2016,2,4,30,45,8,4,4,1,7.57292,1.6573,40741,8,"['Racing', 'Sports']"
146439,BattleLore (Second Edition),2013,2,2,45,90,14,2,2,3,7.7873,2.7008,11092,2,"['Fantasy', 'Miniatures', 'Wargame']"
3,Samurai,1998,2,4,30,60,10,3,4,1,7.44259,2.4961,40296,4,"['Abstract Strategy', 'Medieval']"
66589,Navegador,2010,2,5,60,90,12,4,5,1,7.56039,3.0977,16476,6,"['Economic', 'Exploration', 'Nautical', 'Renaissance']"
181279,Fury of Dracula (Third\/Fourth Edition),2015,2,5,120,180,14,3,5,4,7.54661,3.2008,11963,1,"['Adventure', 'Deduction', 'Fighting', 'Horror', 'Novel-based']"
48726,Alien Frontiers,2010,2,4,90,90,13,3,4,3,7.43714,2.5746,37279,5,"['Dice', 'Science Fiction']"
101721,Mage Wars Arena,2012,2,2,90,90,13,2,N/A,4,7.67954,3.6589,14067,4,"['Card Game', 'Fantasy', 'Fighting']"
19777,Indonesia,2005,2,5,180,240,14,4,5,2,7.85119,3.995,8150,1,"['Economic', 'Industry / Manufacturing', 'Transportation']"
189932,Tyrants of the Underdark,2016,2,4,60,60,14,4,4,4,7.89435,2.5588,12778,0,['Fantasy']
222509,Lords of Hellas,2018,1,4,60,90,14,4,4,3,7.95468,3.3376,7404,0,"['Ancient', 'Civilization', 'Mythology', 'Science Fiction', 'Territory Building']"
13122,Antiquity,2004,2,4,120,180,14,2,4,3,7.9046,4.3127,6792,1,"['City Building', 'Civilization', 'Economic', 'Environmental', 'Medieval']"
169426,Roll Player,2016,1,4,60,90,10,3,4,4,7.51822,2.4,32232,1,"['Dice', 'Fantasy']"
760,Battle Line,2000,2,2,30,30,12,2,2,2,7.41902,1.9077,80777,0,"['Ancient', 'Card Game', 'Deduction']"
54138,Imperial 2030,2009,2,6,120,180,12,4,6,1,7.68996,3.4985,8491,2,"['Economic', 'Nautical', 'Political']"
217372,The Quest for El Dorado,2017,2,4,30,60,10,2,4,2,7.569,1.9719,27033,5,"['Adventure', 'Racing']"
144344,Rokoko,2013,2,5,60,120,12,3,5,1,7.58448,3.0971,15197,4,"['Age of Reason', 'Economic']"
172081,Burgle Bros.,2015,1,4,45,90,12,3,4,3,7.58491,2.2929,22044,3,"['Exploration', 'Maze', 'Print & Play', 'Spies/Secret Agents']"
204583,\u05e7\u05d9\u05e0\u05d2\u05d3\u05d5\u05de\u05d9\u05e0\u05d5,2016,2,4,15,20,8,2,4,1,7.364,1.2078,159387,12,"['City Building', 'Fantasy', 'Medieval', 'Territory Building']"
181304,Mysterium,2015,2,7,42,42,10,5,7,1,7.36277,1.9098,71543,13,"['Deduction', 'Horror', 'Murder/Mystery', 'Party Game']"
228341,Pulsar 2849,2017,2,4,60,90,14,4,4,1,7.76394,3.3041,11581,6,"['Dice', 'Science Fiction', 'Space Exploration']"
172818,Above and Below,2015,2,4,90,90,13,3,4,4,7.47444,2.5329,24348,7,"['Adventure', 'City Building', 'Economic', 'Exploration', 'Fantasy', 'Farming']"
176734,The Manhattan Project  Energy Empire,2016,1,5,60,120,13,4,5,3,7.80513,3.018,11935,3,"['Civilization', 'Dice', 'Economic', 'Environmental', 'Industry / Manufacturing']"
158600,\u82b1\u898b\u5c0f\u8def,2013,2,2,15,15,10,2,2,1,7.554,1.7178,35942,1,"['Card Game', 'Medieval', 'Video Game Theme']"
118,Modern Art,1992,3,5,45,45,10,4,5,1,7.38414,2.3125,33703,9,"['Card Game', 'Economic']"
160477,Onitama,2014,2,2,15,20,8,2,2,1,7.44317,1.6935,57201,4,"['Abstract Strategy', 'Ancient']"
17392,Here I Stand  Wars of the Reformation 1517-1555,2006,2,6,180,360,12,6,6,4,7.93077,4.164,6100,5,"['Negotiation', 'Political', 'Religious', 'Renaissance', 'Wargame']"
77130,Sid Meier's Civilization  The Board Game,2010,2,4,120,240,13,4,4,4,7.43552,3.878,20182,10,"['City Building', 'Civilization', 'Exploration', 'Negotiation', 'Video Game Theme']"
197376,Charterstone,2017,1,6,45,75,14,6,6,4,7.52181,2.8416,61116,7,"['City Building', 'Economic', 'Medieval']"
45315,Dungeon Lords,2009,2,4,90,90,12,4,4,3,7.40486,3.5493,22213,11,"['Economic', 'Fantasy', 'Fighting', 'Humor']"
40692,Small World,2009,2,5,40,80,8,4,5,1,7.2852,2.3625,128815,30,"['Fantasy', 'Fighting', 'Territory Building']"
59959,Letters from Whitechapel,2011,2,6,60,60,14,2,6,1,7.42067,2.6679,21870,1,"['Bluffing', 'Deduction', 'Murder/Mystery', 'Post-Napoleonic']"
2655,Hive,2000,2,2,20,20,9,2,2,1,7.32204,2.3358,141902,5,"['Abstract Strategy', 'Animals']"
41114,Der Widerstand,2009,5,10,30,30,13,7,10,1,7.31093,1.6163,145451,3,"['Bluffing', 'Card Game', 'Deduction', 'Negotiation', 'Party Game', 'Science Fiction']"
163745,Star Wars  Armada,2015,2,2,120,120,14,2,N/A,4,7.88574,3.1458,9601,5,"['Collectible Components', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']"
119890,Agricola  All Creatures Big and Small,2012,2,2,30,30,13,2,2,2,7.41056,2.3462,37789,7,"['Animals', 'Farming']"
139976,Cthulhu Wars,2015,2,4,90,120,14,4,N/A,3,7.93489,3.1174,10208,2,"['Fantasy', 'Fighting', 'Horror', 'Miniatures']"
136888,Bruges,2013,2,4,60,60,10,3,4,4,7.44474,2.7566,31845,7,"['Card Game', 'City Building', 'Economic', 'Renaissance']"
25292,Merchants & Marauders,2010,2,4,180,180,13,4,4,4,7.42923,3.2296,20883,6,"['Adventure', 'Fighting', 'Nautical', 'Pirates', 'Transportation']"
264220,Tainted Grail  The Fall of Avalon,2019,1,4,60,120,14,1,3,4,8.99553,3.2517,4320,0,"['Adventure', 'Exploration', 'Fantasy', 'Mature / Adult', 'Medieval', 'Mythology']"
206718,Ethnos,2017,2,6,45,60,14,4,6,2,7.49888,2.0145,26208,4,['Fantasy']
254640,Just One,2018,3,7,20,20,8,6,N/A,5,7.60502,1.0755,45264,6,"['Party Game', 'Word Game']"
209685,Century  Spice Road,2017,2,5,30,45,8,3,5,1,7.3768,1.7787,64782,8,"['Card Game', 'Economic', 'Medieval']"
37046,Ghost Stories,2008,1,4,60,60,12,4,4,1,7.34322,2.9139,58753,5,"['Fantasy', 'Fighting', 'Horror', 'Mythology']"
176920,Mission  Red Planet (Second Edition),2015,2,6,45,90,14,4,6,3,7.48955,2.2129,15243,0,['Science Fiction']
46213,Telestrations,2009,4,8,30,30,12,8,N/A,4,7.41564,1.0892,45145,9,"['Humor', 'Party Game', 'Real-time']"
232832,Century  Golem Edition,2017,2,5,30,45,8,3,5,1,7.72002,1.6316,19592,0,"['Card Game', 'Economic', 'Fantasy']"
54,Tikal,1999,2,4,90,90,10,4,4,1,7.34151,2.8102,31189,5,"['Exploration', 'Territory Building']"
143693,Glass Road,2013,1,4,20,80,13,2,4,2,7.4533,2.9753,29926,1,"['City Building', 'Economic', 'Medieval']"
39856,Dixit,2008,3,6,30,30,8,5,N/A,1,7.2791,1.2308,123006,27,"['Card Game', 'Humor', 'Party Game']"
5,Acquire,1964,2,6,90,90,12,4,6,1,7.34739,2.5057,36284,2,['Economic']
182134,Evolution  Climate,2016,2,6,60,60,12,4,6,3,7.68037,2.7526,10721,2,"['Animals', 'Card Game', 'Educational', 'Environmental', 'Fighting', 'Prehistoric']"
21241,Neuroshima Hex! 3.0,2006,1,4,30,30,13,2,4,1,7.41191,2.6101,55215,0,"['Fighting', 'Science Fiction']"
70919,Takenoko,2011,2,4,45,45,8,3,4,1,7.29391,1.9768,88227,17,"['Animals', 'Environmental', 'Farming', 'Territory Building']"
163967,Tiny Epic Galaxies,2015,1,5,30,45,14,3,4,3,7.3869,2.1636,45128,3,"['Dice', 'Science Fiction', 'Space Exploration']"
1,Die Macher,1986,3,5,240,240,14,5,5,1,7.6228,4.3433,6146,4,"['Economic', 'Negotiation', 'Political']"
140934,Arboretum,2015,2,4,30,30,8,2,4,1,7.41418,2.1463,38184,4,"['Bluffing', 'Card Game']"
33160,Endeavor,2009,3,5,90,90,12,4,5,1,7.42116,2.9082,22479,11,"['Exploration', 'Nautical', 'Renaissance']"
25554,Notre Dame,2007,2,5,45,75,10,3,5,1,7.35881,2.7518,38685,10,"['Economic', 'Renaissance']"
129622,Love Letter,2012,2,4,20,20,10,4,4,2,7.24334,1.1927,256495,23,"['Card Game', 'Deduction', 'Renaissance']"
266810,Paladins of the West Kingdom,2019,1,4,90,120,12,2,3,2,8.13809,3.5823,6498,0,['Medieval']
36932,Claustrophobia,2009,2,2,45,45,14,2,2,3,7.53725,2.4805,16072,7,"['Horror', 'Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']"
31594,In the Year of the Dragon,2007,2,5,75,100,12,4,5,1,7.37578,3.1066,26240,6,"['Economic', 'Medieval']"
40765,Clash of Cultures,2012,2,4,180,240,14,3,4,4,7.63548,3.5948,10380,2,"['Ancient', 'City Building', 'Civilization', 'Economic', 'Exploration', 'Territory Building']"
227789,Heaven & Ale,2017,2,4,60,90,12,4,4,1,7.6107,3.2321,15805,7,"['Economic', 'Farming', 'Industry / Manufacturing']"
8217,San Juan,2004,2,4,45,60,10,3,4,3,7.26819,2.2888,93673,11,"['Card Game', 'City Building', 'Economic']"
2653,Survive  Escape from Atlantis!,1982,2,4,45,60,8,4,4,1,7.30441,1.7085,50092,2,"['Adventure', 'Animals', 'Bluffing', 'Nautical']"
15985,Blood Bowl  Living Rulebook,2004,2,2,120,120,12,2,2,3,7.85787,3.1731,14107,0,"['Collectible Components', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Miniatures', 'Sports']"
24480,The Pillars of the Earth,2006,2,4,90,120,12,4,4,3,7.30107,2.8254,27372,20,"['Economic', 'Medieval', 'Novel-based', 'Religious']"
262712,Res Arcana,2019,2,4,20,60,12,2,4,2,7.79118,2.6462,16677,1,"['Card Game', 'Fantasy']"
121,Frank Herbert's Dune,1979,2,6,60,180,12,6,6,3,7.62114,3.4402,6267,0,"['Bluffing', 'Fighting', 'Negotiation', 'Novel-based', 'Political', 'Science Fiction']"
9217,Saint Petersburg,2004,2,4,45,60,10,4,4,1,7.31287,2.4696,64243,11,"['Age of Reason', 'Card Game', 'Economic']"
63628,The Manhattan Project,2012,2,5,120,120,13,4,5,1,7.39886,2.9628,17833,1,"['Aviation / Flight', 'Economic', 'Fighting', 'Industry / Manufacturing', 'Negotiation', 'World War II']"
243,Advanced Squad Leader Rule Book,1985,2,2,120,480,14,2,2,4,7.96931,4.7172,14805,0,"['Wargame', 'World War II']"
71,Civilization,1980,2,7,360,360,12,7,7,2,7.50779,3.658,4703,3,"['Ancient', 'Civilization', 'Economic', 'Negotiation']"
54625,Space Hulk (third edition),2009,2,2,60,60,12,2,2,1,7.53737,2.7879,9722,8,"['Fighting', 'Miniatures', 'Science Fiction', 'Wargame']"
124708,Mice and Mystics,2012,1,4,60,90,7,4,4,4,7.34728,2.6782,37187,8,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']"
186751,Mythic Battles  Pantheon,2017,2,4,60,90,14,2,4,3,8.54641,3.0213,6314,0,"['Ancient', 'Card Game', 'Dice', 'Fighting', 'Miniatures', 'Mythology']"
198773,Codenames  Pictures XXL,2016,2,8,15,15,10,6,N/A,1,7.30484,1.2659,67261,5,"['Card Game', 'Deduction', 'Party Game', 'Spies/Secret Agents']"
39683,At the Gates of Loyang,2009,1,4,60,120,10,2,4,3,7.38164,3.1371,28593,2,"['Economic', 'Farming']"
21348,Ticket to Ride  M\u00e4rklin,2006,2,5,30,60,8,4,5,1,7.40806,2.2443,15095,5,"['Trains', 'Transportation']"
90137,Blood Bowl  Team Manager \u2013 The Card Game,2011,2,4,90,90,14,4,4,4,7.3801,2.3316,22101,4,"['Card Game', 'Fantasy', 'Fighting', 'Sports']"
144592,Bruxelles 1893,2013,2,5,50,125,13,4,5,1,7.64441,3.5931,10512,4,['Economic']
70323,King of Tokyo,2011,2,6,30,30,8,4,6,3,7.20929,1.4977,239314,22,"['Dice', 'Fighting', 'Movies / TV / Radio theme', 'Science Fiction']"
199042,Harry Potter  Hogwarts Battle,2016,2,4,30,60,11,4,4,3,7.49469,2.0562,49814,5,"['Card Game', 'Fantasy', 'Movies / TV / Radio theme', 'Novel-based']"
154809,Nippon,2015,2,4,60,120,12,4,4,1,7.71682,3.7671,8952,5,"['Economic', 'Industry / Manufacturing']"
234487,Altiplano,2017,2,5,60,120,12,3,4,1,7.55935,3.3372,15712,3,"['2017 Meeples Choice Nominee', '2018 Cardboard Republic Architect Laurel Nominee', '2018 International Gamers Award - General Strategy: Multi-player Nominee']"
286096,Tapestry,2019,1,5,90,120,12,3,4,3,7.53288,2.8439,21104,0,['Civilization']
172,\u0e1a\u0e49\u0e32\u0e19\u0e19\u0e35\u0e49\u0e02\u0e32\u0e22!,1997,3,6,30,30,10,5,6,1,7.22039,1.2698,119591,1,"['Card Game', 'Economic']"
55670,Macao,2009,2,4,50,100,12,3,4,3,7.42939,3.1376,21123,5,"['Dice', 'Nautical']"
204305,Sherlock Holmes Consulting Detective  Jack the Ripper & West End Adventures,2017,1,8,60,120,10,2,4,5,7.8495,2.1489,6154,0,"['Deduction', 'Murder/Mystery', 'Novel-based', 'Post-Napoleonic', 'Puzzle', 'Spies/Secret Agents']"
123123,BattleCON  Devastation of Indines,2013,1,5,45,45,10,2,5,4,7.96854,3.0816,9821,2,"['Card Game', 'Fighting']"
256226,Azul  Stained glass of Sintra \/ Les vitraux de Sintra,2018,2,4,30,45,8,3,4,1,7.50682,1.9674,23382,1,['Abstract Strategy']
66188,Fresco,2010,2,4,60,60,10,4,4,1,7.30441,2.6381,21764,19,['Renaissance']
15987,Arkham Horror,2005,1,8,120,240,14,4,6,4,7.277,3.5648,72624,2,"['Adventure', 'Fantasy', 'Fighting', 'Horror', 'Novel-based']"
192458,51st State  Master Set,2016,1,4,60,90,14,2,4,3,7.6766,2.9385,12631,1,"['Card Game', 'City Building', 'Economic', 'Science Fiction']"
166669,San Juan (Second Edition),2014,2,4,45,60,10,3,4,4,7.54184,2.0821,14915,0,"['Card Game', 'City Building', 'Economic']"
40354,Maria,2009,2,3,210,210,14,3,3,2,7.95522,3.4978,4643,5,"['Age of Reason', 'Bluffing', 'Negotiation', 'Political', 'Wargame']"
219513,Berenpark,2017,2,4,30,45,8,4,4,1,7.35879,1.686,34873,3,"['Animals', 'Puzzle']"
96913,Lancaster,2011,2,5,60,60,10,4,5,1,7.43942,2.9882,12585,4,['Medieval']
79828,A Few Acres of Snow,2011,2,2,60,120,14,2,2,2,7.40827,3.0326,18956,10,"['Age of Reason', 'American Indian Wars', 'Card Game', 'Territory Building', 'Wargame']"
232405,Western Legends,2018,2,6,60,90,14,4,5,3,7.6968,2.7193,8833,3,['American West']
105134,Risk Legacy,2011,3,5,60,60,13,5,5,3,7.45592,2.5925,24061,5,"['Science Fiction', 'Wargame']"
246784,Cryptid,2018,3,5,30,50,10,4,5,3,7.56144,2.21,25390,2,['Deduction']
257501,KeyForge  Call of the Archons,2018,2,2,15,45,14,2,2,4,7.47322,2.4424,81852,7,"['Card Game', 'Fantasy', 'Fighting']"
195539,The Godfather  Corleone's Empire,2017,2,5,60,90,14,4,5,2,7.59272,2.5962,9470,2,"['Economic', 'Mafia', 'Movies / TV / Radio theme']"
66362,Glen More,2010,2,5,45,70,10,4,5,2,7.33452,2.6733,26527,4,"['City Building', 'Economic', 'Farming']"
176396,Quadropolis,2016,2,4,30,60,8,4,4,1,7.32291,2.2071,29499,5,"['City Building', 'Environmental']"
100901,Flash Point  Fire Rescue,2011,2,6,45,45,10,4,6,2,7.22285,2.2113,64308,5,['Adventure']
256960,Pax Pamir (Second Edition),2019,1,5,45,120,13,4,5,3,8.38785,3.6774,5463,0,"['Economic', 'Educational', 'Negotiation', 'Political', 'Post-Napoleonic', 'Spies/Secret Agents']"
151347,Millennium Blades,2016,2,5,80,120,12,3,5,4,7.76116,3.6327,6166,6,"['Card Game', 'Real-time']"
50,Lost Cities,1999,2,2,30,30,10,2,2,1,7.16511,1.505,209943,6,"['Card Game', 'Exploration']"
194594,Dice Forge,2017,2,4,45,45,10,4,4,1,7.31923,1.9492,39240,7,"['Ancient', 'Dice', 'Fantasy', 'Mythology']"
25417,BattleLore,2006,2,2,60,60,10,2,2,3,7.36901,2.7643,25763,9,"['Fantasy', 'Medieval', 'Miniatures', 'Wargame']"
18833,Lord of the Rings  The Confrontation (Deluxe Edition),2005,2,2,30,30,14,2,2,3,7.4873,2.2018,17097,2,"['Adventure', 'Bluffing', 'Deduction', 'Fantasy', 'Movies / TV / Radio theme', 'Novel-based']"
138161,Firefly  The Game,2013,1,4,120,240,13,3,4,4,7.38851,2.9459,17886,1,"['Movies / TV / Radio theme', 'Science Fiction', 'Space Exploration', 'Travel']"
63888,Innovation,2010,2,4,45,60,12,2,4,4,7.24041,2.7261,77107,4,"['Card Game', 'Civilization']"
224783,Vindication,2018,2,5,45,150,14,N/A,5,3,7.94264,3.0459,7249,1,['Fantasy']
27162,Kingsburg,2007,2,5,90,90,13,4,5,3,7.20503,2.4296,50359,7,"['City Building', 'Dice', 'Fantasy', 'Medieval']"
128996,1775  Rebellion,2013,2,4,60,120,10,2,4,2,7.70564,2.2511,7295,5,"['Age of Reason', 'American Indian Wars', 'American Revolutionary War', 'Educational', 'Wargame']"
165722,KLASK,2014,2,2,10,10,8,2,2,1,7.62368,1.0649,45811,5,"['Action / Dexterity', 'Real-time']"
11170,Heroscape Master Set  Rise of the Valkyrie,2004,2,4,90,90,8,2,4,3,7.42583,2.2913,26015,3,"['Adventure', 'Fantasy', 'Fighting', 'Miniatures', 'Science Fiction']"
5404,Amun-Re,2003,3,5,90,90,12,5,5,1,7.32989,3.0565,23832,8,"['Ancient', 'Economic']"
157969,Sheriff of Nottingham,2014,3,5,60,60,14,5,5,2,7.18014,1.6553,49903,7,"['Bluffing', 'Card Game', 'Humor', 'Medieval', 'Negotiation', 'Novel-based']"
250458,G\u00f9g\u014dng,2018,1,5,60,90,12,3,4,1,7.56178,3.1792,11937,4,"['Civilization', 'Medieval', 'Travel']"
150658,Pandemic  The Cure,2014,2,5,30,30,8,3,5,2,7.32262,2.0496,41793,4,"['Dice', 'Environmental', 'Medical']"
246192,Gizmos,2018,2,4,40,50,14,3,4,1,7.49782,1.99,23875,4,"['Card Game', 'Science Fiction']"
137408,Amerigo,2013,2,4,90,90,10,4,4,1,7.47349,3.0064,12433,2,"['Nautical', 'Renaissance']"
146791,Shadows of Brimstone  City of the Ancients,2014,1,4,120,120,12,4,N/A,4,7.98943,3.3333,10475,2,"['Adventure', 'American West', 'Exploration', 'Fantasy', 'Fighting', 'Horror']"
242302,Space Base,2018,2,5,60,60,14,3,5,2,7.50685,2.1277,28876,2,"['Dice', 'Science Fiction', 'Space Exploration']"
111341,The Great Zimbabwe,2012,2,5,90,150,14,4,5,2,7.77814,3.6919,9329,0,"['Civilization', 'Economic', 'Industry / Manufacturing', 'Transportation']"
712,Blood Bowl (Third Edition),1994,2,2,180,180,12,2,2,2,7.53951,2.9756,9272,0,"['Fantasy', 'Fighting', 'Miniatures', 'Sports']"
128671,Spartacus  A Game of Blood & Treachery,2012,3,4,120,180,17,4,N/A,3,7.45665,2.71,11194,2,"['Ancient', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme', 'Negotiation']"
229220,Santa Maria,2017,1,4,45,90,12,3,4,1,7.58448,3.0397,12568,3,"['Civilization', 'Farming']"
209418,Dominion (Second Edition),2016,2,4,30,30,14,2,4,3,8.01363,2.2424,10959,0,"['Card Game', 'Medieval']"
161614,Stockpile,2015,2,5,45,45,13,4,5,1,7.53544,2.0966,13071,1,['Economic']
17226,Descent  Journeys in the Dark,2005,2,5,120,240,13,5,5,4,7.30766,3.3418,20622,1,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']"
136063,\u05d4\u05de\u05d3\u05d1\u05e8 \u05d4\u05e0\u05e2\u05dc\u05dd,2013,2,5,45,45,10,4,5,2,7.17613,2.0528,49506,7,"['Adventure', 'Fantasy', 'Science Fiction']"
83330,Mansions of Madness,2011,2,5,120,180,13,5,5,4,7.3116,3.2448,18700,5,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Horror', 'Miniatures']"
65781,London,2010,2,4,90,90,13,3,4,3,7.37509,2.8831,17926,5,"['City Building', 'Economic']"
95527,Madeira,2013,2,4,60,150,12,4,4,1,7.63862,4.2764,7946,3,"['Dice', 'Economic', 'Farming', 'Nautical']"
215341,Thunderstone Quest,2018,2,4,60,90,14,2,4,4,8.0169,2.7021,8141,1,"['Card Game', 'Fantasy']"
875,Roads & Boats,1999,1,4,240,240,14,2,4,1,7.74601,4.1829,5734,0,"['City Building', 'Civilization', 'Economic', 'Industry / Manufacturing', 'Transportation']"
177639,Raptor,2015,2,2,25,25,9,2,2,1,7.37388,2.057,20359,2,"['Animals', 'Fighting', 'Science Fiction']"
34219,Scripts and Scribes,2007,2,4,30,30,10,3,4,1,7.20235,1.6783,64560,3,"['Card Game', 'Medieval', 'Religious']"
187617,Nemo's War (Second Edition),2017,1,4,60,120,13,1,1,4,8.03195,3.027,5515,3,"['Adventure', 'Exploration', 'Nautical', 'Novel-based', 'Science Fiction', 'Travel']"
102652,Sentinels of the Multiverse,2011,2,5,30,60,8,4,5,4,7.25728,2.4978,77596,1,"['Card Game', 'Comic Book / Strip', 'Fighting']"
192153,Pandemic  Reign of Cthulhu,2016,2,4,40,40,14,4,4,3,7.43131,2.1261,15329,1,"['Horror', 'Mythology', 'Novel-based']"
162082,Deus,2014,2,4,60,90,14,N/A,4,3,7.34651,2.8433,21164,8,"['Civilization', 'Mythology']"
58421,Egizia,2009,2,4,90,90,12,4,4,3,7.44426,2.832,17035,4,"['Ancient', 'Farming']"
170771,Sword & Sorcery  Immortal Souls,2017,1,5,60,90,12,1,4,3,8.07925,4.0154,7150,0,"['Adventure', 'Fantasy', 'Fighting', 'Miniatures']"
183562,Star Wars  X-Wing Miniatures Game \u2013 The Force Awakens Core Set,2015,2,2,30,45,14,2,N/A,3,7.89873,2.8043,4773,0,"['Aviation / Flight', 'Collectible Components', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']"
98778,Hanabi Deluxe,2010,2,5,25,25,8,4,5,1,7.11663,1.6982,180366,7,"['Card Game', 'Deduction', 'Memory']"
62222,Commands & Colors  Napoleonics,2010,2,2,90,90,14,2,2,3,7.9768,2.7415,9766,4,"['Napoleonic', 'Wargame']"
36553,Time's Up! Title Recall!,2008,4,18,60,60,12,6,12,5,7.73637,1.191,11547,2,"['Humor', 'Movies / TV / Radio theme', 'Party Game']"
105551,Archipelago,2012,2,5,30,240,14,4,5,3,7.36218,3.7385,14447,1,"['Civilization', 'Economic', 'Exploration', 'Nautical', 'Negotiation', 'Renaissance']"
155987,Abyss,2014,2,4,30,60,14,4,4,3,7.30668,2.3402,22642,6,"['Card Game', 'Fantasy', 'Mythology', 'Science Fiction']"
62227,Labyrinth  The War on Terror,2010,1,2,180,180,12,2,2,4,7.58453,3.6224,8846,8,"['Modern Warfare', 'Political', 'Wargame']"
184921,Bunny Kingdom,2017,2,4,40,60,12,4,4,2,7.43388,2.2414,19004,3,"['Animals', 'Medieval', 'Territory Building']"
158899,Colt Express,2014,2,6,30,40,10,5,6,1,7.15254,1.8089,60245,18,"['American West', 'Fighting', 'Trains']"
97786,Small World Underground,2011,2,5,30,90,8,4,5,3,7.2902,2.585,10439,0,"['Fantasy', 'Fighting', 'Territory Building']"
13,The Settlers of Catan,1995,3,4,60,120,10,4,4,2,7.17333,2.3331,243394,13,['Negotiation']
171668,The Grizzled,2015,2,5,30,30,14,4,5,2,7.23252,1.92,46614,7,"['Card Game', 'World War I']"
150,PitchCar,1995,2,8,30,30,6,6,8,1,7.24467,1.1287,43336,5,"['Action / Dexterity', 'Childrens Game', 'Party Game', 'Racing', 'Sports']"
206941,First Class  All Aboard the Orient Express!,2016,2,4,40,80,10,4,4,1,7.50274,2.7778,14804,4,"['Card Game', 'Trains']"
133848,Euphoria  Build a Better Dystopia,2013,2,6,60,60,13,4,6,3,7.27641,3.0968,21277,3,['Science Fiction']
119506,Freedom  The Underground Railroad,2012,1,4,60,120,13,N/A,4,3,7.5953,2.9096,8070,3,"['American Civil War', 'Economic', 'Educational', 'Political']"
147949,One Night Ultimate Werewolf,2014,3,10,10,10,8,6,10,1,7.18099,1.3981,154157,5,"['Bluffing', 'Card Game', 'Deduction', 'Horror', 'Party Game']"
127398,Legends of Andor,2012,2,4,60,90,10,4,4,4,7.22466,2.7574,33379,17,"['Adventure', 'Fantasy', 'Fighting', 'Puzzle']"
43570,Friday,2011,1,1,25,25,13,1,1,2,7.17824,2.1229,78830,4,"['Adventure', 'Card Game', 'Fighting', 'Novel-based', 'Pirates']"
