FECHA,HORA,REGION,MODALIDAD,FALLECIDOS,HERIDOS
20200217,06:30,LIMA,DESPISTE,0,0
20200217,08:55,JUNIN,DESPISTE,0,0
20200217,15:40,PUNO,CHOQUE,0,0
20200217,05:40,JUNIN,DESPISTE,0,5
20200217,15:30,ANCASH,CHOQUE,0,2
20200217,07:05,MOQUEGUA,CHOQUE,0,6
20200217,06:30,JUNIN,DESPISTE,0,0
20200217,20:40,PUNO,DESPISTE,0,4
20200217,16:45,ANCASH,DESPISTE,0,0
20200217,09:00,AREQUIPA,DESPISTE,0,1
20200217,19:00,AREQUIPA,CHOQUE,1,4
20200217,16:30,PUNO,CHOQUE,0,4
20200218,12:40,ANCASH,CHOQUE,0,0
20200218,11:00,LIMA,DESPISTE,0,1
20200218,11:30,LIMA,CHOQUE,0,0
20200218,06:00,AREQUIPA,DESPISTE,0,1
20200218,10:30,AREQUIPA,CHOQUE,0,3
20200219,03:30,LAMBAYEQUE,DESPISTE,0,4
20200219,19:10,ANCASH,DESPISTE,0,0
20200219,10:00,LIMA,CHOQUE,0,2
20200219,14:30,JUNIN,CHOQUE,0,11
20200219,18:10,ANCASH,DESPISTE,0,1
20200219,22:10,ANCASH,CHOQUE,0,2
20200219,03:40,AREQUIPA,CHOQUE,0,2
20200219,22:10,AREQUIPA,CHOQUE,0,1
20200220,12:30,AREQUIPA,DESPISTE,0,0
20200220,12:30,AREQUIPA,DESPISTE,0,3
20200220,16:05,AREQUIPA,DESPISTE,0,0
20200220,20:35,LIMA,CHOQUE,0,1
20200220,15:00,LIMA,CHOQUE,0,0
20200220,05:10,LIMA,ATROPELLO,1,0
20200220,17:30,ANCASH,DESPISTE,0,4
20200220,06:30,AREQUIPA,DESPISTE,0,0
20200220,13:15,AREQUIPA,DESPISTE,0,0
20200221,05:05,AREQUIPA,CHOQUE,0,0
20200221,13:15,LIMA,DESPISTE,0,0
20200221,12:45,LAMBAYEQUE,DESPISTE,0,1
20200221,05:55,JUNIN,CHOQUE,0,0
20200221,15:00,AREQUIPA,CHOQUE,0,0
20200221,18:30,JUNIN,CHOQUE,0,1
20200221,14:00,ICA,DESPISTE,2,1
20200221,20:50,AREQUIPA,CHOQUE,0,1
20200221,06:45,ANCASH,DESPISTE,1,2
20200221,21:00,AREQUIPA,DESPISTE,0,0
20200221,06:30,PIURA,DESPISTE,0,0
20200222,21:20,PUNO,DESPISTE,0,1
20200222,06:20,LIMA,DESPISTE,0,0
20200222,23:45,ANCASH,DESPISTE,0,1
20200222,23:50,LAMBAYEQUE,CHOQUE,1,3
20200222,16:30,JUNIN,CHOQUE,0,0
20200222,15:55,JUNIN,CHOQUE,0,1
20200222,04:40,AREQUIPA,CHOQUE,0,2
20200222,11:20,LIMA,CHOQUE,0,0
20200222,19:40,LIMA,ESPECIAL,0,0
20200222,17:00,PUNO,DESPISTE,0,0
20200222,13:30,JUNIN,CHOQUE,2,9
20200222,06:35,JUNIN,DESPISTE,0,0
20200222,11:50,ANCASH,DESPISTE,0,3
20200222,20:15,ICA,DESPISTE,0,1
20200222,07:20,ANCASH,DESPISTE,0,0
20200222,23:00,PUNO,DESPISTE,0,2
20200223,07:45,ICA,DESPISTE,0,8
20200223,20:00,LIMA,DESPISTE,0,2
20200223,13:45,JUNIN,DESPISTE,0,0
20200223,19:30,AREQUIPA,DESPISTE,0,0
20200223,04:00,MOQUEGUA,CHOQUE,0,2
20200223,09:35,JUNIN,CHOQUE,0,3
20200223,07:25,LIMA,DESPISTE,0,3
20200223,06:00,AREQUIPA,DESPISTE,0,0
20200223,18:05,LIMA,DESPISTE,0,2
20200223,19:50,JUNIN,DESPISTE,0,3
20200223,14:40,AREQUIPA,CHOQUE,0,1
20200223,11:45,ICA,DESPISTE,2,0
20200223,22:30,ICA,CHOQUE,0,2
20200223,00:30,LIMA,DESPISTE,0,2
20200223,07:22,LA LIBERTAD,CHOQUE,0,0
20200223,14:30,ANCASH,CHOQUE,0,1
20200223,13:30,AREQUIPA,CHOQUE,0,1
20200223,12:40,PUNO,DESPISTE,0,1
20200223,19:00,PUNO,CHOQUE,0,2
20200223,18:50,PUNO,CHOQUE,2,20
20200224,14:00,AREQUIPA,CHOQUE,9,71
20200224,19:30,LIMA,DESPISTE,0,0
20200224,09:45,JUNIN,CHOQUE,0,3
20200224,06:00,JUNIN,CHOQUE,1,0
20200224,12:50,PUNO,DESPISTE,0,11
20200224,18:50,JUNIN,CHOQUE,0,0
20200224,08:54,PIURA,DESPISTE,0,0
20200224,01:15,PUNO,DESPISTE,0,0
20200225,06:45,JUNIN,DESPISTE,0,0
20200225,11:26,LIMA,DESPISTE,0,2
20200225,06:45,LIMA,DESPISTE,0,0
20200225,11:00,PIURA,DESPISTE,1,1
20200225,07:30,JUNIN,DESPISTE,0,0
20200225,18:00,JUNIN,DESPISTE,0,0
20200225,19:55,ICA,DESPISTE,0,1
20200225,07:00,AREQUIPA,CHOQUE,2,2
20200225,22:50,MOQUEGUA,DESPISTE,0,2
20200225,19:00,MOQUEGUA,CHOQUE,0,0
20200225,05:30,PUNO,DESPISTE,0,0
20200225,04:55,PUNO,ATROPELLO,1,0
20200226,20:30,LA LIBERTAD,CHOQUE,0,12
20200226,16:40,AREQUIPA,DESPISTE,0,2
20200226,21:45,AREQUIPA,CHOQUE,0,0
20200226,23:30,PIURA,CHOQUE,0,6
20200226,09:20,MOQUEGUA,DESPISTE,0,2
20200226,07:07,LIMA,DESPISTE,0,0
20200226,03:20,JUNIN,DESPISTE,0,5
20200226,15:30,LIMA,DESPISTE,0,3
20200226,22:30,ANCASH,DESPISTE,0,0
20200226,18:00,LIMA,CHOQUE,0,0
20200226,17:00,LAMBAYEQUE,CHOQUE,0,3
20200226,04:50,LA LIBERTAD,CHOQUE,0,0
20200226,02:30,LA LIBERTAD,ATROPELLO,1,0
20200226,09:45,AREQUIPA,CHOQUE,0,11
20200227,21:40,ANCASH,CHOQUE,0,1
20200227,22:30,LA LIBERTAD,DESPISTE,0,0
20200227,16:10,LIMA,CHOQUE,0,3
20200227,13:35,JUNIN,DESPISTE,0,0
20200227,10:35,AREQUIPA,DESPISTE,0,2
20200227,07:30,JUNIN,CHOQUE,0,1
20200227,01:15,ICA,CHOQUE,0,3
20200227,18:45,LAMBAYEQUE,CHOQUE,0,2
20200228,17:15,LIMA,CHOQUE,0,1
20200228,20:40,LAMBAYEQUE,DESPISTE,3,15
20200228,21:50,PUNO,CHOQUE,0,0
20200228,17:00,LIMA,CHOQUE,0,0
20200228,14:00,AREQUIPA,DESPISTE,0,2
20200228,19:00,JUNIN,DESPISTE,0,0
20200228,10:30,JUNIN,CHOQUE,0,0
20200228,19:50,ICA,CHOQUE,0,0
20200228,10:35,PUNO,DESPISTE,0,6
20200228,00:10,LIMA,CHOQUE,0,0
20200228,08:35,ANCASH,DESPISTE,0,1
20200228,23:02,ANCASH,CHOQUE,0,2
20200228,09:30,ANCASH,DESPISTE,1,3
20200228,01:50,LA LIBERTAD,CHOQUE,0,2
20200228,20:50,PUNO,CHOQUE,1,0
20200229,15:05,PUNO,CHOQUE,0,5
20200229,20:40,LIMA,ATROPELLO,0,1
20200229,21:30,LIMA,CHOQUE,0,0
20200229,12:35,LIMA,CHOQUE,0,0
20200229,20:15,AREQUIPA,DESPISTE,0,0
20200229,12:25,LIMA,DESPISTE,0,2
20200229,16:00,PIURA,CHOQUE,0,2
20200229,20:40,ANCASH,DESPISTE,0,2
20200229,07:20,LIMA,DESPISTE,0,2
20200229,23:00,LIMA,CHOQUE,0,1
20200229,05:00,JUNIN,ATROPELLO,1,0
20200229,23:20,LIMA,ESPECIAL,0,0
20200229,15:30,JUNIN,CHOQUE,0,2
20200229,15:40,LIMA,DESPISTE,0,1
20200229,22:40,JUNIN,ATROPELLO,1,0
20200229,23:30,LIMA,DESPISTE,4,1
20200229,09:10,ANCASH,DESPISTE,0,0
20200229,08:00,AREQUIPA,DESPISTE,0,8
20200301,00:55,PUNO,DESPISTE,0,0
20200301,19:30,LIMA,ATROPELLO,0,1
20200301,07:20,LIMA,DESPISTE,0,0
20200301,22:40,LIMA,CHOQUE,0,0
20200301,11:15,JUNIN,CHOQUE,0,0
20200301,18:00,LIMA,CHOQUE,0,0
20200301,22:10,ANCASH,DESPISTE,0,0
20200301,16:00,ANCASH,CHOQUE,0,7
20200301,17:30,JUNIN,CHOQUE,0,1
20200301,06:10,ANCASH,DESPISTE,0,4
20200301,05:00,LAMBAYEQUE,DESPISTE,4,30
20200301,03:30,AREQUIPA,DESPISTE,0,4
20200301,20:10,PUNO,CHOQUE,0,2
20200302,03:30,JUNIN,DESPISTE,0,2
20200302,21:50,PIURA,CHOQUE,0,1
20200302,07:30,LIMA,DESPISTE,0,0
20200302,02:55,LIMA,CHOQUE,0,0
20200302,18:00,AREQUIPA,CHOQUE,0,0
20200302,23:30,JUNIN,DESPISTE,0,0
20200302,01:25,LIMA,CHOQUE,0,0
20200302,02:22,LIMA,DESPISTE,0,1
20200302,09:45,LIMA,DESPISTE,1,4
20200302,05:00,PUNO,CHOQUE,1,0
20200302,10:50,ICA,CHOQUE,0,4
20200302,18:00,PUNO,CHOQUE,0,1
20200302,08:10,PUNO,DESPISTE,0,0
20200303,06:55,LIMA,CHOQUE,0,0
20200303,05:50,JUNIN,DESPISTE,0,1
20200303,15:30,JUNIN,DESPISTE,0,0
20200303,10:14,LIMA,CHOQUE,0,0
20200303,15:30,ICA,DESPISTE,0,0
20200303,09:10,LA LIBERTAD,CHOQUE,0,1
20200304,07:00,AREQUIPA,DESPISTE,0,8
20200304,10:10,LIMA,DESPISTE,0,0
20200304,05:35,LAMBAYEQUE,DESPISTE,0,2
20200304,10:00,AREQUIPA,CHOQUE,0,0
20200304,00:30,LIMA,CHOQUE,0,0
20200304,15:15,JUNIN,CHOQUE,0,0
20200304,17:00,AREQUIPA,DESPISTE,0,3
20200304,10:30,AREQUIPA,CHOQUE,0,0
20200304,07:16,LAMBAYEQUE,DESPISTE,0,2
20200305,14:50,LIMA,ESPECIAL,0,0
20200305,15:00,PUNO,DESPISTE,0,0
20200305,19:50,LIMA,DESPISTE,0,0
20200305,05:10,JUNIN,CHOQUE,1,4
20200305,06:00,PIURA,CHOQUE,1,0
20200306,07:45,LIMA,CHOQUE,0,9
20200306,23:35,LIMA,CHOQUE,0,1
20200306,21:50,JUNIN,ATROPELLO,0,2
20200306,08:50,LIMA,DESPISTE,0,2
20200306,22:05,LIMA,CHOQUE,0,0
20200306,18:30,JUNIN,DESPISTE,0,7
20200306,06:55,ANCASH,DESPISTE,0,1
20200306,15:40,ANCASH,DESPISTE,0,0
20200306,18:45,AREQUIPA,DESPISTE,0,0
20200306,07:00,PIURA,CHOQUE,0,4
20200307,18:15,ICA,CHOQUE,0,2
20200307,05:00,LIMA,CHOQUE,0,0
20200307,12:35,JUNIN,DESPISTE,0,0
20200307,18:35,LIMA,ATROPELLO,0,1
20200307,23:20,LAMBAYEQUE,CHOQUE,0,0
20200307,01:53,PUNO,ESPECIAL,0,0
20200307,22:10,PIURA,DESPISTE,0,1
20200307,19:30,AREQUIPA,CHOQUE,0,2
20200307,00:30,PUNO,CHOQUE,1,0
20200308,21:15,ANCASH,CHOQUE,0,3
20200308,16:30,JUNIN,CHOQUE,0,3
20200308,05:38,JUNIN,ATROPELLO,1,0
20200308,00:30,JUNIN,DESPISTE,0,0
20200308,09:25,LIMA,DESPISTE,0,1
20200308,09:35,LIMA,CHOQUE,0,1
20200308,15:00,LIMA,DESPISTE,0,4
20200308,15:30,JUNIN,CHOQUE,1,0
20200308,16:40,LIMA,CHOQUE,0,3
20200308,06:50,AREQUIPA,DESPISTE,0,2
20200308,13:00,ICA,DESPISTE,0,1
20200308,23:00,LAMBAYEQUE,CHOQUE,0,4
20200309,06:44,LIMA,CHOQUE,0,0
20200309,20:30,PIURA,CHOQUE,0,1
20200309,21:20,LIMA,DESPISTE,0,1
20200309,05:10,ANCASH,CHOQUE,0,2
20200309,06:20,PIURA,DESPISTE,0,0
20200309,14:50,LIMA,DESPISTE,0,1
20200309,02:30,LIMA,DESPISTE,0,0
20200309,03:30,ICA,ATROPELLO,1,1
20200309,19:30,ANCASH,ATROPELLO,1,0
20200309,00:05,LA LIBERTAD,CHOQUE,0,15
20200309,00:25,LAMBAYEQUE,CHOQUE,0,1
20200309,01:30,AREQUIPA,CHOQUE,1,1
20200310,15:30,JUNIN,DESPISTE,0,3
20200310,22:10,LIMA,CHOQUE,0,1
20200310,10:30,JUNIN,CHOQUE,0,4
20200310,15:15,LIMA,DESPISTE,0,3
20200310,08:30,PIURA,CHOQUE,0,1
20200310,21:00,LAMBAYEQUE,ATROPELLO,0,1
20200310,13:00,LAMBAYEQUE,CHOQUE,0,0
20200310,14:00,MOQUEGUA,DESPISTE,0,0
20200310,09:45,LIMA,ATROPELLO,0,1
20200310,13:30,AREQUIPA,DESPISTE,0,4
20200310,02:05,PIURA,CHOQUE,0,1
20200311,16:17,JUNIN,DESPISTE,0,10
20200311,12:05,PUNO,DESPISTE,0,3
20200311,20:10,JUNIN,CHOQUE,0,0
20200311,15:45,ANCASH,CHOQUE,0,1
20200311,01:30,LA LIBERTAD,DESPISTE,0,2
20200311,18:00,AREQUIPA,DESPISTE,0,0
20200311,13:40,LAMBAYEQUE,DESPISTE,0,6
20200312,13:00,JUNIN,DESPISTE,0,0
20200312,15:40,LIMA,CHOQUE,0,0
20200312,04:35,LAMBAYEQUE,DESPISTE,0,3
20200312,12:35,LIMA,CHOQUE,0,0
20200312,00:55,LIMA,DESPISTE,0,2
20200312,04:50,ANCASH,DESPISTE,0,3
20200312,12:00,PIURA,DESPISTE,0,2
20200312,17:00,ANCASH,ESPECIAL,0,0
20200312,16:30,ANCASH,CHOQUE,0,1
20200313,03:15,LIMA,CHOQUE,1,0
20200313,22:32,AREQUIPA,CHOQUE,0,1
20200313,14:30,JUNIN,CHOQUE,0,0
20200313,04:40,PUNO,ESPECIAL,1,0
20200313,13:00,ICA,DESPISTE,0,0
20200313,14:50,ANCASH,DESPISTE,0,1
20200313,17:50,AREQUIPA,CHOQUE,0,0
20200314,06:13,JUNIN,DESPISTE,0,0
20200314,22:05,LIMA,ESPECIAL,0,0
20200314,19:10,LIMA,ESPECIAL,0,1
20200314,18:00,JUNIN,CHOQUE,0,6
20200314,00:10,ANCASH,DESPISTE,0,0
20200314,06:30,JUNIN,DESPISTE,0,0
20200314,03:55,AREQUIPA,CHOQUE,0,0
20200314,16:13,JUNIN,DESPISTE,0,0
20200314,00:20,AREQUIPA,DESPISTE,0,0
20200314,06:30,ICA,DESPISTE,0,6
20200314,12:00,PUNO,DESPISTE,0,0
20200314,14:20,ANCASH,DESPISTE,0,0
20200314,16:30,LA LIBERTAD,DESPISTE,0,2
20200314,04:30,AREQUIPA,CHOQUE,0,1
20200314,08:15,MOQUEGUA,DESPISTE,0,2
20200314,17:50,PUNO,ATROPELLO,0,1
20200314,14:30,PUNO,CHOQUE,0,1
20200314,21:00,PUNO,CHOQUE,0,2
20200315,16:30,LIMA,DESPISTE,1,1
20200315,18:27,LAMBAYEQUE,DESPISTE,0,0
20200315,23:00,ICA,DESPISTE,0,0
20200315,15:45,LIMA,DESPISTE,0,1
20200315,04:47,LAMBAYEQUE,DESPISTE,0,0
20200315,05:55,JUNIN,DESPISTE,0,0
20200315,08:25,LIMA,DESPISTE,0,1
20200315,22:00,LIMA,CHOQUE,0,1
20200315,18:20,ANCASH,DESPISTE,0,3
20200315,03:30,ICA,CHOQUE,0,3
20200315,20:20,AREQUIPA,CHOQUE,0,1
20200315,18:00,PUNO,DESPISTE,0,1
20200315,09:30,PUNO,DESPISTE,0,1
20200316,17:30,LIMA,DESPISTE,0,1
20200316,17:50,LAMBAYEQUE,DESPISTE,0,0
20200316,17:05,MOQUEGUA,DESPISTE,0,2
20200316,21:30,PUNO,DESPISTE,0,0
20200316,13:30,ANCASH,DESPISTE,0,1
20200316,16:30,AREQUIPA,CHOQUE,2,8
20200316,06:30,AREQUIPA,DESPISTE,0,0
20200316,21:15,PUNO,CHOQUE,0,1
20200317,13:10,ANCASH,CHOQUE,0,2
20200317,23:00,LAMBAYEQUE,CHOQUE,0,0
20200317,10:15,ANCASH,DESPISTE,0,7
20200317,15:30,AREQUIPA,CHOQUE,0,0
20200317,09:30,ICA,DESPISTE,1,0
20200318,15:30,JUNIN,DESPISTE,0,0
20200318,15:30,AREQUIPA,DESPISTE,0,0
20200319,19:40,LIMA,DESPISTE,0,5
20200319,13:35,JUNIN,DESPISTE,0,0
20200320,18:00,AREQUIPA,DESPISTE,0,0
20200320,00:53,LIMA,DESPISTE,0,1
20200320,18:30,PUNO,CHOQUE,1,0
20200321,07:00,ICA,CHOQUE,0,2
20200322,15:55,ANCASH,DESPISTE,0,1
20200323,06:25,LIMA,ATROPELLO,1,0
20200323,07:40,AREQUIPA,DESPISTE,0,1
20200324,06:35,LIMA,DESPISTE,0,0
20200324,22:20,LIMA,ESPECIAL,0,0
20200324,06:10,ANCASH,DESPISTE,0,0
20200324,04:50,AREQUIPA,DESPISTE,0,2
20200324,19:50,LA LIBERTAD,CHOQUE,0,3
20200325,11:50,LIMA,DESPISTE,0,0
20200326,06:50,LIMA,DESPISTE,0,2
20200326,02:40,LIMA,DESPISTE,0,0
20200326,06:05,LIMA,DESPISTE,0,1
20200326,11:40,AREQUIPA,DESPISTE,0,2
20200326,16:00,PUNO,ESPECIAL,0,1
20200327,00:05,JUNIN,DESPISTE,0,0
20200327,19:50,LIMA,CHOQUE,0,1
20200328,16:00,PIURA,CHOQUE,0,2
20200328,16:30,JUNIN,DESPISTE,0,1
20200328,12:00,PUNO,DESPISTE,1,6
20200328,00:10,LAMBAYEQUE,DESPISTE,0,0
20200329,05:30,AREQUIPA,DESPISTE,0,0
20200329,22:50,JUNIN,DESPISTE,0,0
20200329,06:50,LIMA,DESPISTE,0,0
20200329,11:00,PUNO,CHOQUE,0,2
20200331,18:20,LIMA,DESPISTE,0,0
20200331,14:30,ANCASH,CHOQUE,0,0
20200331,21:35,LAMBAYEQUE,CHOQUE,0,1
20200331,15:45,JUNIN,DESPISTE,0,2
20200401,11:50,JUNIN,DESPISTE,0,0
20200401,18:50,JUNIN,DESPISTE,0,2
20200401,10:45,LAMBAYEQUE,DESPISTE,0,0
20200401,17:30,JUNIN,CHOQUE,0,1
20200401,06:00,ANCASH,CHOQUE,0,2
20200402,09:30,JUNIN,DESPISTE,0,2
20200402,07:00,LIMA,CHOQUE,0,3
20200402,22:10,ANCASH,CHOQUE,2,1
20200403,18:00,LIMA,CHOQUE,0,0
20200403,21:30,ICA,DESPISTE,0,1
20200403,21:30,ICA,DESPISTE,0,1
20200403,12:30,PUNO,DESPISTE,0,0
20200403,09:30,LAMBAYEQUE,DESPISTE,0,2
20200403,09:30,AREQUIPA,DESPISTE,0,0
20200406,01:45,PIURA,DESPISTE,0,0
20200406,18:50,ANCASH,DESPISTE,0,0
20200406,17:30,JUNIN,DESPISTE,0,0
20200406,14:20,LIMA,DESPISTE,0,1
20200406,16:15,PIURA,DESPISTE,0,1
20200406,08:30,MOQUEGUA,DESPISTE,0,2
20200407,23:00,LIMA,CHOQUE,0,0
20200407,17:50,ANCASH,DESPISTE,0,0
20200407,16:40,LAMBAYEQUE,DESPISTE,0,4
20200408,14:00,LIMA,CHOQUE,0,5
20200408,16:20,ICA,CHOQUE,0,1
20200408,12:15,PUNO,CHOQUE,0,2
20200409,13:10,JUNIN,DESPISTE,0,0
20200410,04:40,LIMA,DESPISTE,0,0
20200410,23:00,LIMA,CHOQUE,0,0
20200410,06:45,ICA,DESPISTE,0,1
20200410,04:25,ANCASH,DESPISTE,0,0
20200412,16:45,LIMA,DESPISTE,0,2
20200412,14:40,LIMA,DESPISTE,0,1
20200413,22:00,LIMA,ATROPELLO,1,0
20200413,06:30,LA LIBERTAD,CHOQUE,0,1
20200414,17:20,PUNO,CHOQUE,0,2
20200414,11:05,ICA,DESPISTE,0,1
20200415,23:30,JUNIN,CHOQUE,1,1
20200415,14:00,AREQUIPA,DESPISTE,0,0
20200415,09:30,AREQUIPA,DESPISTE,0,2
20200415,19:30,ANCASH,DESPISTE,0,1
20200416,19:00,LIMA,DESPISTE,0,0
20200416,04:30,PUNO,DESPISTE,0,0
20200417,19:50,JUNIN,ATROPELLO,0,0
20200417,01:15,PIURA,DESPISTE,0,1
20200418,05:50,JUNIN,DESPISTE,0,0
20200418,21:10,LIMA,DESPISTE,0,0
20200418,17:20,LIMA,DESPISTE,0,1
20200418,04:20,LIMA,DESPISTE,0,0
20200418,05:50,LIMA,DESPISTE,0,0
20200418,12:00,LA LIBERTAD,DESPISTE,0,0
20200418,00:40,AREQUIPA,DESPISTE,0,0
20200419,05:40,LIMA,DESPISTE,0,0
20200419,04:50,JUNIN,VOLCADURA,0,0
20200419,16:40,AREQUIPA,DESPISTE,0,0
20200420,19:00,JUNIN,DESPISTE,0,1
20200421,00:10,ICA,DESPISTE,0,0
20200422,18:00,ANCASH,DESPISTE,0,1
20200422,20:25,ICA,ESPECIAL,0,0
20200423,06:10,LIMA,DESPISTE,0,0
20200424,19:15,LIMA,DESPISTE,0,0
20200424,22:20,PUNO,DESPISTE,0,0
20200424,14:30,LIMA,CHOQUE,1,4
20200424,06:25,ANCASH,CHOQUE,0,1
20200424,01:30,ICA,DESPISTE,0,0
20200424,12:30,AREQUIPA,DESPISTE,0,0
20200424,06:40,AREQUIPA,DESPISTE,0,1
20200425,09:30,LIMA,DESPISTE,0,0
20200425,06:00,PIURA,DESPISTE,0,1
20200425,10:50,ICA,DESPISTE,0,0
20200425,05:50,ANCASH,ATROPELLO,1,0
20200425,17:30,PUNO,CHOQUE,0,1
20200427,17:00,JUNIN,DESPISTE,0,0
20200427,11:40,JUNIN,DESPISTE,0,0
20200428,06:30,JUNIN,DESPISTE,0,0
20200428,20:38,LIMA,DESPISTE,0,0
20200428,07:00,LIMA,ESPECIAL,0,0
20200428,18:00,LIMA,CHOQUE,0,0
20200429,05:55,MOQUEGUA,DESPISTE,0,0
20200430,19:15,LIMA,DESPISTE,0,0
20200430,06:50,LIMA,DESPISTE,0,0
20200430,13:25,LIMA,DESPISTE,0,1
20200430,00:40,LIMA,DESPISTE,0,1
20200430,06:05,LIMA,ESPECIAL,0,0
20200430,07:10,MOQUEGUA,DESPISTE,0,0
20200501,02:45,JUNIN,DESPISTE,0,0
20200501,05:30,LIMA,ATROPELLO,2,6
20200501,13:10,ICA,ATROPELLO,1,0
20200502,10:20,LIMA,DESPISTE,0,1
20200502,11:45,ICA,DESPISTE,0,0
20200503,01:00,LIMA,CHOQUE,0,1
20200504,04:30,LIMA,DESPISTE,0,0
20200504,20:41,JUNIN,DESPISTE,0,0
20200504,07:30,LIMA,DESPISTE,0,0
20200504,17:10,ANCASH,DESPISTE,0,3
20200504,07:00,PIURA,CHOQUE,1,0
20200505,19:47,LIMA,DESPISTE,0,0
20200505,05:45,ANCASH,CHOQUE,0,2
20200506,07:05,LIMA,DESPISTE,0,0
20200506,21:05,ANCASH,DESPISTE,1,2
20200506,12:03,AREQUIPA,DESPISTE,0,0
20200507,14:29,AREQUIPA,CHOQUE,0,1
20200507,17:40,JUNIN,DESPISTE,0,3
20200508,07:40,LA LIBERTAD,DESPISTE,0,0
20200508,18:30,PIURA,DESPISTE,0,1
20200509,09:00,JUNIN,DESPISTE,1,0
20200509,23:55,ANCASH,VOLCADURA,0,0
20200510,02:30,MOQUEGUA,DESPISTE,0,0
20200510,05:30,LIMA,DESPISTE,0,3
20200510,20:15,ANCASH,ESPECIAL,0,0
20200511,14:00,PIURA,DESPISTE,0,0
20200511,07:25,ICA,CHOQUE,0,1
20200511,20:00,ANCASH,DESPISTE,0,0
20200512,06:50,LIMA,DESPISTE,0,0
20200512,17:50,JUNIN,DESPISTE,0,2
20200512,16:10,JUNIN,DESPISTE,1,1
20200512,23:45,AREQUIPA,DESPISTE,0,0
20200512,05:20,PIURA,DESPISTE,0,0
20200513,06:15,LIMA,CHOQUE,2,3
20200513,18:30,AREQUIPA,DESPISTE,0,1
20200513,10:20,AREQUIPA,DESPISTE,0,1
20200514,07:50,LIMA,CHOQUE,2,3
20200514,12:30,LAMBAYEQUE,DESPISTE,0,2
20200514,01:16,LA LIBERTAD,CHOQUE,0,0
20200514,13:30,AREQUIPA,DESPISTE,0,0
20200514,19:10,AREQUIPA,CHOQUE,0,1
20200515,15:19,JUNIN,DESPISTE,0,0
20200515,09:00,LIMA,CHOQUE,0,0
20200515,04:20,JUNIN,DESPISTE,0,0
20200515,18:00,ICA,CHOQUE,1,0
20200516,09:20,JUNIN,DESPISTE,0,2
20200517,01:45,JUNIN,DESPISTE,0,0
20200517,14:00,JUNIN,DESPISTE,0,0
20200517,16:00,PUNO,DESPISTE,0,0
20200518,11:20,AREQUIPA,DESPISTE,0,0
20200518,09:45,LIMA,DESPISTE,0,3
20200519,18:55,JUNIN,CHOQUE,0,0
20200520,06:40,JUNIN,CHOQUE,0,2
20200520,06:00,LIMA,CHOQUE,0,1
20200520,16:00,ICA,DESPISTE,0,3
20200521,10:50,AREQUIPA,DESPISTE,0,0
20200521,05:30,LAMBAYEQUE,DESPISTE,0,8
20200521,04:45,LIMA,DESPISTE,0,0
20200521,09:00,PUNO,DESPISTE,0,1
20200521,07:05,ANCASH,CHOQUE,1,1
20200522,14:35,LIMA,DESPISTE,0,0
20200522,06:00,LIMA,DESPISTE,0,0
20200522,06:00,AREQUIPA,DESPISTE,0,0
20200523,12:30,PIURA,CHOQUE,0,0
20200523,04:40,LA LIBERTAD,ATROPELLO,0,0
20200523,11:00,LIMA,DESPISTE,0,0
20200523,21:20,LIMA,DESPISTE,0,0
20200523,07:40,AREQUIPA,DESPISTE,0,3
20200523,07:30,PUNO,CHOQUE,0,1
20200524,15:40,LIMA,CHOQUE,0,2
20200524,07:20,JUNIN,DESPISTE,0,1
20200524,23:10,AREQUIPA,CHOQUE,0,0
20200524,22:40,PUNO,DESPISTE,0,1
20200525,03:25,LIMA,DESPISTE,0,0
20200525,07:00,LIMA,CHOQUE,0,1
20200525,11:30,LIMA,DESPISTE,0,0
20200525,08:05,LIMA,DESPISTE,0,1
20200525,08:30,AREQUIPA,DESPISTE,0,0
20200525,09:15,PUNO,DESPISTE,0,0
20200526,10:30,LIMA,DESPISTE,0,0
20200526,07:15,LIMA,DESPISTE,0,0
20200526,07:30,JUNIN,DESPISTE,0,0
20200526,17:00,LIMA,CHOQUE,2,2
20200526,00:45,ANCASH,DESPISTE,0,0
20200526,21:50,ANCASH,DESPISTE,1,0
20200527,07:00,ICA,CHOQUE,0,0
20200527,23:10,ANCASH,ATROPELLO,1,0
20200527,12:55,LA LIBERTAD,VOLCADURA,0,1
20200527,01:40,AREQUIPA,DESPISTE,0,0
20200528,14:55,PUNO,CHOQUE,1,0
20200528,11:15,LIMA,DESPISTE,0,0
20200528,21:30,LIMA,ESPECIAL,0,0
20200529,04:40,LIMA,DESPISTE,0,2
20200529,12:50,JUNIN,DESPISTE,0,1
20200529,17:40,ANCASH,DESPISTE,0,0
20200529,10:30,ANCASH,ESPECIAL,0,0
20200529,18:40,LA LIBERTAD,ESPECIAL,0,1
20200529,21:30,LA LIBERTAD,ATROPELLO,1,0
20200530,10:30,PIURA,CHOQUE,0,0
20200530,04:20,ANCASH,DESPISTE,0,0
20200530,17:15,JUNIN,ATROPELLO,0,1
20200530,23:00,LIMA,DESPISTE,0,0
20200530,16:20,ICA,ATROPELLO,0,5
20200530,11:30,ICA,DESPISTE,0,2
20200530,15:45,PUNO,DESPISTE,0,1
20200531,22:35,ANCASH,ESPECIAL,0,0
20200601,13:40,MOQUEGUA,DESPISTE,0,0
20200601,04:50,JUNIN,CHOQUE,0,2
