"";"DOMINIO";"T_vivienda";"Número_de_Vivienda";"mat_paredes_ext";"agua_p";"asist_tec";"t_alumbrado";"serv_elect";"procedencia_agua";"emp_pago_agua";"viv_ocup";"num_hab";"acceso_agua";"num_hab_dormir";"precio_alquiler";"precio_gasto_mes_agua";"precio_gasto_mes_elect"
"435";"Lima Metropolitana";"Casa independiente";"010";"Madera";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;400;485;606
"436";"Lima Metropolitana";"Casa independiente";"024";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";3;"Si";2;200;375;145
"437";"Lima Metropolitana";"Casa independiente";"053";"Madera";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";4;"Si";3;100;750;1451
"438";"Lima Metropolitana";"Casa independiente";"067";"Otro material";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";4;"Si";3;500;2418;2177
"439";"Lima Metropolitana";"Casa independiente";"084";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";3;"Si";2;300;423;1100
"440";"Lima Metropolitana";"Casa independiente";"099";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";4;"Si";3;300;846;967
"441";"Lima Metropolitana";"Casa independiente";"017";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";5;"Si";3;1200;849;1212
"442";"Lima Metropolitana";"Casa independiente";"072";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;960;642;1030
"443";"Lima Metropolitana";"Departamento en edificio";"130";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;720;849;849
"444";"Lima Metropolitana";"Departamento en edificio";"157";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;480;727;970
"445";"Lima Metropolitana";"Casa independiente";"045";"Adobe";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";5;"Si";1;400;364;1333
"446";"Lima Metropolitana";"Casa independiente";"065";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;640;1455;606
"447";"Lima Metropolitana";"Casa independiente";"087";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";5;"Si";3;480;606;485
"448";"Lima Metropolitana";"Vivienda en quinta";"130";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";1;"Si";1;320;267;303
"449";"Lima Metropolitana";"Departamento en edificio";"015";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;800;849;1152
"450";"Lima Metropolitana";"Departamento en edificio";"048";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;1000;400;1152
"451";"Lima Metropolitana";"Departamento en edificio";"066";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;800;364;606
"452";"Lima Metropolitana";"Departamento en edificio";"083";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;700;970;1515
"453";"Lima Metropolitana";"Departamento en edificio";"100";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";1;"Si";1;400;303;1491
"454";"Lima Metropolitana";"Departamento en edificio";"116";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";3;700;364;1079
"455";"Lima Metropolitana";"Departamento en edificio";"148";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;1200;424;727
"456";"Lima Metropolitana";"Casa independiente";"166";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";4;"Si";3;3000;909;1818
"457";"Lima Metropolitana";"Departamento en edificio";"095";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;280;364;788
"458";"Lima Metropolitana";"Casa independiente";"122";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";2;1200;423;846
"459";"Lima Metropolitana";"Casa independiente";"088";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;500;121;970
"460";"Lima Metropolitana";"Casa independiente";"108";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;600;302;1512
"461";"Lima Metropolitana";"Casa independiente";"006";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;231;364;970
"462";"Lima Metropolitana";"Casa independiente";"018";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;93;339;545
"463";"Lima Metropolitana";"Casa independiente";"042";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;93;521;279
"464";"Lima Metropolitana";"Casa independiente";"054";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";6;"Si";4;370;849;1818
"465";"Lima Metropolitana";"Casa independiente";"066";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";5;"Si";3;463;582;545
"466";"Lima Metropolitana";"Casa independiente";"079";"Adobe";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";3;"Si";1;139;242;291
"467";"Lima Metropolitana";"Casa independiente";"010";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";6;"Si";4;999;544;846
"468";"Lima Metropolitana";"Departamento en edificio";"085";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";1;900;424;691
"469";"Lima Metropolitana";"Departamento en edificio";"100";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";4;500;726;1330
"470";"Lima Metropolitana";"Departamento en edificio";"021";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;463;970;1455
"471";"Lima Metropolitana";"Casa independiente";"039";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;463;218;909
"472";"Lima Metropolitana";"Casa independiente";"058";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;925;606;606
"473";"Lima Metropolitana";"Casa independiente";"095";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";6;"Si";5;925;970;1818
"474";"Lima Metropolitana";"Casa independiente";"049";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";3;"Si";2;278;605;605
"475";"Lima Metropolitana";"Departamento en edificio";"100";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, comprándola a plazos";4;"Si";2;925;824;1697
"476";"Lima Metropolitana";"Casa independiente";"150";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";7;"Si";6;971;846;1233
"477";"Lima Metropolitana";"Casa independiente";"176";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";6;"Si";3;648;266;967
"478";"Lima Metropolitana";"Casa independiente";"008";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";1;"Si";1;324;570;121
"479";"Lima Metropolitana";"Casa independiente";"035";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";2;786;970;1212
"480";"Lima Metropolitana";"Casa independiente";"050";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;648;206;242
"481";"Lima Metropolitana";"Casa independiente";"094";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";3;"Si";2;463;606;970
"482";"Lima Metropolitana";"Casa independiente";"122";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;555;2158;849
"483";"Lima Metropolitana";"Casa independiente";"011";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;800;1091;1091
"484";"Lima Metropolitana";"Departamento en edificio";"049";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";1;800;727;1455
"485";"Lima Metropolitana";"Casa independiente";"068";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;300;545;727
"486";"Lima Metropolitana";"Departamento en edificio";"125";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, fuera de la vivienda pero dentro del edificio";"Empresa prestadora de servicios";"Propia, totalmente pagada";2;"Si";1;350;364;485
"487";"Lima Metropolitana";"Casa independiente";"014";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;139;326;472
"488";"Lima Metropolitana";"Casa independiente";"073";"Madera";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"No";2;185;242;484
"489";"Lima Metropolitana";"Casa independiente";"092";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";2;"Si";1;278;218;532
"490";"Lima Metropolitana";"Casa independiente";"084";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";9;"Si";7;1110;606;1309
"491";"Lima Metropolitana";"Casa independiente";"105";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";2;"Si";2;370;545;909
"492";"Lima Metropolitana";"Casa independiente";"143";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";2;"Si";1;278;242;558
"493";"Lima Metropolitana";"Casa independiente";"161";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";5;"Si";4;925;606;1818
"494";"Lima Metropolitana";"Casa independiente";"015";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;416;545;727
"495";"Lima Metropolitana";"Vivienda en quinta";"099";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;555;364;364
"496";"Lima Metropolitana";"Vivienda en quinta";"120";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;740;727;1394
"497";"Lima Metropolitana";"Vivienda en quinta";"142";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";5;"Si";4;1110;364;727
"498";"Lima Metropolitana";"Casa independiente";"060";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";3;324;484;846
"499";"Lima Metropolitana";"Casa independiente";"021";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Organización comunal";"Propia, totalmente pagada";3;"Si";2;300;302;520
"500";"Lima Metropolitana";"Casa independiente";"033";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Organización comunal";"Propia, totalmente pagada";3;"Si";2;500;849;1212
"501";"Lima Metropolitana";"Casa independiente";"055";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Organización comunal";"Propia, totalmente pagada";3;"Si";2;350;727;788
"502";"Lima Metropolitana";"Casa independiente";"065";"Madera";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Organización comunal";"Propia, totalmente pagada";6;"Si";6;50;677;1814
"503";"Lima Metropolitana";"Casa independiente";"078";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;250;364;242
"504";"Lima Metropolitana";"Casa independiente";"015";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";6;"No";4;925;85;946
"505";"Lima Metropolitana";"Casa independiente";"037";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Organización comunal";"Cedida por otro hogar o institución";6;"No";5;470;182;849
"506";"Lima Metropolitana";"Casa independiente";"059";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"No";3;285;182;242
"507";"Lima Metropolitana";"Casa independiente";"081";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"No";2;139;182;606
"508";"Lima Metropolitana";"Casa independiente";"101";"Adobe";"No";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";2;"No";1;139;182;1212
"509";"Lima Metropolitana";"Casa independiente";"147";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";6;"No";5;231;424;545
"510";"Lima Metropolitana";"Casa independiente";"002";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";2;700;885;1479
"511";"Lima Metropolitana";"Casa independiente";"052";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";5;"Si";4;700;1212;1455
"512";"Lima Metropolitana";"Casa independiente";"084";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";1;"Si";0;350;752;946
"513";"Lima Metropolitana";"Casa independiente";"133";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";3;"Si";2;400;606;970
"514";"Lima Metropolitana";"Departamento en edificio";"008";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";2;"Si";1;370;424;424
"515";"Lima Metropolitana";"Casa independiente";"084";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";5;"Si";2;1388;606;3515
"516";"Lima Metropolitana";"Departamento en edificio";"102";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";5;"Si";4;740;727;1455
"517";"Lima Metropolitana";"Casa independiente";"012";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;1295;885;909
"518";"Lima Metropolitana";"Casa independiente";"040";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;648;582;849
"519";"Lima Metropolitana";"Casa independiente";"096";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";2;740;970;2182
"520";"Lima Metropolitana";"Casa independiente";"125";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";7;"Si";3;1388;606;970
"521";"Lima Metropolitana";"Casa independiente";"152";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";2;555;849;1455
"522";"Lima Metropolitana";"Casa independiente";"182";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";5;"Si";4;139;849;2061
"523";"Lima Metropolitana";"Departamento en edificio";"012";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;1200;485;1455
"524";"Lima Metropolitana";"Casa independiente";"028";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;800;921;2667
"525";"Lima Metropolitana";"Casa independiente";"040";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso colectivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;1500;242;727
"526";"Lima Metropolitana";"Casa independiente";"086";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";5;"Si";4;1000;1212;727
"527";"Lima Metropolitana";"Departamento en edificio";"111";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";4;"Si";3;1200;727;970
"528";"Lima Metropolitana";"Departamento en edificio";"029";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;1480;606;2630
"529";"Lima Metropolitana";"Departamento en edificio";"057";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, comprándola a plazos";4;"Si";3;463;970;970
"530";"Lima Metropolitana";"Departamento en edificio";"073";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;1203;727;1212
"531";"Lima Metropolitana";"Departamento en edificio";"087";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";4;"Si";3;1110;727;970
"532";"Lima Metropolitana";"Departamento en edificio";"141";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;648;606;606
"533";"Lima Metropolitana";"Vivienda en quinta";"026";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";4;"Si";2;1480;653;2104
"534";"Lima Metropolitana";"Vivienda en quinta";"068";"Ladrillo o bloque de cemento";"Si";"No sabe";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";2;"Si";1;740;605;605
"535";"Lima Metropolitana";"Casa independiente";"109";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";1;"Si";1;324;364;485
"536";"Lima Metropolitana";"Casa independiente";"028";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";1;1500;970;1455
"537";"Lima Metropolitana";"Departamento en edificio";"074";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";5;"Si";2;1300;752;1733
"538";"Lima Metropolitana";"Casa independiente";"097";"Ladrillo o bloque de cemento";"Si";"No";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;400;303;1042
"539";"Lima Metropolitana";"Departamento en edificio";"141";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, comprándola a plazos";4;"Si";3;1500;303;1818
"540";"Lima Metropolitana";"Departamento en edificio";"209";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;1500;788;1673
"541";"Lima Metropolitana";"Departamento en edificio";"024";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Cedida por otro hogar o institución";4;"Si";3;925;424;485
"542";"Lima Metropolitana";"Departamento en edificio";"086";"Ladrillo o bloque de cemento";"Si";"Si";"Electricidad";"Medidor de uso exclusivo";"Red pública, dentro de la vivienda";"Empresa prestadora de servicios";"Propia, totalmente pagada";4;"Si";3;2313;1212;364
