"","0","Identificador","Nombre","Equipos","Saldo","Provincia","Distrito","Latitud","Longitud","Tipo","Giro","Clasificación","Trimestre1","Trimestre2","Trimestre3","Trimestre4"
"181",181,"920752402","E000000002973","U",1804,"YAUYOS","ALIS",-12.2491198,-75.6411819,"MINORISTAS","BODEGA","C",110,57,79,93
"182",182,"920767465","E000000003024","U",1496,"LIMA","SAN JUAN DE LURIGANCHO",-11.95403,-76.9857483,"MINORISTAS","BOTICA","C",84,46,86,64
"183",183,"920775121","E000000003054","U",1518,"LIMA","ATE",-12.0361972,-76.930126,"MINORISTAS","BODEGA","C",72,86,66,88
"184",184,"920811056","E000000003138","V",3729,"LIMA","VILLA MARIA DEL TRIUNFO",-12.208872,-76.9063213,"MINORISTAS","BODEGA","C",508,982,444,637
"185",185,"920815239","E000000003146","V",1848,"LIMA","SANTA ANITA",-12.0430298,-76.9624634,"MINORISTAS","BOTICA","C",43,117,123,107
"186",186,"920820848","E000000003157","U",3355,"LIMA","LURIGANCHO",-12.0074197,-76.886126,"MINORISTAS","BODEGA","C",217,461,406,702
"187",187,"920830500","E000000003189","U",1705,"LIMA","SAN JUAN DE MIRAFLORES",-12.1231986,-76.9591261,"MINORISTAS","BODEGA","C",41,66,117,69
"188",188,"920837009","E000000003204","U",2376,"LIMA","SAN MARTIN DE PORRES",-12.0103197,-77.0853882,"MINORISTAS","FARMACIA","C",192,303,201,235
"189",189,"920863191","E000000003275","U",22,"LIMA","LURIGANCHO",-11.9570503,-76.7339325,"MINORISTAS","BODEGA","E",28,15,27,20
"190",190,"920878200","E000000003317","U",1496,"LIMA","SAN MARTIN DE PORRES",-11.963196,-77.0991263,"MINORISTAS","BOTICA","C",79,72,41,81
"191",191,"920888465","E000000003352","U",2310,"LIMA","SAN MARTIN DE PORRES",38.4379005,-122.7124405,"MINORISTAS","BODEGA","C",263,136,235,162
"192",192,"920895121","E000000003377","U",473,"LIMA","VILLA EL SALVADOR",-12.21521,-76.9421692,"MINORISTAS","BODEGA","D",69,71,98,39
"193",193,"920898561","E000000003384","U",1034,"LIMA","PACHACAMAC",-12.1465101,-76.8179779,"MINORISTAS","BODEGA","C",81,87,113,60
"194",194,"920902185","E000000003393","U",1804,"LIMA","SAN JUAN DE LURIGANCHO",-11.976462,-76.9914413,"MINORISTAS","BAZAR","C",100,101,28,94
"195",195,"920903773","E000000003398","U",572,"LIMA","CARABAYLLO",-11.7901497,-76.9755936,"MINORISTAS","BODEGA","D",28,51,25,49
"196",196,"920990689","E000000003427","U",2508,"LIMA","LINCE",-12.090242,-77.0298213,"MINORISTAS","AMBULANTE","C",190,155,191,116
"197",197,"920999065","E000000003458","U",1001,"LIMA","SAN JUAN DE LURIGANCHO",-11.9570503,-76.7339325,"MINORISTAS","BODEGA","C",81,75,97,50
"198",198,"922247343","E000000003555","V",1452,"LIMA","SAN JUAN DE LURIGANCHO",-12.0439,-76.9507,"MINORISTAS","BODEGA","C",74,94,61,99
"199",199,"922668948","E000000003607","U",572,"LIMA","SAN JUAN DE LURIGANCHO",-11.9902,-77.002,"MINORISTAS","BODEGA","D",47,36,82,43
"200",200,"923007277","E000000003632","U",990,"LIMA","SAN JUAN DE MIRAFLORES",-12.1611993,-76.9591261,"MINORISTAS","BODEGA","D",26,84,101,18
"201",201,"923043817","E000000003637","U",374,"LIMA","SAN JUAN DE MIRAFLORES",-12.1621993,-76.9588126,"MINORISTAS","BODEGA","D",55,20,28,54
"202",202,"923051714","E000000003638","U",1320,"LIMA","VILLA EL SALVADOR",-12.21521,-76.9421692,"MINORISTAS","BODEGA","C",49,98,79,77
"203",203,"923170275","E000000003648","U",44,"LIMA","PUENTE PIEDRA",-11.9322195,-77.0981263,"MINORISTAS","BODEGA","E",40,46,37,21
"204",204,"923269418","E000000003661","U",8459,"LIMA","SAN JUAN DE MIRAFLORES",-12.1944398,-76.9752884,"MINORISTAS","BODEGA","C",466,477,351,629
"205",205,"923919750","E000000003707","U",506,"LIMA","VILLA EL SALVADOR",-12.2222003,-76.918126,"MINORISTAS","BODEGA","D",18,27,71,103
"206",206,"924120524","E000000003720","U",2442,"LIMA","SANTA ANITA",-12.0561304,-77.0267868,"MINORISTAS","BOTICA","C",330,166,118,241
"207",207,"924458649","E000000003752","U",7425,"LIMA","ATE",-12.0385618,-76.9287491,"MINORISTAS","BODEGA","C",418,488,827,420
"208",208,"924766423","E000000003771","U",1804,"LIMA","SAN JUAN DE LURIGANCHO",-11.9570503,-76.7339325,"MINORISTAS","PUESTO	DE MERCADO","C",102,48,74,39
"209",209,"925863804","E000000003833","U",1232,"LIMA","VILLA EL SALVADOR",-12.2322004,-76.9107126,"MINORISTAS","BODEGA","C",61,64,108,90
"210",210,"926084022","E000000003849","U",2200,"LIMA","SAN MARTIN DE PORRES",-12.029432,-77.0584713,"MINORISTAS","CABINA DE INTERNET","C",116,235,92,219
"211",211,"926124558","E000000003850","U",2959,"LIMA","SAN MARTIN DE PORRES",-12.012422,-77.0557713,"MINORISTAS","BODEGA","C",380,463,315,781
"212",212,"926796342","E000000003916","U",2486,"LIMA","INDEPENDENCIA",-11.9901964,-77.0461262,"MINORISTAS","BODEGA","C",168,170,139,259
"213",213,"926968742","E000000003931","U",2970,"LIMA","SAN JUAN DE LURIGANCHO",-11.962196,-77.0121262,"MINORISTAS","BODEGA","C",424,501,829,289
"214",214,"927779648","E000000003995","U",704,"LIMA","SAN JUAN DE MIRAFLORES",-12.1701994,-76.9581261,"MINORISTAS","BODEGA","D",64,92,49,54
"215",215,"927944147","E000000004008","V",2970,"LIMA","SAN MIGUEL",-12.0691978,-77.0915713,"MINORISTAS","BODEGA","C",549,555,648,676
"216",216,"928302402","E000000004029","U",1947,"LIMA","LURIGANCHO",-11.9871964,-76.8989126,"MINORISTAS","BODEGA","C",190,299,253,145
"217",217,"929604843","E000000004125","U",132,"LIMA","SANTIAGO DE SURCO",37.9603004,-122.3423691,"MINORISTAS","BODEGA","D",18,30,38,4
"218",218,"929809403","E000000004134","U",1760,"LIMA","LURIGANCHO",-11.9570503,-76.7339325,"MINORISTAS","BOTICA","C",84,56,85,72
"219",219,"930268350","E000000004157","V",11110,"LIMA","COMAS",5.8071599,-55.3273315,"MINORISTAS","BODEGA","B",284,612,516,204
"220",220,"930771121","E000000004193","U",66,"LIMA","SAN JUAN DE LURIGANCHO",-11.9570503,-76.7339325,"MINORISTAS","BOTICA","E",10,37,24,31
"221",221,"930803380","E000000004199","U",22,"LIMA","CARABAYLLO",-11.8691945,-77.0231262,"MINORISTAS","AMBULANTE","E",12,39,18,24
"222",222,"930806390","E000000004202","U",22,"LIMA","SAN MARTIN DE PORRES",-11.9691961,-77.0971263,"MINORISTAS","BOTICA","E",18,28,9,26
"223",223,"930903246","E000000004212","V",550,"LIMA","SANTIAGO DE SURCO",-12.1310196,-76.9833298,"MINORISTAS","BODEGA","D",96,65,84,58
"224",224,"931762180","E000000004281","U",22,"LIMA","VILLA EL SALVADOR",-12.2352005,-76.911126,"MINORISTAS","BODEGA","E",31,28,38,22
"225",225,"931765212","E000000004282","U",1199,"LIMA","VILLA MARIA DEL TRIUNFO",-3.7593616,-73.251512,"MINORISTAS","BODEGA","C",87,45,88,91
"226",226,"932720292","E000000004336","U",2002,"LIMA","PUCUSANA",-12.4618,-76.7469,"MINORISTAS","BODEGA","C",216,112,188,167
"227",227,"932721769","E000000004343","U",924,"LIMA","ANCON",-11.8134468,-77.1334994,"MINORISTAS","LIBRERIA","D",120,49,91,80
"228",228,"932724335","E000000004351","U",1650,"CAÑETE","ASIA",-12.762479,-76.5851318,"MINORISTAS","LIBRERIA BAZAR","C",82,81,57,58
"229",229,"932724340","E000000004352","U",220,"CAÑETE","CHILCA",-12.518857,-76.7271191,"MINORISTAS","BODEGA","D",65,48,37,59
"230",230,"932724549","E000000004357","V",66,"CAÑETE","MALA",-12.5126611,-76.7311823,"MINORISTAS","BODEGA","E",38,33,24,38
"231",231,"932724611","E000000004358","V",792,"LIMA","ATE",-12.0448451,-76.9265273,"MINORISTAS","BODEGA","D",103,68,42,117
"232",232,"932725958","E000000004366","U",1188,"LIMA","CIENEGUILLA",-12.0904233,-76.846465,"MINORISTAS","BODEGA","C",33,35,117,68
"233",233,"932726789","E000000004369","U",66,"LIMA","INDEPENDENCIA",-11.972443,-77.046345,"MINORISTAS","BODEGA","E",23,38,6,31
"234",234,"932727623","E000000004373","U",10054,"LIMA","LURIGANCHO",-12.0096954,-76.9053193,"MINORISTAS","BODEGA","B",251,618,479,385
"235",235,"932728077","E000000004376","U",5599,"LIMA","INDEPENDENCIA",-11.9801729,-77.0585804,"MINORISTAS","BODEGA","C",702,498,373,521
"236",236,"932728178","E000000004379","U",990,"LIMA","SAN MIGUEL",-12.0711978,-77.0891263,"MINORISTAS","PANADERIA","D",14,44,55,119
"237",237,"932739861","E000000004431","U",869,"LIMA","BARRANCO",-12.139892,-77.0176613,"MINORISTAS","BODEGA","D",81,63,62,78
"238",238,"932750169","E000000004472","U",2200,"LIMA","PUENTE PIEDRA",-11.8884229,-77.0658376,"MINORISTAS","PUESTO	DE MERCADO","C",76,55,175,112
"239",239,"932752572","E000000004481","V",3146,"LIMA","SAN MARTIN DE PORRES",-12.01042,-77.06049,"MINORISTAS","BODEGA","C",546,304,579,615
"240",240,"932752845","E000000004483","U",110,"LIMA","RIMAC",-12.0335266,-77.033327,"MINORISTAS","BODEGA","D",41,32,17,22
"241",241,"932762545","E000000004519","U",2552,"LIMA","LURIGANCHO",-12.0070371,-76.8988731,"MINORISTAS","BODEGA","C",139,239,281,336
"242",242,"932768741","E000000004539","U",3762,"LIMA","LURIN",-12.272533,-76.868856,"MINORISTAS","BODEGA","C",780,113,424,764
"243",243,"932769021","E000000004541","U",44,"LIMA","SAN JUAN DE LURIGANCHO",-11.976,-77.0185,"MINORISTAS","BODEGA","E",34,45,32,45
"244",244,"932773052","E000000004554","U",1298,"LIMA","SAN JUAN DE MIRAFLORES",-12.1821996,-76.9761261,"MINORISTAS","BODEGA","C",66,103,71,95
"245",245,"932776954","E000000004560","U",1375,"LIMA","LURIGANCHO",-11.9570503,-76.7339325,"MINORISTAS","BODEGA","C",67,88,40,135
"246",246,"932792838","E000000004617","U",1078,"LIMA","SAN MARTIN DE PORRES",-12.0181969,-77.0801263,"MINORISTAS","BODEGA","C",73,72,57,54
"247",247,"932797750","E000000004631","U",2277,"LIMA","LA VICTORIA",-12.0641977,-77.0261262,"MINORISTAS","BODEGA","C",187,88,218,182
"248",248,"932799325","E000000004636","U",330,"LIMA","CHORRILLOS",-12.1871997,-77.0151262,"MINORISTAS","BODEGA","D",75,66,39,20
"249",249,"932815402","E000000004672","U",3828,"LIMA","VILLA EL SALVADOR",-12.21318,-76.936911,"MINORISTAS","BODEGA","C",264,387,392,551
"250",250,"932815483","E000000004673","U",2112,"LIMA","SAN JUAN DE MIRAFLORES",-12.1282267,-76.9599539,"MINORISTAS","BODEGA","C",67,278,163,161
"251",251,"932815961","E000000004677","U",3245,"LIMA","SAN JUAN DE MIRAFLORES",-12.1271987,-76.9584126,"MINORISTAS","BODEGA","C",712,310,713,116
"252",252,"932816450","E000000004680","U",5698,"HUARAL","AUCALLAMA",-11.5644619,-77.1743913,"MINORISTAS","AMBULANTE","C",615,809,493,318
"253",253,"932819471","E000000004692","U",154,"LIMA","VILLA EL SALVADOR",-12.2301154,-76.9112105,"MINORISTAS","BODEGA","D",33,43,58,94
"254",254,"932822531","E000000004702","U",22,"LIMA","ATE",-12.0227,-76.8348,"MINORISTAS","BODEGA","E",22,13,6,11
"255",255,"932824136","E000000004708","U",418,"LIMA","ATE",-12.0554119,-76.9254688,"MINORISTAS","BODEGA","D",54,40,74,17
"256",256,"932824952","E000000004711","U",2959,"LIMA","ATE",-12.0361303,-76.9197427,"MINORISTAS","BODEGA","C",433,738,798,737
"257",257,"932825909","E000000004714","U",1837,"LIMA","PACHACAMAC",-12.111452,-76.868205,"MINORISTAS","BODEGA","C",58,40,100,86
"258",258,"932827422","E000000004725","U",1936,"CAÑETE","CHILCA",-12.515,-76.735333,"MINORISTAS","BODEGA","C",164,224,126,242
"259",259,"932827545","E000000004726","U",5269,"LIMA","SAN MARTIN DE PORRES",-11.9609,-77.1089,"MINORISTAS","BODEGA","C",637,483,566,565
"260",260,"932833885","E000000004746","U",4769.6,"LIMA","PUENTE PIEDRA",-11.8746019,-77.0817813,"MINORISTAS","BODEGA","C",700,704,409,692
"261",261,"932834941","E000000004753","U",8448,"LIMA","ATE",-12.0324909,-76.9274542,"MINORISTAS","BODEGA","C",338,497,573,408
"262",262,"932835104","E000000004755","U",1826,"LIMA","SAN JUAN DE LURIGANCHO",-12.0011,-77.007,"MINORISTAS","BODEGA","C",121,91,55,123
"263",263,"932836923","E000000004762","U",1078,"HUAURA","SANTA MARIA",-11.11409,-77.5885315,"MINORISTAS","BODEGA","C",82,52,103,90
"264",264,"932838975","E000000004770","U",1408,"LIMA","ATE",-12.0563162,-76.9247891,"MINORISTAS","BODEGA","C",85,117,72,59
"265",265,"932839818","E000000004774","U",781,"LIMA","VILLA EL SALVADOR",-12.2305044,-76.9219675,"MINORISTAS","BODEGA","D",68,51,89,35
"266",266,"932841765","E000000004781","U",2024,"LIMA","LOS OLIVOS",-12.0054052,-77.0701473,"MINORISTAS","BODEGA","C",270,252,206,207
"267",267,"932841848","E000000004782","U",1155,"LIMA","CIENEGUILLA",-12.110822,-76.8230369,"MINORISTAS","BODEGA","C",64,106,91,62
"268",268,"932842064","E000000004783","U",3157,"LIMA","VILLA MARIA DEL TRIUNFO",-12.203822,-76.9072513,"MINORISTAS","BODEGA","C",138,996,512,721
"269",269,"932844685","E000000004795","U",880,"LIMA","CHACLACAYO",-11.9874749,-76.8158224,"MINORISTAS","BODEGA","D",93,104,91,24
"270",270,"932845548","E000000004796","U",1001,"LIMA","VILLA EL SALVADOR",-12.21521,-76.9421692,"MINORISTAS","BODEGA","C",130,51,87,91
"271",271,"932848634","E000000004807","U",2497,"LIMA","LOS OLIVOS",-11.9491958,-77.0781263,"MINORISTAS","BODEGA","C",252,137,162,210
"272",272,"932849546","E000000004809","V",704,"LIMA","ATE",-12.0381804,-76.8931808,"MINORISTAS","BODEGA","D",90,73,58,78
"273",273,"932856167","E000000004824","V",891,"HUARAL","SUMBILCA",-11.4965119,-77.2117713,"MINORISTAS","BODEGA","D",50,100,75,76
"274",274,"932856301","E000000004826","V",638,"CAÑETE","CHILCA",-12.0431973,-76.9861261,"MINORISTAS","BODEGA","D",19,94,70,99
"275",275,"932859313","E000000004833","U",880,"LIMA","LURIN",-12.2656171,-76.8736806,"MINORISTAS","BODEGA","D",74,72,92,54
"276",276,"932862404","E000000004847","U",22,"LIMA","INDEPENDENCIA",-11.9699,-77.0395,"MINORISTAS","BODEGA","E",23,27,31,22
"277",277,"932862425","E000000004848","U",44,"LIMA","SAN MARTIN DE PORRES",-11.9805257,-77.0393614,"MINORISTAS","BODEGA","E",47,43,27,9
"278",278,"932872696","E000000004877","U",704,"LIMA","BREÑA",-12.0554198,-77.0438013,"MINORISTAS","AMBULANTE","D",96,113,91,70
"279",279,"932881060","E000000004894","U",1540,"LIMA","PUENTE PIEDRA",-11.92853,-77.08,"MINORISTAS","FARMACIA","C",76,95,5,62
"280",280,"932886549","E000000004918","U",1342,"LIMA","SANTIAGO DE SURCO",-12.1373,-76.9766,"MINORISTAS","BODEGA","C",84,104,64,30
"281",281,"932890733","E000000004929","U",660,"LIMA","VILLA EL SALVADOR",-12.1961998,-76.9461261,"MINORISTAS","BODEGA","D",59,24,108,86
"282",282,"932900664","E000000004959","U",1518,"LIMA","PUENTE PIEDRA",-11.8381901,-77.0984268,"MINORISTAS","BODEGA","C",85,34,91,17
"283",283,"932902113","E000000004962","U",5346,"LIMA","ATE",-12.0381804,-76.8931808,"MINORISTAS","BODEGA","C",259,579,305,374
"284",284,"932912007","E000000005000","U",2222,"LIMA","ATE",43.7897174,-1.3970323,"MINORISTAS","AMBULANTE","C",279,160,127,202
"285",285,"932913012","E000000005005","U",1078,"LIMA","PUENTE PIEDRA",-11.8688,-77.0737,"MINORISTAS","BODEGA","C",42,101,60,72
"286",286,"932921122","E000000005042","U",3080,"LIMA","LA MOLINA",-12.048936,-76.964839,"MINORISTAS","BODEGA","C",539,390,425,678
"287",287,"932922943","E000000005049","U",990,"LIMA","LURIN",-12.27068,-76.8716265,"MINORISTAS","BODEGA","D",78,70,99,71
"288",288,"932923358","E000000005051","U",3839,"LIMA","ATE",-12.0151969,-76.8221259,"MINORISTAS","BODEGA","C",265,352,746,361
"289",289,"932924105","E000000005054","U",3982,"LIMA","COMAS",-11.8937549,-77.0314831,"MINORISTAS","BODEGA","C",464,456,587,386
"290",290,"932925821","E000000005059","U",3267,"HUAURA","HUACHO",-11.1227218,-77.6105613,"MINORISTAS","AMBULANTE","C",436,418,863,436
"291",291,"932927440","E000000005063","U",55,"LIMA","SANTA ANITA",-12.0415,-76.9517,"MINORISTAS","BODEGA","E",39,36,13,22
"292",292,"932927553","E000000005064","U",4643.76,"LIMA","VILLA EL SALVADOR",-12.2055,-76.9415,"MINORISTAS","LIBRERIA","C",294,490,778,104
"293",293,"932929837","E000000005074","U",627,"LIMA","VILLA EL SALVADOR",-12.227966,-76.927222,"MINORISTAS","BODEGA","D",78,96,42,37
"294",294,"932947078","E000000005144","U",3696,"LIMA","PACHACAMAC",-12.1465101,-76.8179779,"MINORISTAS","BODEGA","C",857,740,717,565
"295",295,"932962361","E000000005225","U",2761,"LIMA","LURIGANCHO",-12.0181969,-77.0021262,"MINORISTAS","BODEGA","C",246,97,79,179
"296",296,"932963116","E000000005227","U",14608,"LIMA","SAN MARTIN DE PORRES",-11.945,-77.0687,"MINORISTAS","BODEGA","B",542,670,188,558
"297",297,"932964121","E000000005239","U",22,"LIMA","ATE",-12.0321971,-76.9272126,"MINORISTAS","BODEGA","E",18,18,32,17
"298",298,"932964305","E000000005240","U",6864,"LIMA","SAN MARTIN DE PORRES",-11.963176,-77.100723,"MINORISTAS","BOTICA","C",916,397,439,526
"299",299,"932965264","E000000005242","U",66,"LIMA","CARABAYLLO",-11.8750954,-77.0154176,"MINORISTAS","BODEGA","E",32,29,35,21
"300",300,"932965304","E000000005243","U",1353,"LIMA","PUENTE PIEDRA",-11.852949,-77.065097,"MINORISTAS","BODEGA","C",49,69,54,102
"301",301,"932967242","E000000005253","U",5291,"LIMA","VILLA EL SALVADOR",-12.21521,-76.9421692,"MINORISTAS","BODEGA","C",482,422,542,458
"302",302,"932972459","E000000005269","U",2453,"HUAURA","SANTA MARIA",-11.0994018,-77.5849613,"MINORISTAS","BODEGA","C",237,287,283,221
"303",303,"932978018","E000000005292","U",704,"LIMA","CHORRILLOS",-12.1871997,-77.0151262,"MINORISTAS","BODEGA","D",66,76,92,134
"304",304,"932979173","E000000005296","U",638,"LIMA","SAN JUAN DE MIRAFLORES",-12.1857901,-76.959053,"MINORISTAS","BODEGA","D",64,49,79,27
"305",305,"932982944","E000000005323","V",66,"LIMA","ATE",-12.0514813,-76.9512424,"MINORISTAS","BOTICA","E",46,37,26,32
"306",306,"932985599","E000000005336","U",242,"LIMA","VILLA EL SALVADOR",-12.21521,-76.9421692,"MINORISTAS","BODEGA","D",48,47,74,14
"307",307,"932993878","E000000005378","U",770,"LIMA","LURIN",-12.0765305,-77.0673523,"MINORISTAS","BODEGA","D",36,132,100,68
"308",308,"933583917","E000000005447","U",2508,"LIMA","SAN JUAN DE LURIGANCHO",-11.9491958,-76.9811261,"MINORISTAS","BAZAR","C",244,44,206,220
"309",309,"933718061","E000000005467","U",2519,"LIMA","ATE",-12.021197,-76.8261259,"MINORISTAS","BODEGA","C",158,255,245,120
"310",310,"933741129","E000000005469","U",22,"LIMA","VILLA EL SALVADOR",-12.2001999,-76.9351261,"MINORISTAS","PUESTO	DE MERCADO","E",15,22,19,27
"311",311,"934211902","E000000005533","U",110,"LIMA","MIRAFLORES",-12.1161985,-77.0411262,"MINORISTAS","BODEGA","D",30,19,31,40
"312",312,"935174309","E000000005641","U",1738,"LIMA","LURIGANCHO",-11.9570503,-76.7339325,"MINORISTAS","BODEGA","C",66,99,71,122
"313",313,"935382415","E000000005668","U",6710,"LIMA","VILLA MARIA DEL TRIUNFO",-12.148199,-76.9551261,"MINORISTAS","BODEGA","C",595,719,325,395
"314",314,"935930416","E000000005703","U",3470.72,"HUAROCHIRI","HUAROCHIRI",-11.911636,-76.539655,"MINORISTAS","BODEGA","C",687,556,700,380
"315",315,"936556872","E000000005773","U",1232,"LIMA","ATE",-11.964196,-77.0331262,"MINORISTAS","BODEGA","C",80,74,56,37
"316",316,"936824731","E000000005802","V",1430,"LIMA","COMAS",-11.9531958,-77.0551262,"MINORISTAS","BODEGA","C",69,86,62,46
"317",317,"936886630","E000000005808","U",880,"LIMA","ATE",-12.0381804,-76.8931808,"MINORISTAS","BODEGA","D",59,52,89,78
"318",318,"937088173","E000000005824","U",1089,"LIMA","SAN MARTIN DE PORRES",-12.023182,-77.0864113,"MINORISTAS","BODEGA","C",100,58,25,35
"319",319,"937109891","E000000005829","U",1838.54,"LIMA","SAN JUAN DE MIRAFLORES",18.4515228,-66.0694809,"MINORISTAS","BODEGA","C",58,100,63,64
"320",320,"937309482","E000000005853","V",44,"LIMA","VILLA MARIA DEL TRIUNFO",-12.0911981,-77.0391262,"MINORISTAS","BODEGA","E",37,46,29,29
"321",321,"937419878","E000000005934","U",2981,"LIMA","CARABAYLLO",-11.9334994,-76.968875,"MINORISTAS","BODEGA","C",551,351,353,661
"322",322,"937434652","E000000005994","U",1342,"LIMA","COMAS",-11.952952,-77.0676126,"MINORISTAS","BODEGA","C",94,83,80,89
"323",323,"937438908","E000000006016","U",737,"LIMA","SAN JUAN DE MIRAFLORES",-12.18232,-76.9781261,"MINORISTAS","BOTICA","D",89,106,73,66
"324",324,"937445740","E000000006035","U",638,"LIMA","ATE",-12.0459805,-76.8906174,"MINORISTAS","BODEGA","D",72,81,66,57
"325",325,"937447591","E000000006036","U",121,"CAÑETE","SAN VICENTE DE CAÑETE",-13.0773,-76.3939,"MINORISTAS","CABINA DE INTERNET","D",22,15,34,39
"326",326,"937451205","E000000006046","U",2849,"LIMA","LOS OLIVOS",-12.1741995,-76.9591261,"MINORISTAS","BODEGA","C",274,227,165,102
"327",327,"937456833","E000000006064","U",1980,"LIMA","SAN JUAN DE MIRAFLORES",-12.1527,-76.9734,"MINORISTAS","BODEGA","C",188,220,263,206
"328",328,"937461714","E000000006081","V",1452,"LIMA","SAN MARTIN DE PORRES",-12.0103197,-77.0853882,"MINORISTAS","BODEGA","C",43,58,64,46
"329",329,"937465418","E000000006092","U",924,"LIMA","VILLA MARIA DEL TRIUNFO",-12.1311988,-76.9411261,"MINORISTAS","BODEGA","D",64,82,84,54
"330",330,"937468049","E000000006100","U",165,"LIMA","VILLA EL SALVADOR",-12.21521,-76.9421692,"MINORISTAS","BODEGA","D",55,47,64,65
"331",331,"937473775","E000000006116","U",2134,"LIMA","SAN JUAN DE MIRAFLORES",-12.1848714,-76.9610426,"MINORISTAS","BODEGA","C",232,226,199,163
"332",332,"937484552","E000000006140","V",4059,"LIMA","PUCUSANA",-12.4611543,-76.7487595,"MINORISTAS","BODEGA","C",610,505,484,443
"333",333,"937485358","E000000006141","V",11286,"LIMA","SAN JUAN DE MIRAFLORES",-12.15,-76.9642,"MINORISTAS","BODEGA","B",704,579,615,627
"334",334,"937486779","E000000006146","U",528,"LIMA","SAN JUAN DE LURIGANCHO",-12.033,-77.0169983,"MINORISTAS","BODEGA","D",61,68,21,59
"335",335,"937487677","E000000006147","U",1166,"LIMA","ATE",-12.0434753,-76.923768,"MINORISTAS","BODEGA","C",50,49,30,19
"336",336,"937489021","E000000006152","U",814,"LIMA","VILLA MARIA DEL TRIUNFO",-12.2194266,-76.9007608,"MINORISTAS","BODEGA","D",82,104,63,121
"337",337,"937494929","E000000006166","V",330,"LIMA","SANTA ANITA",-12.0528,-76.9818,"MINORISTAS","FARMACIA","D",52,60,73,90
"338",338,"937495395","E000000006170","U",1408,"LIMA","SANTIAGO DE SURCO",-12.1411989,-76.9911261,"MINORISTAS","BODEGA","C",32,85,52,52
"339",339,"937496569","E000000006174","U",3498,"LIMA","SAN JUAN DE LURIGANCHO",-11.9399,-76.9663,"MINORISTAS","BODEGA","C",396,250,566,591
"340",340,"937498329","E000000006180","U",5313,"LIMA","SAN JUAN DE LURIGANCHO",-11.933,-76.9702,"MINORISTAS","BODEGA","C",779,765,632,316
