CCDD,DEPARTAMENTO,CCPP,PROVINCIA,CCDI,DISTRITO,CIUDAD,CONGLOMERADO,NSELV,VIVIENDA,THOGAR,NHOGAR,ESTRATO,VRESFIN,RESFIN,P15,P15_N,P200_N,P313_N,P313_1,P313_2,P313_3,P313_4,factorfinal
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796401,15084,19,1,1,4,1,1,1,4,2,2,8,2,17,2,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1814802,16131,5,1,1,3,1,1,1,2,2,1,2,2,39,2,99.7730143898332
07,LIMA,01,CALLAO,01,CALLAO,Lima,1814802,16131,5,1,1,3,1,1,1,2,2,2,8,1,14,2,99.7730143898332
07,LIMA,01,CALLAO,01,CALLAO,Lima,1814802,16131,5,1,1,3,1,1,1,2,2,3,9,2,68,2,99.7730143898332
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,1947202,29350,29,1,1,4,1,1,1,2,2,1,1,1,69,2,79.8184115118666
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,1947202,29350,29,1,1,4,1,1,1,2,2,2,2,2,69,2,79.8184115118666
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,2260802,49367,13,1,1,4,1,1,1,4,3,1,8,2,16,1,133.030685853111
15,LIMA,01,LIMA,32,SAN JUAN DE LURIGANCHO,Lima,2260802,49367,13,1,1,4,1,1,1,4,3,2,8,2,14,1,133.030685853111
15,LIMA,01,LIMA,11,EL AGUSTINO,Lima,2465602,53014,12,1,1,5,1,1,1,3,2,1,2,2,52,2,399.092057559333
15,LIMA,01,LIMA,11,EL AGUSTINO,Lima,2465602,53014,12,1,1,5,1,1,1,3,2,2,8,1,24,2,399.092057559333
15,LIMA,01,LIMA,05,BREÑA,Lima,2515201,39691,23,1,1,2,1,1,1,3,3,1,1,1,53,2,79.8184115118666
15,LIMA,01,LIMA,05,BREÑA,Lima,2515201,39691,23,1,1,2,1,1,1,3,3,2,2,2,53,2,79.8184115118666
15,LIMA,01,LIMA,30,SAN BORJA,Lima,2623602,43264,12,1,1,3,1,1,1,1,1,1,9,1,52,2,99.7730143898332
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,2757102,61791,4,1,1,4,1,1,1,4,3,1,9,2,69,2,133.030685853111
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,2766901,62692,5,1,1,3,1,1,1,3,5,1,1,1,58,2,99.7730143898332
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,2766901,62692,5,1,1,3,1,1,1,3,5,2,2,2,52,2,99.7730143898332
04,AREQUIPA,01,AREQUIPA,01,AREQUIPA,Arequipa,42381,12778,23,1,1,2,1,1,1,1,2,1,2,2,65,1,132.627657852645
04,AREQUIPA,01,AREQUIPA,01,AREQUIPA,Arequipa,42381,12778,23,1,1,2,1,1,1,1,2,2,8,1,29,1,132.627657852645
04,AREQUIPA,01,AREQUIPA,01,AREQUIPA,Arequipa,42381,12778,23,1,1,2,1,1,1,1,2,3,8,2,32,1,132.627657852645
04,AREQUIPA,01,AREQUIPA,01,AREQUIPA,Arequipa,42430,12960,2,1,1,2,1,1,1,3,1,1,2,2,65,1,33.1569144631614
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,45257,05936,15,1,1,2,1,1,1,4,4,1,2,2,42,1,25.2908669863495
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,47798,66293,6,1,1,4,1,1,1,4,1,1,2,2,50,2,79.8184115118666
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,47798,66293,6,1,1,4,1,1,1,4,1,2,4,2,10,2,79.8184115118666
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,47798,66293,6,1,1,4,1,1,1,4,1,3,8,1,14,2,79.8184115118666
15,LIMA,01,LIMA,03,ATE,Lima,49871,56657,7,1,1,1,1,1,1,4,2,1,1,1,64,2,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,49871,56657,7,1,1,1,1,1,1,4,2,2,2,2,60,2,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,49871,56657,7,1,1,1,1,1,1,4,2,3,4,2,12,2,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,49871,56657,7,1,1,1,1,1,1,4,2,4,8,1,23,2,99.7730143898332
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1065802,07375,8,1,1,3,1,1,1,2,2,3,4,2,20,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1065802,07375,8,1,1,3,1,1,1,2,2,1,3,2,42,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1065802,07375,8,1,1,3,1,1,1,2,2,2,4,2,21,2,33.7211559817993
15,LIMA,01,LIMA,13,JESUS MARIA,Lima,25679,40585,20,1,1,2,1,1,1,2,3,1,1,1,58,1,199.546028779666
15,LIMA,01,LIMA,13,JESUS MARIA,Lima,25679,40585,20,1,1,2,1,1,1,2,3,2,2,2,54,2,199.546028779666
15,LIMA,01,LIMA,13,JESUS MARIA,Lima,25679,40585,20,1,1,2,1,1,1,2,3,3,8,1,29,2,199.546028779666
15,LIMA,01,LIMA,13,JESUS MARIA,Lima,25679,40585,20,1,1,2,1,1,1,2,3,4,8,2,17,1,199.546028779666
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,25948,41914,12,1,1,3,1,1,1,2,1,1,2,2,59,2,133.030685853111
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,25948,41914,12,1,1,3,1,1,1,2,1,2,8,2,34,2,133.030685853111
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,25948,41916,23,1,1,3,1,1,1,2,1,1,3,2,22,2,133.030685853111
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,27431,60898,9,1,1,3,1,1,1,2,1,1,2,2,49,1,79.8184115118666
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,27431,60898,9,1,1,3,1,1,1,2,1,2,4,1,5,1,79.8184115118666
15,LIMA,01,LIMA,33,SAN JUAN DE MIRAFLORES,Lima,28016,63904,22,1,1,4,1,1,1,2,2,1,3,2,30,2,79.8184115118666
15,LIMA,01,LIMA,33,SAN JUAN DE MIRAFLORES,Lima,28016,63904,22,1,1,4,1,1,1,2,2,2,4,1,6,2,79.8184115118666
15,LIMA,01,LIMA,33,SAN JUAN DE MIRAFLORES,Lima,28016,63904,22,1,1,4,1,1,1,2,2,3,4,1,4,2,79.8184115118666
15,LIMA,01,LIMA,33,SAN JUAN DE MIRAFLORES,Lima,28016,63904,22,1,1,4,1,1,1,2,2,4,4,2,2,2,79.8184115118666
15,LIMA,01,LIMA,33,SAN JUAN DE MIRAFLORES,Lima,28112,64788,3,1,1,4,1,1,1,1,1,1,1,1,78,2,133.030685853111
15,LIMA,01,LIMA,33,SAN JUAN DE MIRAFLORES,Lima,28112,64788,3,1,1,4,1,1,1,1,1,2,2,2,56,2,133.030685853111
15,LIMA,01,LIMA,33,SAN JUAN DE MIRAFLORES,Lima,28132,64497,8,1,1,2,1,1,1,1,1,1,4,2,26,2,133.030685853111
15,LIMA,01,LIMA,33,SAN JUAN DE MIRAFLORES,Lima,28218,65091,4,1,1,3,1,1,1,3,1,1,2,2,32,1,133.030685853111
15,LIMA,01,LIMA,33,SAN JUAN DE MIRAFLORES,Lima,28218,65091,4,1,1,3,1,1,1,3,1,2,8,1,17,1,133.030685853111
15,LIMA,01,LIMA,33,SAN JUAN DE MIRAFLORES,Lima,28218,65091,4,1,1,3,1,1,1,3,1,3,8,2,14,1,133.030685853111
15,LIMA,01,LIMA,12,INDEPENDENCIA,Lima,21433,25486,21,1,1,3,1,1,1,3,2,1,2,2,89,2,133.030685853111
15,LIMA,01,LIMA,12,INDEPENDENCIA,Lima,21433,25486,21,1,1,3,1,1,1,3,2,2,4,2,39,2,133.030685853111
15,LIMA,01,LIMA,12,INDEPENDENCIA,Lima,21433,25486,21,1,1,3,1,1,1,3,3,1,2,2,64,2,133.030685853111
15,LIMA,01,LIMA,12,INDEPENDENCIA,Lima,21433,25486,21,1,1,3,1,1,1,3,3,2,8,2,34,2,133.030685853111
15,LIMA,01,LIMA,12,INDEPENDENCIA,Lima,21435,25483,8,1,1,3,1,1,1,2,1,1,8,1,32,1,133.030685853111
15,LIMA,01,LIMA,12,INDEPENDENCIA,Lima,21435,25483,8,1,1,3,1,1,1,2,1,2,9,1,10,2,133.030685853111
15,LIMA,01,LIMA,12,INDEPENDENCIA,Lima,21435,25483,8,1,1,3,1,1,1,2,3,1,3,1,59,1,133.030685853111
15,LIMA,01,LIMA,12,INDEPENDENCIA,Lima,21435,25483,8,1,1,3,1,1,1,2,3,2,4,1,11,2,133.030685853111
15,LIMA,01,LIMA,12,INDEPENDENCIA,Lima,21435,25483,8,1,1,3,1,1,1,2,3,3,4,2,32,1,133.030685853111
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,20031,33776,30,1,1,2,1,1,1,4,1,1,2,2,57,2,133.030685853111
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,20031,33776,30,1,1,2,1,1,1,4,1,2,8,1,37,2,133.030685853111
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,20031,33776,30,1,1,2,1,1,1,4,1,3,8,1,21,2,133.030685853111
07,LIMA,01,CALLAO,04,LA PERLA,Lima,18548,17926,27,1,1,1,1,1,1,3,1,1,1,1,65,2,399.092057559333
07,LIMA,01,CALLAO,04,LA PERLA,Lima,18552,17940,41,1,1,1,1,1,1,3,1,2,8,1,36,2,133.030685853111
07,LIMA,01,CALLAO,04,LA PERLA,Lima,18552,17940,41,1,1,1,1,1,1,3,1,1,1,1,58,2,133.030685853111
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,20629,28785,20,1,1,2,1,1,1,2,2,1,2,2,60,1,99.7730143898332
11,ICA,01,ICA,01,ICA,Ica,34443,11735,34,1,1,2,1,1,1,1,1,1,2,2,49,2,21.5254013723191
11,ICA,01,ICA,01,ICA,Ica,34443,11735,34,1,1,2,1,1,1,1,1,2,8,1,21,2,21.5254013723191
11,ICA,01,ICA,01,ICA,Ica,34443,11735,34,1,1,2,1,1,1,1,1,3,8,1,18,2,21.5254013723191
11,ICA,01,ICA,01,ICA,Ica,34443,11735,34,1,1,2,1,1,1,1,1,4,8,2,13,2,21.5254013723191
11,ICA,01,ICA,01,ICA,Ica,34443,11735,34,1,1,2,1,1,1,1,1,5,8,2,10,2,21.5254013723191
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,28613,65996,7,1,1,3,1,1,1,5,3,1,1,1,60,2,133.030685853111
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,28613,65996,7,1,1,3,1,1,1,5,3,2,2,2,49,2,133.030685853111
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,28613,65996,7,1,1,3,1,1,1,5,3,3,8,2,17,2,133.030685853111
11,ICA,01,ICA,01,ICA,Ica,34365,11542,10,1,1,1,1,1,1,1,1,1,2,2,76,2,53.8135034307977
11,ICA,01,ICA,01,ICA,Ica,34380,11556,17,1,1,1,1,1,1,3,2,1,4,1,10,1,35.8756689538651
04,AREQUIPA,01,AREQUIPA,01,AREQUIPA,Arequipa,42430,12960,2,1,1,2,1,1,1,3,2,1,3,2,21,1,33.1569144631614
04,AREQUIPA,01,AREQUIPA,01,AREQUIPA,Arequipa,42430,12960,2,1,1,2,1,1,1,3,2,2,4,1,3,1,33.1569144631614
04,AREQUIPA,01,AREQUIPA,03,CAYMA,Arequipa,42539,13166,6,1,1,3,1,1,1,3,1,1,2,2,60,1,44.2092192842152
04,AREQUIPA,01,AREQUIPA,03,CAYMA,Arequipa,42539,13166,6,1,1,3,1,1,1,3,1,2,8,1,38,2,44.2092192842152
04,AREQUIPA,01,AREQUIPA,03,CAYMA,Arequipa,42539,13166,6,1,1,3,1,1,1,3,1,3,8,1,34,2,44.2092192842152
04,AREQUIPA,01,AREQUIPA,03,CAYMA,Arequipa,42539,13166,6,1,1,3,1,1,1,3,1,4,8,1,31,2,44.2092192842152
20,PIURA,01,PIURA,01,PIURA,Piura,47970,01134,18,1,1,3,1,1,1,3,1,1,8,1,28,1,31.3682242140087
15,LIMA,01,LIMA,03,ATE,Lima,49871,56657,7,1,1,1,1,1,1,4,1,1,1,1,77,2,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,49871,56657,7,1,1,1,1,1,1,4,1,2,2,2,76,2,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,49871,56657,7,1,1,1,1,1,1,4,1,3,3,2,40,2,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,49871,56657,7,1,1,1,1,1,1,4,1,4,4,2,4,1,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,49871,56657,7,1,1,1,1,1,1,4,4,1,2,2,43,2,99.7730143898332
04,AREQUIPA,01,AREQUIPA,09,MARIANO MELGAR,Arequipa,42941,14110,2,1,1,3,1,1,1,5,5,1,3,2,58,1,33.1569144631614
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,45257,05936,15,1,1,2,1,1,1,4,3,1,4,2,42,1,25.2908669863495
20,PIURA,01,PIURA,01,PIURA,Piura,47970,01134,18,1,1,3,1,1,1,3,2,1,4,1,5,1,31.3682242140087
15,LIMA,01,LIMA,03,ATE,Lima,49871,56674,28,1,1,1,1,1,1,2,2,1,4,2,24,2,79.8184115118666
15,LIMA,01,LIMA,03,ATE,Lima,49871,56674,28,1,1,1,1,1,1,2,2,2,4,2,11,2,79.8184115118666
15,LIMA,01,LIMA,01,LIMA,Lima,25081,37014,12,1,1,1,1,1,1,2,2,1,2,2,48,2,79.8184115118666
15,LIMA,01,LIMA,01,LIMA,Lima,25081,37014,12,1,1,1,1,1,1,2,2,2,9,2,42,2,79.8184115118666
15,LIMA,01,LIMA,05,BREÑA,Lima,25180,40132,7,1,1,2,1,1,1,1,2,1,1,1,60,2,133.030685853111
15,LIMA,01,LIMA,05,BREÑA,Lima,25180,40132,7,1,1,2,1,1,1,1,2,2,2,2,55,2,133.030685853111
15,LIMA,01,LIMA,16,LINCE,Lima,25839,41046,25,1,1,2,1,1,1,4,1,1,1,1,52,2,199.546028779666
15,LIMA,01,LIMA,16,LINCE,Lima,25839,41046,25,1,1,2,1,1,1,4,4,1,1,1,76,2,199.546028779666
15,LIMA,01,LIMA,16,LINCE,Lima,25839,41046,25,1,1,2,1,1,1,4,4,2,2,2,73,2,199.546028779666
15,LIMA,01,LIMA,41,SURQUILLO,Lima,26758,43703,5,1,1,3,1,1,1,3,1,1,8,1,46,2,133.030685853111
15,LIMA,01,LIMA,41,SURQUILLO,Lima,26758,43703,5,1,1,3,1,1,1,3,1,2,8,1,28,2,133.030685853111
15,LIMA,01,LIMA,41,SURQUILLO,Lima,26758,43703,5,1,1,3,1,1,1,3,1,3,8,1,20,2,133.030685853111
15,LIMA,01,LIMA,41,SURQUILLO,Lima,26847,44151,17,1,1,4,1,1,1,7,5,1,4,2,10,2,133.030685853111
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,27564,61799,20,1,1,4,1,1,1,2,2,1,3,2,29,2,199.546028779666
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,27564,61799,20,1,1,4,1,1,1,2,2,2,4,1,10,2,199.546028779666
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,27564,61799,20,1,1,4,1,1,1,2,2,3,4,2,5,2,199.546028779666
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,27668,62694,18,1,1,2,1,1,1,3,1,1,2,2,88,2,99.7730143898332
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,29021,67194,18,1,1,3,1,1,1,9,2,1,9,1,70,2,79.8184115118666
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,29021,67194,18,1,1,3,1,1,1,9,2,2,9,2,75,2,79.8184115118666
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,29023,67188,3,1,1,3,1,1,1,3,1,1,2,2,56,1,133.030685853111
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,20629,28790,22,1,1,2,1,1,1,4,1,1,1,1,65,1,133.030685853111
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,20629,28790,22,1,1,2,1,1,1,4,4,1,2,2,86,2,133.030685853111
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,20629,28790,22,1,1,2,1,1,1,4,4,2,8,2,67,1,133.030685853111
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,20629,28790,22,1,1,2,1,1,1,4,4,3,8,1,65,2,133.030685853111
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,20629,28790,22,1,1,2,1,1,1,4,4,4,8,1,40,1,133.030685853111
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,20629,28790,22,1,1,2,1,1,1,4,4,5,8,2,32,1,133.030685853111
15,LIMA,01,LIMA,17,LOS OLIVOS,Lima,20629,28790,22,1,1,2,1,1,1,4,4,6,8,1,52,1,133.030685853111
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,0012702,00179,16,1,1,4,1,1,1,3,1,3,8,1,30,1,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,0012702,00179,16,1,1,4,1,1,1,3,2,1,9,2,67,2,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,0012702,00179,16,1,1,4,1,1,1,3,2,2,9,1,35,2,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,0012702,00179,16,1,1,4,1,1,1,3,2,3,9,1,30,2,18.4221580467314
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,29021,67194,18,1,1,3,1,1,1,9,7,1,1,1,38,2,79.8184115118666
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,29323,67766,4,1,1,5,1,1,1,6,1,1,2,2,59,2,399.092057559333
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,29342,67762,2,1,1,4,1,1,1,8,6,1,2,2,57,2,399.092057559333
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,29342,67762,2,1,1,4,1,1,1,8,6,2,8,1,31,2,399.092057559333
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,29342,67762,2,1,1,4,1,1,1,8,6,3,8,2,34,2,399.092057559333
11,ICA,01,ICA,01,ICA,Ica,34307,11367,10,1,1,3,1,1,1,4,1,1,2,2,50,1,35.8756689538651
11,ICA,01,ICA,01,ICA,Ica,34307,11367,10,1,1,3,1,1,1,4,1,2,8,1,30,2,35.8756689538651
11,ICA,01,ICA,01,ICA,Ica,34351,11490,39,1,1,2,1,1,1,3,3,1,2,2,35,1,107.627006861595
04,AREQUIPA,01,AREQUIPA,01,AREQUIPA,Arequipa,42370,12796,38,1,1,3,1,1,1,1,1,1,2,2,63,2,44.2092192842152
04,AREQUIPA,01,AREQUIPA,01,AREQUIPA,Arequipa,42370,12796,38,1,1,3,1,1,1,1,1,2,4,2,10,2,44.2092192842152
04,AREQUIPA,01,AREQUIPA,01,AREQUIPA,Arequipa,42370,12796,38,1,1,3,1,1,1,1,1,3,8,2,22,2,44.2092192842152
04,AREQUIPA,01,AREQUIPA,03,CAYMA,Arequipa,42566,13174,10,1,1,3,1,1,1,3,1,1,8,1,24,2,66.3138289263227
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,45257,05936,15,1,1,2,1,1,1,4,1,1,8,2,42,1,25.2908669863495
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,47798,66293,6,1,1,4,1,1,1,4,2,1,8,2,35,2,79.8184115118666
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,47798,66293,6,1,1,4,1,1,1,4,2,2,8,2,33,2,79.8184115118666
15,LIMA,01,LIMA,03,ATE,Lima,49871,56657,7,1,1,1,1,1,1,4,3,3,9,1,23,2,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,49871,56657,7,1,1,1,1,1,1,4,3,1,9,1,64,2,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,49871,56657,7,1,1,1,1,1,1,4,3,2,9,2,60,2,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,49871,56674,28,1,1,1,1,1,1,2,1,1,1,1,64,2,79.8184115118666
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00103,00253,28,1,1,1,1,1,1,2,2,1,3,2,61,2,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00103,00257,32,1,1,1,1,1,1,4,2,1,4,2,16,1,36.8443160934628
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00103,00257,32,1,1,1,1,1,1,4,2,2,4,1,13,1,36.8443160934628
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00103,00257,32,1,1,1,1,1,1,4,5,1,8,2,20,1,36.8443160934628
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00113,00471,13,1,1,3,1,1,1,2,1,1,2,2,52,2,7.36886321869257
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00113,00471,13,1,1,3,1,1,1,2,1,2,8,2,30,2,7.36886321869257
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00113,00471,13,1,1,3,1,1,1,2,1,3,8,1,25,1,7.36886321869257
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00113,00471,13,1,1,3,1,1,1,2,1,4,8,2,22,2,7.36886321869257
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00113,00471,13,1,1,3,1,1,1,2,1,5,8,2,20,2,7.36886321869257
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00113,00471,13,1,1,3,1,1,1,2,1,6,8,2,18,2,7.36886321869257
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00113,00471,13,1,1,3,1,1,1,2,1,7,8,2,15,2,7.36886321869257
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00113,00471,13,1,1,3,1,1,1,2,1,8,8,1,5,2,7.36886321869257
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00146,00050,25,1,1,3,1,1,1,7,5,1,2,2,84,2,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00146,00050,25,1,1,3,1,1,1,7,5,2,1,1,88,2,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00147,00046,13,1,1,3,1,1,1,7,1,1,4,2,19,1,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00168,00453,3,1,1,2,1,1,1,5,4,1,1,1,57,2,12.2814386978209
20,PIURA,01,PIURA,01,PIURA,Piura,01501,01648,15,1,1,2,1,1,1,4,1,1,1,1,57,2,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01501,01648,15,1,1,2,1,1,1,4,1,2,2,2,53,2,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01501,01648,15,1,1,2,1,1,1,4,2,1,9,1,57,2,31.3682242140087
20,PIURA,01,PIURA,01,PIURA,Piura,01501,01648,15,1,1,2,1,1,1,4,2,2,9,2,56,2,31.3682242140087
07,LIMA,01,CALLAO,01,CALLAO,Lima,18007,15261,8,1,1,3,1,1,1,3,1,1,2,2,52,2,99.7730143898332
07,LIMA,01,CALLAO,01,CALLAO,Lima,18007,15261,8,1,1,3,1,1,1,3,1,2,8,2,32,1,99.7730143898332
07,LIMA,01,CALLAO,01,CALLAO,Lima,18007,15261,8,1,1,3,1,1,1,3,1,3,4,1,11,1,99.7730143898332
07,LIMA,01,CALLAO,01,CALLAO,Lima,18339,17742,12,1,1,4,1,1,1,1,1,1,1,1,63,2,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,18339,17742,12,1,1,4,1,1,1,1,1,2,2,2,62,2,133.030685853111
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00101,00819,22,1,1,4,1,1,1,8,4,1,4,2,7,1,12.2814386978209
20,PIURA,01,PIURA,04,CASTILLA,Piura,01675,02138,9,1,1,2,1,1,1,3,1,1,1,1,56,2,31.3682242140087
20,PIURA,01,PIURA,04,CASTILLA,Piura,01675,02138,9,1,1,2,1,1,1,3,1,2,2,2,55,2,31.3682242140087
20,PIURA,01,PIURA,04,CASTILLA,Piura,01675,02138,9,1,1,2,1,1,1,3,1,3,8,2,23,2,31.3682242140087
20,PIURA,01,PIURA,04,CASTILLA,Piura,01681,02134,18,1,1,2,1,1,1,1,5,1,1,1,40,2,23.5261681605066
20,PIURA,01,PIURA,04,CASTILLA,Piura,01681,02134,18,1,1,2,1,1,1,1,5,2,9,2,54,2,23.5261681605066
20,PIURA,01,PIURA,04,CASTILLA,Piura,01681,02134,18,1,1,2,1,1,1,1,5,3,9,1,76,2,23.5261681605066
20,PIURA,01,PIURA,04,CASTILLA,Piura,01681,02134,18,1,1,2,1,1,1,1,5,4,9,2,34,2,23.5261681605066
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10769,09029,46,1,1,3,1,1,1,3,1,1,1,1,72,2,50.5817339726989
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10769,09029,46,1,1,3,1,1,1,3,1,2,2,2,52,2,50.5817339726989
15,LIMA,01,LIMA,40,SANTIAGO DE SURCO,Lima,27154,45939,12,1,1,2,1,1,1,4,4,1,1,1,52,2,79.8184115118666
15,LIMA,01,LIMA,40,SANTIAGO DE SURCO,Lima,27154,45939,12,1,1,2,1,1,1,4,4,2,2,2,49,2,79.8184115118666
15,LIMA,01,LIMA,40,SANTIAGO DE SURCO,Lima,27155,45945,24,1,1,2,1,1,1,3,1,1,4,1,18,2,199.546028779666
15,LIMA,01,LIMA,40,SANTIAGO DE SURCO,Lima,27155,45945,24,1,1,2,1,1,1,3,1,2,4,1,8,2,199.546028779666
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00098,00839,39,1,1,4,1,1,1,3,1,1,2,2,55,2,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00098,00839,39,1,1,4,1,1,1,3,1,2,1,1,53,2,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00098,00839,39,1,1,4,1,1,1,3,1,3,8,1,29,2,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00098,00839,39,1,1,4,1,1,1,3,1,4,9,1,9,2,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00147,00036,7,1,1,3,1,1,1,4,2,1,1,1,51,1,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00147,00036,7,1,1,3,1,1,1,4,2,2,8,1,18,1,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00147,00036,7,1,1,3,1,1,1,4,2,3,8,1,16,1,18.4221580467314
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03540,04082,4,1,1,2,1,1,1,2,2,1,1,1,52,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03540,04082,4,1,1,2,1,1,1,2,2,2,2,2,50,1,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03540,04082,4,1,1,2,1,1,1,2,2,3,8,2,31,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03540,04082,4,1,1,2,1,1,1,2,2,4,8,2,22,2,18.0433333333333
