CCDD,DEPARTAMENTO,CCPP,PROVINCIA,CCDI,DISTRITO,CIUDAD,CONGLOMERADO,NSELV,VIVIENDA,ESTRATO,VRESFIN,RESFIN,PRESFIN,THOGAR,NHOGAR,P15,P15_N,P200_N,INF_300,P301_D,P301_M,P301_A,P302,P303_MES,P303_ANIO,P304,P305,P306_1,P306_2,P306_3,P306_4,P306_5,P306_6,P306_7,P307,P307A,P308,P309,P309_1,P310_E,P311,P312,P313,factorfinal
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00040,00602,2,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,4,2,06,08,2015,35,10,2021,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,5.No solicité refugio,5.Me dijeron que no era necesario, ,15,1.Sí, , ,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00040,00602,2,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,5,5,25,04,1964,35,9,2020,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,9.Otro, ,15,2.No,4.Regresar a Venezuela,2.No,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00196,13,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,2,2,03,04,1995,35,11,2019,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,"2.Sí, solicité pero abandone mi solicitud", , ,07,1.Sí, ,1.Sí,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00196,13,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,3,3,30,12,2009,35,11,2019,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,"2.Sí, solicité pero abandone mi solicitud", , ,07,2.No,4.Regresar a Venezuela,1.Sí,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00196,13,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,4,2,10,09,2011,35,11,2019,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,"2.Sí, solicité pero abandone mi solicitud", , ,07,2.No,4.Regresar a Venezuela, ,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00191,10,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,1,1,29,12,1995,35,11,2017,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,6.Carné de extranjería para trabajador, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,14,2.No,4.Regresar a Venezuela,2.No,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00191,10,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,2,2,12,09,1996,35,11,2017,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,6.Carné de extranjería para trabajador, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,14,2.No,4.Regresar a Venezuela,1.Sí,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00191,10,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,3,2,08,02,2020,27,2,2020,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,13.DNI, ,5.No solicité refugio,8.No he necesitado,2.Cuenta con DNI,14,2.No,4.Regresar a Venezuela, ,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00191,10,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,4,4,16,12,1974,35,10,2021,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,5.No solicité refugio,"4.Lo intenté, pero no recibieron mi solicitud", ,14,2.No,4.Regresar a Venezuela,1.Sí,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00191,10,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,5,5,17,05,2002,35,10,2021,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,5.No solicité refugio,8.No he necesitado,3.Otro,14,2.No,4.Regresar a Venezuela,1.Sí,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00191,10,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,6,6,20,10,1984,35,11,2017,1.Tumbes,2.No,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,6.Carné de extranjería para trabajador, ,5.No solicité refugio,"3.Lo intenté, pero la plataforma no funciona", ,02,2.No,4.Regresar a Venezuela,2.No,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00192,11,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,2,2,09,12,1982,35,9,2019,1.Tumbes,2.No,0,0,0,0,0,0,7.NO TIENE NINGÚN DOCUMENTO,15.NO CUENTA CON UN PERMISO MIGRATORIO,2.No tengo documentación,5.No solicité refugio,"4.Lo intenté, pero no recibieron mi solicitud", ,16,1.Sí, ,1.Sí,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00192,11,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,3,2,12,10,2016,35,9,2019,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,6.No tengo interés en tramitarlo/solicitarlo,5.No solicité refugio,"4.Lo intenté, pero no recibieron mi solicitud", ,16,1.Sí, , ,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00188,9,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,1,1,08,10,1982,35,12,2017,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,07,1.Sí, ,1.Sí,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00188,9,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,2,2,08,10,1974,35,10,2017,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,07,1.Sí, ,1.Sí,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00188,9,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,3,3,29,10,2005,35,10,2017,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,07,1.Sí, ,1.Sí,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00188,9,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,4,2,13,09,2014,35,10,2017,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,07,1.Sí, , ,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00188,9,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,5,2,30,03,2019,27,3,2019,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,13.DNI, ,5.No solicité refugio,8.No he necesitado,2.Cuenta con DNI,07,1.Sí, , ,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00189,20,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,9,1,1,09,09,1969,35,1,2017,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,6.No tengo interés en tramitarlo/solicitarlo,"1.Sí, solicité refugio, decisión pendiente", , ,04,1.Sí, ,1.Sí,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00189,20,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,9,2,2,14,04,1976,35,7,2017,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,04,1.Sí, ,2.No,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00189,20,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,9,3,3,17,11,2006,35,1,2017,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,1.No me enteré de que existían estas posibilidades,"1.Sí, solicité refugio, decisión pendiente", , ,04,1.Sí, ,1.Sí,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00189,20,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,9,4,1,02,10,2010,35,1,2017,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,6.No tengo interés en tramitarlo/solicitarlo,"1.Sí, solicité refugio, decisión pendiente", , ,04,1.Sí, , ,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00189,20,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,9,5,5,10,10,1986,35,4,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,7.Carné de extranjería por refugiado, ,"3.Sí, soy refugiado reconocido, con carné de extranjería", , ,04,1.Sí, ,2.No,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00189,20,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,9,6,6,29,12,2005,35,11,2019,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,04,1.Sí, ,2.No,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00189,20,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,9,7,7,20,08,2006,35,11,2019,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,04,1.Sí, ,2.No,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00189,20,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,9,8,5,12,07,2009,35,11,2019,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,04,1.Sí, ,2.No,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00189,20,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,9,9,5,13,04,2014,35,11,2019,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,04,1.Sí, , ,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00042,00622,14,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,1,1,25,02,1994,35,11,2019,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,3.Tengo multa y no he podido cancelarla,5.No solicité refugio,2.No sé cómo hacerlo, ,05,1.Sí, ,1.Sí,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00042,00622,14,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,2,2,29,12,1997,35,11,2019,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,2.No sé cómo hacerlo, ,05,2.No,4.Regresar a Venezuela,1.Sí,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00042,00622,14,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,3,2,27,10,2012,35,11,2019,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,2.No sé cómo hacerlo, ,05,2.No,4.Regresar a Venezuela, ,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00042,00622,14,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,4,2,21,03,2017,35,11,2019,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,2.No sé cómo hacerlo, ,05,2.No,4.Regresar a Venezuela, ,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00042,00622,14,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,5,2,26,04,2019,35,11,2019,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,2.No sé cómo hacerlo, ,05,2.No,4.Regresar a Venezuela, ,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00042,00623,15,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,1,1,14,07,1997,35,7,2020,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,5.Me dijeron que no era necesario, ,04,1.Sí, ,2.No,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00042,00623,15,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,2,2,09,10,1988,35,9,2020,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,23,1.Sí, ,1.Sí,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00042,00623,15,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,3,2,27,01,2016,35,9,2020,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,2.No sé cómo hacerlo, ,23,1.Sí, , ,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00042,00623,15,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,4,2,23,01,2022,27,1,2022,1.Tumbes,2.No,0,0,0,0,0,0,7.NO TIENE NINGÚN DOCUMENTO,13.DNI, ,5.No solicité refugio,8.No he necesitado,2.Cuenta con DNI,23,1.Sí, , ,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00042,00623,15,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,5,5,23,08,1966,35,11,2020,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,"1.Sí, solicité refugio, decisión pendiente", , ,04,1.Sí, ,2.No,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00605,17,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,1,1,17,08,1999,35,11,2019,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,12,1.Sí, ,1.Sí,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00605,17,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,2,2,25,01,1999,35,11,2019,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,12,1.Sí, ,1.Sí,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00605,17,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,3,2,02,07,2018,35,11,2019,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,12,1.Sí, , ,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00605,17,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,4,2,25,07,2020,27,7,2020,1.Tumbes,2.No,0,0,0,0,0,0,7.NO TIENE NINGÚN DOCUMENTO,13.DNI, ,"1.Sí, solicité refugio, decisión pendiente", , ,12,1.Sí, , ,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00605,17,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,5,5,10,04,1976,35,6,2021,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,1.No tengo información/no sé qué es, ,12,1.Sí, ,1.Sí,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00605,17,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,6,6,27,08,2006,35,11,2019,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,2.No sé cómo hacerlo, ,12,1.Sí, ,1.Sí,12.2814386978209
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00606,4,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,1,1,07,05,1979,35,5,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,"1.Sí, solicité refugio, decisión pendiente", , ,19,1.Sí, ,1.Sí,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00606,4,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,2,2,15,07,1977,35,8,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,"1.Sí, solicité refugio, decisión pendiente", , ,19,1.Sí, ,1.Sí,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00606,4,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,3,3,21,03,2009,35,8,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,"1.Sí, solicité refugio, decisión pendiente", , ,19,1.Sí, ,1.Sí,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00606,4,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,4,4,04,11,1958,35,6,2018,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,5.Me dijeron que no era necesario, ,07,1.Sí, ,2.No,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00612,8,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,1,1,14,03,1986,35,5,2018,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,0,4.Pasaporte vencido,0,0,0,7.Carné de extranjería por refugiado, ,"3.Sí, soy refugiado reconocido, con carné de extranjería", , ,24,2.No,4.Regresar a Venezuela,1.Sí,36.8443160934628
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00612,8,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,2,2,21,01,1989,35,8,2018,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,3.Pasaporte vigente,0,0,0,0,7.Carné de extranjería por refugiado, ,"3.Sí, soy refugiado reconocido, con carné de extranjería", , ,24,1.Sí, ,1.Sí,36.8443160934628
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00612,8,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,3,2,16,06,2016,35,8,2018,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,7.Carné de extranjería por refugiado, ,"3.Sí, soy refugiado reconocido, con carné de extranjería", , ,24,1.Sí, , ,36.8443160934628
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00612,8,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,4,2,09,11,2018,27,11,2018,1.Tumbes,1.Sí,0,0,0,0,0,0,7.NO TIENE NINGÚN DOCUMENTO,13.DNI, ,5.No solicité refugio,8.No he necesitado,2.Cuenta con DNI,24,1.Sí, , ,36.8443160934628
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00607,5,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,1,1,17,12,1983,35,3,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,"2.Sí, solicité pero abandone mi solicitud", , ,16,1.Sí, ,1.Sí,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00607,5,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,2,2,23,09,1990,35,8,2019,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,"1.Sí, solicité refugio, decisión pendiente", , ,16,1.Sí, ,1.Sí,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00607,5,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,3,3,22,04,2004,35,12,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,3.Tengo multa y no he podido cancelarla,"1.Sí, solicité refugio, decisión pendiente", , ,16,1.Sí, ,1.Sí,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00607,5,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,4,4,20,02,2009,35,8,2021,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,3.Tengo multa y no he podido cancelarla,"1.Sí, solicité refugio, decisión pendiente", , ,16,1.Sí, ,1.Sí,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00608,6,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,1,1,18,01,1991,35,2,2022,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,5.No solicité refugio,5.Me dijeron que no era necesario, ,04,1.Sí, ,2.No,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00608,6,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,2,2,22,08,1992,35,2,2022,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,6.Problemas económicos, ,04,1.Sí, ,2.No,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00608,6,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,3,1,17,01,2020,35,2,2022,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,5.No solicité refugio,5.Me dijeron que no era necesario, ,04,1.Sí, , ,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00608,6,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,4,1,21,05,2006,35,2,2022,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,5.No solicité refugio,5.Me dijeron que no era necesario, ,04,1.Sí, ,2.No,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00608,6,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,5,5,01,03,2009,35,2,2022,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,5.No solicité refugio,5.Me dijeron que no era necesario, ,04,1.Sí, ,2.No,9.21107902336571
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00043,00608,6,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,6,6,11,11,2009,35,2,2022,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,5.No solicité refugio,5.Me dijeron que no era necesario, ,04,1.Sí, ,1.Sí,9.21107902336571
